#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 8,161,002,853|$ 625.81|13,040,708|$ 6,359,359|-0.03 %|-0.15 %|-0.54 %|False|False
2|Litecoin|LTC|$ 258,666,689|$ 8.52|30,372,286|$ 1,759,347|-0.13 %|-1.64 %|-4.35 %|False|False
3|Nxt|NXT|$ 48,774,339|$ 0.048774|999,997,120|$ 72,652|0.02 %|3.40 %|4.87 %|True|False
4|Ripple|XRP|$ 40,846,079|$ 0.005225|7,817,888,768|$ 443,231|-0.14 %|-13.67 %|22.03 %|True|False
5|Dash|DASH|$ 31,904,411|$ 7.11|4,486,066|$ 106,237|0.02 %|-0.48 %|8.40 %|False|False
6|Peercoin|PPC|$ 30,627,441|$ 1.42|21,569,450|$ 23,822|-0.09 %|0.45 %|-3.66 %|False|False
7|Dogecoin|DOGE|$ 20,954,206|$ 0.000239|87,787,152,498|$ 217,901|-0.23 %|-3.40 %|-11.77 %|False|False
8|Namecoin|NMC|$ 16,717,379|$ 1.78|9,387,881|$ 49,215|-0.08 %|-0.38 %|-5.99 %|False|False
9|MaidSafeCoin|MAID|$ 15,771,082|$ 0.034849|452,552,416|$ 35,469|-0.30 %|5.30 %|11.04 %|True|False
10|BlackCoin|BLK|$ 7,977,622|$ 0.106905|74,623,813|$ 67,469|-0.10 %|-7.23 %|-7.91 %|True|False
11|BitShares PTS|PTS|$ 6,997,528|$ 4.23|1,652,595|$ 7,839|0.03 %|-1.14 %|-7.28 %|True|False
12|Mastercoin (...|MSC|$ 6,800,369|$ 12.08|563,162|$ 5,406|-0.33 %|-0.30 %|-15.11 %|True|False
13|Counterparty|XCP|$ 6,462,766|$ 2.44|2,649,001|$ 1,747|0.23 %|0.76 %|-0.10 %|True|False
14|Bytecoin|BCN|$ 6,109,510|$ 0.000039|158,131,279,189|$ 1,119|-0.04 %|0.01 %|-12.47 %|False|False
15|Monero|XMR|$ 6,108,953|$ 2.75|2,218,867|$ 152,504|-0.66 %|1.19 %|67.77 %|False|False
16|XCurrency|XC|$ 5,788,755|$ 1.05|5,517,736|$ 24,833|-0.07 %|0.44 %|1.90 %|True|False
17|VeriCoin|VRC|$ 5,469,387|$ 0.204122|26,794,722|$ 119,115|-0.28 %|-4.11 %|-14.27 %|False|False
18|Zetacoin|ZET|$ 3,824,491|$ 0.023815|160,594,208|$ 10,432|-0.47 %|1.35 %|1.01 %|False|False
