#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,138,805,483|$ 401.64|15,284,448|$ 133,140,616|0.13 %|-1.75 %|-5.85 %|False|False
2|Ethereum|ETH|$ 880,822,454|$ 11.36|77,544,137|$ 57,460,617|0.30 %|7.45 %|77.69 %|False|False
3|Ripple|XRP|$ 268,231,446|$ 0.007868|34,090,841,338|$ 1,040,171|-0.03 %|-2.79 %|-0.41 %|True|False
4|Litecoin|LTC|$ 143,355,864|$ 3.20|44,787,001|$ 1,615,633|0.08 %|-1.03 %|-5.11 %|False|False
5|MaidSafeCoin|MAID|$ 50,768,049|$ 0.112182|452,552,412|$ 1,711,374|0.08 %|12.69 %|18.77 %|True|False
6|Dash|DASH|$ 30,894,046|$ 4.93|6,268,223|$ 671,490|-0.50 %|2.66 %|22.77 %|False|False
7|Dogecoin|DOGE|$ 22,948,614|$ 0.000222|103,364,963,420|$ 219,485|-0.02 %|-4.99 %|-10.45 %|False|False
8|Factom|FCT|$ 16,028,895|$ 1.83|8,753,363|$ 2,270,343|2.88 %|54.76 %|81.57 %|True|False
9|Monero|XMR|$ 13,180,100|$ 1.17|11,217,433|$ 1,186,839|-0.28 %|-1.01 %|39.68 %|False|False
10|BitShares|BTS|$ 10,887,584|$ 0.004277|2,545,396,622|$ 354,253|0.38 %|1.76 %|7.35 %|True|False
11|Peercoin|PPC|$ 10,592,302|$ 0.459910|23,031,237|$ 66,287|0.22 %|-1.72 %|-1.13 %|False|False
12|Stellar|XLM|$ 8,925,512|$ 0.001845|4,837,356,606|$ 35,748|0.26 %|-2.80 %|-5.99 %|True|False
13|Nxt|NXT|$ 7,131,754|$ 0.007132|999,997,096|$ 48,550|0.17 %|-0.83 %|-3.03 %|True|False
14|Emercoin|EMC|$ 6,899,554|$ 0.185371|37,220,260|$ 13,104|0.07 %|-1.55 %|-12.11 %|False|False
15|NEM|XEM|$ 6,523,689|$ 0.000725|8,999,999,999|$ 96,625|0.11 %|12.07 %|14.73 %|True|False
16|Agoras Tokens|AGRS|$ 6,241,355|$ 0.148604|42,000,000|$ 380|-0.04 %|-15.40 %|-12.92 %|True|False
17|Namecoin|NMC|$ 5,567,692|$ 0.404075|13,778,876|$ 36,700|0.22 %|-1.90 %|-3.76 %|False|False
18|YbCoin|YBC|$ 5,384,145|$ 1.79|3,006,659|$ 40,052|0.08 %|-1.44 %|-6.09 %|True|False
19|Bytecoin|BCN|$ 4,992,462|$ 0.000028|179,273,068,328|$ 8,824|-0.25 %|-9.52 %|-15.64 %|False|False
20|VPNCoin|VPN|$ 4,428,311|$ 0.011061|400,339,746|$ 137,176|-0.62 %|-4.17 %|-6.80 %|True|False
21|Synereo|AMP|$ 3,890,314|$ 0.021051|184,800,000|$ 3,656|5.35 %|10.82 %|16.71 %|True|False
22|CoinoUSD|COINO|$ 3,323,738|$ 0.947253|3,508,816|$ 12|-0.05 %|-1.98 %|-0.67 %|True|False
23|Storjcoin X|SJCX|$ 3,188,091|$ 0.071521|44,575,870|$ 90,539|2.40 %|39.46 %|40.07 %|True|False
24|Rubycoin|RBY|$ 3,011,694|$ 0.132175|22,785,641|$ 4,671|0.53 %|6.00 %|-6.02 %|True|False
25|FedoraCoin|TIPS|$ 2,597,727|$ 0.000009|280,846,322,360|$ 26,022|2.23 %|19.68 %|60.44 %|False|False
26|BlackCoin|BLK|$ 2,389,790|$ 0.031735|75,304,736|$ 53,992|-0.39 %|-7.69 %|9.58 %|True|False
27|MUSE|MUSE|$ 2,228,332|$ 0.001639|1,359,576,985|$ 851|1.76 %|20.11 %|-16.56 %|True|False
