#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 7,328,144,177|$ 568.19|12,897,332|$ 37,864,358|-0.24 %|-3.84 %|-13.47 %|False|False
2|Litecoin|LTC|$ 286,705,503|$ 9.79|29,292,911|$ 3,533,017|-0.17 %|-3.80 %|-12.48 %|False|False
3|Nxt|NXT|$ 71,162,409|$ 0.071163|999,997,120|$ 209,534|-0.16 %|-1.23 %|-3.57 %|True|False
4|Dash|DASH|$ 44,244,156|$ 10.09|4,383,590|$ 471,359|-0.20 %|-3.85 %|-5.70 %|False|False
5|Peercoin|PPC|$ 36,541,482|$ 1.70|21,482,159|$ 75,701|-0.19 %|-4.88 %|-4.19 %|False|False
6|Ripple|XRP|$ 31,000,325|$ 0.003965|7,817,889,792|$ 116,212|-0.19 %|-2.66 %|-0.15 %|True|False
7|Dogecoin|DOGE|$ 30,946,247|$ 0.000375|82,575,625,330|$ 413,547|-0.12 %|-3.30 %|2.40 %|False|False
8|Namecoin|NMC|$ 16,274,538|$ 1.80|9,026,212|$ 63,755|-0.23 %|-3.48 %|-11.93 %|False|False
9|Mastercoin (...|MSC|$ 11,471,291|$ 18.52|619,478|$ 2,187|-0.24 %|-11.85 %|-22.61 %|True|False
10|BlackCoin|BLK|$ 9,262,508|$ 0.124254|74,544,672|$ 193,475|-0.59 %|-10.01 %|-28.85 %|True|False
11|Neutrino|NTR|$ 7,606,314|$ 0.036173|210,276,370|$ 10,887|-1.76 %|-21.23 %|?|False|False
12|MaidSafeCoin|MAID|$ 7,179,523|$ 0.015865|452,552,416|$ 11,060|-1.26 %|-6.51 %|-16.25 %|True|False
13|BitShares PTS|PTS|$ 6,780,850|$ 4.13|1,642,457|$ 9,443|-0.06 %|-1.60 %|-3.61 %|True|False
14|Counterparty|XCP|$ 5,767,432|$ 2.18|2,649,229|$ 10,154|-0.68 %|-8.02 %|-30.09 %|True|False
15|Quark|QRK|$ 4,012,437|$ 0.016183|247,934,780|$ 6,570|0.02 %|0.53 %|-2.33 %|False|False
16|XCurrency|XC|$ 3,730,929|$ 0.676786|5,512,720|$ 47,544|-0.24 %|-6.89 %|6.56 %|True|False
17|Vertcoin|VTC|$ 3,698,981|$ 0.706877|5,232,852|$ 23,343|-0.24 %|-5.20 %|-11.10 %|False|False
18|Monero|XMR|$ 3,432,897|$ 2.42|1,419,649|$ 269,963|0.65 %|23.22 %|85.53 %|False|False
