#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 7,776,567,393|$ 600.02|12,960,605|$ 11,930,315|-0.01 %|0.05 %|-0.43 %|False|False
2|Litecoin|LTC|$ 272,400,991|$ 9.16|29,727,193|$ 1,793,565|-0.06 %|-0.85 %|-7.14 %|False|False
3|Nxt|NXT|$ 56,385,347|$ 0.056386|999,996,992|$ 132,488|-0.01 %|-1.50 %|-14.04 %|True|False
4|Dash|DASH|$ 41,834,397|$ 9.46|4,424,545|$ 380,980|-0.12 %|-3.54 %|-1.56 %|False|False
5|Ripple|XRP|$ 31,377,819|$ 0.004014|7,817,889,792|$ 10,034|0.22 %|-0.47 %|-4.30 %|True|False
6|Peercoin|PPC|$ 30,839,345|$ 1.43|21,516,915|$ 47,948|-0.05 %|-0.04 %|-16.19 %|False|False
7|Dogecoin|DOGE|$ 23,265,867|$ 0.000274|84,827,320,739|$ 287,787|-0.06 %|-4.56 %|-20.98 %|False|False
8|Namecoin|NMC|$ 15,382,591|$ 1.68|9,141,519|$ 61,124|-0.13 %|-2.78 %|-8.40 %|False|False
9|BlackCoin|BLK|$ 9,767,513|$ 0.130970|74,578,465|$ 346,696|0.05 %|-0.47 %|-7.57 %|True|False
10|Bytecoin|BCN|$ 8,661,036|$ 0.000055|156,544,887,639|$ 2,377|0.04 %|-7.74 %|-11.61 %|False|False
11|Mastercoin (...|MSC|$ 8,041,089|$ 12.98|619,478|$ 1,720|-0.74 %|-5.05 %|-25.52 %|True|False
12|VeriCoin|VRC|$ 7,203,883|$ 0.269022|26,778,080|$ 3,008,527|1.18 %|0.70 %|253.43 %|False|False
13|BitShares PTS|PTS|$ 6,961,664|$ 4.23|1,645,278|$ 4,622|-0.13 %|-1.99 %|-7.51 %|True|False
