#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,489,640,025|$ 244.09|14,296,410|$ 16,847,386|-0.03 %|0.81 %|4.64 %|False|False
2|Ripple|XRP|$ 349,277,609|$ 0.010946|31,908,551,587|$ 362,906|-0.10 %|-0.52 %|34.04 %|True|False
3|Litecoin|LTC|$ 121,360,788|$ 3.03|40,095,182|$ 5,426,019|-0.01 %|8.39 %|56.31 %|False|False
4|Dogecoin|DOGE|$ 21,243,167|$ 0.000213|99,877,786,937|$ 456,345|0.11 %|6.51 %|26.56 %|False|False
5|BitShares|BTS|$ 20,209,077|$ 0.008045|2,511,953,117|$ 140,169|-0.02 %|4.92 %|15.89 %|True|False
6|Stellar|STR|$ 17,893,252|$ 0.003699|4,837,354,256|$ 38,477|0.06 %|3.09 %|13.45 %|True|False
7|Dash|DASH|$ 15,703,566|$ 2.87|5,479,930|$ 48,389|-0.03 %|0.30 %|3.04 %|False|False
8|Nxt|NXT|$ 14,087,470|$ 0.014088|999,997,096|$ 40,705|-0.20 %|3.15 %|20.19 %|True|False
9|BanxShares|BANX|$ 9,654,880|$ 1.64|5,894,665|$ 14,209|-0.03 %|0.81 %|4.64 %|True|False
10|Peercoin|PPC|$ 9,040,298|$ 0.403093|22,427,347|$ 93,529|-0.43 %|-1.08 %|26.35 %|False|False
11|MaidSafeCoin|MAID|$ 7,845,847|$ 0.017337|452,552,412|$ 7,420|-0.28 %|-4.00 %|4.01 %|True|False
12|Namecoin|NMC|$ 5,784,114|$ 0.490364|11,795,561|$ 40,720|-0.18 %|4.84 %|50.18 %|False|False
13|Bytecoin|BCN|$ 4,958,682|$ 0.000029|173,937,279,636|$ 7,187|0.07 %|0.07 %|-1.04 %|False|False
14|Monero|XMR|$ 4,326,354|$ 0.528827|8,181,040|$ 40,568|-0.09 %|1.62 %|9.04 %|False|False
15|BlackCoin|BLK|$ 4,223,662|$ 0.056362|74,938,014|$ 201,956|0.15 %|9.60 %|49.50 %|True|False
16|Counterparty|XCP|$ 3,197,660|$ 1.21|2,640,374|$ 1,774|0.10 %|5.41 %|-16.23 %|True|False
17|Vertcoin|VTC|$ 3,194,934|$ 0.200711|15,918,058|$ 26,598|0.15 %|-2.25 %|26.44 %|False|False
18|YbCoin|YBC|$ 3,101,630|$ 1.03|3,000,000|$ 50,701|0.12 %|1.83 %|11.25 %|True|False
19|MonaCoin|MONA|$ 2,897,683|$ 0.140745|20,588,197|$ 7,308|0.33 %|-4.20 %|-11.19 %|False|False
20|SuperNET|UNITY|$ 2,741,865|$ 3.36|816,061|$ 941|-0.23 %|4.97 %|19.34 %|True|False
21|BitcoinDark|BTCD|$ 2,564,158|$ 2.10|1,221,276|$ 4,939|0.21 %|0.88 %|53.30 %|False|False
22|Primecoin|XPM|$ 2,263,304|$ 0.215239|10,515,311|$ 71,168|-0.41 %|7.55 %|19.20 %|False|False
23|NuShares|NSR|$ 2,028,077|$ 0.002493|813,504,936|$ 1,229|1.55 %|19.58 %|16.51 %|True|False
24|FairCoin|FAIR|$ 1,765,402|$ 0.034049|51,848,494|$ 132|-0.03 %|1.28 %|21.92 %|True|False
25|Infinitecoin|IFC|$ 1,734,280|$ 0.000019|90,596,272,984|$ 8,745|-0.52 %|0.99 %|8.05 %|False|False
26|Startcoin|START|$ 1,613,702|$ 0.061657|26,172,238|$ 12,568|-0.25 %|-5.78 %|-10.69 %|False|True
27|InstantDEX|DEX|$ 1,605,835|$ 1.61|1,000,000|$ 85|-0.20 %|1.75 %|32.83 %|True|False
28|DNotes|NOTE|$ 1,498,195|$ 0.014896|100,579,503|$ 578|0.13 %|3.95 %|6.95 %|False|False
29|FuelCoin|FC2|$ 1,482,391|$ 0.014793|100,206,032|$ 234|-0.02 %|-0.73 %|2.09 %|False|True
30|NEM|XEM|$ 1,421,460|$ 0.000158|8,999,999,999|$ 729|0.04 %|2.98 %|2.90 %|True|False
31|Megacoin|MEC|$ 1,401,185|$ 0.048011|29,184,417|$ 26,098|0.25 %|8.56 %|63.16 %|False|False
32|WorldCoin|WDC|$ 1,355,941|$ 0.016392|82,720,178|$ 28,529|-0.22 %|9.43 %|66.05 %|False|False
33|Rimbit|RBT|$ 1,352,970|$ 0.011958|113,140,416|$ 35|-0.03 %|0.81 %|4.27 %|True|False
34|DigitalNote|XDN|$ 1,276,683|$ 0.000187|6,841,875,851|$ 8,025|0.07 %|7.77 %|-8.99 %|False|False
35|Quark|QRK|$ 1,261,152|$ 0.005064|249,049,128|$ 18,488|-0.20 %|14.74 %|43.07 %|False|False
36|Mintcoin|MINT|$ 1,156,349|$ 0.000054|21,293,940,406|$ 1,198|0.21 %|6.66 %|35.57 %|True|False
37|GetGems|GEMZ|$ 1,142,616|$ 0.012964|88,135,217|$ 608|0.07 %|-0.98 %|3.08 %|True|False
38|Swarm|SWARM|$ 1,084,785|$ 0.010854|99,945,431|$ 93|1.38 %|5.10 %|-5.47 %|True|False
39|Ethercoin|ETC|$ 1,072,531|$ 1.07|1,000,000|$ 173|1.68 %|2.06 %|20.16 %|True|False
40|PayCoin|XPY|$ 1,046,737|$ 0.065558|15,966,654|$ 1,652|0.12 %|-0.83 %|-0.51 %|False|True
41|Clams|CLAM|$ 1,031,493|$ 1.40|736,493|$ 4,517|-0.02 %|0.18 %|6.56 %|True|False
42|VeriCoin|VRC|$ 1,029,208|$ 0.037894|27,160,036|$ 3,653|-0.39 %|-1.14 %|0.41 %|False|False
43|Mastercoin (...|MSC|$ 981,600|$ 1.81|541,278|$ 381|0.03 %|-4.49 %|44.45 %|True|False
44|MaxCoin|MAX|$ 963,875|$ 0.023249|41,459,435|$ 4,107|-0.08 %|0.36 %|1.29 %|False|False
45|MMNXT|MMNXT|$ 880,510|$ 0.017610|50,000,000|$ 131|-0.19 %|2.35 %|17.05 %|True|False
46|SolarFarm|CELL|$ 862,164|$ 0.009781|88,146,150|$ 120|4.44 %|25.93 %|9.13 %|True|False
47|Zetacoin|ZET|$ 854,890|$ 0.005264|162,405,350|$ 2,413|0.25 %|-0.87 %|1.74 %|False|False
48|ShadowCash|SDC|$ 843,413|$ 0.130153|6,480,171|$ 734|0.23 %|1.78 %|-7.67 %|True|False
49|Feathercoin|FTC|$ 785,723|$ 0.010799|72,761,280|$ 4,175|0.04 %|-4.04 %|19.93 %|False|False
50|NXTventure|NXTV|$ 774,813|$ 0.774813|1,000,000|$ 137|-0.20 %|20.52 %|38.81 %|True|False
51|Storjcoin X|SJCX|$ 727,889|$ 0.017555|41,464,404|$ 346|0.20 %|5.01 %|-6.61 %|True|False
52|NuBits|NBT|$ 636,628|$ 1.00|636,508|$ 21,492|0.01 %|0.50 %|0.13 %|True|False
53|Novacoin|NVC|$ 612,901|$ 0.566076|1,082,717|$ 4,659|0.50 %|4.01 %|24.51 %|False|False
54|EmerCoin|EMC|$ 576,161|$ 0.016264|35,426,411|$ 3,686|1.17 %|13.28 %|52.76 %|False|False
55|Pangea Poker|PANGEA|$ 571,983|$ 0.572354|999,352|$ 20|-0.22 %|-0.88 %|11.23 %|True|False
56|Digitalcoin|DGC|$ 565,141|$ 0.023818|23,727,203|$ 15,979|0.49 %|13.16 %|106.53 %|False|False
57|SkyNET|SKYNET|$ 557,798|$ 0.623780|894,223|$ 43|0.26 %|5.32 %|25.60 %|True|False
58|Applecoin|APC|$ 539,039|$ 0.024187|22,286,048|$ 6,659|0.31 %|6.98 %|83.76 %|True|False
59|BilShares|BILS|$ 521,218|$ 0.000521|1,000,000,000|$ 29,150|0.00 %|6.87 %|23.92 %|True|False
60|TileCoin|XTC|$ 520,880|$ 0.005209|100,000,000|$ 2,882|0.38 %|-0.39 %|-7.98 %|True|False
61|Unobtanium|UNO|$ 504,710|$ 2.59|195,207|$ 512|-0.37 %|0.01 %|6.58 %|False|False
