#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 8,824,610,896|$ 724.05|12,187,833|$ 28,828,490|-0.09 %|-1.06 %|16.98 %|False|False
2|Litecoin|LTC|$ 549,593,849|$ 22.56|24,366,166|$ 9,069,796|0.03 %|-0.65 %|31.95 %|False|False
3|Ripple|XRP|$ 212,717,457|$ 0.027209|7,817,889,792|$ 69,249|-0.06 %|-0.89 %|22.73 %|True|False
4|Mastercoin (...|MSC|$ 114,578,931|$ 184.96|619,478|$ 257,380|0.31 %|-1.07 %|?|True|False
5|Peercoin|PPC|$ 87,162,937|$ 4.15|20,980,125|$ 1,879,811|-0.17 %|3.68 %|33.16 %|False|False
6|Nxt|NXT|$ 58,336,404|$ 0.058337|999,998,016|$ 493,258|0.05 %|-17.02 %|196.39 %|True|False
7|Namecoin|NMC|$ 36,185,278|$ 4.75|7,614,285|$ 831,820|-0.16 %|-0.92 %|15.06 %|False|False
8|Quark|QRK|$ 26,223,709|$ 0.106221|246,878,729|$ 79,796|0.21 %|-6.18 %|17.80 %|False|False
9|BitShares PTS|PTS|$ 23,950,092|$ 19.70|1,215,701|$ 44,072|?|-1.68 %|58.21 %|True|False
10|WorldCoin|WDC|$ 17,997,177|$ 0.479292|37,549,505|$ 90,198|-0.27 %|-1.23 %|20.30 %|False|False
11|Megacoin|MEC|$ 17,497,373|$ 0.814352|21,486,247|$ 47,662|0.04 %|-0.58 %|55.89 %|False|False
12|Primecoin|XPM|$ 9,671,149|$ 2.56|3,775,100|$ 134,223|-0.14 %|0.58 %|23.72 %|False|False
13|Feathercoin|FTC|$ 9,176,589|$ 0.329029|27,889,869|$ 89,407|-0.10 %|-2.85 %|26.46 %|False|False
14|Infinitecoin|IFC|$ 8,335,191|$ 0.000093|89,289,838,975|$ 103,532|1.36 %|2.04 %|162.97 %|False|False
15|Dogecoin|DOGE|$ 7,248,074|$ 0.000446|16,258,537,372|$ 339,787|-0.68 %|-14.00 %|5.53 %|False|False
16|Novacoin|NVC|$ 7,185,662|$ 13.37|537,610|$ 33,873|-0.07 %|-2.01 %|14.67 %|False|False
17|Zetacoin|ZET|$ 5,401,533|$ 0.033925|159,219,638|$ 4,306|0.81 %|-0.63 %|-2.02 %|False|False
18|Devcoin|DVC|$ 3,769,149|$ 0.000630|5,980,839,150|$ 5,720|-0.01 %|-4.83 %|12.41 %|False|False
19|Anoncoin|ANC|$ 2,804,776|$ 4.51|621,701|$ 14,324|-0.12 %|-4.53 %|20.69 %|False|False
20|Digitalcoin|DGC|$ 2,763,203|$ 0.233841|11,816,584|$ 17,488|-0.35 %|-6.70 %|-10.08 %|False|False
21|NetCoin|NET|$ 2,685,099|$ 0.014200|189,096,110|$ 35,058|-0.31 %|24.71 %|210.54 %|False|False
22|Freicoin|FRC|$ 2,597,813|$ 0.074317|34,955,707|$ 630|-0.17 %|-4.89 %|-3.38 %|False|False
23|Copperlark|CLR|$ 2,381,581|$ 0.435220|5,472,129|$ 3,367|0.26 %|-2.65 %|-1.23 %|False|True
24|Terracoin|TRC|$ 2,160,113|$ 0.453800|4,760,052|$ 19,384|-0.09 %|-3.51 %|15.64 %|False|False
25|Ixcoin|IXC|$ 2,075,282|$ 0.119656|17,343,685|$ 598|0.17 %|-0.44 %|4.73 %|True|False
26|Crypto Bullion|CBX|$ 2,022,593|$ 2.18|927,319|$ 3,424|-0.34 %|-1.00 %|32.87 %|False|False
27|GoldCoin|GLD|$ 1,503,912|$ 0.051694|29,092,543|$ 3,235|-0.29 %|3.91 %|13.47 %|False|False
28|Tickets|TIX|$ 1,361,176|$ 0.000020|66,876,280,832|$ 5,198|-0.03 %|-3.36 %|52.25 %|False|False
29|BBQCoin|BQC|$ 1,319,808|$ 0.044779|29,473,890|$ 2,023|-0.16 %|-5.70 %|-5.44 %|False|False
30|EarthCoin|EAC|$ 1,192,817|$ 0.002444|488,093,605|$ 75,970|-1.36 %|?|?|False|False
31|Sexcoin|SXC|$ 1,037,980|$ 0.021258|48,828,215|$ 10,282|0.20 %|-3.14 %|3.64 %|False|False
32|Fastcoin|FST|$ 942,623|$ 0.019609|48,071,303|$ 6,917|-0.19 %|-2.91 %|26.58 %|False|False
33|Memorycoin|MMC|$ 933,488|$ 0.566035|1,649,170|$ 19,134|0.08 %|-10.47 %|?|False|False
34|StableCoin|SBC|$ 825,991|$ 0.090652|9,111,639|$ 5,772|-0.19 %|-12.44 %|31.88 %|False|False
35|Deutsche eMark|DEM|$ 774,994|$ 0.275021|2,817,943|$ 15,303|1.63 %|-7.39 %|-36.64 %|False|False
36|Unobtanium|UNO|$ 749,880|$ 6.69|112,084|$ 12,756|-0.12 %|-7.05 %|4.33 %|False|False
37|Datacoin|DTC|$ 748,675|$ 0.466288|1,605,607|$ 8,112|-0.91 %|-1.75 %|-4.65 %|False|False
38|FlorinCoin|FLO|$ 715,087|$ 0.020056|35,653,952|$ 10,130|0.27 %|2.88 %|67.99 %|False|False
39|Yacoin|YAC|$ 686,549|$ 0.050792|13,516,801|$ 1,811|-0.21 %|-3.51 %|-3.85 %|False|False
40|GrandCoin|GDC|$ 616,560|$ 0.002266|272,113,588|$ 10,777|-0.00 %|-3.54 %|32.03 %|False|False
41|Catcoin|CAT|$ 562,688|$ 0.588150|956,708|$ 99,294|-1.15 %|-17.93 %|?|False|False
42|I0Coin|I0C|$ 534,462|$ 0.026647|20,056,747|$ 157|0.22 %|1.05 %|59.86 %|False|False
43|Mincoin|MNC|$ 520,429|$ 0.349089|1,490,820|$ 1,588|-0.71 %|-9.19 %|21.33 %|False|False
44|TagCoin|TAG|$ 404,244|$ 0.692421|583,812|$ 5,303|-0.00 %|-6.90 %|-10.81 %|False|False
45|Diamond|DMD|$ 401,185|$ 2.04|196,713|$ 11,685|0.98 %|8.43 %|29.57 %|False|False
