#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 10,096,782,495|$ 639.62|15,785,626|$ 60,892,131|-0.28 %|-2.58 %|-2.31 %|False|False
2|Ethereum|ETH|$ 1,022,913,626|$ 12.40|82,510,499|$ 11,154,513|-0.12 %|-2.40 %|-10.97 %|False|False
3|Steem|STEEM|$ 235,757,188|$ 2.34|100,625,596|$ 398,774|-0.65 %|0.04 %|-35.29 %|False|False
4|Ripple|XRP|$ 215,999,572|$ 0.006076|35,550,137,658|$ 482,604|-0.11 %|-1.10 %|-3.14 %|True|False
5|Litecoin|LTC|$ 187,855,288|$ 4.01|46,896,500|$ 1,000,302|-0.10 %|-1.80 %|-1.21 %|False|False
6|Ethereum Cla...|ETC|$ 135,804,091|$ 1.65|82,297,453|$ 11,433,931|1.08 %|-0.03 %|?|False|False
7|Dash|DASH|$ 60,558,440|$ 9.14|6,627,851|$ 242,543|-0.05 %|-2.39 %|-1.95 %|False|False
8|NEM|XEM|$ 59,947,619|$ 0.006661|8,999,999,999|$ 115,449|-0.10 %|0.74 %|-4.48 %|True|False
9|MaidSafeCoin|MAID|$ 36,211,310|$ 0.080016|452,552,412|$ 306,641|-0.24 %|1.40 %|2.20 %|True|False
10|Lisk|LSK|$ 27,513,232|$ 0.275132|100,000,000|$ 394,116|-0.41 %|-1.35 %|-8.83 %|True|False
11|Nxt|NXT|$ 27,347,992|$ 0.027375|998,999,999|$ 317,725|-0.51 %|0.74 %|0.41 %|True|False
12|Dogecoin|DOGE|$ 24,654,104|$ 0.000234|105,398,608,172|$ 67,134|-0.20 %|-1.65 %|-5.99 %|False|False
13|Monero|XMR|$ 23,569,577|$ 1.88|12,535,411|$ 94,652|-0.33 %|-0.34 %|-0.22 %|False|False
14|Synereo|AMP|$ 21,737,835|$ 0.117629|184,800,000|$ 8,153|0.11 %|-0.95 %|-9.65 %|True|False
15|DigixDAO|DGD|$ 20,630,927|$ 10.32|2,000,000|$ 49,778|-0.03 %|-1.28 %|0.03 %|True|False
16|Emercoin|EMC|$ 19,141,045|$ 0.500979|38,207,260|$ 98,936|-0.48 %|-5.65 %|-32.35 %|False|False
