#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$9,746,025,637|$612.97|15,899,802|$46,030,670|-0.02%|0.17%|1.67%|False|False
2|Ethereum|ETH|$1,115,326,951|$13.19|84,545,178|$5,402,246|0.02%|0.31%|1.70%|False|False
3|Ripple|XRP|$292,459,156|$0.008244|35,475,196,836|$4,737,774|-0.05%|-4.85%|11.55%|True|False
4|Litecoin|LTC|$183,784,929|$3.84|47,808,539|$874,052|-0.01%|0.00%|1.25%|False|False
5|Ethereum Cla...|ETC|$101,623,353|$1.20|84,483,381|$2,297,511|0.02%|-3.77%|-3.39%|False|False
6|Monero|XMR|$98,702,726|$7.58|13,025,953|$5,090,221|0.13%|-1.18%|-27.83%|False|False
7|Dash|DASH|$79,306,828|$11.70|6,776,425|$490,765|-0.01%|-2.48%|1.42%|False|False
8|Steem|STEEM|$70,846,281|$0.442278|160,185,018|$81,325|-0.11%|-5.36%|-28.39%|False|False
9|MaidSafeCoin|MAID|$40,398,338|$0.089268|452,552,412|$236,128|-0.02%|-1.35%|2.45%|True|False
10|NEM|XEM|$40,216,439|$0.004468|8,999,999,999|$23,417|0.04%|-1.05%|-13.28%|True|False
11|DigixDAO|DGD|$28,084,685|$14.04|2,000,000|$33,702|-0.23%|0.97%|3.03%|True|False
12|Dogecoin|DOGE|$24,568,790|$0.000231|106,269,375,816|$119,649|-0.06%|-0.89%|2.20%|False|False
13|Lisk|LSK|$23,227,865|$0.232279|100,000,000|$259,632|-0.11%|-3.82%|-6.26%|True|False
14|Factom|FCT|$21,143,930|$2.42|8,753,219|$3,294,695|0.00%|-9.79%|-23.24%|True|False
15|Waves|WAVES|$18,911,640|$0.189116|100,000,000|$63,832|-0.02%|-2.40%|5.15%|True|False
16|Stellar|XLM|$17,229,492|$0.002828|6,092,409,114|$132,723|0.59%|0.43%|23.98%|True|False
17|Emercoin|EMC|$14,921,068|$0.386166|38,638,976|$34,165|-0.25%|-4.10%|0.16%|False|False
18|BitShares|BTS|$12,560,795|$0.004879|2,574,280,000|$82,396|0.07%|0.97%|-1.95%|True|False
19|Nxt|NXT|$11,702,351|$0.011714|998,999,983|$174,080|0.11%|-2.12%|-23.41%|True|False
20|Peerplays|PEERPLAYS|$11,589,936|$11.59|1,000,000|$4,233|0.02%|4.04%|1.49%|True|False
21|Synereo|AMP|$11,376,934|$0.181783|62,585,264|$207,192|0.64%|5.22%|6.78%|True|False
22|Counterparty|XCP|$10,845,038|$4.14|2,622,720|$84,804|0.75%|-2.53%|-17.04%|True|False
23|Bytecoin|BCN|$10,442,922|$0.000058|181,542,402,340|$5,671|-0.35%|3.36%|-5.23%|False|False
24|Siacoin|SC|$8,918,067|$0.000469|19,024,645,364|$43,073|-0.04%|-1.66%|-5.63%|False|False
25|ShadowCash|SDC|$8,146,790|$1.24|6,582,599|$147,579|0.51%|-4.65%|-7.15%|True|False
26|Storjcoin X|SJCX|$7,774,182|$0.154501|50,318,144|$46,505|-0.84%|-6.98%|-15.16%|True|False
27|Xaurum|XAUR|$7,602,992|$0.092070|82,578,721|$51,220|-0.09%|-2.81%|-6.79%|True|False
28|Peercoin|PPC|$7,310,945|$0.310648|23,534,529|$14,831|-0.07%|0.57%|0.94%|False|False
29|Tether|USDT|$6,951,591|$1.00|6,951,591|$306,346|0.00%|0.00%|0.00%|True|False
30|GameCredits|GAME|$6,876,319|$0.119145|57,713,885|$21,176|-0.05%|-1.59%|0.89%|False|False
31|Bitcrystals|BCY|$6,112,386|$0.145576|41,987,655|$33,394|0.65%|-6.88%|-37.71%|True|False
32|Agoras Tokens|AGRS|$5,689,668|$0.135468|42,000,000|$823|-0.03%|-0.30%|-4.01%|True|False
33|YbCoin|YBC|$5,026,325|$1.67|3,011,777|$28,424|-0.02%|-0.30%|-2.87%|True|False
34|I/O Coin|IOC|$4,594,391|$0.282143|16,283,902|$10,208|0.10%|-11.92%|-1.69%|True|False
35|Namecoin|NMC|$4,287,829|$0.290969|14,736,400|$17,684|-0.01%|-2.11%|-4.71%|False|False
36|NautilusCoin|NAUT|$4,204,441|$0.259854|16,180,000|$109,326|-0.26%|-4.69%|2.39%|True|False
37|SysCoin|SYS|$4,076,187|$0.008392|485,702,223|$31,888|-0.35%|-3.36%|-16.04%|False|False
38|FedoraCoin|TIPS|$3,862,513|$0.000009|437,850,935,178|$1,786|0.03%|-3.24%|-24.96%|False|False
39|HitCoin|HTC|$3,792,466|$0.000345|10,996,318,099|$61,499|-1.10%|-13.11%|-18.37%|False|True
40|BitcoinDark|BTCD|$3,294,378|$2.56|1,288,862|$6,906|0.04%|-2.45%|-0.70%|False|False
41|Stratis|STRAT|$3,176,150|$0.032378|98,095,189|$26,780|0.50%|8.13%|-15.43%|False|False
42|Rubycoin|RBY|$3,129,350|$0.132993|23,530,209|$3,426|-0.02%|-0.06%|-2.62%|True|False
43|GridCoin|GRC|$2,986,051|$0.007836|381,091,707|$16,806|-0.19%|8.74%|-7.21%|False|False
44|Global Curre...|GCR|$2,804,448|$0.027616|101,551,501|$11,364|-0.01%|0.32%|43.58%|True|False
45|Decred|DCR|$2,777,069|$1.00|2,773,093|$17,815|-0.16%|2.13%|-17.49%|False|False
46|Yocoin|YOC|$2,684,205|$0.082725|32,447,409|$63,585|1.25%|-9.22%|-12.61%|True|False
47|SARCoin|SAR|$2,558,032|$0.041086|62,260,786|$1,143|-0.04%|2.60%|3.32%|True|False
48|VPNCoin|VPN|$2,526,989|$0.006312|400,339,746|$3,956|-0.11%|18.89%|12.27%|True|False
49|Omni|OMNI|$2,448,279|$4.42|554,325|$2,131|-0.34%|-3.46%|-10.59%|True|False
50|NAV Coin|NAV|$2,381,337|$0.039956|59,599,414|$100,536|0.55%|-9.95%|-23.11%|True|False
51|BlackCoin|BLK|$2,365,835|$0.031254|75,697,497|$66,631|-0.13%|-2.97%|-13.75%|True|False
52|DigiByte|DGB|$2,360,329|$0.000324|7,274,660,356|$15,784|-0.07%|-0.49%|-9.10%|False|False
53|Vcash|XVC|$2,347,062|$0.157969|14,857,745|$5,174|-0.19%|0.21%|-3.75%|False|False
54|HiCoin|XHI|$2,342,726|$0.021063|111,227,002|$112,129|-0.72%|-7.69%|-22.62%|False|False
55|Gulden|NLG|$2,271,727|$0.007057|321,896,659|$6,021|0.05%|0.66%|8.50%|False|True
56|SuperNET|UNITY|$2,124,000|$2.60|816,061|$463|-0.60%|-1.38%|-8.47%|True|False
57|Steem Dollars|SBD|$2,046,382|$0.912196|2,243,358|$22,878|0.16%|0.89%|-0.08%|True|False
58|SolarCoin|SLR|$1,879,894|$0.054342|34,593,481|$809|0.05%|-9.61%|-13.81%|True|False
59|Expanse|EXP|$1,692,239|$0.438849|3,856,081|$132,979|0.03%|0.03%|2.91%|False|False
60|CureCoin|CURE|$1,639,548|$0.062031|26,431,310|$3,549|-0.15%|-1.42%|-12.88%|False|True
61|Virtacoin|VTA|$1,630,050|$0.000138|11,828,637,243|$8,983|0.16%|-3.17%|4.21%|False|False
62|Scotcoin|SCOT|$1,621,762|$0.001622|1,000,000,000|$295|-0.06%|-0.34%|7.82%|True|False
63|Pluton|PLU|$1,600,192|$1.88|850,000|$2,372|0.36%|-64.19%|-21.24%|True|False
64|Clams|CLAM|$1,568,908|$0.812413|1,931,170|$14,990|-0.06%|-2.11%|4.47%|True|False
65|LBRY Credits|LBC|$1,501,966|$0.104465|14,377,701|$50,016|-0.24%|-4.20%|-15.56%|False|False
66|Nexus|NXS|$1,498,072|$0.035645|42,027,331|$1,929|-0.78%|7.00%|-1.53%|False|False
67|MonaCoin|MONA|$1,470,595|$0.037251|39,477,851|$857|0.01%|0.27%|-2.03%|False|False
68|MUSE|MUSE|$1,312,711|$0.000955|1,374,840,478|$365|0.07%|3.46%|41.19%|True|False
69|GoldCoin|GLD|$1,272,730|$0.031974|39,805,752|$1,026|0.04%|-0.06%|27.23%|False|False
70|ReddCoin|RDD|$1,259,256|$0.000045|28,239,557,865|$6,394|0.41%|5.83%|0.68%|True|False
71|EarthCoin|EAC|$1,257,949|$0.000135|9,346,468,332|$1,891|0.09%|-1.00%|-1.57%|False|False
72|FairCoin|FAIR|$1,251,914|$0.023773|52,660,257|$218|0.46%|-1.10%|10.04%|True|False
73|Adzcoin|ADZ|$1,232,849|$0.025736|47,902,858|$5,790|1.98%|4.09%|49.17%|False|False
74|DNotes|NOTE|$1,230,599|$0.011097|110,895,736|$3,507|-0.22%|0.55%|2.27%|False|False
75|Swiscoin|SCN|$1,207,694|$0.025992|46,463,361|$54,638|-0.48%|-2.87%|-8.87%|False|False
76|VeriCoin|VRC|$1,201,876|$0.043230|27,801,643|$3,409|0.01%|0.89%|-8.71%|False|False
77|Burst|BURST|$1,149,265|$0.000724|1,587,524,852|$17,221|0.72%|-3.09%|6.79%|False|False
78|Primecoin|XPM|$1,139,480|$0.069973|16,284,667|$4,697|-0.36%|-0.99%|-2.36%|False|False
79|Radium|RADS|$1,122,010|$0.380554|2,948,358|$2,646|0.30%|-1.81%|-8.82%|True|False
80|Breakout Stake|BRX|$1,106,826|$0.176581|6,268,082|$89|-0.02%|-0.08%|-11.47%|True|False
81|Feathercoin|FTC|$1,081,890|$0.007891|137,103,015|$1,904|-0.00%|-0.74%|-9.63%|False|False
82|Auroracoin|AUR|$1,070,136|$0.124028|8,628,215|$1,389|-0.36%|-10.73%|14.51%|False|True
83|Blocknet|BLOCK|$1,060,952|$0.271307|3,910,516|$10,086|0.20%|-14.58%|-13.03%|True|False
84|Vertcoin|VTC|$1,027,224|$0.034917|29,419,250|$5,809|-0.09%|-3.35%|-1.85%|False|False
85|DigitalNote|XDN|$1,015,925|$0.000148|6,867,865,373|$3,635|-0.26%|-1.92%|-8.39%|False|False
86|Voxels|VOX|$1,008,766|$0.032024|31,500,000|$116,141|-0.48%|-16.70%|-20.52%|True|False
87|Quark|QRK|$984,116|$0.003935|250,101,047|$766|0.00%|-2.24%|-2.38%|False|False
88|Qora|QORA|$895,232|$0.000090|10,000,000,000|$12,553|-0.59%|-0.38%|-2.29%|True|False
89|BlockPay|BLOCKPAY|$853,745|$0.157277|5,428,300|$1,504|0.10%|-1.91%|-8.53%|True|False
90|WorldCoin|WDC|$850,248|$0.007840|108,447,067|$6,333|0.32%|-1.48%|10.33%|False|False
91|PotCoin|POT|$849,291|$0.003963|214,297,617|$117,370|-1.48%|1.12%|53.51%|False|False
92|Novacoin|NVC|$831,101|$0.552712|1,503,679|$2,029|0.00%|0.20%|0.52%|False|False
93|Boolberry|BBR|$782,018|$0.095851|8,158,668|$28,387|-0.27%|-13.82%|-33.26%|False|False
94|NuBits|USNBT|$757,924|$1.00|757,084|$15,743|0.05%|-0.02%|0.12%|True|False
95|Mintcoin|MINT|$753,036|$0.000032|23,635,378,095|$155|-0.37%|0.13%|0.19%|True|False
96|MMNXT|MMNXT|$730,695|$0.073069|10,000,000|$2,338|0.07%|-0.56%|-1.39%|True|False
97|Aeon|AEON|$729,057|$0.057979|12,574,570|$4,916|-0.29%|-10.04%|-35.13%|False|False
