#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 5,542,982,981|$ 435.57|12,725,717|$ 9,459,853|-0.10 %|-2.03 %|-4.58 %|False|False
2|Litecoin|LTC|$ 288,749,199|$ 10.29|28,050,131|$ 2,347,249|0.00 %|-1.21 %|-2.64 %|False|False
3|Peercoin|PPC|$ 44,259,546|$ 2.07|21,371,501|$ 49,941|-0.08 %|-1.29 %|-5.19 %|False|False
4|Ripple|XRP|$ 39,077,732|$ 0.004999|7,817,889,792|$ 58,140|-0.04 %|-3.63 %|-5.79 %|True|False
5|Dogecoin|DOGE|$ 34,893,759|$ 0.000460|75,869,028,068|$ 476,406|-0.10 %|-3.00 %|-1.86 %|False|False
6|Nxt|NXT|$ 22,749,421|$ 0.022749|999,997,120|$ 23,165|-0.07 %|-0.07 %|7.86 %|True|False
7|Mastercoin (...|MSC|$ 20,597,758|$ 33.25|619,478|$ 1,538|-0.10 %|-4.55 %|-14.84 %|True|False
8|Namecoin|NMC|$ 17,869,915|$ 2.06|8,676,440|$ 67,893|-0.01 %|-0.65 %|-6.40 %|False|False
9|BlackCoin|BLK|$ 10,358,824|$ 0.139002|74,522,756|$ 931,215|-0.44 %|2.07 %|-11.71 %|True|False
10|BitShares PTS|PTS|$ 5,881,129|$ 3.60|1,633,871|$ 10,818|-0.03 %|-0.42 %|-6.46 %|True|False
11|MaidSafeCoin|MAID|$ 5,788,507|$ 0.012791|452,552,416|$ 4,756|-1.25 %|-10.97 %|?|True|False
12|Dash|DASH|$ 5,109,245|$ 1.21|4,211,105|$ 97,351|0.49 %|-6.56 %|-30.28 %|False|False
13|Auroracoin|AUR|$ 5,057,182|$ 0.469698|10,766,890|$ 4,809|-0.05 %|-8.68 %|0.54 %|False|True
14|Quark|QRK|$ 4,188,612|$ 0.016904|247,794,208|$ 8,351|-0.03 %|-1.74 %|-8.30 %|False|False
15|Zetacoin|ZET|$ 4,052,288|$ 0.025264|160,399,260|$ 44,624|-0.25 %|-0.42 %|-3.25 %|False|False
16|Primecoin|XPM|$ 4,029,694|$ 0.730997|5,512,600|$ 11,640|-0.15 %|-3.08 %|-11.60 %|False|False
17|Feathercoin|FTC|$ 3,419,245|$ 0.081690|41,856,530|$ 19,400|-0.48 %|-3.44 %|-9.68 %|False|False
18|Vertcoin|VTC|$ 3,259,100|$ 0.809427|4,026,430|$ 34,771|0.01 %|-4.69 %|-11.63 %|False|False
19|Counterparty|XCP|$ 3,067,819|$ 1.16|2,649,296|$ 19,926|-0.88 %|-10.76 %|-32.58 %|True|False
20|Novacoin|NVC|$ 2,209,188|$ 2.81|786,061|$ 18,259|-0.24 %|-6.34 %|-17.31 %|False|False
21|Infinitecoin|IFC|$ 1,938,973|$ 0.000021|90,523,833,856|$ 11,049|0.41 %|-1.63 %|-8.87 %|False|False
22|Megacoin|MEC|$ 1,738,454|$ 0.074626|23,295,461|$ 9,099|0.36 %|-1.22 %|-2.99 %|False|False
23|MaxCoin|MAX|$ 1,680,362|$ 0.070755|23,749,177|$ 15,658|-0.33 %|-6.08 %|-15.18 %|False|False
24|WorldCoin|WDC|$ 1,575,170|$ 0.029040|54,241,977|$ 11,130|0.11 %|-5.65 %|-7.21 %|False|False
25|YbCoin|YBC|$ 1,544,659|$ 1.09|1,419,155|$ 6,267|0.05 %|-2.60 %|-0.26 %|True|False
26|Ixcoin|IXC|$ 1,086,406|$ 0.056058|19,380,026|$ 924|0.76 %|-3.41 %|-19.16 %|True|False
27|Mintcoin|MINT|$ 935,263|$ 0.000049|18,955,326,123|$ 8,410|-0.74 %|-8.29 %|-2.21 %|True|False
28|WhiteCoin|XWC|$ 926,674|$ 0.003065|302,357,701|$ 73,005|-0.30 %|-6.26 %|-21.55 %|False|False
29|HoboNickels|HBN|$ 798,755|$ 0.189399|4,217,322|$ 8,421|-0.32 %|-16.64 %|1.66 %|False|False
30|FlutterCoin|FLT|$ 787,263|$ 0.004236|185,844,418|$ 81,268|-0.81 %|-15.06 %|-31.43 %|False|False
31|Devcoin|DVC|$ 744,514|$ 0.000109|6,812,575,616|$ 1,345|-0.14 %|-4.09 %|-7.09 %|False|False
32|Billioncoin|BIL|$ 742,238|$ 0.000100|7,450,202,123|$ 204,631|-0.00 %|-3.39 %|12.62 %|False|False
33|Particle|PRT|$ 720,749|$ 0.001029|700,677,075|$ 4,317|-0.73 %|-7.77 %|-38.78 %|False|False
34|Bitcoin Plus|XBC|$ 668,390|$ 12.08|55,350|$ 221,040|1.49 %|?|?|True|False
35|Cinni|CINNI|$ 668,327|$ 0.044542|15,004,368|$ 122,899|-0.24 %|18.63 %|19.46 %|True|False
36|Anoncoin|ANC|$ 608,176|$ 0.658575|923,474|$ 2,355|-0.30 %|-1.78 %|-9.29 %|False|False
37|Terracoin|TRC|$ 527,610|$ 0.083281|6,335,279|$ 3,528|0.49 %|0.83 %|-11.11 %|False|False
38|UltraCoin|UTC|$ 511,358|$ 0.035848|14,264,773|$ 13,381|-0.79 %|-14.95 %|-28.43 %|False|False
39|USDe|USDe|$ 504,761|$ 0.000771|654,296,855|$ 4,997|0.03 %|-13.65 %|31.26 %|False|False
40|Myriadcoin|MYR|$ 468,613|$ 0.002314|202,514,680|$ 41,720|1.84 %|-11.64 %|23.82 %|False|False
41|ReddCoin|RDD|$ 435,554|$ 0.000020|21,958,129,252|$ 3,787|-1.53 %|-6.24 %|41.49 %|True|False
42|Digitalcoin|DGC|$ 433,430|$ 0.028917|14,988,534|$ 1,057|-0.37 %|-3.39 %|17.46 %|False|False
43|Applecoin|APC|$ 420,595|$ 0.024945|16,861,140|$ 7,687|-0.18 %|-0.85 %|-2.75 %|True|False
44|Tickets|TIX|$ 405,793|$ 0.000006|66,876,280,832|$ 796|-0.05 %|-1.54 %|-3.94 %|False|False
45|Freicoin|FRC|$ 403,950|$ 0.009138|44,207,380|$ 890|-0.32 %|0.40 %|-15.89 %|False|False
46|Unobtanium|UNO|$ 383,656|$ 2.15|178,638|$ 1,053|-0.16 %|-0.20 %|-2.50 %|False|False
47|NetCoin|NET|$ 362,182|$ 0.001393|259,934,588|$ 2,669|0.05 %|-1.07 %|-10.52 %|False|False
48|Copperlark|CLR|$ 352,770|$ 0.045712|7,717,303|$ 52|0.26 %|-3.49 %|-29.23 %|False|True
49|Crypto Bullion|CBX|$ 348,923|$ 0.367290|949,993|$ 79|-0.16 %|0.92 %|-5.33 %|False|False
50|Gridcoin Cla...|GRCX|$ 329,995|$ 0.017810|18,528,997|$ 1,831|-0.30 %|-10.08 %|-8.48 %|False|False
51|PotCoin|POT|$ 319,414|$ 0.003465|92,181,833|$ 5,599|-0.89 %|-16.89 %|-37.09 %|False|False
52|CommunityCoin|COMM|$ 318,208|$ 0.000312|1,020,929,893|$ 5,729|0.42 %|-8.62 %|-28.64 %|True|False
53|Zeitcoin|ZEIT|$ 313,642|$ 0.000012|27,150,028,800|$ 1,000|-0.01 %|-14.80 %|-32.54 %|False|False
54|Pesetacoin|PTC|$ 291,840|$ 0.010541|27,687,333|$ 29|-0.11 %|8.58 %|-3.90 %|False|False
55|EduCoin|EDU|$ 276,580|$ 0.000004|63,492,230,201|$ 590|-0.10 %|-2.06 %|-4.58 %|False|False
56|Quebecoin|QBC|$ 275,658|$ 0.012990|21,221,205|$ 60|-2.16 %|-45.55 %|-73.05 %|False|False
57|GoldCoin|GLD|$ 273,030|$ 0.008857|30,825,883|$ 581|0.19 %|9.05 %|-27.37 %|False|False
58|DigiByte|DGB|$ 248,225|$ 0.000231|1,076,320,939|$ 10,358|-1.02 %|-14.56 %|61.65 %|False|False
59|CAIx|CAIx|$ 247,273|$ 0.199612|1,238,770|$ 10,979|-0.65 %|-11.34 %|-7.63 %|True|False
60|MonaCoin|MONA|$ 241,039|$ 0.039056|6,171,599|$ 831|0.45 %|-6.17 %|-11.46 %|False|False
61|UnionCoin|UNC|$ 237,527|$ 0.028315|8,388,608|$ 740|0.36 %|-0.80 %|-12.37 %|False|False
62|ECCoin|ECC|$ 230,208|$ 0.000014|16,810,972,466|$ 1,986|-0.12 %|-2.97 %|-20.22 %|False|False
63|AsiaCoin|AC|$ 224,322|$ 0.001587|141,375,247|$ 3,711|-0.02 %|-71.16 %|-49.60 %|False|False
