#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,731,912,621|$ 441.87|15,235,213|$ 86,054,633|0.12 %|4.06 %|11.07 %|False|False
2|Ethereum|ETH|$ 335,566,001|$ 4.35|77,192,096|$ 8,306,494|0.26 %|-4.36 %|-10.28 %|False|False
3|Ripple|XRP|$ 280,918,893|$ 0.008240|34,090,841,338|$ 553,944|-0.06 %|-0.40 %|-2.92 %|True|False
4|Litecoin|LTC|$ 157,436,662|$ 3.53|44,584,861|$ 3,670,161|0.18 %|7.71 %|10.80 %|False|False
5|Dogecoin|DOGE|$ 29,800,286|$ 0.000289|103,175,945,712|$ 216,338|-0.12 %|-2.05 %|-3.84 %|False|False
6|MaidSafeCoin|MAID|$ 23,545,659|$ 0.052029|452,552,412|$ 179,993|0.09 %|1.82 %|36.11 %|True|False
7|Dash|DASH|$ 23,363,663|$ 3.75|6,236,948|$ 89,898|0.65 %|4.12 %|-2.57 %|False|False
8|Peercoin|PPC|$ 11,868,956|$ 0.515995|23,002,072|$ 310,411|0.69 %|11.78 %|11.03 %|False|False
9|BitShares|BTS|$ 10,535,279|$ 0.004143|2,542,939,601|$ 239,141|0.07 %|-3.46 %|-6.11 %|True|False
10|Stellar|XLM|$ 10,243,362|$ 0.002118|4,837,356,606|$ 37,275|0.16 %|-2.17 %|-4.72 %|True|False
11|Emercoin|EMC|$ 9,015,984|$ 0.244067|36,940,613|$ 12,912|-0.03 %|0.81 %|6.65 %|False|False
12|Monero|XMR|$ 9,005,324|$ 0.812750|11,080,067|$ 241,403|-0.48 %|-2.53 %|9.06 %|False|False
13|Factom|FCT|$ 8,856,324|$ 1.01|8,753,502|$ 189,599|-0.30 %|-5.11 %|-6.11 %|True|False
14|Nxt|NXT|$ 8,541,043|$ 0.008541|999,997,096|$ 45,739|0.01 %|-0.67 %|-8.61 %|True|False
15|Agoras Tokens|AGRS|$ 6,899,211|$ 0.164267|42,000,000|$ 1,152|-1.38 %|8.59 %|19.51 %|True|False
16|YbCoin|YBC|$ 6,878,481|$ 2.29|3,006,646|$ 6,411|0.03 %|-1.08 %|-5.59 %|True|False
17|VPNCoin|VPN|$ 6,380,529|$ 0.015938|400,339,746|$ 180,555|-0.23 %|-5.51 %|-12.21 %|True|False
18|Namecoin|NMC|$ 6,025,238|$ 0.440604|13,674,937|$ 75,655|0.27 %|6.20 %|5.22 %|False|False
19|Bytecoin|BCN|$ 5,782,836|$ 0.000032|179,071,007,890|$ 8,495|0.44 %|3.06 %|-24.11 %|False|False
20|NEM|XEM|$ 5,507,424|$ 0.000612|8,999,999,999|$ 56,882|-0.13 %|-5.72 %|8.22 %|True|False
21|Synereo|AMP|$ 3,419,473|$ 0.018504|184,800,000|$ 2,139|0.69 %|-10.26 %|-16.12 %|True|False
22|Rubycoin|RBY|$ 3,327,200|$ 0.146342|22,735,791|$ 682|-0.18 %|0.89 %|-9.09 %|True|False
23|MUSE|MUSE|$ 2,786,795|$ 0.002052|1,358,374,674|$ 105|0.06 %|-1.71 %|-1.32 %|True|False
24|BlackCoin|BLK|$ 2,680,248|$ 0.035605|75,277,518|$ 26,565|0.39 %|2.30 %|0.59 %|True|False
25|NuShares|NSR|$ 2,666,313|$ 0.003258|818,510,096|$ 908|-0.01 %|7.07 %|9.89 %|True|False
26|StabilityShares|XSI|$ 2,569,827|$ 0.278399|9,230,728|$ 35,604|0.07 %|-2.78 %|-14.40 %|False|False
27|EarthCoin|EAC|$ 2,450,751|$ 0.000262|9,346,468,332|$ 148,055|0.02 %|-3.46 %|-10.91 %|False|False
28|GridCoin|GRC|$ 2,137,171|$ 0.005725|373,295,689|$ 751|-0.07 %|6.07 %|3.69 %|False|False
29|Nas|NAS|$ 1,788,051|$ 0.000179|10,000,000,000|$ 203,636|-1.23 %|-29.37 %|248.50 %|True|False
30|Counterparty|XCP|$ 1,782,513|$ 0.678225|2,628,203|$ 6,097|-0.23 %|-7.92 %|-17.04 %|True|False
31|Storjcoin X|SJCX|$ 1,770,770|$ 0.039725|44,575,870|$ 13,773|0.21 %|-7.04 %|-22.88 %|True|False
32|Bitcrystals|BCY|$ 1,702,510|$ 0.039848|42,724,647|$ 1,444|0.05 %|-3.22 %|24.60 %|True|False
33|MonaCoin|MONA|$ 1,694,860|$ 0.057999|29,222,234|$ 3,462|-0.05 %|-0.57 %|-0.02 %|False|False
34|Quark|QRK|$ 1,679,602|$ 0.006727|249,664,587|$ 14,555|0.37 %|-1.54 %|-12.01 %|False|False
35|FedoraCoin|TIPS|$ 1,639,664|$ 0.000006|280,846,322,360|$ 8,878|0.05 %|8.26 %|-14.57 %|False|False
36|Omni|OMNI|$ 1,575,663|$ 2.86|550,606|$ 1,388|0.81 %|-5.13 %|-5.14 %|True|False
37|Clams|CLAM|$ 1,540,536|$ 0.963367|1,599,117|$ 6,371|-0.35 %|0.18 %|7.81 %|True|False
38|Tether|USDT|$ 1,451,600|$ 1.00|1,451,600|$ 63,400|0.00 %|0.00 %|0.01 %|True|False
39|Rimbit|RBT|$ 1,432,924|$ 0.012605|113,681,606|$ 77|0.06 %|5.03 %|295.60 %|True|False
40|VeriCoin|VRC|$ 1,416,588|$ 0.051567|27,470,668|$ 4,486|-0.08 %|0.71 %|24.60 %|False|False
41|Xiaomicoin|MI|$ 1,416,149|$ 0.003503|404,316,480|$ 14,483|0.07 %|0.57 %|-6.45 %|True|False
42|Primecoin|XPM|$ 1,384,069|$ 0.102807|13,462,808|$ 17,353|0.52 %|5.36 %|-1.04 %|False|False
43|Novacoin|NVC|$ 1,361,400|$ 1.05|1,300,717|$ 54,488|0.14 %|12.18 %|45.07 %|False|False
44|Global Curre...|GCR|$ 1,360,482|$ 0.013541|100,470,143|$ 9,055|0.12 %|5.40 %|37.78 %|True|False
45|FuelCoin|FC2|$ 1,332,205|$ 0.013295|100,206,032|$ 240|1.40 %|26.79 %|6.22 %|False|True
46|Mintcoin|MINT|$ 1,260,520|$ 0.000055|22,725,021,775|$ 1,131|0.17 %|-16.15 %|-19.23 %|True|False
47|Infinitecoin|IFC|$ 1,246,251|$ 0.000014|90,596,274,910|$ 41,518|-0.15 %|1.01 %|-3.42 %|False|False
48|DigiByte|DGB|$ 1,209,577|$ 0.000203|5,961,536,329|$ 18,640|-0.21 %|-4.73 %|-11.05 %|False|False
49|Vertcoin|VTC|$ 1,173,713|$ 0.051241|22,905,750|$ 12,901|-0.04 %|-1.35 %|-15.88 %|False|False
50|BitcoinDark|BTCD|$ 1,130,071|$ 0.901249|1,253,893|$ 2,169|-0.39 %|1.38 %|11.42 %|False|False
51|GetGems|GEMZ|$ 1,122,740|$ 0.012739|88,135,217|$ 3,913|0.30 %|-21.72 %|-25.85 %|True|False
52|BoostCoin|BOST|$ 1,067,095|$ 0.086853|12,286,268|$ 8,007|-0.00 %|-5.04 %|-13.27 %|False|False
53|Radium|RADS|$ 1,012,215|$ 0.384325|2,633,746|$ 274,260|-0.74 %|-0.36 %|414.88 %|True|False
54|WorldCoin|WDC|$ 1,006,280|$ 0.010216|98,496,622|$ 11,513|0.12 %|-0.62 %|-13.76 %|False|False
55|Startcoin|START|$ 994,151|$ 0.026583|37,397,321|$ 9,324|0.23 %|-9.51 %|-11.13 %|False|True
56|Vanillacoin|VNL|$ 985,502|$ 0.072843|13,529,156|$ 12,311|0.36 %|9.16 %|25.77 %|False|False
57|Megacoin|MEC|$ 938,507|$ 0.029405|31,916,172|$ 7,798|-0.29 %|-2.01 %|-12.20 %|False|False
58|SysCoin|SYS|$ 933,418|$ 0.002177|428,751,485|$ 43,481|-1.47 %|-11.82 %|125.82 %|False|False
59|Scotcoin|SCOT|$ 926,815|$ 0.000927|1,000,000,000|$ 660|-1.61 %|-12.93 %|17.21 %|True|False
60|Zetacoin|ZET|$ 895,434|$ 0.005468|163,764,938|$ 4,058|-0.09 %|-1.61 %|-8.07 %|False|False
61|Xaurum|XAU|$ 892,528|$ 171.88|5,193|$ 4,543|1.31 %|15.40 %|13.83 %|False|False
62|BilShares|BILS|$ 874,702|$ 0.000875|1,000,000,000|$ 23,407|-0.18 %|-2.63 %|0.25 %|True|False
63|Siacoin|SC|$ 857,899|$ 0.000081|10,638,636,664|$ 16,832|0.04 %|-1.48 %|3.50 %|False|False
64|SuperNET|UNITY|$ 836,773|$ 1.03|816,061|$ 867|0.11 %|-0.13 %|0.38 %|True|False
65|DNotes|NOTE|$ 815,517|$ 0.007488|108,906,365|$ 260|-0.08 %|3.62 %|14.79 %|False|False
66|AmberCoin|AMBER|$ 810,801|$ 0.018766|43,205,312|$ 26|0.72 %|12.80 %|12.65 %|False|True
67|NeuCoin|NEU|$ 781,582|$ 0.004106|190,367,943|$ 1,238|-0.19 %|9.37 %|45.11 %|True|False
68|Digitalcoin|DGC|$ 779,558|$ 0.025488|30,584,880|$ 4,548|-0.10 %|-0.94 %|-9.71 %|False|False
69|DogeCoinDark|DOGED|$ 775,495|$ 0.000082|9,466,300,000|$ 749|0.02 %|-8.42 %|98.91 %|False|False
70|ZcCoin|ZCC|$ 771,848|$ 0.013554|56,945,582|$ 42,568|0.29 %|0.37 %|-11.19 %|False|False
71|UnionCoin|UNC|$ 760,281|$ 0.090633|8,388,608|$ 4,275|0.09 %|-3.97 %|-12.05 %|False|False
72|NuBits|NBT|$ 756,366|$ 0.999052|757,084|$ 44,116|-0.01 %|-0.47 %|-0.98 %|True|False
73|GameCredits|GMC|$ 753,742|$ 0.014489|52,020,384|$ 11,373|-0.62 %|-9.63 %|38.35 %|False|False
74|FairCoin|FAIR|$ 747,202|$ 0.014258|52,404,377|$ 198|-1.92 %|-9.69 %|28.01 %|True|False
75|SolarCoin|SLR|$ 724,480|$ 0.021152|34,251,918|$ 1,714|0.19 %|5.77 %|7.91 %|True|False
76|ReddCoin|RDD|$ 719,405|$ 0.000026|27,995,023,868|$ 2,702|0.83 %|-4.82 %|2.53 %|True|False
77|Feathercoin|FTC|$ 719,072|$ 0.006398|112,397,141|$ 2,592|2.82 %|22.72 %|44.99 %|False|False
78|CasinoCoin|CSC|$ 718,812|$ 0.019876|36,163,963|$ 175|0.11 %|-4.27 %|16.08 %|False|False
79|DigitalNote|XDN|$ 657,931|$ 0.000096|6,855,317,937|$ 4,957|-0.07 %|-3.12 %|-7.59 %|False|False
80|Anoncoin|ANC|$ 621,048|$ 0.305279|2,034,363|$ 6,888|0.03 %|-0.31 %|-10.00 %|False|False
81|CloakCoin|CLOAK|$ 616,055|$ 0.130713|4,713,047|$ 582|-0.91 %|-14.16 %|7.27 %|True|False
82|Applecoin|APC|$ 610,627|$ 0.027400|22,286,048|$ 63,422|-0.13 %|-4.64 %|-17.23 %|True|False
83|Swarm|SWARM|$ 585,677|$ 0.005860|99,945,431|$ 77|-2.10 %|45.91 %|102.33 %|True|False
84|Gulden|NLG|$ 547,078|$ 0.001836|298,009,853|$ 1,272|0.07 %|6.04 %|0.47 %|False|True
85|ShadowCash|SDC|$ 546,557|$ 0.083932|6,511,918|$ 342|0.38 %|1.63 %|15.10 %|True|False
86|Diamond|DMD|$ 542,164|$ 0.353810|1,532,359|$ 373|0.59 %|3.88 %|15.10 %|False|False
87|PayCoin|XPY|$ 523,705|$ 0.031276|16,744,580|$ 77|0.17 %|5.20 %|9.49 %|False|True
88|VootCoin|VOOT|$ 509,960|$ 0.007361|69,280,656|$ 6,807|-0.53 %|-17.66 %|89.60 %|False|False
89|Crypti|XCR|$ 494,411|$ 0.004944|100,000,000|$ 3,012|-0.37 %|5.29 %|26.11 %|True|False
90|CureCoin|CURE|$ 491,282|$ 0.018587|26,431,310|$ 1,467|-0.45 %|-5.78 %|82.76 %|False|True
91|Auroracoin|AUR|$ 490,652|$ 0.063065|7,780,056|$ 1,094|0.02 %|-9.46 %|33.21 %|False|True
92|AsiaCoin|AC|$ 423,196|$ 0.001100|384,822,955|$ 114|-0.06 %|6.27 %|-54.68 %|False|False
93|Riecoin|RIC|$ 413,312|$ 0.019790|20,885,147|$ 3,631|-0.38 %|-3.44 %|-14.97 %|False|False
94|Obits|OBITS|$ 410,256|$ 0.089148|4,601,974|$ 898|0.33 %|11.17 %|6.48 %|True|False
95|SpreadCoin|SPR|$ 383,419|$ 0.077791|4,928,832|$ 797|0.57 %|0.30 %|34.51 %|False|False
96|Capricoin|CPC|$ 375,729|$ 1.08|349,323|$ 16,006|-0.87 %|-1.35 %|3.08 %|True|False
97|MaxCoin|MAX|$ 375,125|$ 0.009048|41,459,435|$ 2,642|0.24 %|-1.88 %|-3.80 %|False|False
98|Qora|QORA|$ 370,656|$ 0.000037|10,000,000,000|$ 8,514|0.09 %|12.92 %|-10.02 %|True|False
99|SecureCoin|SRC|$ 362,419|$ 0.065515|5,531,843|$ 1,774|0.02 %|0.30 %|-7.56 %|False|False
100|TagCoin|TAG|$ 361,637|$ 0.089057|4,060,743|$ 7,194|0.01 %|-2.21 %|-13.87 %|False|False
101|Expanse|EXP|$ 361,561|$ 0.308927|1,170,379|$ 115,769|0.43 %|15.85 %|-23.25 %|True|False
102|Safe Exchang...|SEC|$ 343,474|$ 0.000160|2,147,483,647|$ 2,014|-0.65 %|1.77 %|?|True|False
103|CannabisCoin|CANN|$ 302,459|$ 0.003917|77,217,926|$ 1,120|-0.39 %|-3.83 %|36.53 %|False|False
104|Unobtanium|UNO|$ 298,410|$ 1.52|196,736|$ 86|-0.09 %|3.65 %|4.53 %|False|False
105|Zeitcoin|ZEIT|$ 290,117|$ 0.000009|33,755,352,391|$ 94|3.88 %|20.68 %|30.12 %|False|False
106|I/O Coin|IOC|$ 277,756|$ 0.017113|16,230,913|$ 467|0.13 %|-0.96 %|6.24 %|True|False
107|Yocoin|YOC|$ 277,032|$ 0.016162|17,141,044|$ 135|-4.19 %|-31.16 %|197.53 %|False|False
108|LIQUID|LQD|$ 276,485|$ 0.809113|341,714|$ 460|0.54 %|1.77 %|2.36 %|True|False
