#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 7,657,326,841|$ 584.79|13,094,111|$ 8,215,887|-0.09 %|-1.20 %|-1.86 %|False|False
2|Litecoin|LTC|$ 233,156,083|$ 7.57|30,785,729|$ 890,915|-0.09 %|-1.11 %|-1.28 %|False|False
3|Nxt|NXT|$ 45,573,988|$ 0.045574|999,997,096|$ 68,218|0.02 %|2.57 %|0.49 %|True|False
4|Ripple|XRP|$ 43,190,287|$ 0.005234|8,252,600,677|$ 202,260|-0.15 %|-3.95 %|-12.90 %|True|False
5|Dash|DASH|$ 25,569,429|$ 5.65|4,527,220|$ 135,869|-0.19 %|-2.41 %|-3.90 %|False|False
6|Peercoin|PPC|$ 24,971,762|$ 1.16|21,604,813|$ 63,808|-0.01 %|-1.80 %|-1.44 %|False|False
7|BitShares|BTS|$ 19,259,572|$ 0.009631|1,999,775,140|$ 124,993|-0.48 %|0.87 %|10.59 %|True|False
8|Dogecoin|DOGE|$ 18,411,372|$ 0.000207|88,864,966,711|$ 110,039|-0.03 %|-1.58 %|-1.32 %|False|False
9|Namecoin|NMC|$ 14,615,848|$ 1.54|9,495,055|$ 16,605|-0.17 %|-2.68 %|-3.55 %|False|False
10|MaidSafeCoin|MAID|$ 10,564,356|$ 0.023344|452,552,412|$ 19,007|0.31 %|-8.27 %|-18.92 %|True|False
11|BitShares PTS|PTS|$ 7,490,412|$ 4.52|1,655,707|$ 54,914|-0.13 %|2.30 %|17.90 %|True|False
12|BlackCoin|BLK|$ 6,371,976|$ 0.085367|74,642,247|$ 40,435|0.17 %|-0.72 %|-14.81 %|True|False
13|Monero|XMR|$ 6,191,809|$ 2.45|2,527,209|$ 69,203|-0.31 %|-5.67 %|-4.53 %|False|False
14|Counterparty|XCP|$ 6,057,564|$ 2.29|2,648,885|$ 11,609|-0.59 %|-8.79 %|0.87 %|True|False
15|XCurrency|XC|$ 5,874,139|$ 1.06|5,521,806|$ 85,705|0.05 %|7.60 %|34.11 %|True|False
16|CloakCoin|CLOAK|$ 5,869,746|$ 1.30|4,520,161|$ 152,530|-0.04 %|-7.52 %|97.81 %|True|False
17|ReddCoin|RDD|$ 4,264,052|$ 0.000158|26,965,971,796|$ 108,009|-0.31 %|-0.33 %|-30.11 %|True|False
18|MonaCoin|MONA|$ 4,242,795|$ 0.406759|10,430,745|$ 61,074|1.11 %|-17.14 %|?|False|False
19|Bytecoin|BCN|$ 3,567,309|$ 0.000022|159,087,029,669|$ 2,067|-0.21 %|-6.90 %|-7.31 %|False|False
20|Quark|QRK|$ 2,904,628|$ 0.011708|248,079,808|$ 1,907|0.02 %|-0.86 %|-6.78 %|False|False
21|Mastercoin (...|MSC|$ 2,670,940|$ 4.74|563,162|$ 2,605|-0.27 %|-9.57 %|-42.88 %|True|False
