#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$11,750,982,770|$733.99|16,009,706|$51,906,385|-0.01%|-0.86%|-2.66%|False|False
2|Ethereum|ETH|$797,918,743|$9.24|86,357,328|$3,792,855|-0.17%|-1.65%|-4.12%|False|False
3|Ripple|XRP|$266,167,323|$0.007419|35,876,617,244|$558,018|0.29%|7.85%|-4.30%|True|False
4|Litecoin|LTC|$189,687,969|$3.90|48,622,765|$1,397,699|0.01%|-0.30%|-1.49%|False|False
5|Monero|XMR|$103,299,770|$7.69|13,426,317|$1,831,238|0.02%|2.48%|18.20%|False|False
6|Ethereum Classic|ETC|$68,498,335|$0.793925|86,278,057|$338,489|0.14%|-3.49%|-8.04%|False|False
7|Dash|DASH|$61,868,966|$8.95|6,909,424|$1,063,509|-0.02%|-0.26%|5.82%|False|False
8|Augur|REP|$45,754,754|$4.16|11,000,000|$106,106|0.07%|0.62%|-8.33%|True|False
9|Steem|STEEM|$36,085,690|$0.161808|223,015,974|$181,674|1.52%|16.42%|30.37%|False|False
10|NEM|XEM|$33,652,795|$0.003739|8,999,999,999|$83,064|0.02%|4.58%|-6.67%|True|False
11|MaidSafeCoin|MAID|$31,606,536|$0.069841|452,552,412|$82,782|-0.13%|1.33%|1.95%|True|False
12|Dogecoin|DOGE|$23,389,428|$0.000219|107,044,216,531|$62,770|0.03%|-0.24%|-0.68%|False|False
13|Waves|WAVES|$21,318,341|$0.213183|100,000,000|$77,107|-0.04%|-4.28%|-28.60%|True|False
14|Factom|FCT|$19,284,015|$2.20|8,753,219|$105,755|-0.06%|0.40%|0.38%|True|False
15|DigixDAO|DGD|$17,510,273|$8.76|2,000,000|$5,414|-0.26%|-0.58%|0.37%|True|False
16|Lisk|LSK|$16,094,845|$0.160948|100,000,000|$93,816|-0.15%|1.01%|0.70%|True|False
17|Iconomi|ICN|$14,482,004|$0.166460|87,000,000|$57,685|0.29%|-2.50%|-5.89%|True|False
18|Peerplays|PEERPLAYS|$14,050,835|$14.05|1,000,000|$1,667|-0.16%|-6.90%|7.38%|True|False
19|Gulden|NLG|$13,622,776|$0.040542|336,019,340|$15,711|0.04%|0.96%|-5.80%|False|True
20|Stellar Lumens|XLM|$11,445,762|$0.001671|6,851,353,993|$27,505|0.14%|-0.34%|-6.63%|True|False
21|GameCredits|GAME|$10,769,067|$0.182815|58,906,773|$85,117|0.03%|-3.49%|5.66%|False|False
22|ShadowCash|SDC|$10,475,540|$1.59|6,602,082|$15,468|0.21%|-0.52%|-4.72%|True|False
23|BitShares|BTS|$10,287,157|$0.003992|2,577,055,208|$32,418|0.01%|-0.83%|-2.89%|True|False
24|Ardor|ARDR|$9,506,176|$0.009516|998,999,495|$11,091|-0.11%|-0.72%|-0.17%|True|False
25|AntShares|ANS|$8,761,542|$0.175231|50,000,000|$51,006|0.02%|-2.21%|2.78%|True|False
26|Xaurum|XAUR|$8,475,213|$0.097404|87,010,493|$17,061|-0.27%|-3.80%|-4.71%|True|False
27|Synereo|AMP|$8,128,755|$0.098822|82,256,324|$71,553|-0.01%|-0.29%|-4.99%|True|False
28|Bytecoin|BCN|$7,980,286|$0.000044|181,957,737,031|$287|0.47%|-2.42%|-8.43%|False|False
29|Zcash|ZEC|$7,459,505|$77.89|95,765|$1,581,318|-0.22%|-7.00%|20.08%|False|False
30|Storjcoin X|SJCX|$7,061,214|$0.139914|50,468,144|$1,694|-0.10%|-4.71%|-7.88%|True|False
31|Tether|USDT|$6,951,590|$1.00|6,951,590|$359,745|0.00%|0.00%|0.00%|True|False
32|Bitcrystals|BCY|$6,855,487|$0.163713|41,874,924|$4,389|0.17%|0.75%|15.04%|True|False
33|Emercoin|EMC|$6,739,797|$0.172792|39,005,314|$7,426|0.16%|-5.76%|-5.26%|False|False
34|Peercoin|PPC|$6,238,273|$0.263575|23,667,924|$54,266|-0.01%|0.93%|6.51%|False|False
35|Nxt|NXT|$6,226,880|$0.006233|998,999,983|$18,973|-0.01%|-0.97%|-5.86%|True|False
36|Counterparty|XCP|$6,220,304|$2.37|2,621,192|$16,618|0.66%|12.74%|5.82%|True|False
37|Stratis|STRAT|$6,071,180|$0.061845|98,167,150|$23,621|-0.19%|-5.72%|-25.18%|False|False
38|SingularDTV|SNGLS|$5,966,238|$0.009944|600,000,000|$3,213|0.76%|6.16%|-9.89%|True|False
39|Agoras Tokens|AGRS|$5,789,309|$0.137841|42,000,000|$729|-0.36%|7.79%|2.08%|True|False
40|Siacoin|SC|$5,096,490|$0.000245|20,797,202,669|$22,475|0.06%|-2.00%|-12.81%|False|False
41|SysCoin|SYS|$4,687,815|$0.009570|489,861,075|$8,317|-0.02%|1.41%|4.02%|False|False
42|BitcoinDark|BTCD|$4,218,507|$3.27|1,288,862|$6,239|0.09%|0.91%|7.40%|False|False
43|I/O Coin|IOC|$4,038,475|$0.247840|16,294,697|$3,842|-0.01%|0.37%|-12.11%|True|False
44|Rubycoin|RBY|$3,970,420|$0.167327|23,728,493|$3,443|-0.04%|-1.72%|-3.45%|True|False
45|YbCoin|YBC|$3,564,979|$1.18|3,016,422|$39,083|-0.10%|-0.36%|-6.19%|True|False
46|ION|ION|$3,107,509|$0.342414|9,075,292|$481|-3.92%|-7.50%|312.43%|True|False
47|Namecoin|NMC|$3,050,947|$0.207035|14,736,400|$6,031|-0.08%|-1.08%|-8.14%|False|False
48|Global Curren...|GCR|$2,961,361|$0.029093|101,790,382|$4,388|-0.12%|0.01%|-1.16%|True|False
49|KiloCoin|KLC|$2,147,300|$0.000478|4,495,711,110|$15|1.82%|10.83%|-37.25%|False|False
50|Omni|OMNI|$2,136,155|$3.85|555,025|$60|-0.02%|-1.69%|-0.22%|True|False
51|BlackCoin|BLK|$2,114,245|$0.027890|75,806,102|$7,455|0.21%|1.92%|-5.77%|True|False
52|SolarCoin|SLR|$2,076,254|$0.059787|34,727,313|$612|0.02%|-0.49%|-10.56%|True|False
53|PotCoin|POT|$2,006,546|$0.009340|214,835,706|$11,239|-0.36%|-1.24%|-7.34%|False|False
54|DigiByte|DGB|$1,995,109|$0.000263|7,586,870,806|$8,403|0.06%|0.89%|-3.57%|False|False
55|NAV Coin|NAV|$1,976,963|$0.032768|60,331,881|$22,448|0.12%|0.87%|14.10%|True|False
56|SuperNET|UNITY|$1,917,212|$2.35|816,061|$299|0.13%|-3.75%|-13.10%|True|False
57|Decred|DCR|$1,870,152|$0.582827|3,208,762|$9,788|-0.23%|-1.19%|-20.44%|False|False
58|FuelCoin|FC2|$1,857,465|$0.018358|101,178,536|$949|-0.49%|-0.98%|-8.51%|False|True
59|GridCoin|GRC|$1,749,795|$0.004567|383,100,521|$1,051|-0.17%|1.24%|-3.67%|False|False
60|SARCoin|SAR|$1,603,120|$0.025730|62,306,381|$52|0.06%|0.05%|6.89%|True|False
61|Yocoin|YOC|$1,573,561|$0.031919|49,298,830|$22,895|0.57%|3.15%|-24.79%|True|False
62|LoMoCoin|LMC|$1,554,998|$0.007398|210,204,405|$22,110|-0.40%|-3.84%|7.27%|True|False
63|Clams|CLAM|$1,549,629|$0.769221|2,014,542|$13,884|0.07%|1.21%|11.34%|True|False
64|Scotcoin|SCOT|$1,537,564|$0.001538|1,000,000,000|$88|-0.72%|2.10%|-0.39%|True|False
65|Vcash|XVC|$1,372,845|$0.091583|14,990,119|$68,420|0.48%|-11.45%|-55.89%|False|False
66|Steem Dollars|SBD|$1,310,537|$1.03|1,277,458|$13,000|-0.02%|2.05%|2.25%|True|False
67|Nexus|NXS|$1,273,988|$0.028675|44,429,244|$5,672|-0.11%|-17.37%|-9.80%|False|False
68|CureCoin|CURE|$1,253,479|$0.047424|26,431,310|$9,392|0.73%|36.87%|17.09%|False|True
69|EarthCoin|EAC|$1,179,439|$0.000126|9,346,468,332|$1,550|0.13%|-0.57%|-3.78%|False|False
70|VPNCoin|VPN|$1,149,141|$0.002870|400,339,746|$2,476|0.84%|1.05%|-8.84%|True|False
71|FairCoin|FAIR|$1,136,470|$0.021528|52,791,367|$123|-0.01%|-2.06%|-20.60%|True|False
72|DigitalNote|XDN|$1,064,454|$0.000155|6,871,145,870|$1,540|0.39%|1.28%|-11.08%|False|False
73|Auroracoin|AUR|$1,031,971|$0.119191|8,658,139|$298|-0.30%|-1.51%|-4.68%|False|True
74|MonaCoin|MONA|$1,031,514|$0.024537|42,039,975|$859|0.02%|2.55%|-2.86%|False|False
75|ReddCoin|RDD|$1,018,139|$0.000036|28,279,196,459|$1,280|-0.29%|-2.48%|-1.53%|True|False
76|NautilusCoin|NAUT|$992,912|$0.061367|16,180,000|$1,524|-0.11%|-1.58%|-9.82%|True|False
77|Expanse|EXP|$986,858|$0.219663|4,492,599|$7,121|-0.25%|-3.44%|-4.20%|False|False
78|Primecoin|XPM|$959,238|$0.056527|16,969,700|$1,851|-0.05%|-1.84%|-3.88%|False|False
79|Mooncoin|MOON|$953,636|$0.000004|218,481,173,948|$52|2.52%|576.11%|715.37%|False|False
80|Radium|RADS|$944,247|$0.312072|3,025,730|$420|0.27%|2.04%|-2.01%|True|False
81|VeriCoin|VRC|$937,021|$0.031402|29,839,926|$846|-0.02%|-4.87%|29.51%|False|False
82|BitBay|BAY|$923,050|$0.000917|1,006,393,024|$3,712|-0.99%|-0.92%|48.70%|True|False
83|Quark|QRK|$921,649|$0.003685|250,101,047|$399|0.00%|-2.92%|-12.03%|False|False
84|FedoraCoin|TIPS|$917,230|$0.000002|443,168,182,458|$429|0.29%|0.59%|-23.02%|False|False
85|Blocknet|BLOCK|$889,861|$0.227556|3,910,516|$352|0.30%|5.75%|10.81%|True|False
86|Burst|BURST|$876,853|$0.000535|1,639,254,966|$1,725|0.08%|0.37%|-0.49%|False|False
87|Qora|QORA|$867,495|$0.000087|10,000,000,000|$3,937|-0.37%|4.21%|11.53%|True|False
88|Feathercoin|FTC|$848,894|$0.005924|143,294,130|$873|0.10%|-0.66%|-4.39%|False|False
89|WorldCoin|WDC|$792,003|$0.007170|110,459,826|$543|0.16%|-1.80%|-8.94%|False|False
90|Vertcoin|VTC|$776,301|$0.025010|31,039,248|$2,788|-0.05%|-1.47%|-8.79%|False|False
91|SIBCoin|SIB|$767,846|$0.060813|12,626,398|$2,093|-0.29%|3.92%|93.04%|False|True
92|NuBits|USNBT|$763,294|$1.01|757,084|$4,482|-0.05%|0.92%|0.59%|True|False
93|Boolberry|BBR|$749,724|$0.091568|8,187,580|$1,632|-0.16%|0.34%|-7.62%|False|False
94|I0Coin|I0C|$744,519|$0.035524|20,957,907|$23|-0.01%|168.06%|20.37%|False|False
95|Breakout Stake|BRX|$692,407|$0.110465|6,268,082|$217|-0.01%|-1.69%|-11.87%|True|False
96|DNotes|NOTE|$676,637|$0.006102|110,895,736|$1,486|0.30%|-4.29%|7.55%|False|False
97|MMNXT|MMNXT|$669,420|$0.066942|10,000,000|$76|0.11%|0.60%|-1.75%|True|False
98|Mintcoin|MINT|$664,931|$0.000028|23,883,395,215|$57|-0.78%|-0.92%|-9.86%|True|False
99|Zeitcoin|ZEIT|$648,106|$0.000018|35,723,146,364|$68|-0.39%|14.95%|34.42%|False|False
100|Novacoin|NVC|$638,092|$0.408861|1,560,659|$7,654|-0.21%|-2.78%|-1.81%|False|False
101|CasinoCoin|CSC|$624,017|$0.016166|38,601,187|$503|6.83%|15.01%|-3.49%|False|False
102|CloakCoin|CLOAK|$613,879|$0.127119|4,829,156|$2,323|-0.78%|1.64%|40.85%|True|False
103|Adzcoin|ADZ|$598,926|$0.012061|49,657,473|$758|0.53%|6.11%|31.23%|False|False
104|GoldCoin|GLD|$597,298|$0.014998|39,824,707|$201|-0.12%|-3.54%|-15.04%|False|False
105|HitCoin|HTC|$581,384|$0.000053|10,996,318,099|$2,311|-1.16%|-8.81%|-36.62%|False|True
106|Gambit|GAM|$570,412|$0.412165|1,383,940|$98|-0.01%|-0.88%|0.64%|True|False
107|Startcoin|START|$561,051|$0.012446|45,079,785|$1,208|0.33%|2.75%|-3.62%|False|True
108|Aeon|AEON|$546,532|$0.042037|13,001,073|$229|0.38%|-2.06%|-7.84%|False|False
109|Asiadigicoin|ADCN|$503,406|$0.057402|8,769,863|$2,354|-0.04%|-0.53%|-22.37%|False|False
110|FlorinCoin|FLO|$496,714|$0.003999|124,197,561|$20,141|0.10%|-7.03%|32.08%|False|False
111|Megacoin|MEC|$484,692|$0.014738|32,886,450|$500|0.00%|-1.74%|-4.30%|False|False
