#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,157,141,164|$ 224.41|14,068,349|$ 12,901,358|0.09 %|0.53 %|-5.10 %|False|False
2|Ripple|XRP|$ 251,985,894|$ 0.007897|31,908,551,587|$ 157,753|0.00 %|-1.37 %|-4.93 %|True|False
3|Litecoin|LTC|$ 53,950,697|$ 1.41|38,287,252|$ 767,896|0.10 %|0.25 %|-4.07 %|False|False
4|Dash|DASH|$ 15,221,412|$ 2.88|5,294,370|$ 47,995|-0.22 %|0.50 %|-14.72 %|False|False
5|Stellar|STR|$ 13,116,674|$ 0.002725|4,812,648,218|$ 19,632|-0.01 %|0.66 %|-0.46 %|True|False
6|BitShares|BTS|$ 12,054,904|$ 0.004812|2,504,975,101|$ 26,745|0.15 %|3.00 %|6.50 %|True|False
7|MaidSafeCoin|MAID|$ 10,821,132|$ 0.023911|452,552,412|$ 4,111|0.04 %|-0.14 %|8.15 %|True|False
8|Dogecoin|DOGE|$ 10,575,658|$ 0.000107|99,075,292,647|$ 23,674|0.11 %|0.66 %|-6.06 %|False|False
9|Nxt|NXT|$ 9,229,879|$ 0.009230|999,997,096|$ 11,887|-0.07 %|0.17 %|-12.40 %|True|False
10|BanxShares|BANX|$ 5,267,807|$ 1.21|4,347,307|$ 13,098|0.10 %|0.52 %|-5.11 %|True|False
11|Peercoin|PPC|$ 5,237,645|$ 0.235503|22,240,271|$ 10,491|0.02 %|-2.92 %|-6.53 %|False|False
12|Monero|XMR|$ 5,013,830|$ 0.690551|7,260,618|$ 36,995|0.01 %|3.64 %|-15.14 %|False|False
13|Bytecoin|BCN|$ 3,824,701|$ 0.000022|171,958,648,145|$ 4,488|0.54 %|-2.85 %|17.51 %|False|False
14|Namecoin|NMC|$ 3,795,045|$ 0.334259|11,353,610|$ 6,765|0.33 %|5.23 %|2.99 %|False|False
15|PayCoin|XPY|$ 3,236,153|$ 0.206925|15,639,287|$ 14,472|-0.00 %|3.94 %|-3.80 %|False|True
16|YbCoin|YBC|$ 3,162,486|$ 1.05|3,000,000|$ 26,412|-0.12 %|0.68 %|4.62 %|True|False
17|Counterparty|XCP|$ 2,483,780|$ 0.938565|2,646,359|$ 4,724|0.38 %|-3.01 %|-9.65 %|True|False
18|NuShares|NSR|$ 2,243,407|$ 0.002749|816,177,599|$ 2,543|-0.02 %|-1.45 %|-6.63 %|True|False
19|SuperNET|UNITY|$ 1,768,177|$ 2.17|816,061|$ 251|-0.05 %|3.01 %|-17.01 %|True|False
20|MonaCoin|MONA|$ 1,709,311|$ 0.091108|18,761,292|$ 6,924|0.14 %|-1.69 %|-3.05 %|False|False
21|ARCHcoin|ARCH|$ 1,645,443|$ 0.100772|16,328,394|$ 14,659|-0.07 %|7.78 %|20.55 %|True|False
22|NuBits|NBT|$ 1,621,160|$ 0.999774|1,621,526|$ 585|0.02 %|0.29 %|0.52 %|True|False
