#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 10,840,194,272|$ 689.28|15,726,740|$ 114,316,704|-0.25 %|1.17 %|5.07 %|False|False
2|Ethereum|ETH|$ 982,972,205|$ 12.04|81,614,070|$ 9,541,851|-0.09 %|-0.19 %|-14.87 %|False|False
3|Ripple|XRP|$ 236,481,279|$ 0.006690|35,345,971,933|$ 502,208|-0.05 %|-1.39 %|3.95 %|True|False
4|Litecoin|LTC|$ 209,603,862|$ 4.51|46,492,145|$ 7,644,466|-0.36 %|5.46 %|7.57 %|False|False
5|The DAO|DAO|$ 107,105,330|$ 0.092825|1,153,836,913|$ 629,878|-0.06 %|-0.74 %|-9.69 %|True|False
6|NEM|XEM|$ 94,458,061|$ 0.010495|8,999,999,999|$ 1,078,015|-0.15 %|-0.46 %|48.41 %|True|False
7|Dash|DASH|$ 47,304,011|$ 7.21|6,560,890|$ 289,545|0.10 %|-0.50 %|3.10 %|False|False
8|MaidSafeCoin|MAID|$ 32,567,239|$ 0.071963|452,552,412|$ 301,442|0.08 %|-1.13 %|-4.31 %|True|False
9|Dogecoin|DOGE|$ 31,090,010|$ 0.000296|105,011,476,063|$ 262,362|-0.54 %|-2.11 %|3.20 %|False|False
10|Lisk|LSK|$ 31,077,044|$ 0.310770|100,000,000|$ 509,279|0.09 %|-2.34 %|-10.87 %|True|False
11|Nxt|NXT|$ 22,063,196|$ 0.022085|998,999,999|$ 911,429|-0.88 %|7.43 %|26.86 %|True|False
12|Monero|XMR|$ 21,599,576|$ 1.76|12,303,962|$ 238,260|0.01 %|4.07 %|12.71 %|False|False
13|DigixDAO|DGD|$ 20,063,692|$ 10.03|2,000,000|$ 42,707|-0.18 %|-2.93 %|-13.08 %|True|False
14|Waves|WAVES|$ 17,658,709|$ 0.176587|100,000,000|$ 270,892|-0.13 %|20.70 %|-5.13 %|True|False
15|Steem|STEEM|$ 15,009,110|$ 0.210261|71,383,172|$ 8,351|-0.54 %|0.27 %|-11.06 %|False|False
16|Synereo|AMP|$ 13,326,740|$ 0.072114|184,800,000|$ 17,568|0.30 %|-9.39 %|18.79 %|True|False
17|Emercoin|EMC|$ 12,869,650|$ 0.338172|38,056,503|$ 69,097|0.16 %|-0.60 %|103.15 %|False|False
18|Siacoin|SC|$ 12,701,963|$ 0.000804|15,799,423,742|$ 530,946|-0.29 %|-1.38 %|-24.56 %|False|False
19|Factom|FCT|$ 12,151,523|$ 1.39|8,753,219|$ 682,649|0.32 %|-6.34 %|28.93 %|True|False
20|BitShares|BTS|$ 12,122,347|$ 0.004726|2,564,908,542|$ 260,927|-0.36 %|-2.05 %|21.88 %|True|False
21|Stellar|XLM|$ 10,955,802|$ 0.001997|5,485,679,598|$ 48,204|-0.27 %|-1.76 %|-0.62 %|True|False
22|Peercoin|PPC|$ 9,814,650|$ 0.421533|23,283,248|$ 47,027|-0.16 %|-0.78 %|6.21 %|False|False
23|Bytecoin|BCN|$ 7,458,699|$ 0.000041|180,715,200,628|$ 2,298|-1.12 %|-2.42 %|13.80 %|False|False
24|Counterparty|XCP|$ 6,396,318|$ 2.44|2,626,306|$ 40,639|0.84 %|-5.17 %|46.15 %|True|False
25|Tether|USDT|$ 5,951,591|$ 1.00|5,951,591|$ 707,542|0.00 %|0.00 %|-0.00 %|True|False
26|Namecoin|NMC|$ 5,932,810|$ 0.404434|14,669,431|$ 18,269|-0.18 %|0.59 %|8.25 %|False|False
27|YbCoin|YBC|$ 5,783,003|$ 1.92|3,010,536|$ 12,536|-0.09 %|-0.42 %|-0.97 %|True|False
28|Storjcoin X|SJCX|$ 5,608,807|$ 0.113268|49,518,143|$ 14,833|-0.08 %|-2.80 %|1.76 %|True|False
29|NautilusCoin|NAUT|$ 5,267,309|$ 0.410550|12,829,895|$ 33,641|-0.19 %|-0.27 %|252.34 %|True|False
30|Agoras Tokens|AGRS|$ 4,585,007|$ 0.109167|42,000,000|$ 820|-0.43 %|-2.55 %|16.69 %|True|False
31|Decred|DCR|$ 4,001,097|$ 1.96|2,045,449|$ 24,906|-0.54 %|-0.99 %|20.80 %|False|False
32|VPNCoin|VPN|$ 3,448,349|$ 0.008614|400,339,746|$ 42,999|-0.27 %|0.27 %|-0.86 %|True|False
33|SysCoin|SYS|$ 3,438,542|$ 0.008020|428,751,485|$ 25,263|-0.17 %|-5.51 %|6.69 %|False|False
34|GameCredits|GAME|$ 3,408,946|$ 0.060933|55,945,676|$ 31,114|0.20 %|-7.85 %|39.47 %|False|False
35|FedoraCoin|TIPS|$ 3,380,544|$ 0.000008|427,739,937,573|$ 7,851|0.34 %|-2.83 %|-57.06 %|False|False
