#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 8,336,932,812|$ 673.80|12,373,012|$ 35,000,048|0.28 %|-4.42 %|-19.40 %|False|False
2|Litecoin|LTC|$ 460,354,276|$ 18.01|25,558,326|$ 5,815,843|0.24 %|-3.00 %|-20.88 %|False|False
3|Ripple|XRP|$ 136,624,194|$ 0.017476|7,817,889,792|$ 37,863|0.25 %|-3.86 %|-16.63 %|True|False
4|Peercoin|PPC|$ 97,262,693|$ 4.60|21,126,487|$ 737,781|0.20 %|-4.46 %|-22.26 %|False|False
5|Dogecoin|DOGE|$ 51,204,718|$ 0.001104|46,380,729,145|$ 924,686|0.93 %|-2.25 %|-24.58 %|False|False
6|Nxt|NXT|$ 46,930,327|$ 0.046930|999,998,016|$ 77,718|0.44 %|-5.63 %|-31.87 %|True|False
7|Mastercoin (...|MSC|$ 38,861,118|$ 62.73|619,478|$ 5,239|0.37 %|-1.94 %|-20.24 %|True|False
8|Namecoin|NMC|$ 33,963,957|$ 4.25|7,987,170|$ 662,262|0.18 %|-2.83 %|-24.82 %|False|False
9|Quark|QRK|$ 18,402,696|$ 0.074348|247,519,532|$ 98,403|0.43 %|-5.37 %|-30.86 %|False|False
10|BitShares PTS|PTS|$ 15,080,347|$ 10.45|1,443,370|$ 16,110|0.27 %|-3.36 %|-22.64 %|True|False
11|Megacoin|MEC|$ 10,512,262|$ 0.475847|22,091,703|$ 18,232|0.29 %|-5.01 %|-29.67 %|False|False
12|Primecoin|XPM|$ 9,821,583|$ 2.26|4,354,538|$ 126,093|0.24 %|-5.64 %|-27.52 %|False|False
13|Infinitecoin|IFC|$ 8,475,788|$ 0.000094|90,079,641,698|$ 13,083|0.29 %|-3.56 %|-15.83 %|False|False
14|WorldCoin|WDC|$ 7,545,721|$ 0.171949|43,883,485|$ 187,230|0.13 %|-14.24 %|-48.20 %|False|False
15|Novacoin|NVC|$ 6,795,041|$ 9.73|698,525|$ 38,828|0.39 %|-3.81 %|-25.90 %|False|False
16|Feathercoin|FTC|$ 6,543,709|$ 0.200248|32,677,985|$ 41,365|0.42 %|-6.45 %|-33.78 %|False|False
17|Vertcoin|VTC|$ 5,337,400|$ 3.33|1,602,785|$ 302,137|-0.14 %|-22.76 %|680.30 %|False|False
18|YbCoin|YBC|$ 4,048,716|$ 3.96|1,021,814|$ 8,095|-3.05 %|19.68 %|-3.50 %|True|False
19|Tickets|TIX|$ 3,039,001|$ 0.000045|66,876,280,832|$ 2,834|0.09 %|-3.94 %|-24.27 %|False|False
20|Devcoin|DVC|$ 2,579,220|$ 0.000412|6,260,134,311|$ 13,750|0.87 %|2.99 %|-24.18 %|False|False
21|Digitalcoin|DGC|$ 2,555,813|$ 0.195028|13,104,824|$ 12,286|0.08 %|-7.37 %|-30.24 %|False|False
22|Zetacoin|ZET|$ 2,506,363|$ 0.015662|160,025,962|$ 13,399|0.15 %|-10.16 %|-26.60 %|False|False
23|Unobtanium|UNO|$ 1,929,640|$ 12.94|149,081|$ 266,762|1.03 %|39.44 %|201.72 %|False|False
24|Mooncoin|MOON|$ 1,882,262|$ 0.000070|26,729,279,303|$ 33,709|-0.77 %|-8.44 %|-4.92 %|False|False
25|NetCoin|NET|$ 1,805,117|$ 0.008201|220,119,388|$ 6,152|0.29 %|-6.49 %|-32.21 %|False|False
26|Kittehcoin|MEOW|$ 1,704,077|$ 0.000276|6,178,752,043|$ 39,632|-0.52 %|-4.53 %|-34.28 %|False|False
27|Anoncoin|ANC|$ 1,703,264|$ 2.36|721,905|$ 12,471|0.42 %|-5.04 %|-31.98 %|False|False
28|Ixcoin|IXC|$ 1,367,090|$ 0.075513|18,103,917|$ 1,237|-0.04 %|-13.20 %|-30.13 %|True|False
29|Copperlark|CLR|$ 1,219,523|$ 0.196094|6,219,077|$ 1,358|0.01 %|-8.02 %|-39.42 %|False|True
30|Terracoin|TRC|$ 1,187,020|$ 0.230524|5,149,229|$ 6,245|0.03 %|-7.19 %|-30.73 %|False|False
31|Particle|PRT|$ 1,130,991|$ 0.001612|701,499,103|$ 4,436|-0.50 %|16.08 %|-15.60 %|False|False
32|Freicoin|FRC|$ 1,110,333|$ 0.029801|37,258,369|$ 382|0.51 %|-21.87 %|-39.23 %|False|False
33|FedoraCoin|TIPS|$ 1,030,668|$ 0.000008|127,156,871,168|$ 35,831|-0.09 %|-6.65 %|-24.72 %|False|False
34|EarthCoin|EAC|$ 956,886|$ 0.000792|1,207,652,185|$ 24,055|0.47 %|-6.41 %|-53.47 %|False|False
35|SecureCoin|SRC|$ 915,066|$ 0.771986|1,185,340|$ 2,617|0.54 %|-7.26 %|-29.98 %|False|False
36|TagCoin|TAG|$ 837,207|$ 0.993557|842,636|$ 2,930|0.36 %|-2.90 %|?|False|False
37|LeafCoin|LEAF|$ 821,363|$ 0.000098|8,415,918,300|$ 8,966|-0.54 %|-10.22 %|-48.50 %|False|False
38|LottoCoin|LOT|$ 779,010|$ 0.000121|6,423,754,969|$ 19,167|-0.12 %|-5.52 %|-33.64 %|False|False
