#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,695,068,429|$ 444.41|15,064,946|$ 30,301,021|-0.14 %|-1.37 %|3.00 %|False|False
2|Ripple|XRP|$ 200,448,968|$ 0.005977|33,537,439,933|$ 242,876|-0.06 %|0.33 %|-1.25 %|True|False
3|Litecoin|LTC|$ 155,022,614|$ 3.52|43,981,699|$ 1,631,552|-0.13 %|-0.99 %|0.96 %|False|False
4|Ethereum|ETH|$ 74,621,507|$ 0.980095|76,136,998|$ 235,477|0.02 %|-0.06 %|2.81 %|False|False
5|Dash|DASH|$ 19,254,557|$ 3.14|6,132,114|$ 54,628|-0.75 %|-4.71 %|-3.25 %|False|False
6|Dogecoin|DOGE|$ 17,805,476|$ 0.000174|102,593,897,281|$ 611,520|-0.79 %|-5.61 %|17.87 %|False|False
7|Peercoin|PPC|$ 9,515,842|$ 0.415481|22,903,215|$ 48,531|-0.08 %|-0.58 %|-2.87 %|False|False
8|Stellar|XLM|$ 8,492,149|$ 0.001756|4,837,356,606|$ 39,616|0.10 %|1.27 %|1.26 %|True|False
9|BitShares|BTS|$ 7,880,340|$ 0.003105|2,537,664,127|$ 108,090|-0.17 %|-1.06 %|-9.31 %|True|False
10|MaidSafeCoin|MAID|$ 7,740,133|$ 0.017103|452,552,412|$ 2,992|-0.14 %|-1.14 %|17.98 %|True|False
11|Nxt|NXT|$ 6,656,424|$ 0.006656|999,997,096|$ 28,309|-0.35 %|-1.03 %|-9.18 %|True|False
12|Factom|FCT|$ 6,393,170|$ 0.730325|8,753,873|$ 354,461|-0.51 %|-5.26 %|12.82 %|True|False
13|Bytecoin|BCN|$ 5,900,621|$ 0.000033|178,423,637,712|$ 5,983|-0.24 %|-3.05 %|6.59 %|False|False
14|Namecoin|NMC|$ 5,585,768|$ 0.418751|13,339,110|$ 12,096|-0.18 %|-0.94 %|-0.33 %|False|False
15|Monero|XMR|$ 5,302,353|$ 0.497828|10,650,965|$ 24,822|-0.04 %|0.83 %|-4.55 %|False|False
16|EmerCoin|EMC|$ 5,294,756|$ 0.143648|36,859,346|$ 11,552|-1.05 %|29.74 %|83.15 %|False|False
17|NuShares|NSR|$ 3,160,102|$ 0.003790|833,908,031|$ 893|-0.18 %|3.35 %|0.43 %|True|False
18|GridCoin|GRC|$ 3,054,457|$ 0.008214|371,853,203|$ 1,789|-0.85 %|-6.29 %|-6.42 %|False|False
19|Rubycoin|RBY|$ 2,628,798|$ 0.116387|22,586,625|$ 1,452|-0.23 %|-0.68 %|-7.24 %|True|False
20|YbCoin|YBC|$ 2,336,345|$ 0.777226|3,006,006|$ 210,686|-0.44 %|-10.51 %|23.58 %|True|False
21|NEM|XEM|$ 2,311,741|$ 0.000257|8,999,999,999|$ 7,256|-0.39 %|0.40 %|53.77 %|True|False
22|BlackCoin|BLK|$ 1,872,159|$ 0.024897|75,195,846|$ 25,289|-0.22 %|-2.25 %|-7.11 %|True|False
23|MonaCoin|MONA|$ 1,839,145|$ 0.067370|27,299,256|$ 6,150|-0.13 %|-6.31 %|9.15 %|False|False
24|Startcoin|START|$ 1,599,429|$ 0.044189|36,195,340|$ 5,056|-1.09 %|-2.84 %|7.45 %|False|True
25|Clams|CLAM|$ 1,530,222|$ 0.997330|1,534,320|$ 25,377|-0.09 %|-2.09 %|-21.64 %|True|False
26|Global Curre...|GCR|$ 1,509,321|$ 0.015051|100,282,692|$ 13,047|-0.12 %|-3.31 %|5.08 %|True|False
27|BitcoinDark|BTCD|$ 1,458,961|$ 1.17|1,246,257|$ 1,331|-0.32 %|3.83 %|10.12 %|False|False
28|Tether|USDT|$ 1,451,600|$ 1.00|1,451,600|$ 24,425|0.00 %|0.00 %|0.00 %|True|False
29|Counterparty|XCP|$ 1,440,951|$ 0.548132|2,628,840|$ 578|-0.15 %|-2.55 %|-2.54 %|True|False
30|Bitcrystals|BCY|$ 1,318,255|$ 0.030735|42,891,115|$ 836|0.45 %|-2.97 %|12.79 %|True|False
31|MUSE|MUSE|$ 1,196,033|$ 0.000883|1,354,747,902|$ 2,422|-0.68 %|-0.03 %|-8.40 %|True|False
32|Synereo|AMP|$ 1,192,096|$ 0.006451|184,800,000|$ 67|0.60 %|-5.19 %|-20.72 %|True|False
33|VPNCoin|VPN|$ 1,157,649|$ 0.002892|400,339,746|$ 496,837|-0.88 %|-15.08 %|86.75 %|True|False
34|Novacoin|NVC|$ 1,139,108|$ 0.900414|1,265,093|$ 5,069|-0.29 %|-2.70 %|-2.06 %|False|False
35|Mastercoin (...|OMNI|$ 1,093,042|$ 1.99|550,175|$ 656|-0.14 %|2.45 %|-8.35 %|True|False
36|DigiByte|DGB|$ 1,018,980|$ 0.000179|5,703,682,033|$ 19,250|-0.75 %|29.92 %|35.71 %|False|False
37|PayCoin|XPY|$ 956,349|$ 0.057832|16,536,760|$ 549|-0.10 %|-6.21 %|23.10 %|False|True
38|GetGems|GEMZ|$ 930,155|$ 0.010554|88,135,217|$ 483|-0.24 %|-4.83 %|-21.07 %|True|False
39|AmberCoin|AMBER|$ 900,485|$ 0.020898|43,089,148|$ 22|-2.01 %|-11.05 %|1.09 %|False|True
