#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 1,261,032,079|$ 113.46|11,114,672|Low Vol|-0.07 %|15.32 %|?|False|False
2|Litecoin|LTC|$ 61,100,880|$ 3.53|17,331,692|Low Vol|-0.05 %|13.91 %|?|False|False
3|Namecoin|NMC|$ 5,710,685|$ 1.05|5,459,714|Low Vol|-0.17 %|10.36 %|?|False|False
4|Peercoin|PPC|$ 5,596,144|$ 0.297292|18,823,710|Low Vol|-0.08 %|12.82 %|?|False|False
5|Feathercoin|FTC|$ 2,532,299|$ 0.400646|6,320,547|Low Vol|-1.35 %|-3.51 %|?|False|False
6|Freicoin|FRC|$ 2,109,841|$ 0.107150|19,690,469|Low Vol|-0.55 %|-13.68 %|?|False|False
7|Terracoin|TRC|$ 1,349,993|$ 0.562622|2,399,467|Low Vol|-0.69 %|-1.19 %|?|False|False
8|Devcoin|DVC|$ 1,208,631|$ 0.000275|4,401,638,196|Low Vol|-0.12 %|18.85 %|?|False|False
9|Novacoin|NVC|$ 971,890|$ 3.53|275,218|Low Vol|-0.00 %|15.49 %|?|False|False
10|Mincoin|MNC|$ 170,594|$ 0.166895|1,022,167|Low Vol|-8.43 %|-23.36 %|?|False|False
