#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 7,668,256,814|$ 616.75|12,433,401|$ 35,689,975|0.31 %|8.59 %|-5.41 %|False|False
2|Litecoin|LTC|$ 397,786,754|$ 15.33|25,953,213|$ 7,970,342|0.48 %|10.67 %|-4.55 %|False|False
3|Ripple|XRP|$ 122,420,038|$ 0.015659|7,817,889,792|$ 83,932|0.09 %|5.22 %|-2.95 %|True|False
4|Peercoin|PPC|$ 83,038,326|$ 3.92|21,169,154|$ 685,411|0.45 %|8.88 %|-8.13 %|False|False
5|Dogecoin|DOGE|$ 67,382,605|$ 0.001268|53,131,194,540|$ 1,822,804|-0.29 %|4.81 %|-14.52 %|False|False
6|Nxt|NXT|$ 55,254,844|$ 0.055255|999,998,016|$ 137,447|0.13 %|6.88 %|-4.08 %|True|False
7|Mastercoin (...|MSC|$ 35,316,174|$ 57.01|619,478|$ 2,551|0.69 %|24.33 %|-27.46 %|True|False
8|Namecoin|NMC|$ 29,098,685|$ 3.59|8,105,368|$ 741,913|0.52 %|10.25 %|-8.34 %|False|False
9|BitShares PTS|PTS|$ 24,103,258|$ 15.74|1,531,576|$ 1,029,495|-0.81 %|-5.21 %|53.22 %|True|False
10|Counterparty|XCP|$ 18,028,820|$ 6.81|2,648,741|$ 12,027|0.87 %|?|-49.31 %|True|False
11|Quark|QRK|$ 15,747,836|$ 0.063601|247,603,376|$ 141,548|0.32 %|7.81 %|-10.78 %|False|False
12|Megacoin|MEC|$ 9,599,766|$ 0.430630|22,292,352|$ 475,725|0.32 %|32.22 %|4.82 %|False|False
13|Feathercoin|FTC|$ 9,302,911|$ 0.271593|34,253,162|$ 57,852|0.30 %|8.10 %|4.12 %|False|False
14|Primecoin|XPM|$ 8,690,497|$ 1.91|4,538,189|$ 99,035|0.45 %|10.74 %|-8.72 %|False|False
15|Infinitecoin|IFC|$ 7,817,902|$ 0.000087|90,243,859,485|$ 175,894|0.70 %|11.47 %|-15.76 %|False|False
16|WorldCoin|WDC|$ 6,134,079|$ 0.133808|45,842,486|$ 161,687|0.51 %|14.77 %|-26.46 %|False|False
17|Novacoin|NVC|$ 6,076,601|$ 8.52|712,976|$ 36,299|0.42 %|7.04 %|-7.18 %|False|False
18|Vertcoin|VTC|$ 3,981,604|$ 1.98|2,007,112|$ 122,553|-0.41 %|2.95 %|-16.19 %|False|False
19|MaxCoin|MAX|$ 3,945,774|$ 0.870602|4,532,238|$ 349,213|0.40 %|4.42 %|-60.04 %|False|False
20|Dash|DASH|$ 3,704,483|$ 1.08|3,435,584|$ 90,661|-0.97 %|-3.53 %|194.49 %|False|False
21|YbCoin|YBC|$ 3,409,860|$ 3.13|1,089,447|$ 56,485|0.15 %|0.44 %|28.11 %|True|False
22|Tickets|TIX|$ 2,718,031|$ 0.000041|66,876,280,832|$ 48,443|-0.09 %|7.61 %|-13.75 %|False|False
23|Devcoin|DVC|$ 2,598,397|$ 0.000409|6,352,612,796|$ 65,834|0.75 %|3.54 %|-43.94 %|False|False
24|Digitalcoin|DGC|$ 2,123,875|$ 0.158058|13,437,318|$ 32,106|0.50 %|-1.11 %|-10.16 %|False|False
25|Freicoin|FRC|$ 2,119,956|$ 0.055195|38,408,514|$ 14,900|0.46 %|17.82 %|49.07 %|False|False
26|Zetacoin|ZET|$ 2,068,805|$ 0.012919|160,136,843|$ 17,001|0.10 %|3.47 %|-11.81 %|False|False
27|Mintcoin|MINT|$ 1,795,915|$ 0.000109|16,523,476,885|$ 143,681|4.09 %|24.51 %|?|True|False
28|NetCoin|NET|$ 1,676,654|$ 0.007502|223,489,920|$ 27,477|0.15 %|5.42 %|-16.14 %|False|False
29|Applecoin|APC|$ 1,674,896|$ 0.112640|14,869,462|$ 74,024|0.50 %|16.95 %|-7.43 %|True|False
30|FedoraCoin|TIPS|$ 1,560,871|$ 0.000010|153,404,155,449|$ 256,908|6.14 %|94.97 %|40.92 %|False|False
31|Ixcoin|IXC|$ 1,541,417|$ 0.084090|18,330,526|$ 1,405|0.69 %|8.77 %|14.31 %|True|False
32|Anoncoin|ANC|$ 1,314,786|$ 1.74|755,275|$ 17,876|0.39 %|11.58 %|-11.97 %|False|False
33|UltraCoin|UTC|$ 1,265,441|$ 0.251048|5,040,632|$ 40,842|-0.52 %|5.23 %|21.50 %|False|False
34|Terracoin|TRC|$ 1,263,822|$ 0.235658|5,362,939|$ 15,290|0.66 %|8.80 %|-10.34 %|False|False
35|Unobtanium|UNO|$ 1,250,721|$ 8.05|155,395|$ 33,030|-0.31 %|-0.95 %|-56.26 %|False|False
36|Copperlark|CLR|$ 1,228,727|$ 0.190067|6,464,723|$ 863|0.36 %|10.49 %|-16.78 %|False|True
37|Mooncoin|MOON|$ 1,035,698|$ 0.000039|26,810,304,512|$ 51,817|0.39 %|-9.02 %|-37.42 %|False|False
38|Mincoin|MNC|$ 977,438|$ 0.608786|1,605,554|$ 46,476|0.45 %|2.78 %|?|False|False
39|Particle|PRT|$ 949,347|$ 0.001379|688,311,398|$ 1,722|0.15 %|3.10 %|-8.43 %|False|False
40|Kittehcoin|MEOW|$ 922,664|$ 0.000140|6,582,738,138|$ 19,972|0.30 %|3.33 %|-39.77 %|False|False
41|SecureCoin|SRC|$ 803,411|$ 0.626673|1,282,026|$ 26,932|0.38 %|12.17 %|-5.74 %|False|False
42|Gridcoin Cla...|GRCX|$ 716,900|$ 0.063684|11,257,220|$ 14,554|-1.06 %|31.73 %|?|False|False
43|BBQCoin|BQC|$ 701,401|$ 0.021692|32,334,822|$ 18,654|-0.31 %|18.36 %|4.98 %|False|False
44|TagCoin|TAG|$ 696,935|$ 0.761165|915,615|$ 29,745|0.80 %|17.68 %|-4.55 %|False|False
45|LottoCoin|LOT|$ 693,469|$ 0.000090|7,723,072,128|$ 20,860|0.30 %|10.55 %|-25.06 %|False|False
46|Crypto Bullion|CBX|$ 682,475|$ 0.723387|943,443|$ 6,679|0.83 %|?|-19.09 %|False|False
47|Memorycoin|MMC|$ 674,988|$ 0.149904|4,502,794|$ 40,382|1.08 %|-4.36 %|20.14 %|False|False
48|CacheCoin|CACH|$ 658,957|$ 2.87|229,597|$ 5,472|0.26 %|-6.28 %|138.82 %|False|False
49|Extremecoin|EXC|$ 643,649|$ 0.185422|3,471,258|$ 193|-0.82 %|33.31 %|15.03 %|False|False
50|ReddCoin|RDD|$ 589,951|$ 0.000050|11,906,408,917|$ 11,293|-0.40 %|-12.21 %|59.97 %|True|False
51|LeafCoin|LEAF|$ 586,680|$ 0.000048|12,157,871,376|$ 879|0.37 %|9.76 %|-26.29 %|False|False
52|EarthCoin|EAC|$ 547,854|$ 0.000387|1,415,865,758|$ 31,738|0.77 %|-2.93 %|-46.44 %|False|False
53|Colossuscoin|COL|$ 539,404|$ 0.000002|312,767,703,723|$ 12,805|0.29 %|7.23 %|?|False|False
54|BitBar|BTB|$ 527,547|$ 53.04|9,945|$ 2,978|0.05 %|6.04 %|-12.13 %|False|False
55|Karmacoin|KARM|$ 503,519|$ 0.000023|22,201,028,107|$ 42,588|0.59 %|-3.64 %|38.86 %|False|False
56|Sexcoin|SXC|$ 419,376|$ 0.006835|61,352,956|$ 4,470|0.82 %|12.11 %|-20.74 %|False|False
57|Yacoin|YAC|$ 375,521|$ 0.021983|17,082,184|$ 7,570|-0.18 %|-7.14 %|19.87 %|False|False
58|GoldCoin|GLD|$ 366,427|$ 0.012265|29,875,775|$ 1,410|0.47 %|0.27 %|-32.96 %|False|False
59|TopCoin|TOP|$ 363,342|$ 0.000032|11,509,995,379|$ 5,959|-0.45 %|-4.56 %|?|False|False
60|FlorinCoin|FLO|$ 359,917|$ 0.008754|41,114,127|$ 1,418|-0.20 %|-1.53 %|-11.98 %|False|False
61|RedCoin|RED|$ 359,888|$ 0.010065|35,757,578|$ 9,336|0.21 %|1.64 %|0.25 %|False|False
62|CorgiCoin|CORG|$ 346,117|$ 0.000020|17,000,218,575|$ 6,893|-1.05 %|50.80 %|?|False|False
63|Frozen|FZ|$ 343,951|$ 0.058146|5,915,308|$ 430|0.21 %|10.04 %|-21.62 %|False|False
64|HoboNickels|HBN|$ 341,983|$ 0.109668|3,118,341|$ 2,003|0.51 %|?|-46.94 %|False|False
65|I0Coin|I0C|$ 341,441|$ 0.016888|20,217,922|$ 2,677|-0.30 %|-7.49 %|-9.22 %|False|False
66|Fastcoin|FST|$ 315,279|$ 0.005207|60,551,707|$ 11,433|0.08 %|14.22 %|-4.75 %|False|False
