#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 1,293,531,007|$ 116.07|11,144,612|Low Vol|0.00 %|-0.54 %|2.30 %|False|False
2|Litecoin|LTC|$ 59,109,230|$ 3.36|17,567,065|Low Vol|-0.02 %|-1.36 %|-4.56 %|False|False
3|Peercoin|PPC|$ 4,720,263|$ 0.249882|18,890,005|Low Vol|-0.46 %|-7.12 %|-15.95 %|False|False
4|Namecoin|NMC|$ 4,706,456|$ 0.853286|5,515,686|Low Vol|0.09 %|-6.32 %|-18.42 %|False|False
5|Terracoin|TRC|$ 1,009,521|$ 0.404481|2,495,841|Low Vol|-0.13 %|-0.50 %|-28.11 %|False|False
6|Devcoin|DVC|$ 992,169|$ 0.000223|4,449,097,476|Low Vol|0.29 %|?|-18.79 %|False|False
7|Novacoin|NVC|$ 988,762|$ 3.54|279,337|Low Vol|0.21 %|-0.85 %|0.24 %|False|False
8|Freicoin|FRC|$ 882,374|$ 0.042413|20,804,269|Low Vol|-3.15 %|-0.14 %|-60.42 %|False|False
9|Feathercoin|FTC|$ 821,341|$ 0.125601|6,539,285|Low Vol|-1.02 %|-10.64 %|-68.65 %|False|False
10|CHNCoin|CNC|$ 506,368|$ 0.100059|5,060,672|Low Vol|-1.34 %|-22.50 %|?|False|False
11|Mincoin|MNC|$ 230,012|$ 0.220779|1,041,818|Low Vol|0.11 %|11.28 %|32.29 %|False|False
12|Ixcoin|IXC|$ 191,294|$ 0.015118|12,653,618|Low Vol|0.35 %|?|?|True|False
13|BBQCoin|BQC|$ 154,408|$ 0.009106|16,957,607|Low Vol|-1.62 %|-41.29 %|?|False|False
14|BitBar|BTB|$ 76,981|$ 26.84|2,868|Low Vol|1.03 %|-46.76 %|?|False|False
