#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$9,491,339,138|$598.89|15,848,316|$153,455,351|0.06%|4.19%|4.81%|False|False
2|Ethereum|ETH|$972,266,941|$11.63|83,633,953|$12,046,463|-0.11%|-3.86%|4.79%|False|False
3|Ripple|XRP|$210,643,192|$0.005964|35,316,813,001|$730,756|-0.06%|0.06%|-0.23%|True|False
4|Litecoin|LTC|$185,790,819|$3.92|47,405,233|$2,677,277|0.11%|2.65%|4.61%|False|False
5|Monero|XMR|$147,570,139|$11.52|12,814,309|$62,884,797|0.61%|-1.23%|80.12%|False|False
6|Ethereum Cla...|ETC|$113,156,248|$1.35|83,599,360|$4,335,591|0.35%|-1.03%|1.33%|False|False
7|Steem|STEEM|$108,111,224|$0.812401|133,076,237|$127,807|-0.23%|-4.24%|-4.54%|False|False
8|Dash|DASH|$73,640,359|$10.98|6,709,596|$1,156,705|-0.43%|-2.14%|-12.76%|False|False
9|NEM|XEM|$51,122,155|$0.005680|8,999,999,999|$94,289|-0.06%|0.70%|-0.58%|True|False
10|MaidSafeCoin|MAID|$39,627,099|$0.087564|452,552,412|$945,765|-1.00%|-10.72%|-19.79%|True|False
11|Dogecoin|DOGE|$24,835,768|$0.000235|105,883,411,136|$287,421|-0.02%|0.32%|4.16%|False|False
12|Lisk|LSK|$24,043,212|$0.240432|100,000,000|$595,210|-0.24%|-3.01%|-7.73%|True|False
13|Factom|FCT|$23,445,083|$2.68|8,753,219|$3,588,857|-0.22%|-14.34%|-0.92%|True|False
14|Nxt|NXT|$21,152,640|$0.021174|998,999,994|$376,517|-0.18%|-4.31%|-6.87%|True|False
15|DigixDAO|DGD|$21,013,297|$10.51|2,000,000|$11,488|0.02%|0.50%|3.13%|True|False
16|Emercoin|EMC|$16,793,749|$0.437190|38,412,928|$37,002|0.03%|0.45%|17.00%|False|False
17|Waves|WAVES|$16,378,281|$0.163783|100,000,000|$54,511|0.12%|-1.88%|2.36%|True|False
18|BitShares|BTS|$13,413,168|$0.005213|2,573,145,417|$571,767|-0.07%|-7.53%|-4.70%|True|False
19|Peerplays|PEERPLAYS|$13,216,267|$13.22|1,000,000|$9,148|-0.11%|-12.85%|-12.49%|True|False
20|Bitcrystals|BCY|$12,358,989|$0.294348|41,987,655|$50,176|-0.44%|5.05%|73.16%|True|False
21|Stellar|XLM|$10,632,616|$0.001881|5,653,103,727|$20,208|0.08%|0.74%|2.63%|True|False
22|Bytecoin|BCN|$10,199,320|$0.000056|181,308,360,280|$11,633|0.27%|-2.54%|24.35%|False|False
23|Synereo|AMP|$9,921,626|$0.158530|62,585,264|$539,079|-0.09%|-1.96%|-4.39%|True|False
24|ShadowCash|SDC|$9,681,576|$1.47|6,572,955|$3,621,987|-0.13%|31.41%|435.30%|True|False
25|Counterparty|XCP|$9,333,490|$3.56|2,624,351|$76,359|0.08%|2.62%|19.47%|True|False
26|Peercoin|PPC|$8,127,396|$0.346255|23,472,265|$90,836|0.02%|-1.38%|-4.61%|False|False
27|Siacoin|SC|$8,013,968|$0.000444|18,054,278,442|$47,080|-0.01%|1.64%|-1.12%|False|False
28|Xaurum|XAUR|$7,992,904|$0.096791|82,578,971|$76,152|0.31%|3.15%|-2.95%|True|False
29|Tether|USDT|$6,951,591|$1.00|6,951,591|$2,489,197|0.00%|0.00%|0.00%|True|False
30|NautilusCoin|NAUT|$6,948,397|$0.429444|16,180,000|$287,429|0.30%|-8.70%|-7.12%|True|False
31|Storjcoin X|SJCX|$6,325,285|$0.125706|50,318,144|$32,430|0.34%|4.30%|6.74%|True|False
32|GameCredits|GAME|$6,323,480|$0.110619|57,164,484|$26,594|0.11%|0.76%|3.78%|False|False
33|SysCoin|SYS|$5,924,150|$0.012250|483,620,686|$185,858|-0.05%|7.42%|24.33%|False|False
34|Agoras Tokens|AGRS|$5,408,755|$0.128780|42,000,000|$8,987|0.16%|-4.88%|-4.99%|True|False
35|YbCoin|YBC|$5,029,684|$1.67|3,011,436|$32,800|0.02%|0.10%|-0.40%|True|False
36|Global Curre...|GCR|$4,302,305|$0.042418|101,427,599|$71,444|1.73%|73.29%|183.30%|True|False
37|Namecoin|NMC|$4,247,519|$0.288233|14,736,400|$12,911|0.06%|0.63%|0.41%|False|False
38|FedoraCoin|TIPS|$4,196,204|$0.000010|434,748,890,708|$2,753|0.10%|-2.33%|1.50%|False|False
39|Yocoin|YOC|$3,974,842|$0.122501|32,447,409|$31,435|-0.44%|5.66%|-20.39%|True|False
40|Decred|DCR|$3,828,565|$1.50|2,551,833|$31,182|-0.06%|3.62%|1.49%|False|False
41|I/O Coin|IOC|$3,515,996|$0.216020|16,276,230|$177,729|0.94%|30.14%|52.22%|True|False
42|Omni|OMNI|$3,085,983|$5.57|553,866|$79,357|0.00%|25.66%|49.00%|True|False
43|BitcoinDark|BTCD|$2,864,749|$2.23|1,284,569|$19,616|0.29%|4.10%|-1.74%|False|False
44|SuperNET|UNITY|$2,691,815|$3.30|816,061|$1,521|0.58%|-3.99%|10.70%|True|False
45|Rubycoin|RBY|$2,577,381|$0.109998|23,431,096|$3,000|0.20%|7.93%|13.06%|True|False
46|SARCoin|SAR|$2,541,854|$0.040841|62,238,344|$1,082|-0.84%|-3.90%|-3.74%|True|False
47|Vcash|XVC|$2,533,765|$0.171306|14,790,866|$103,997|0.08%|10.12%|42.05%|False|False
48|VPNCoin|VPN|$2,379,188|$0.005943|400,339,746|$7,469|-0.02%|0.83%|-5.51%|True|False
49|BlackCoin|BLK|$2,240,628|$0.029621|75,643,190|$15,718|0.04%|-0.51%|4.85%|True|False
50|Stratis|STRAT|$2,233,778|$0.022780|98,059,082|$32,287|-0.43%|1.59%|-6.38%|False|False
51|GridCoin|GRC|$2,220,494|$0.005842|380,098,643|$1,702|0.21%|7.60%|5.99%|False|False
52|DigiByte|DGB|$2,179,738|$0.000306|7,115,652,256|$56,711|0.53%|3.14%|-0.22%|False|False
53|HiCoin|XHI|$2,023,451|$0.024841|81,457,358|$183,564|0.20%|0.00%|-15.05%|False|False
54|KiloCoin|KLC|$1,994,092|$0.000444|4,495,439,220|$3,778|1.67%|?|104.30%|False|False
55|SolarCoin|SLR|$1,733,335|$0.050143|34,567,782|$1,875|0.47%|13.57%|46.79%|True|False
56|VeriCoin|VRC|$1,608,776|$0.057935|27,768,459|$8,946|-0.06%|1.86%|12.79%|False|False
57|Feathercoin|FTC|$1,597,794|$0.011923|134,007,286|$3,839|0.01%|2.32%|0.19%|False|False
58|MonaCoin|MONA|$1,554,935|$0.040708|38,197,269|$1,349|0.30%|3.11%|-3.14%|False|False
59|Aeon|AEON|$1,551,149|$0.125628|12,347,110|$39,304|0.36%|-17.34%|193.74%|False|False
60|NAV Coin|NAV|$1,470,504|$0.024673|59,599,414|$497,548|0.70%|35.09%|67.49%|True|False
61|Expanse|EXP|$1,462,253|$0.400640|3,649,797|$43,172|-0.18%|-2.48%|0.68%|False|False
62|Nexus|NXS|$1,454,095|$0.034985|41,562,992|$4,048|-0.46%|0.31%|12.85%|False|False
63|HitCoin|HTC|$1,399,317|$0.000127|10,996,318,099|$5,652|0.45%|-1.70%|36.64%|False|True
64|Voxels|VOX|$1,394,037|$0.044255|31,500,000|$162,490|-0.47%|-10.51%|11.92%|True|False
65|MUSE|MUSE|$1,361,669|$0.000990|1,374,835,756|$18|-0.07%|-57.15%|34.06%|True|False
66|Virtacoin|VTA|$1,335,400|$0.000113|11,809,273,341|$1,419|-0.25%|10.74%|33.58%|False|False
67|LBRY Credits|LBC|$1,323,248|$0.163769|8,079,945|$616,595|-0.63%|-14.87%|45.04%|False|False
68|Radium|RADS|$1,302,808|$0.447741|2,909,737|$203,172|-0.42%|22.73%|47.62%|True|False
69|Scotcoin|SCOT|$1,298,622|$0.001299|1,000,000,000|$400|0.41%|-1.24%|13.25%|True|False
70|EarthCoin|EAC|$1,270,768|$0.000136|9,346,468,332|$17,020|0.01%|3.41%|1.83%|False|False
71|DNotes|NOTE|$1,155,377|$0.010419|110,895,736|$4,094|-0.17%|-4.38%|-8.66%|False|False
72|Auroracoin|AUR|$1,141,011|$0.133980|8,516,266|$3,652|-0.31%|-11.49%|36.32%|False|True
73|Adzcoin|ADZ|$1,105,500|$0.023528|46,987,266|$3,576|4.04%|52.68%|90.73%|False|False
74|Primecoin|XPM|$1,096,793|$0.068870|15,925,448|$2,736|-0.09%|4.06%|4.84%|False|False
75|DigitalNote|XDN|$1,088,770|$0.000159|6,866,434,954|$20,056|-0.46%|22.95%|45.82%|False|False
76|Clams|CLAM|$1,084,920|$0.574610|1,888,099|$8,971|0.05%|-1.75%|3.41%|True|False
77|Quark|QRK|$1,040,276|$0.004159|250,101,047|$3,063|0.59%|-0.11%|3.62%|False|False
78|Vertcoin|VTC|$1,023,080|$0.036069|28,364,550|$68,320|-0.29%|1.10%|15.26%|False|False
79|Breakout Stake|BRX|$1,005,217|$0.160371|6,268,082|$2,368|-0.10%|4.52%|-16.61%|True|False
80|FairCoin|FAIR|$984,031|$0.018710|52,594,820|$787|0.26%|7.95%|11.00%|True|False
81|GoldCoin|GLD|$962,147|$0.024207|39,747,355|$392|1.33%|15.94%|53.28%|False|False
82|Mintcoin|MINT|$936,735|$0.000041|23,077,840,377|$786|0.07%|0.08%|38.29%|True|False
83|ReddCoin|RDD|$914,381|$0.000032|28,205,667,925|$1,359|-0.35%|-2.04%|-13.36%|True|False
84|Blocknet|BLOCK|$874,434|$0.223611|3,910,516|$5,896|-0.20%|3.82%|34.52%|True|False
85|Gulden|NLG|$860,763|$0.002699|318,869,699|$9,113|0.09%|1.32%|-1.71%|False|True
86|Novacoin|NVC|$842,237|$0.569051|1,480,072|$9,594|0.07%|-0.20%|-0.65%|False|False
87|CureCoin|CURE|$817,884|$0.030944|26,431,310|$4,478|0.58%|8.33%|9.77%|False|True
88|Breakout|BRK|$810,192|$0.046865|17,287,670|$1,761|0.04%|2.42%|6.86%|False|False
89|WorldCoin|WDC|$765,272|$0.007126|107,393,229|$7,755|-0.14%|-0.69%|5.76%|False|False
90|Rise|RISE|$694,594|$0.006780|102,448,663|$4,407|0.26%|4.43%|-1.96%|True|False
91|AsiaCoin|AC|$689,281|$0.001294|532,872,610|$105|0.06%|-16.03%|-12.93%|False|False
92|Obits|OBITS|$688,124|$0.096706|7,115,608|$2,324|-0.05%|-14.23%|-11.25%|True|False
93|Qora|QORA|$678,589|$0.000068|10,000,000,000|$4,449|0.74%|0.72%|-2.02%|True|False
94|Startcoin|START|$665,026|$0.014752|45,079,785|$6,944|1.12%|2.88%|18.35%|False|True
95|NuBits|USNBT|$620,970|$0.820213|757,084|$3,169|0.99%|5.03%|-5.01%|True|False
96|SaluS|SLS|$618,664|$0.617577|1,001,759|$182|12.57%|-19.38%|12.57%|True|False
97|Stress|STS|$606,815|$0.001074|565,134,332|$195|0.10%|-0.65%|5.22%|False|False
98|BoostCoin|BOST|$592,991|$0.050018|11,855,487|$6,184|-0.25%|-2.37%|-6.83%|False|False
99|BitBay|BAY|$590,036|$0.000587|1,005,392,490|$1,074|0.34%|12.63%|27.07%|True|False
100|Megacoin|MEC|$571,725|$0.017385|32,886,450|$352|0.22%|4.10%|3.83%|False|False
101|Project Decorum|PDC|$558,898|$0.011178|50,000,000|$3,674|0.42%|-3.99%|21.88%|True|False
102|HempCoin|HMP|$556,147|$0.000410|1,355,090,074|$63|0.18%|9.90%|7.14%|False|False
103|MMNXT|MMNXT|$550,932|$0.055093|10,000,000|$553|-0.38%|2.22%|2.11%|True|False
104|Diamond|DMD|$523,575|$0.300657|1,741,438|$640|-0.27%|-0.16%|12.04%|False|False
105|Gambit|GAM|$520,001|$0.340155|1,528,718|$1,117|-1.36%|8.90%|34.55%|True|False
106|Burst|BURST|$517,683|$0.000332|1,559,805,535|$4,395|-0.42%|-1.39%|-2.47%|False|False
107|Boolberry|BBR|$513,511|$0.064491|7,962,557|$105,544|0.09%|-3.15%|71.66%|False|False
108|BilShares|BILS|$508,914|$0.000509|1,000,000,000|$29|-0.00%|-0.01%|-0.17%|True|False
109|Asiadigicoin|ADCN|$495,132|$0.113148|4,375,961|$19,363|1.94%|38.76%|115.16%|False|False
110|ReeCoin|REE|$469,937|$0.038322|12,262,904|$187|-0.98%|-2.33%|-24.00%|False|False
111|Infinitecoin|IFC|$459,664|$0.000005|90,596,274,910|$836|0.08%|7.93%|9.30%|False|False
112|Safe Exchang...|SEC|$448,167|$0.000209|2,147,483,647|$1,541|0.78%|7.96%|10.68%|True|False
113|NeosCoin|NEOS|$443,484|$0.159120|2,787,115|$140,084|-2.21%|-26.67%|673.98%|False|False
114|NuShares|NSR|$442,228|$0.000327|1,351,156,671|$7,704|-0.05%|6.48%|18.94%|True|False
115|ZcCoin|ZCC|$421,328|$0.006833|61,657,044|$1,186|0.12%|2.44%|-0.29%|False|False
116|Digitalcoin|DGC|$410,073|$0.011924|34,389,793|$151|0.29%|3.61%|9.36%|False|False
117|Zeitcoin|ZEIT|$401,757|$0.000011|35,205,737,072|$46|0.14%|1.64%|3.05%|False|False
118|SkyNET|SKYNET|$399,414|$0.446661|894,223|$447|-0.08%|-3.88%|-21.41%|True|False
119|Cryptonite|XCN|$396,107|$0.001929|205,328,613|$25,249|-0.19%|0.05%|-13.12%|False|False
120|Silkcoin|SILK|$395,858|$0.008993|44,016,612|$1,064|-0.28%|5.92%|131.07%|False|False
121|UnionCoin|UNC|$394,733|$0.047056|8,388,608|$1,141|-0.27%|-2.06%|1.23%|False|False
