#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 5,727,799,411|$ 377.35|15,179,070|$ 31,548,812|0.04 %|-0.21 %|-0.56 %|False|False
2|Ripple|XRP|$ 283,433,395|$ 0.008356|33,920,177,761|$ 2,082,546|0.67 %|12.14 %|28.54 %|True|False
3|Ethereum|ETH|$ 197,198,205|$ 2.57|76,840,579|$ 1,787,139|0.14 %|2.36 %|3.79 %|False|False
4|Litecoin|LTC|$ 138,101,790|$ 3.11|44,386,493|$ 945,888|0.06 %|0.19 %|0.31 %|False|False
5|Dogecoin|DOGE|$ 31,665,665|$ 0.000307|102,982,971,565|$ 548,674|0.08 %|-2.94 %|25.07 %|False|False
6|Dash|DASH|$ 25,968,119|$ 4.18|6,205,346|$ 65,919|0.16 %|-1.05 %|1.73 %|False|False
7|Peercoin|PPC|$ 9,553,249|$ 0.415854|22,972,583|$ 33,904|0.17 %|1.00 %|-2.78 %|False|False
8|Stellar|XLM|$ 9,304,537|$ 0.001923|4,837,356,606|$ 34,416|0.13 %|4.99 %|9.94 %|True|False
9|MaidSafeCoin|MAID|$ 9,198,225|$ 0.020325|452,552,412|$ 21,768|0.35 %|-0.59 %|-0.77 %|True|False
10|BitShares|BTS|$ 9,067,889|$ 0.003569|2,540,551,724|$ 165,213|0.54 %|6.75 %|8.13 %|True|False
11|Nxt|NXT|$ 8,577,071|$ 0.008577|999,997,096|$ 17,405|0.44 %|-1.53 %|4.00 %|True|False
12|Factom|FCT|$ 8,428,685|$ 0.962869|8,753,720|$ 142,418|-0.20 %|-3.63 %|7.60 %|True|False
13|YbCoin|YBC|$ 7,316,758|$ 2.43|3,006,612|$ 49,575|0.01 %|-0.36 %|34.57 %|True|False
14|Emercoin|EMC|$ 7,182,671|$ 0.194438|36,940,613|$ 5,834|-0.29 %|0.46 %|-20.99 %|False|False
15|VPNCoin|VPN|$ 6,666,256|$ 0.016651|400,339,746|$ 387,382|-0.47 %|-0.47 %|43.41 %|True|False
16|Bytecoin|BCN|$ 6,660,541|$ 0.000037|178,863,535,669|$ 4,920|-0.22 %|-0.57 %|-2.53 %|False|False
17|NEM|XEM|$ 5,605,125|$ 0.000623|8,999,999,999|$ 16,310|-0.08 %|-0.86 %|37.89 %|True|False
18|Namecoin|NMC|$ 5,460,507|$ 0.402537|13,565,233|$ 16,138|0.01 %|0.09 %|-0.15 %|False|False
19|Monero|XMR|$ 5,249,305|$ 0.479867|10,939,087|$ 36,958|-0.07 %|-1.17 %|-5.26 %|False|False
20|Rubycoin|RBY|$ 2,979,858|$ 0.131352|22,686,130|$ 2,524|-0.07 %|-4.58 %|5.34 %|True|False
21|EarthCoin|EAC|$ 2,814,860|$ 0.000301|9,346,468,332|$ 131,323|0.21 %|-4.00 %|21.22 %|False|False
22|Synereo|AMP|$ 2,784,343|$ 0.015067|184,800,000|$ 235|-0.48 %|8.10 %|-23.73 %|True|False
23|NuShares|NSR|$ 2,542,011|$ 0.003098|820,483,327|$ 630|0.70 %|4.79 %|-12.76 %|True|False
24|StabilityShares|XSI|$ 2,443,640|$ 0.264838|9,226,939|$ 110,058|-0.37 %|-3.77 %|22.78 %|False|False
25|BlackCoin|BLK|$ 2,283,465|$ 0.030345|75,250,274|$ 12,978|0.28 %|0.15 %|11.92 %|True|False
26|GridCoin|GRC|$ 2,145,886|$ 0.005756|372,829,968|$ 960|0.30 %|5.12 %|-1.93 %|False|False
27|Xiaomicoin|MI|$ 1,982,930|$ 0.004904|404,316,480|$ 68|-1.21 %|0.71 %|133.65 %|True|False
28|Counterparty|XCP|$ 1,786,355|$ 0.679598|2,628,546|$ 4,747|-0.84 %|13.13 %|2.86 %|True|False
29|MonaCoin|MONA|$ 1,689,465|$ 0.059111|28,581,163|$ 3,334|0.08 %|-0.60 %|-1.22 %|False|False
30|Storjcoin X|SJCX|$ 1,586,802|$ 0.035598|44,575,870|$ 7,472|-0.42 %|-1.18 %|19.57 %|True|False
31|FuelCoin|FC2|$ 1,557,304|$ 0.015541|100,206,032|$ 462|-0.05 %|1.24 %|-8.68 %|False|True
32|Bitcrystals|BCY|$ 1,557,021|$ 0.036302|42,891,115|$ 12,940|0.37 %|-3.47 %|24.40 %|True|False
33|Omni|OMNI|$ 1,518,124|$ 2.76|550,545|$ 720|0.27 %|1.90 %|13.66 %|True|False
34|Quark|QRK|$ 1,489,822|$ 0.005967|249,664,587|$ 18,633|1.31 %|5.17 %|27.32 %|False|False
35|Tether|USDT|$ 1,451,600|$ 1.00|1,451,600|$ 481,761|0.00 %|0.00 %|-0.00 %|True|False
36|Clams|CLAM|$ 1,432,228|$ 0.907352|1,578,469|$ 3,871|0.21 %|-0.35 %|3.76 %|True|False
37|Infinitecoin|IFC|$ 1,375,094|$ 0.000015|90,596,274,910|$ 89,291|-0.37 %|-1.98 %|43.38 %|False|False
38|Primecoin|XPM|$ 1,178,262|$ 0.088687|13,285,672|$ 15,250|0.24 %|-0.13 %|13.34 %|False|False
39|Startcoin|START|$ 1,133,506|$ 0.030643|36,991,253|$ 2,678|-0.13 %|-4.87 %|-6.78 %|False|True
40|Mintcoin|MINT|$ 1,103,975|$ 0.000049|22,669,601,823|$ 1,640|0.05 %|16.73 %|63.82 %|True|False
41|MUSE|MUSE|$ 1,094,985|$ 0.000807|1,357,195,170|$ 113|0.32 %|-1.96 %|5.72 %|True|False
