#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
312|2GIVE|2GIVE|$2,746,706|$0.005326|515,708,928|$116,732|-1.56%|-7.81%|-13.64%|False|False
313|Zeitcoin|ZEIT|$2,721,707|$0.000074|36,971,140,559|Low Vol|-0.82%|-10.31%|-17.87%|False|False
314|Arcade Token|ARC|$2,708,199|$1.43|1,892,810|Low Vol|-0.57%|?|-76.28%|True|False
315|VeriumReserve|VRM|$2,667,109|$2.10|1,268,531|$42,077|-0.69%|-3.59%|-7.98%|False|False
316|Mintcoin|MINT|$2,617,268|$0.000105|24,850,112,527|$595|-0.42%|-19.32%|-21.14%|True|False
317|Breakout|BRK|$2,610,564|$0.143896|18,142,083|$5,580|-0.36%|-5.36%|-24.87%|False|False
318|NautilusCoin|NAUT|$2,579,854|$0.159447|16,180,000|$12,854|-0.79%|-4.53%|-24.36%|True|False
319|Janus|JNS|$2,569,148|$0.121454|21,153,198|$1,145|3.50%|-5.95%|5.11%|True|False
320|Legends Room|LGD|$2,530,372|$1.27|2,000,000|$271,674|-1.21%|-11.03%|-20.44%|True|False
321|Dentacoin|DCN|$2,490,266|$0.000154|16,177,500,000|$9,291|-2.32%|-5.93%|-12.10%|True|False
322|Zennies|ZENI|$2,487,659|$0.002486|1,000,808,718|$9,770|0.02%|-4.34%|-29.60%|True|False
323|Syndicate|SYNX|$2,471,301|$0.166318|14,858,932|$65,446|-0.89%|-1.98%|-9.32%|True|False
324|Ethbits|ETBS|$2,904,638|$2.09|1,391,604|$2,671|-6.48%|-27.58%|28861.04%|True|False
325|Bata|BTA|$2,453,905|$0.493389|4,973,574|$72,075|0.04%|1.11%|-14.17%|False|False
326|Pangea Poker|PANGEA|$2,447,749|$2.45|999,352|$4,237|-0.81%|-10.41%|?|True|False
327|Bitcore|BTX|$2,380,645|$5.16|461,537|$58,649|-0.19%|23.95%|82.39%|False|False
328|Bitpark Coin|BPC|$2,372,241|$0.031630|75,000,000|Low Vol|0.33%|14.89%|-24.82%|True|False
329|BlueCoin|BLU|$2,355,207|$0.004098|574,683,675|$8,810|-0.72%|-6.58%|56.50%|False|False
330|Espers|ESP|$2,331,100|$0.000113|20,545,161,890|$4,922|-2.54%|-17.99%|-13.42%|False|False
331|Adzcoin|ADZ|$2,271,190|$0.045660|49,741,348|$2,891|-0.29%|-5.78%|-5.81%|False|False
332|Tao|XTO|$2,243,548|$0.073573|30,494,015|$6,777|3.52%|85.34%|82.40%|False|False
333|WorldCoin|WDC|$2,232,735|$0.019371|115,260,237|$181,814|-1.81%|-22.73%|-65.97%|False|False
334|Linda|LINDA|$2,222,355|$0.000370|6,003,429,666|$65,304|-0.06%|-16.66%|-39.98%|False|False
335|TransferCoin|TX|$2,190,265|$0.358403|6,111,174|$16,956|-0.48%|-4.38%|-19.04%|True|False
336|EverGreenCoin|EGC|$2,175,074|$0.163278|13,321,301|$8,436|-0.55%|-5.35%|-18.98%|False|False
337|Starta|STA|$2,151,819|$0.429947|5,004,845|$9,070|-0.82%|-4.31%|-18.45%|True|False
338|HempCoin|THC|$2,130,036|$0.009507|224,041,897|$15,156|-0.64%|-4.15%|-14.46%|False|False
339|Memetic|MEME|$2,119,286|$0.128763|16,458,796|$11,850|-0.57%|-6.16%|-22.80%|False|False
340|Infinitecoin|IFC|$2,109,989|$0.000023|90,596,274,910|$407,696|-2.28%|-25.06%|-73.16%|False|False
341|Giga Watt Token|WTT|$2,074,508|$2.31|900,000|$6,398|-0.81%|-11.13%|-46.83%|True|False
342|MergeCoin|MGC|$2,072,657|$0.021817|95,000,000|$122,061|-1.46%|-24.72%|-68.07%|True|False
343|Creativecoin|CREA|$2,057,098|$0.192919|10,663,013|$3,226|-0.81%|-16.75%|-29.70%|False|False
344|CannabisCoin|CANN|$2,033,233|$0.026327|77,231,176|$32,057|-0.33%|-2.38%|-12.81%|False|False
345|SkinCoin|SKIN|$2,029,180|$0.023011|88,183,483|$12,381|0.79%|38.90%|8.86%|True|False
