#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
29|Peercoin|PPC|$9,508,034|$0.397228|23,935,950|$128,721|0.34%|1.19%|5.00%|False|False
30|BitShares|BTS|$9,348,197|$0.003612|2,588,042,500|$105,610|0.30%|1.09%|3.23%|True|False
31|Bytecoin|BCN|$8,953,410|$0.000049|182,584,751,591|$1,507|-0.29%|2.69%|-6.47%|False|False
32|Komodo|KMD|$8,444,138|$0.083852|100,702,367|$27,858|0.13%|-0.25%|-4.33%|False|False
33|Nxt|NXT|$8,249,048|$0.008257|998,999,983|$140,698|0.34%|7.62%|-0.42%|True|False
34|Emercoin|EMC|$8,242,211|$0.207710|39,681,291|$62,150|0.60%|7.80%|9.18%|False|False
35|Stratis|STRAT|$8,213,685|$0.083555|98,302,558|$130,754|0.10%|-0.44%|-13.20%|False|False
36|Siacoin|SC|$8,043,309|$0.000335|24,039,040,412|$55,238|0.04%|3.04%|-5.54%|False|False
37|Counterparty|XCP|$7,618,042|$2.91|2,619,779|$21,463|-0.06%|-0.98%|-3.92%|True|False
38|SingularDTV|SNGLS|$7,439,597|$0.012399|600,000,000|$9,825|0.17%|-4.00%|-12.72%|True|False
39|First Blood|1ST|$7,361,273|$0.086038|85,558,371|$46,407|0.22%|0.12%|16.99%|True|False
40|Xaurum|XAUR|$7,215,485|$0.080329|89,824,070|$33,065|0.54%|-2.42%|-16.88%|True|False
41|Storjcoin X|SJCX|$7,167,207|$0.142014|50,468,144|$29,530|-0.06%|-2.57%|-6.30%|True|False
42|Byteball|GBYTE|$7,075,049|$60.16|117,610|$26,963|0.21%|-7.64%|-1.63%|True|False
43|AntShares|ANS|$6,874,700|$0.137494|50,000,000|$29,948|-0.29%|0.68%|14.43%|True|False
44|Gulden|NLG|$6,725,416|$0.019677|341,793,928|$8,643|-0.05%|0.20%|-11.44%|False|True
45|I/O Coin|IOC|$6,470,958|$0.396559|16,317,759|$13,146|-0.35%|-1.11%|-6.84%|True|False
46|Nexus|NXS|$6,139,626|$0.128952|47,611,733|$17,727|0.28%|15.40%|41.53%|False|False
47|Rubycoin|RBY|$5,604,892|$0.232554|24,101,515|$13,309|-0.33%|0.50%|-3.87%|True|False
48|BitcoinDark|BTCD|$5,477,211|$4.25|1,288,862|$3,319|-0.24%|0.29%|-2.22%|False|False
49|SysCoin|SYS|$5,368,879|$0.010259|523,339,324|$53,052|-0.01%|-1.61%|-5.49%|False|False
50|Chronobank|TIME|$5,270,733|$7.42|710,113|$356,893|0.10%|4.25%|-1.59%|True|False
51|Namecoin|NMC|$4,565,124|$0.309786|14,736,400|$117,117|-0.03%|0.03%|3.74%|False|False
52|Agoras Tokens|AGRS|$4,111,635|$0.097896|42,000,000|$1,477|0.19%|-6.73%|-2.07%|True|False
53|YbCoin|YBC|$3,948,789|$1.31|3,017,945|$23,266|0.02%|2.10%|1.40%|True|False
54|PotCoin|POT|$3,839,249|$0.017766|216,099,031|$107,685|0.11%|0.22%|-3.70%|False|False
55|Nexium|NXC|$3,772,209|$0.056707|66,521,586|$53,083|0.11%|8.18%|8.28%|True|False
56|ZCoin|XZC|$3,764,516|$3.02|1,246,479|$503,159|1.58%|29.35%|34.88%|False|False
57|Synereo|AMP|$3,664,667|$0.044552|82,256,324|$61,029|1.66%|11.40%|15.92%|True|False
58|Creditbit|CRBIT|$3,580,562|$0.285096|12,559,156|$462,449|0.65%|6.34%|5.12%|False|False
59|PIVX|PIVX|$3,055,512|$0.058446|52,279,037|$41,713|1.38%|21.76%|27.93%|False|False
60|SolarCoin|SLR|$2,914,543|$0.083410|34,942,537|$15,441|0.18%|-7.88%|-20.09%|True|False
61|BlackCoin|BLK|$2,772,075|$0.036470|76,009,648|$52,866|0.18%|6.78%|3.49%|True|False
62|VPNCoin|VPN|$2,568,782|$0.006417|400,339,746|$516,945|2.13%|40.49%|98.91%|True|False
63|E-Dinar Coin|EDR|$2,553,471|$0.187457|13,621,634|$924,770|-1.35%|-0.93%|-42.51%|False|False
64|Veros|VRS|$2,437,586|$0.048015|50,766,837|$42,151|0.15%|-3.34%|-3.79%|True|False
65|NAV Coin|NAV|$2,427,110|$0.039948|60,757,166|$33,618|0.20%|-1.73%|2.29%|True|False
66|LoMoCoin|LMC|$2,353,951|$0.011592|203,059,549|$2,935|0.29%|9.05%|-13.94%|True|False
67|ION|ION|$2,330,018|$0.201807|11,545,771|$1,427|-0.17%|2.27%|-10.28%|True|False
68|CloakCoin|CLOAK|$2,309,454|$0.472230|4,890,533|$32,604|1.37%|32.16%|10.88%|True|False
69|SIBCoin|SIB|$2,267,662|$0.164672|13,770,773|$5,587|-0.14%|0.24%|3.37%|False|False
70|SuperNET|UNITY|$2,222,187|$2.72|816,061|$256|-0.29%|6.87%|-9.03%|True|False
71|GridCoin|GRC|$2,005,702|$0.005172|387,814,845|$2,289|-0.05%|-2.50%|-0.45%|False|False
72|Omni|OMNI|$1,930,787|$3.46|558,277|$1,824|-0.03%|3.42%|8.74%|True|False
73|Boolberry|XBB|$1,925,578|$0.209075|9,209,986|$16,428|0.13%|5.02%|1.84%|False|False
74|MonaCoin|MONA|$1,908,750|$0.040785|46,800,622|$970|-0.07%|2.73%|-12.44%|False|False
75|DigiByte|DGB|$1,873,917|$0.000231|8,107,031,908|$10,247|0.51%|9.36%|4.84%|False|False
76|Aeon|AEON|$1,833,711|$0.133612|13,724,106|$3,117|-0.40%|-2.24%|-2.52%|False|False
77|Clams|CLAM|$1,774,527|$0.819320|2,165,854|$18,625|0.00%|0.45%|-2.25%|True|False
78|Golos|GOLOS|$1,689,343|$0.014154|119,351,137|$592|0.01%|-9.90%|-42.80%|False|False
79|Burst|BURST|$1,645,394|$0.000954|1,724,241,478|$49,640|-0.39%|-1.83%|-2.60%|False|False
80|Expanse|EXP|$1,644,344|$0.250289|6,569,782|$26,640|0.09%|3.31%|13.83%|False|False
81|Novacoin|NVC|$1,611,538|$0.969185|1,662,777|$58,988|0.07%|4.79%|2.57%|False|False
82|BitBay|BAY|$1,542,367|$0.001531|1,007,363,718|$21,143|-0.11%|-1.87%|10.12%|True|False
83|BelaCoin|BELA|$1,538,703|$0.047657|32,287,345|$102,337|0.87%|5.98%|16.48%|False|False
84|Radium|RADS|$1,503,437|$0.475595|3,161,169|$2,201|-0.10%|3.55%|-9.74%|True|False
85|vSlice|VSL|$1,436,471|$0.043020|33,390,496|$763|0.39%|-12.80%|-19.75%|True|False
86|Lykke|LKK|$1,425,849|$0.047528|30,000,000|$9,631|-0.02%|-0.26%|0.36%|True|False
87|DubaiCoin|DBIC|$1,418,324|$0.238877|5,937,465|$10,983|0.00%|1.48%|-19.94%|False|False
88|Ubiq|UBQ|$1,410,374|$0.038695|36,448,152|$13,012|0.53%|12.97%|-4.02%|False|False
89|FairCoin|FAIR|$1,375,979|$0.025975|52,973,521|$138|0.12%|-1.93%|-2.03%|True|False
90|Auroracoin|AUR|$1,328,128|$0.153396|8,658,139|$1,280|-0.03%|5.26%|1.88%|False|True
91|Vertcoin|VTC|$1,297,556|$0.038177|33,987,830|$6,048|0.42%|5.75%|-4.92%|False|False
92|Global Curren...|GCR|$1,230,356|$0.012027|102,296,265|$2,486|0.39%|-2.86%|-7.05%|True|False
93|CureCoin|CURE|$1,201,176|$0.045445|26,431,310|$1,286|-0.16%|1.97%|-5.38%|False|True
94|Pepe Cash|PEPECASH|$1,179,628|$0.001681|701,884,009|$2,064|0.41%|-7.56%|-11.51%|True|False
95|Pascal Coin|PASC|$1,147,457|$0.159822|7,179,601|$66,734|-0.10%|-1.85%|-17.39%|False|False
96|NautilusCoin|NAUT|$1,142,746|$0.070627|16,180,000|$26,457|-0.12%|4.98%|-6.22%|True|False
97|HEAT|HEAT|$1,110,619|$0.042869|25,907,193|$178|0.53%|12.18%|-22.44%|True|False
98|Steem Dollars|SBD|$1,074,548|$0.996725|1,078,079|$24,956|-0.07%|-2.25%|1.67%|True|False
99|Adzcoin|ADZ|$1,064,775|$0.019965|53,331,722|$4,972|0.01%|-13.28%|-15.99%|False|False
100|Incent|INCNT|$1,007,254|$0.043778|23,008,312|$2,828|-0.42%|4.76%|-17.65%|True|False
101|LBRY Credits|LBC|$1,006,036|$0.018885|53,271,333|$14,328|0.59%|3.60%|-1.66%|False|False
102|Feathercoin|FTC|$939,235|$0.006069|154,768,777|$3,360|0.07%|-9.69%|13.22%|False|False
103|VeriCoin|VRC|$938,931|$0.031296|30,001,319|$3,053|-0.33%|1.02%|3.31%|False|False
104|EarthCoin|EAC|$938,191|$0.000100|9,346,468,332|$24,159|0.48%|7.85%|12.07%|False|False
105|NeosCoin|NEOS|$895,732|$0.276904|3,234,812|$19,836|0.29%|1.22%|13.32%|False|False
106|ReddCoin|RDD|$887,151|$0.000031|28,279,196,459|$1,256|2.51%|-0.21%|3.39%|True|False
107|Primecoin|XPM|$884,639|$0.048387|18,282,751|$9,021|0.63%|5.64%|6.44%|False|False
108|Bitpark Coin|BPC|$869,974|$0.011600|75,000,000|Low Vol|0.66%|-5.98%|24.05%|True|False
109|Mintcoin|MINT|$852,449|$0.000035|24,219,122,759|$148|-0.01%|9.10%|8.09%|True|False
110|DigitalNote|XDN|$839,663|$0.000122|6,876,860,026|$9,975|0.03%|1.92%|-6.99%|False|False
111|Viacoin|VIA|$829,455|$0.036928|22,461,656|$2,306|-0.48%|-0.89%|4.15%|False|False
112|HiCoin|XHI|$803,234|$0.004234|189,729,990|$14,878|0.34%|4.60%|-23.46%|False|False
113|ZClassic|ZCL|$786,044|$0.947941|829,213|$32,958|0.40%|2.07%|8.48%|False|False
114|BlockPay|BLOCKPAY|$772,378|$0.142287|5,428,300|$1,672|0.03%|6.98%|-6.24%|True|False
115|Qora|QORA|$731,805|$0.000073|10,000,000,000|$3,089|-0.07%|9.25%|-10.26%|True|False
116|Safe Exchange...|SEC|$725,094|$0.000338|2,147,483,647|$1,562|0.03%|-6.35%|-0.19%|True|False
117|OKCash|OK|$681,048|$0.009658|70,514,544|$3,182|-0.24%|1.64%|20.45%|True|False
118|Obits|OBITS|$658,464|$0.054327|12,120,307|$301|0.07%|-17.58%|12.22%|True|False
119|Yocoin|YOC|$647,514|$0.009261|69,918,830|$6,883|-0.30%|-6.26%|-17.75%|True|False
120|Vcash|XVC|$647,163|$0.042675|15,164,798|$10,331|1.91%|10.81%|-10.57%|False|False
121|Round|ROUND|$630,281|$0.000742|850,000,000|Low Vol|0.15%|1.50%|-5.73%|True|False
122|Silk|SLK|$624,932|$0.014113|44,282,045|$3,955|0.38%|41.41%|60.91%|False|False
123|FlorinCoin|FLO|$616,341|$0.004963|124,197,561|$3,875|-0.37%|5.62%|-1.15%|False|False
124|Blocknet|BLOCK|$612,356|$0.156592|3,910,516|$1,290|-0.03%|0.44%|13.70%|True|False
125|FedoraCoin|TIPS|$605,910|$0.000001|443,168,182,458|$674|-0.72%|-4.43%|-8.75%|False|False
126|Bitmark|BTM|$601,108|$0.154084|3,901,180|$4,182|-0.10%|3.52%|9.75%|False|False
127|Project Decorum|PDC|$580,531|$0.011611|50,000,000|Low Vol|-0.11%|-0.16%|?|True|False
128|HunterCoin|HUC|$565,782|$0.034440|16,427,841|$24,165|3.08%|36.58%|63.49%|False|False
129|Hacker Gold|HKG|$559,098|$0.034703|16,110,893|$2,773|1.00%|9.20%|-18.85%|True|False
130|DNotes|NOTE|$532,764|$0.004804|110,895,736|$1,920|0.22%|-0.64%|-5.65%|False|False
131|GoldCoin|GLD|$531,639|$0.013271|40,060,158|$1,480|-0.40%|-1.16%|-10.19%|False|False
132|FoldingCoin|FLDC|$529,278|$0.001136|465,833,654|$6,781|-0.15%|-0.07%|-10.48%|True|False
133|TrumpCoin|TRUMP|$506,349|$0.077500|6,533,508|$5,040|0.31%|-6.72%|-22.81%|False|False
134|Centurion|CNT|$506,266|$0.012907|39,223,430|$6,385|-1.51%|-3.60%|-25.30%|False|False
135|ArcticCoin|ARC|$503,755|$0.022266|22,624,019|$4,063|0.14%|-12.10%|539.72%|False|False
136|Diamond|DMD|$489,268|$0.246339|1,986,158|$749|1.35%|10.89%|16.62%|False|False
137|Energycoin|ENRG|$485,262|$0.004020|120,720,689|$1,047|0.10%|-1.82%|-19.89%|False|False
138|Breakout|BRK|$484,904|$0.027412|17,689,339|$605|-1.00%|18.43%|1.62%|False|False
139|Wild Beast Block|WBB|$483,349|$0.218449|2,212,644|$7,931|-0.38%|14.78%|13.76%|False|False
140|PutinCoin|PUTIN|$483,011|$0.005453|88,581,778|$56,104|-0.24%|-22.11%|-38.67%|False|False
141|WorldCoin|WDC|$480,443|$0.004234|113,469,388|$1,443|1.28%|25.10%|58.26%|False|False
142|Swarm City|SWT|$479,999|$0.205611|2,334,499|$4,233|-1.23%|-6.91%|34.83%|True|False
143|Shift|SHIFT|$474,085|$0.044818|10,578,037|$3,882|0.06%|0.53%|-15.11%|False|False
144|Megacoin|MEC|$470,647|$0.014311|32,886,450|$5,451|0.57%|6.47%|5.35%|False|False
145|Circuits of V...|COVAL|$462,284|$0.001156|400,000,000|$7,985|0.03%|1.79%|-5.54%|True|False
146|Gambit|GAM|$454,227|$0.354758|1,280,384|$2,279|-0.40%|2.68%|-16.55%|True|False
147|vTorrent|VTR|$454,000|$0.041975|10,815,966|$600|0.25%|7.18%|-10.93%|False|False
148|Zeitcoin|ZEIT|$453,296|$0.000013|36,049,910,067|$282|0.07%|5.42%|84.20%|False|False
149|Waves Communi...|WCT|$430,131|$0.215066|2,000,000|$10,574|0.34%|13.42%|1.19%|True|False
150|Breakout Stake|BRX|$428,730|$0.068399|6,268,082|$602|0.03%|3.32%|-7.75%|True|False
151|LuckChain|BASH|$419,491|$0.000424|989,034,336|Low Vol|1.75%|12.56%|20.29%|False|False
152|Darcrus|DAR|$413,173|$0.030317|13,628,655|$2,341|-0.51%|-6.42%|-24.78%|True|False
153|Joincoin|J|$403,747|$0.164902|2,448,402|Low Vol|0.03%|1.89%|-0.79%|False|False
154|AsiaCoin|AC|$400,501|$0.000549|729,069,412|$684|-0.61%|4.03%|-19.19%|False|False
155|ReeCoin|REE|$395,664|$0.031992|12,367,704|$232|-0.30%|27.34%|1218.60%|False|False
156|CasinoCoin|CSC|$389,145|$0.010081|38,601,187|$504|-0.04%|-0.64%|-20.68%|False|False
157|SpreadCoin|SPR|$378,045|$0.049589|7,623,642|$1,336|0.74%|-12.30%|2.39%|False|False
158|BoostCoin|BOST|$374,934|$0.031625|11,855,487|$222|0.57%|4.31%|15.36%|False|False
159|NuShares|NSR|$371,119|$0.000137|2,702,268,334|$2,294|-0.68%|2.43%|-5.60%|True|False
160|Riecoin|RIC|$358,388|$0.011262|31,821,958|$3,703|0.24%|4.50%|-11.37%|False|False
161|Bitz|BITZ|$353,985|$0.177802|1,990,891|$19,848|-3.37%|?|548.83%|False|False
162|SaluS|SLS|$352,372|$0.351352|1,002,902|$599|-0.37%|31.08%|-1.11%|True|False
163|Infinitecoin|IFC|$346,538|$0.000004|90,596,274,910|$1,822|0.01%|1.49%|-8.49%|False|False
164|Unobtanium|UNO|$333,250|$1.69|197,649|$535|0.10%|-3.43%|-29.50%|False|False
165|Crown|CRW|$324,242|$0.026736|12,127,477|$3,302|-0.34%|-10.85%|55.55%|False|False
166|RaiBlocks|XRB|$322,563|$0.007578|42,566,528|$7,961|0.02%|1.18%|?|False|False
167|Myriad|XMY|$318,728|$0.000217|1,465,864,074|$1,026|0.08%|1.18%|4.81%|False|False
168|Einsteinium|EMC2|$318,696|$0.001530|208,313,472|$2,846|0.53%|9.36%|27.55%|False|False
169|PureVidz|VIDZ|$315,315|$0.002521|125,078,010|$5,347|-0.39%|3.16%|-25.31%|True|False
170|ZcCoin|ZCC|$313,882|$0.005091|61,657,044|$3,570|0.40%|6.46%|6.41%|False|False
171|Verge|XVG|$300,734|$0.000024|12,793,464,160|Low Vol|2.62%|7.75%|-6.33%|False|False
172|Janus|JNS|$295,301|$0.022228|13,284,992|$1,138|-0.59%|3.44%|-4.41%|True|False
173|UniBURST|UNIBURST|$294,224|$0.294224|1,000,000|$4,475|-0.91%|-5.88%|36.51%|True|False
174|ICO OpenLedger|ICOO|$291,049|$0.610927|476,406|Low Vol|0.37%|10.33%|5.43%|True|False
175|MonetaryUnit|MUE|$289,699|$0.002524|114,763,572|$2,600|0.33%|-2.99%|104.21%|False|False
176|CannabisCoin|CANN|$285,211|$0.003693|77,231,175|$2,022|0.11%|3.82%|24.54%|False|False
177|Vault Coin|VLTC|$280,845|$0.009562|29,370,224|$926|0.73%|-56.23%|-9.76%|False|False
178|Groestlcoin|GRS|$277,588|$0.004148|66,927,625|$2,797|-0.42%|-22.12%|-0.36%|False|False
179|Bitcoin Plus|XBC|$276,146|$2.94|94,002|$2,269|0.26%|7.60%|-14.36%|True|False
180|Quark|QRK|$273,215|$0.001092|250,101,047|$672|0.03%|4.66%|-5.02%|False|False
181|Zetacoin|ZET|$265,993|$0.001605|165,683,502|$506|-0.13%|-1.08%|-6.26%|False|False
182|Jewels|JWL|$265,312|$0.013184|20,123,016|$505|0.03%|10.76%|-0.69%|True|False
183|Horizon|HZ|$257,404|$0.000258|997,285,886|$1,893|0.02%|1.90%|12.10%|True|False
184|FuelCoin|FC2|$257,175|$0.002539|101,308,425|$2,119|0.26%|-1.44%|-32.89%|False|True
185|Triggers|TRIG|$256,906|$0.008002|32,105,593|$126|-0.28%|-6.75%|-38.00%|True|False
186|PinkCoin|PINK|$256,779|$0.000704|364,798,068|$2,880|-0.06%|1.94%|-7.58%|True|False
187|Applecoin|APC|$255,166|$0.011450|22,286,048|$1,987|0.85%|8.24%|-2.72%|True|False
188|NobleCoin|NOBL|$253,849|$0.000111|2,287,637,780|$1,287|-0.56%|6.86%|16.89%|False|False
189|AudioCoin|ADC|$249,782|$0.000315|793,198,644|$321|2.41%|-9.76%|-19.68%|False|False
190|Voxels|VOX|$247,450|$0.007856|31,500,000|$19,180|0.56%|2.22%|-5.64%|True|False
191|Spectrecoin|XSPEC|$247,228|$0.012259|20,166,353|$1,714|-0.33%|19.79%|1.42%|True|False
192|Scotcoin|SCOT|$243,785|$0.000244|1,000,000,000|$941|0.43%|-24.21%|-68.04%|True|False
193|Electronic Gu...|EFL|$240,913|$0.015845|15,203,940|$855|0.30%|-2.32%|0.02%|False|True
194|Pangea Poker|PANGEA|$239,300|$0.239455|999,352|Low Vol|0.34%|0.68%|-6.85%|True|False
195|Bitswift|SWIFT|$238,967|$0.058893|4,057,665|$543|0.17%|18.79%|53.52%|True|False
196|VootCoin|VOOT|$237,387|$0.003426|69,280,656|$529|1.18%|17.10%|-5.36%|False|False
197|Rise|RISE|$227,771|$0.002121|107,387,215|Low Vol|-0.49%|2.09%|-0.95%|True|False
198|PRCoin|PRC|$223,423|$0.033452|6,678,896|$24,792|-0.67%|-2.68%|-21.84%|True|False
199|BilShares|BILS|$212,272|$0.000212|1,000,000,000|$170|0.03%|7.78%|6.27%|True|False
200|Digitalcoin|DGC|$209,692|$0.006098|34,389,793|$778|0.88%|5.69%|13.23%|False|False
201|Synergy|SNRG|$205,675|$0.080072|2,568,625|$646|0.11%|-0.16%|-6.30%|True|False
202|Veltor|VLT|$205,111|$0.373581|549,040|$1,250|-0.44%|11.80%|-14.28%|False|False
203|UnionCoin|UNC|$201,740|$0.024049|8,388,608|$5,821|1.01%|8.39%|6.08%|False|False
204|EuropeCoin|ERC|$197,416|$0.020256|9,746,149|Low Vol|-0.03%|-6.69%|4.12%|True|False
205|Startcoin|START|$194,325|$0.004311|45,079,785|$4,590|0.04%|-1.92%|-24.77%|False|True
206|Magi|XMG|$191,928|$0.028676|6,692,998|$1,150|0.10%|-0.40%|4.43%|False|False
207|PostCoin|POST|$185,965|$0.011904|15,621,873|$385|0.40%|1.38%|-6.10%|True|False
208|MazaCoin|MZC|$182,497|$0.000167|1,092,618,137|$121|-0.45%|-3.70%|-16.90%|False|False
209|HempCoin|HMP|$180,064|$0.000133|1,356,387,626|$1,077|2.29%|-23.31%|-34.29%|False|False
210|Orbitcoin|ORB|$179,668|$0.062167|2,890,080|$770|0.06%|4.07%|-5.55%|False|False
211|Rubies|RBIES|$172,748|$0.016747|10,315,210|$1,103|-0.44%|-13.29%|68.23%|True|False
212|Tao|XTO|$163,559|$0.005414|30,209,278|Low Vol|-0.08%|16.26%|-24.67%|False|False
213|Dashcoin|DSH|$163,060|$0.009506|17,154,068|$3,024|1.86%|17.65%|30.83%|False|False
214|BTCtalkcoin|TALK|$160,842|$0.002463|65,290,635|Low Vol|1.74%|-21.34%|-39.54%|False|False
215|Swing|SWING|$160,021|$0.078188|2,046,611|$7,755|2.25%|53.99%|89.55%|False|False
216|TagCoin|TAG|$157,815|$0.029770|5,301,119|$4,954|0.14%|4.53%|10.67%|False|False
217|ArtByte|ABY|$157,128|$0.000210|749,349,439|Low Vol|0.21%|6.40%|-0.45%|False|True
218|Bitstar|BITS|$155,993|$0.008288|18,820,916|$291|0.56%|5.42%|4.48%|False|False
219|Quatloo|QTL|$153,737|$0.030371|5,062,002|$3,680|0.12%|1.08%|-5.42%|False|False
220|SecureCoin|SRC|$151,872|$0.020200|7,518,579|$885|0.39%|3.12%|1.41%|False|False
221|Virtacoin|VTA|$146,399|$0.000012|12,414,150,814|Low Vol|0.03%|1.80%|-5.30%|False|False
222|I0Coin|I0C|$144,166|$0.006876|20,967,395|$266|0.97%|-7.93%|-21.25%|False|False
223|Mooncoin|MOON|$142,573|$6.4e-07|221,382,089,186|Low Vol|0.10%|2.62%|-22.85%|False|False
224|AmberCoin|AMBER|$141,750|$0.003250|43,619,958|$114|2.84%|3.42%|6.90%|False|True
225|MojoCoin|MOJO|$141,637|$0.011783|12,020,905|$32,914|-1.52%|7.97%|2030.80%|True|False
226|bitCNY|BITCNY|$141,376|$0.139968|1,010,060|$4,008|0.21%|-1.05%|0.32%|True|False
227|Canada eCoin|CDN|$137,722|$0.001414|97,415,544|$753|-0.21%|2.49%|-12.63%|False|False
228|EvergreenCoin|EGC|$135,392|$0.010210|13,260,695|$2,309|-0.27%|0.22%|-14.86%|False|False
229|NuBits|USNBT|$133,012|$0.980890|135,603|$2,138|0.04%|-1.97%|0.86%|True|False
230|SwagBucks|BUCKS|$131,147|$0.745293|175,966|$196|-0.51%|2.76%|46.97%|False|False
231|GeoCoin|GEO|$130,746|$0.053255|2,455,079|$412|-0.34%|3.30%|25.50%|False|False
232|HitCoin|HTC|$129,679|$0.000012|10,996,318,099|$132|0.03%|1.45%|-5.53%|False|True
233|Stealthcoin|XST|$129,265|$0.005045|25,624,680|$533|0.40%|4.87%|4.57%|False|False
234|2GIVE|2GIVE|$125,779|$0.000248|507,791,789|Low Vol|-0.41%|5.14%|-33.21%|False|False
235|Rimbit|RBT|$121,916|$0.001056|115,499,623|$293|0.62%|5.42%|-7.08%|True|False
236|MaxCoin|MAX|$121,888|$0.002239|54,442,678|$845|1.51%|48.46%|34.09%|False|False
237|Coin2.1|C2|$118,480|$0.001185|99,976,323|$615|-0.36%|0.30%|-2.50%|True|False
238|BitSend|BSD|$115,370|$0.008068|14,299,681|$1,579|-0.12%|2.28%|6.22%|False|False
239|Pesetacoin|PTC|$115,266|$0.000894|128,987,696|$945|-0.19%|2.07%|-4.67%|False|False
240|Capricoin|CPC|$114,235|$0.123151|927,600|$249|-0.10%|-4.19%|-11.63%|True|False
241|DopeCoin|DOPE|$113,864|$0.000807|141,157,233|$750|-0.22%|0.29%|12.69%|False|False
242|Qibuck|QBK|$110,340|$0.209649|526,307|$548|-0.08%|2.34%|-0.80%|True|False
243|Elcoin|EL|$109,758|$0.009792|11,208,967|$230|0.52%|-4.11%|19.81%|True|False
244|BritCoin|BRIT|$109,728|$0.005201|21,099,022|Low Vol|0.03%|?|-4.00%|False|False
245|WhiteCoin|XWC|$109,118|$0.000356|306,584,146|$1,757|0.93%|22.92%|18.78%|False|False
246|Ixcoin|IXC|$108,856|$0.005184|20,999,088|$286|0.26%|11.19%|0.05%|True|False
247|TeslaCoin|TES|$108,566|$0.001556|69,773,487|$454|0.58%|-4.76%|28.61%|False|False
248|bitUSD|BITUSD|$108,289|$1.00|108,055|$8,356|0.12%|-1.29%|1.03%|True|False
249|Pesobit|PSB|$108,101|$0.003354|32,234,051|$146|-0.36%|0.05%|-8.68%|True|False
250|Coin(O)|CNO|$107,549|$0.001055|101,987,003|Low Vol|0.03%|0.70%|-6.15%|False|False
