#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 5,796,071,462|$ 456.46|12,697,974|$ 8,929,749|-0.03 %|0.73 %|-9.69 %|False|False
2|Litecoin|LTC|$ 294,265,194|$ 10.57|27,831,404|$ 2,399,488|0.03 %|0.23 %|-18.18 %|False|False
3|Peercoin|PPC|$ 46,636,768|$ 2.18|21,351,649|$ 98,329|0.11 %|0.66 %|-19.17 %|False|False
4|Ripple|XRP|$ 41,479,933|$ 0.005306|7,817,889,792|$ 111,046|-0.19 %|-2.25 %|-17.60 %|True|False
5|Dogecoin|DOGE|$ 34,902,154|$ 0.000469|74,479,531,369|$ 810,055|-0.06 %|0.08 %|-27.84 %|False|False
6|Mastercoin (...|MSC|$ 24,186,944|$ 39.04|619,478|$ 9,726|-0.47 %|3.86 %|-42.24 %|True|False
7|Nxt|NXT|$ 21,091,939|$ 0.021092|999,997,120|$ 34,295|-0.18 %|2.77 %|-19.31 %|True|False
8|Namecoin|NMC|$ 18,956,189|$ 2.20|8,614,778|$ 94,038|-0.06 %|0.42 %|-18.38 %|False|False
9|BlackCoin|BLK|$ 11,731,592|$ 0.157437|74,516,085|$ 869,602|-0.12 %|27.57 %|-33.53 %|True|False
10|Dash|DASH|$ 7,230,014|$ 1.74|4,154,671|$ 1,128,131|-0.05 %|1.34 %|138.69 %|False|False
11|BitShares PTS|PTS|$ 6,280,818|$ 3.85|1,632,178|$ 11,652|-0.09 %|5.25 %|-14.32 %|True|False
12|Auroracoin|AUR|$ 5,018,386|$ 0.467176|10,741,970|$ 6,013|-0.41 %|-4.56 %|-48.16 %|False|True
13|Quark|QRK|$ 4,567,662|$ 0.018433|247,791,564|$ 9,952|-0.25 %|2.29 %|-29.34 %|False|False
14|Counterparty|XCP|$ 4,550,557|$ 1.72|2,649,303|$ 15,294|-1.27 %|16.46 %|-12.08 %|True|False
15|Primecoin|XPM|$ 4,477,554|$ 0.826911|5,414,797|$ 20,675|0.26 %|0.81 %|-17.70 %|False|False
16|Zetacoin|ZET|$ 4,187,513|$ 0.026111|160,371,677|$ 59,970|0.16 %|1.60 %|15.26 %|False|False
17|Feathercoin|FTC|$ 3,718,458|$ 0.090446|41,112,324|$ 25,578|0.02 %|0.33 %|-21.73 %|False|False
18|Vertcoin|VTC|$ 3,500,104|$ 0.915952|3,821,274|$ 31,603|-0.18 %|0.15 %|-11.17 %|False|False
19|Novacoin|NVC|$ 2,647,676|$ 3.40|779,042|$ 16,136|-0.20 %|-0.35 %|-19.81 %|False|False
20|Marinecoin|MTC|$ 2,534,645|$ 0.349123|7,260,032|$ 256|-3.63 %|17.75 %|-54.03 %|False|True
21|Infinitecoin|IFC|$ 2,127,470|$ 0.000024|90,511,130,624|$ 7,373|-0.01 %|0.36 %|-19.33 %|False|False
22|Bitleu|BTL|$ 1,848,431|$ 0.000737|2,508,381,952|$ 64|-2.19 %|48.48 %|-35.85 %|False|True
23|Megacoin|MEC|$ 1,784,168|$ 0.076926|23,193,388|$ 19,351|-0.10 %|3.34 %|-42.73 %|False|False
24|MaxCoin|MAX|$ 1,755,177|$ 0.083416|21,041,376|$ 38,030|-0.24 %|-3.34 %|-27.93 %|False|False
25|WorldCoin|WDC|$ 1,673,313|$ 0.031297|53,466,105|$ 27,022|-0.26 %|7.88 %|-31.12 %|False|False
26|YbCoin|YBC|$ 1,512,415|$ 1.09|1,385,958|$ 24,306|0.18 %|-3.26 %|-33.41 %|True|False
27|Ixcoin|IXC|$ 1,336,477|$ 0.069344|19,273,204|$ 640|-0.06 %|-2.36 %|-14.61 %|True|False
28|WhiteCoin|XWC|$ 1,180,997|$ 0.003907|302,297,569|$ 297,326|-2.68 %|-30.92 %|-53.06 %|False|False
29|Particle|PRT|$ 1,175,666|$ 0.001680|699,754,517|$ 45,176|0.19 %|55.14 %|140.41 %|False|False
30|FlutterCoin|FLT|$ 1,117,109|$ 0.006178|180,820,265|$ 170,059|1.00 %|-3.14 %|-34.49 %|False|False
31|Quebecoin|QBC|$ 1,017,982|$ 0.048206|21,117,277|$ 206|-0.66 %|1.23 %|?|False|False
32|Mintcoin|MINT|$ 954,681|$ 0.000050|18,921,295,872|$ 18,664|0.02 %|-1.05 %|-27.08 %|True|False
33|Devcoin|DVC|$ 795,828|$ 0.000118|6,765,853,501|$ 837|-0.22 %|0.62 %|-16.08 %|False|False
34|HoboNickels|HBN|$ 755,883|$ 0.186309|4,057,156|$ 6,677|0.47 %|-2.61 %|22.05 %|False|False
35|UltraCoin|UTC|$ 695,625|$ 0.050086|13,888,727|$ 23,436|0.22 %|14.52 %|51.51 %|False|False
36|Anoncoin|ANC|$ 637,279|$ 0.726058|877,725|$ 3,930|0.11 %|9.71 %|-25.88 %|False|False
37|Billioncoin|BIL|$ 636,724|$ 0.000088|7,197,782,882|$ 140,339|-0.05 %|2.45 %|-47.81 %|False|False
