#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 2,455,895,748|$ 205.67|11,941,033|Low Vol|-0.06 %|1.24 %|13.52 %|False|False
2|Litecoin|LTC|$ 63,525,628|$ 2.80|22,649,097|Low Vol|0.97 %|16.43 %|26.27 %|False|False
3|Ripple|XRP|$ 53,276,014|$ 0.006815|7,817,889,792|Low Vol|-0.04 %|8.20 %|4.12 %|True|False
4|Peercoin|PPC|$ 7,986,425|$ 0.386401|20,668,766|Low Vol|-0.13 %|-0.87 %|11.32 %|False|False
5|Namecoin|NMC|$ 3,867,805|$ 0.537681|7,193,501|Low Vol|0.39 %|13.70 %|22.55 %|False|False
6|Primecoin|XPM|$ 1,978,988|$ 0.693273|2,854,557|Low Vol|-0.01 %|-1.84 %|3.77 %|False|False
7|Novacoin|NVC|$ 1,917,808|$ 4.10|467,811|Low Vol|-0.08 %|0.49 %|-0.23 %|False|False
8|Feathercoin|FTC|$ 1,768,049|$ 0.082409|21,454,442|Low Vol|0.33 %|8.16 %|5.15 %|False|False
9|WorldCoin|WDC|$ 833,718|$ 0.029182|28,569,657|Low Vol|-0.06 %|-1.81 %|106.54 %|False|False
10|Mincoin|MNC|$ 766,102|$ 0.547662|1,398,858|Low Vol|-0.01 %|14.70 %|306.93 %|False|False
11|Terracoin|TRC|$ 405,420|$ 0.096939|4,182,223|Low Vol|0.30 %|5.74 %|-6.93 %|False|False
12|Devcoin|DVC|$ 269,958|$ 0.000048|5,611,935,694|Low Vol|-0.30 %|-5.99 %|-5.17 %|False|False
13|Megacoin|MEC|$ 266,858|$ 0.013114|20,349,080|Low Vol|0.27 %|3.21 %|11.10 %|False|False
14|Ixcoin|IXC|$ 168,458|$ 0.010298|16,358,863|Low Vol|-0.06 %|-1.19 %|-5.13 %|True|False
15|Crypto Bullion|CBX|$ 167,815|$ 0.189887|883,763|Low Vol|-0.81 %|-6.35 %|-26.17 %|False|False
16|Freicoin|FRC|$ 158,819|$ 0.005146|30,863,658|Low Vol|-0.06 %|-4.43 %|-8.26 %|False|False
17|Digitalcoin|DGC|$ 128,172|$ 0.012529|10,230,365|Low Vol|-0.07 %|3.01 %|-7.61 %|False|False
18|Anoncoin|ANC|$ 122,220|$ 0.251655|485,663|Low Vol|0.81 %|7.92 %|-2.63 %|False|False
19|Infinitecoin|IFC|$ 78,399|$ 9.2e-07|85,637,617,495|Low Vol|0.60 %|7.65 %|-26.55 %|False|False
20|Zetacoin|ZET|$ 71,967|$ 0.000473|152,207,894|Low Vol|0.15 %|-8.25 %|128.37 %|False|False
21|BBQCoin|BQC|$ 46,139|$ 0.001748|26,392,550|Low Vol|0.11 %|2.51 %|-0.20 %|False|False
22|Quark|QRK|$ 33,100|$ 0.000137|241,106,196|Low Vol|0.81 %|-13.15 %|26.95 %|False|False
23|Franko|FRK|$ 28,036|$ 0.453235|61,857|Low Vol|-0.25 %|5.72 %|12.06 %|False|False
24|Yacoin|YAC|$ 24,517|$ 0.002577|9,512,788|Low Vol|-0.89 %|-13.63 %|14.66 %|False|False
25|Luckycoin|LKY|$ 22,674|$ 0.003245|6,986,885|Low Vol|-0.06 %|1.25 %|24.39 %|False|False
26|Bytecoin|BTE|$ 5,599|$ 0.004679|1,196,500|Low Vol|-3.79 %|-3.48 %|78.00 %|False|False
27|BitBar|BTB|$ 4,354|$ 0.619857|7,024|Low Vol|-1.21 %|141.06 %|-31.58 %|False|False
28|Phoenixcoin|PXC|$ 3,723|$ 0.000734|5,074,903|Low Vol|-0.09 %|0.40 %|?|False|False
29|Junkcoin|JKC|$ 2,727|$ 0.000330|8,256,850|Low Vol|1.04 %|14.75 %|2.73 %|False|False
30|GameCoin|GME|$ 1,851|$ 0.000022|85,406,773|Low Vol|1.02 %|14.34 %|-24.29 %|False|False
31|CraftCoin|CRC|$ 957|$ 0.005316|179,942|Low Vol|-0.14 %|-12.17 %|-34.80 %|False|False
32|Emerald Crypto|EMD|$ 443|$ 0.000380|1,166,425|Low Vol|-5.43 %|-18.92 %|-42.52 %|False|False
