#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
52|Emercoin|EMC|$52,992,776|$1.31|40,330,304|$977,575|-0.46%|-5.51%|-30.36%|False|False
53|Ubiq|UBQ|$52,841,949|$1.42|37,339,289|$344,886|-0.31%|-7.31%|-31.58%|False|False
54|LEOcoin|LEO|$51,122,697|$0.593072|86,199,806|$230,387|0.03%|-2.07%|8.24%|False|True
55|Ark|ARK|$49,304,763|$0.513851|95,951,563|$230,648|0.00%|-5.51%|-26.01%|True|False
56|Round|ROUND|$48,864,950|$0.057488|850,000,000|$332,644|0.07%|-3.66%|-26.28%|True|False
57|Nexus|NXS|$46,414,198|$0.916936|50,618,820|$120,240|0.23%|-0.41%|-3.47%|False|False
58|Asch|XAS|$44,209,243|$0.589457|75,000,000|$789,698|-0.63%|-12.45%|-10.90%|False|False
59|ReddCoin|RDD|$42,316,109|$0.001482|28,551,049,415|$482,315|-0.25%|-7.51%|-22.96%|True|False
60|iExec RLC|RLC|$41,622,991|$0.526402|79,070,793|$203,278|-0.15%|-5.35%|-25.97%|True|False
61|Edgeless|EDG|$41,028,622|$0.501927|81,742,288|$664,533|0.18%|-6.93%|-5.53%|True|False
62|Melon|MLN|$40,701,588|$67.90|599,400|$313,519|0.08%|-3.75%|-21.99%|True|False
63|CloakCoin|CLOAK|$39,955,748|$7.91|5,053,967|$489,722|-0.26%|-6.12%|10.81%|True|False
64|MonaCoin|MONA|$39,032,417|$0.752031|51,902,641|$710,219|-0.32%|-11.18%|12.17%|False|False
65|OBITS|OBITS|$38,204,244|$2.33|16,425,779|$106,579|0.55%|-8.37%|30.30%|True|False
66|Verge|XVG|$37,106,884|$0.002767|13,409,472,280|$915,252|-0.12%|-1.50%|-16.61%|False|False
67|Elastic|XEL|$35,470,567|$0.471456|75,236,174|$3,302,792|-0.27%|33.14%|-23.55%|True|False
68|Synereo|AMP|$34,997,428|$0.425468|82,256,324|$2,278,991|-0.16%|-17.38%|-27.08%|True|False
69|Wings|WINGS|$34,557,085|$0.385216|89,708,333|$442,396|-0.33%|-7.64%|-28.93%|True|False
70|Namecoin|NMC|$34,507,485|$2.34|14,736,400|$682,273|0.07%|-2.38%|-28.10%|False|False
71|Storjcoin X|SJCX|$34,185,445|$0.668035|51,173,144|$292,748|-0.72%|-14.05%|-37.68%|True|False
72|LBRY Credits|LBC|$33,405,936|$0.487503|68,524,524|$1,503,833|-0.30%|-11.41%|-32.24%|False|False
73|Quantum Resis...|QRL|$33,175,855|$0.637997|52,000,000|$388,182|-0.13%|-11.62%|-37.66%|True|False
74|vSlice|VSL|$32,881,463|$0.984755|33,390,496|$219,015|0.63%|0.05%|19.64%|True|False
75|Gulden|NLG|$32,692,803|$0.093868|348,283,046|$125,387|0.18%|-4.55%|-14.48%|False|True
76|Xaurum|XAUR|$30,714,749|$0.241636|127,111,600|$75,524|0.31%|0.17%|-8.44%|True|False
77|BitBay|BAY|$29,595,352|$0.029373|1,007,580,738|$158,900|1.01%|-5.18%|-31.09%|True|False
78|Counterparty|XCP|$29,035,915|$11.09|2,618,562|$703,189|0.54%|-12.91%|-36.89%|True|False
79|Etheroll|DICE|$28,761,710|$4.11|7,001,623|$36,516|0.14%|-2.64%|-10.82%|True|False
80|BlackCoin|BLK|$28,569,814|$0.374802|76,226,444|$1,708,918|-0.52%|-13.43%|-37.38%|True|False
81|Viacoin|VIA|$27,996,406|$1.23|22,713,032|$999,998|-0.59%|-18.54%|-27.54%|False|False
82|ZCoin|XZC|$27,659,018|$11.26|2,456,807|$1,246,685|0.21%|-12.61%|-29.28%|False|False
83|Mysterium|MYST|$26,984,923|$1.39|19,429,024|$348,531|-0.08%|-5.41%|-34.02%|True|False
84|Peerplays|PPY|$26,612,238|$7.26|3,667,960|$9,532|1.10%|-2.97%|-59.86%|True|False
85|Burst|BURST|$26,290,358|$0.014622|1,797,968,093|$893,766|-0.06%|-14.71%|-27.16%|False|False
86|Omni|OMNI|$26,253,505|$46.95|559,213|$549,015|-0.50%|-13.49%|-36.29%|True|False
87|Humaniq|HMQ|$25,866,567|$0.158829|162,858,414|$310,070|0.01%|-8.09%|-11.37%|True|False
88|Vertcoin|VTC|$24,350,942|$0.656644|37,083,947|$1,474,805|-0.14%|-15.05%|-32.33%|False|False
89|Blocknet|BLOCK|$23,985,020|$6.06|3,956,966|$67,651|-0.04%|-6.16%|-23.50%|True|False
90|YbCoin|YBC|$23,397,612|$7.75|3,020,426|$2,454,829|-0.38%|-4.96%|-18.96%|True|False
91|Quantum|QAU|$23,334,804|$0.283004|82,454,023|$122,283|-0.41%|-4.57%|3.37%|True|False
92|TokenCard|TKN|$22,911,852|$0.969032|23,644,056|$440,244|-0.10%|-6.22%|-10.94%|True|False
93|Agoras Tokens|AGRS|$22,723,036|$0.541025|42,000,000|$1,390,771|-0.16%|-30.26%|56.61%|True|False
94|EarthCoin|EAC|$22,558,948|$0.002414|9,346,468,332|$2,284,321|-0.56%|-14.13%|-34.66%|False|False
95|GridCoin|GRC|$21,409,610|$0.054852|390,312,753|$1,044,327|-0.48%|-13.90%|-29.93%|False|False
96|Storj|STORJ|$21,390,070|$0.502945|42,529,629|$194,670|0.98%|?|?|True|False
97|WeTrust|TRST|$20,781,062|$0.225520|92,147,500|$210,587|0.15%|-4.81%|-25.61%|True|False
98|E-Dinar Coin|EDR|$20,095,271|$0.022675|886,211,988|$387,283|-0.10%|2.28%|-17.33%|False|False
99|Skycoin|SKY|$20,005,941|$3.48|5,752,452|$81,815|-0.63%|-5.46%|-0.73%|True|False
100|NAV Coin|NAV|$19,994,708|$0.325412|61,444,347|$490,525|-0.13%|-13.52%|-29.18%|True|False
101|Cofound.it|CFI|$19,769,101|$0.158153|125,000,000|$506,872|-0.08%|-6.45%|-42.29%|True|False
102|DubaiCoin|DBIX|$19,595,260|$20.74|944,621|$610,870|-0.12%|22.84%|112.27%|False|False
103|LuckChain|BASH|$19,225,165|$0.027560|697,573,910|$989,656|-0.27%|-11.76%|-21.41%|False|False
104|PotCoin|POT|$19,183,062|$0.088296|217,257,530|$259,540|0.06%|-11.80%|-30.57%|False|False
105|TaaS|TAAS|$18,874,555|$2.32|8,146,001|$168,425|0.10%|-9.66%|-13.29%|True|False
106|SuperNET|UNITY|$18,866,046|$23.12|816,061|$994|-0.19%|-13.83%|-46.16%|True|False
107|Expanse|EXP|$18,233,066|$2.44|7,485,058|$386,744|-0.31%|-12.28%|-30.56%|False|False
108|NeosCoin|NEOS|$18,102,563|$5.34|3,388,439|$1,434,258|-0.60%|-17.55%|-10.35%|False|False
109|Quark|QRK|$17,910,002|$0.071611|250,101,047|$2,486,689|-0.33%|-21.18%|3.67%|False|False
110|Shift|SHIFT|$17,673,105|$1.62|10,926,118|$158,940|-0.17%|-11.10%|-20.59%|True|False
111|Matchpool|GUP|$17,657,921|$0.235439|75,000,000|$247,805|-0.30%|-6.29%|-33.15%|True|False
112|Crown|CRW|$17,590,866|$1.24|14,233,988|$54,663|0.04%|-9.20%|-9.14%|False|False
113|Mooncoin|MOON|$17,534,068|$0.000079|222,074,210,823|$20,043|1.46%|-16.60%|-15.73%|False|False
114|BCAP|BCAP|$17,326,940|$1.73|10,000,000|$119,277|-0.07%|2.37%|-10.79%|True|False
115|WorldCoin|WDC|$17,032,173|$0.148157|114,960,085|$1,231,053|-0.29%|-17.05%|-26.04%|False|False
116|Swarm City|SWT|$16,307,130|$2.22|7,357,576|$49,380|0.09%|-1.95%|-7.36%|True|False
117|I/O Coin|IOC|$16,286,724|$0.996416|16,345,299|$71,561|-0.17%|-10.15%|-30.93%|True|False
118|Unity Ingot|UNY|$15,525,870|$0.076861|202,000,000|$512,876|-0.15%|-2.49%|-3.44%|True|False
119|Radium|RADS|$15,444,526|$4.71|3,277,599|$585,251|-0.62%|-8.61%|-34.18%|True|False
120|Databits|DTB|$15,355,491|$0.675032|22,747,809|$104,524|0.09%|-9.89%|-21.24%|True|False
121|DigitalNote|XDN|$15,348,401|$0.002230|6,883,131,461|$515,852|0.03%|-8.20%|-36.19%|False|False
122|Novacoin|NVC|$14,817,548|$8.40|1,764,589|$363,366|0.08%|-6.11%|-24.08%|False|False
123|Energycoin|ENRG|$14,793,990|$0.122243|121,021,545|$21,786|0.36%|-3.49%|-34.32%|False|False
124|Nexium|NXC|$14,762,468|$0.221920|66,521,586|$1,491,685|-1.00%|-6.96%|-36.49%|True|False
125|FairCoin|FAIR|$14,419,719|$0.271188|53,172,426|$174,552|-1.21%|15.06%|40.35%|True|False
126|Chronobank|TIME|$14,348,244|$20.21|710,113|$478,397|0.35%|1.38%|-13.17%|True|False
127|MonetaryUnit|MUE|$14,000,145|$0.111835|125,185,666|$323,523|0.95%|-5.15%|-12.55%|False|False
128|Infinitecoin|IFC|$13,910,370|$0.000154|90,596,274,910|$1,862,491|-0.48%|-10.21%|-18.80%|False|False
129|HEAT|HEAT|$13,752,547|$0.508605|27,039,726|$30,210|0.04%|-6.17%|-0.10%|True|False
130|Voxels|VOX|$13,640,708|$0.064956|210,000,000|$152,776|-0.33%|-13.94%|-25.86%|True|False
131|Feathercoin|FTC|$13,462,680|$0.080566|167,101,015|$1,083,269|0.06%|-3.56%|-19.71%|False|False
132|Patientory|PTOY|$13,243,553|$0.189194|70,000,000|$1,440,375|0.04%|21.59%|-32.53%|True|False
133|Einsteinium|EMC2|$13,017,905|$0.061322|212,286,335|$276,401|-0.98%|-9.39%|-20.50%|False|False
134|VeriCoin|VRC|$13,004,486|$0.429455|30,281,402|$879,623|-0.15%|-22.01%|-19.38%|False|False
135|DubaiCoin|DBIC|$12,743,210|$2.48|5,129,014|$30,129|-1.86%|190.37%|413.19%|False|False
136|DNotes|NOTE|$12,641,914|$0.101311|124,782,748|$160,063|-0.21%|-15.88%|-44.28%|False|False
137|E-coin|ECN|$12,550,531|$4.09|3,068,223|$82,857|0.72%|4.95%|-13.84%|False|False
138|SIBCoin|SIB|$12,406,785|$0.830830|14,933,006|$60,399|0.13%|5.97%|43.17%|False|False
139|FirstCoin|FRST|$12,245,464|$2.70|4,528,999|$50,552|0.04%|-2.06%|2.23%|False|False
140|Rubycoin|RBY|$12,070,113|$0.492675|24,499,160|$31,277|0.59%|5.73%|8.86%|True|False
141|Primecoin|XPM|$11,914,424|$0.604105|19,722,445|$1,052,671|-0.01%|-15.65%|-24.27%|False|False
142|LoMoCoin|LMC|$11,539,416|$0.054863|210,333,179|$714,589|-0.54%|-13.27%|-23.70%|True|False
143|bitCNY|BITCNY|$11,435,336|$0.141344|80,904,429|$2,765,635|0.36%|0.98%|2.62%|True|False
144|Cryptonite|XCN|$11,414,705|$0.033897|336,743,328|$6,021,673|-0.75%|-21.78%|-9.99%|False|False
145|Bitcrystals|BCY|$11,265,282|$0.483936|23,278,435|$303,401|-0.03%|-7.05%|-26.64%|True|False
146|SaluS|SLS|$11,092,811|$11.05|1,003,762|$72,689|-1.07%|-21.04%|-10.44%|True|False
147|Golos|GOLOS|$11,089,921|$0.089325|124,152,979|$20,103|-0.03%|-7.66%|-26.26%|False|False
148|Bitcoin Plus|XBC|$11,008,580|$112.34|97,995|$515,207|-0.06%|-13.68%|18.13%|True|False
149|Clams|CLAM|$10,992,126|$4.40|2,500,769|$388,401|-0.15%|-5.24%|-22.33%|True|False
150|MergeCoin|MGC|$10,822,172|$0.107602|100,575,550|$1,062,047|-0.19%|-18.02%|-42.84%|True|False
151|VPNCoin|VASH|$10,408,816|$0.026000|400,339,746|$1,399,069|-0.72%|-15.14%|-35.00%|True|False
152|FoldingCoin|FLDC|$10,366,632|$0.020418|507,731,988|$265,466|-0.28%|-13.00%|-29.25%|True|False
153|Pepe Cash|PEPECASH|$10,256,031|$0.014612|701,884,009|$6,523|0.40%|-3.91%|-23.98%|True|False
154|Espers|ESP|$9,989,498|$0.000494|20,226,031,054|$32,424|-0.05%|-2.95%|-40.93%|False|False
155|ION|ION|$9,940,875|$0.686705|14,476,185|$60,373|-0.17%|-25.53%|8.93%|True|False
156|XtraBYtes|XBY|$9,831,462|$0.015125|650,000,000|$32,671|-0.31%|2.59%|-17.03%|True|False
157|Pluton|PLU|$9,775,284|$11.50|850,000|$112,729|-0.23%|-20.32%|-7.32%|True|False
158|ZrCoin|ZRC|$9,756,271|$1.96|4,988,894|$9,549|-1.09%|-28.74%|-46.12%|True|False
159|Sphere|SPHR|$9,610,002|$3.12|3,082,940|$338,631|0.88%|-8.77%|110.31%|True|False
160|SpreadCoin|SPR|$9,569,235|$1.15|8,313,836|$100,863|2.15%|12.19%|36.36%|False|False
161|FlorinCoin|FLO|$9,489,026|$0.070209|135,154,428|$236,559|-0.38%|-12.33%|-34.54%|False|False
162|Groestlcoin|GRS|$9,436,989|$0.139094|67,846,315|$419,318|-1.01%|-19.29%|58.57%|False|False
163|Waves Communi...|WCT|$9,008,311|$1.80|5,000,000|$17,329|-0.12%|2.20%|-24.41%|True|False
164|Megacoin|MEC|$8,982,274|$0.273130|32,886,450|$1,576,031|-0.66%|-12.66%|-27.49%|False|False
165|BelaCoin|BELA|$8,936,801|$0.248786|35,921,605|$861,235|-0.30%|-13.54%|-30.09%|False|False
166|Creditbit|CRB|$8,644,844|$0.727994|11,874,881|$411,776|-0.03%|1.61%|4.51%|True|False
167|Pascal Coin|PASC|$8,252,533|$0.747982|11,033,065|$233,159|-0.56%|-13.03%|-28.54%|False|False
168|Gambit|GAM|$8,233,117|$6.94|1,186,670|$56,429|-0.04%|-13.24%|-11.51%|True|False
169|E-Currency Coin|ECC|$8,132,139|$0.000359|22,626,608,326|$9,281|-0.04%|-11.75%|-35.39%|False|False
170|Unobtanium|UNO|$7,868,796|$39.79|197,752|$64,052|-0.31%|-4.85%|12.26%|False|False
171|Jinn|JINN|$7,610,374|$129.64|58,703|$4,149|-0.19%|?|?|True|False
172|ZenCash|ZEN|$7,408,692|$4.63|1,600,476|$142,132|-0.14%|-11.55%|-42.53%|False|False
173|MUSE|MUSE|$7,307,123|$0.005315|1,374,840,478|$6,807|-0.32%|-6.88%|-38.01%|True|False
174|Dimecoin|DIME|$7,102,639|$0.000013|528,965,259,763|$5,551|-1.52%|71.35%|79.41%|False|False
175|Aeon|AEON|$7,086,269|$0.492072|14,400,888|$41,404|0.19%|-13.44%|-28.58%|False|False
176|Safe Exchange...|SAFEX|$7,005,021|$0.003262|2,147,483,647|$37,577|-0.30%|-6.76%|-20.22%|True|False
177|SolarCoin|SLR|$6,767,076|$0.191858|35,271,248|$32,244|0.01%|-5.52%|-18.43%|True|False
178|OKCash|OK|$6,716,409|$0.093323|71,969,752|$30,691|-0.27%|0.17%|-13.69%|True|False
179|MaxCoin|MAX|$6,531,491|$0.119970|54,442,678|$301,912|-0.32%|-15.19%|-26.68%|False|False
180|Circuits of V...|COVAL|$6,378,467|$0.006378|1,000,000,000|$56,281|-0.24%|-13.78%|-26.44%|True|False
181|Lunyr|LUN|$6,374,675|$2.77|2,297,853|$185,259|-0.15%|-3.87%|-19.08%|True|False
182|Bitland|CADASTRAL|$6,343,604|$0.211453|30,000,000|$3,039|-0.33%|-8.58%|-7.28%|True|False
183|bitUSD|BITUSD|$6,343,336|$0.997286|6,360,597|$764,861|0.07%|0.37%|0.61%|True|False
184|Zetacoin|ZET|$6,235,209|$0.037492|166,309,306|$646,874|-0.62%|-16.41%|-29.46%|False|False
185|NautilusCoin|NAUT|$6,165,659|$0.381067|16,180,000|$552,449|2.63%|-4.21%|-22.44%|True|False
186|Bankcoin|B@|$6,126,931|$1.44|4,265,080|$2,543|-1.35%|-10.29%|-21.04%|True|False
187|ZcCoin|ZCC|$5,992,636|$0.097193|61,657,044|$1,397,957|-0.94%|-16.81%|-29.28%|False|False
188|PinkCoin|PINK|$5,856,555|$0.017049|343,515,020|$135,406|-0.13%|-10.55%|-31.27%|False|False
189|Diamond|DMD|$5,778,689|$2.67|2,167,755|$131,232|0.29%|-6.25%|-10.51%|False|False
190|Musicoin|MUSIC|$5,740,507|$0.026494|216,671,086|$98,674|-0.50%|-3.84%|-27.43%|False|False
191|Mediterranean...|MED|$5,626,633|$0.112188|50,153,548|$1,666,676|0.25%|-19.50%|40.57%|False|False
192|Blitzcash|BLITZ|$5,529,408|$1.36|4,071,119|$13,551|-0.17%|-10.30%|-18.52%|True|False
193|Rise|RISE|$5,468,202|$0.050920|107,387,215|$59,860|0.28%|1.95%|-8.73%|True|False
194|Atmos|ATMS|$5,384,627|$0.053786|100,111,532|$35,284|0.01%|-2.90%|-18.03%|True|False
195|RouletteToken|RLT|$5,362,892|$0.531380|10,092,385|$54,088|-0.93%|-4.29%|3.61%|True|False
196|Bitpark Coin|BPC|$5,243,585|$0.069914|75,000,000|Low Vol|-0.06%|15.07%|-32.75%|True|False
197|RaiBlocks|XRB|$5,172,385|$0.059431|87,031,268|$41,677|0.46%|-15.39%|-43.72%|False|False
198|Vcash|XVC|$4,951,993|$0.324164|15,276,179|$169,320|-0.23%|-10.28%|-39.95%|False|False
199|ArtByte|ABY|$4,943,053|$0.006329|780,988,939|$44,305|-0.11%|-18.97%|-42.84%|False|True
200|BitBean|BITB|$4,937,186|$0.002463|2,004,278,958|$60,178|-0.26%|-9.37%|-38.72%|True|False
201|Riecoin|RIC|$4,875,495|$0.139074|35,056,785|$652,515|0.45%|-14.57%|-29.73%|False|False
202|Spectrecoin|XSPEC|$4,818,884|$0.235684|20,446,404|$26,205|0.20%|-18.78%|-37.85%|True|False
203|Darcrus|DAR|$4,720,517|$0.346491|13,623,762|$26,282|0.48%|-7.34%|-23.78%|True|False
204|BoostCoin|BOST|$4,708,984|$0.397199|11,855,487|$242,664|-0.41%|-12.70%|-25.20%|False|False
205|Global Curren...|GCR|$4,643,681|$0.045155|102,837,926|$13,202|0.08%|-2.58%|-25.32%|True|False
206|ICO OpenLedger|ICOO|$4,616,018|$9.77|472,649|$14,330|-0.04%|4.97%|-2.01%|True|False
207|Incent|INCNT|$4,368,810|$0.189880|23,008,312|$115,341|0.13%|-7.67%|-25.79%|True|False
208|Myriad|XMY|$4,335,021|$0.002903|1,493,483,035|$153,648|-2.70%|-7.19%|-21.04%|False|False
209|Auroracoin|AUR|$4,304,781|$0.497195|8,658,139|$9,330|0.01%|-5.32%|-13.73%|False|True
210|GoldCoin|GLD|$4,247,707|$0.105335|40,325,704|$33,076|0.75%|1.93%|3.75%|False|False
211|VeriumReserve|VRM|$4,190,213|$3.60|1,163,992|$143,504|-0.23%|3.08%|17.63%|False|False
212|Janus|JNS|$4,132,971|$0.195278|21,164,606|$1,116|-2.25%|-7.01%|0.47%|True|False
213|APX|APX|$4,038,907|$5.20|777,394|$55,715|0.45%|-4.26%|-24.47%|True|False
214|Curecoin|CURE|$3,917,902|$0.165166|23,720,926|$45,809|-0.48%|-14.59%|-20.43%|False|True
215|Anoncoin|ANC|$3,883,187|$1.84|2,110,317|$365,059|-1.11%|-16.04%|-10.50%|False|False
216|Steem Dollars|SBD|$3,777,534|$1.27|2,968,325|$216,763|-0.40%|-9.05%|-22.99%|True|False
217|Sequence|SEQ|$3,731,401|$0.083328|44,779,421|$33,684|-0.65%|-16.42%|-28.79%|False|False
218|PutinCoin|PUT|$3,713,763|$0.018521|200,515,594|$13,400|-1.88%|-0.65%|-7.25%|False|False
219|TagCoin|TAG|$3,671,156|$0.661588|5,549,006|$915,295|1.75%|7.14%|30.14%|False|False
220|Synergy|SNRG|$3,617,381|$1.27|2,850,190|$31,840|-0.61%|-7.17%|-33.07%|True|False
221|Boolberry|XBB|$3,605,244|$0.378206|9,532,480|$41,228|0.25%|-11.13%|-4.49%|False|False
222|BitSend|BSD|$3,570,029|$0.228917|15,595,305|$80,785|0.05%|-4.87%|-28.44%|False|False
223|Ethereum Movi...|EMV|$3,510,223|$0.526533|6,666,666|$9,838|-0.33%|-3.34%|7.96%|True|False
224|iCash|ICASH|$3,474,514|$0.015577|223,055,276|$1,424|-0.31%|-12.88%|-2.14%|False|False
225|Minereum|MNE|$3,460,041|$5.70|607,552|$33,985|-0.79%|-1.27%|-27.64%|True|False
226|Project Decorum|PDC|$3,390,537|$0.067811|50,000,000|$14,217|-0.49%|-6.98%|-27.42%|True|False
227|Triggers|TRIG|$3,348,416|$0.104294|32,105,593|$91,750|1.03%|-0.65%|-39.51%|True|False
228|Zeitcoin|ZEIT|$3,325,416|$0.000091|36,720,714,009|$9,055|-0.03%|-3.19%|-22.33%|False|False
229|KoreCoin|KORE|$3,281,858|$1.79|1,830,949|$540,752|-1.21%|-12.73%|7.82%|True|False
230|Legends Room|LGD|$3,217,978|$1.61|2,000,000|$17,024|0.55%|-5.14%|-17.45%|True|False
231|InPay|INPAY|$3,197,278|$0.319728|10,000,000|$99,465|0.43%|-1.45%|3.88%|True|False
232|Sprouts|SPRTS|$3,169,206|$0.000014|221,716,280,944|Low Vol|-0.69%|190.42%|-44.05%|True|False
233|FIMKrypto|FIMK|$3,055,772|$0.005296|577,004,618|Low Vol|0.05%|?|?|True|False
234|Bitmark|BTM|$3,019,855|$0.774088|3,901,180|$89,256|-0.76%|-16.19%|-48.39%|False|False
235|SecureCoin|SRC|$2,968,358|$0.376267|7,888,962|$491,901|1.04%|-8.24%|-13.62%|False|False
236|Bata|BTA|$2,965,447|$0.597708|4,961,367|$31,046|-0.35%|-4.07%|-13.39%|False|False
237|Zennies|ZENI|$2,948,596|$0.002946|1,000,749,027|$12,377|0.12%|-3.73%|-9.95%|True|False
238|ZClassic|ZCL|$2,918,480|$1.73|1,687,581|$72,333|0.50%|-18.25%|-42.64%|False|False
