#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,436,449,846|$ 486.23|13,237,555|$ 9,780,066|0.04 %|0.36 %|-2.26 %|False|False
2|Litecoin|LTC|$ 161,740,224|$ 5.09|31,802,066|$ 1,876,215|0.32 %|1.78 %|-0.55 %|False|False
3|Ripple|XRP|$ 138,711,358|$ 0.004785|28,989,252,282|$ 59,914|-0.05 %|-1.49 %|-3.13 %|True|False
4|BitShares|BTS|$ 65,033,090|$ 0.032517|1,999,997,637|$ 609,784|0.05 %|1.71 %|4.12 %|True|False
5|Nxt|NXT|$ 36,423,662|$ 0.036424|999,997,096|$ 205,663|0.16 %|3.07 %|25.03 %|True|False
6|Dogecoin|DOGE|$ 18,719,203|$ 0.000204|91,542,795,288|$ 1,463,068|-0.56 %|12.53 %|49.18 %|False|False
7|Peercoin|PPC|$ 16,074,844|$ 0.740814|21,698,903|$ 34,512|0.00 %|3.07 %|-9.90 %|False|False
8|Dash|DASH|$ 13,961,305|$ 3.02|4,627,504|$ 227,766|0.04 %|6.84 %|28.06 %|False|False
9|Namecoin|NMC|$ 10,006,768|$ 1.03|9,725,523|$ 32,127|-0.04 %|-1.68 %|-9.28 %|False|False
10|MaidSafeCoin|MAID|$ 9,011,561|$ 0.019913|452,552,412|$ 18,436|-0.19 %|-4.09 %|6.93 %|True|False
11|BitcoinDark|BTCD|$ 7,693,384|$ 6.50|1,182,827|$ 157,705|-0.47 %|-4.54 %|27.21 %|False|False
12|Counterparty|XCP|$ 6,692,582|$ 2.53|2,647,992|$ 24,509|0.21 %|11.08 %|31.74 %|True|False
13|Monero|XMR|$ 6,320,022|$ 1.93|3,269,733|$ 118,550|-0.11 %|-0.14 %|-20.63 %|False|False
14|BitShares PTS|PTS|$ 5,247,114|$ 3.07|1,710,329|$ 15,049|0.11 %|-1.77 %|0.61 %|True|False
15|XCurrency|XC|$ 3,515,918|$ 0.635431|5,533,126|$ 17,578|0.25 %|0.37 %|-8.29 %|True|False
16|BlackCoin|BLK|$ 3,168,504|$ 0.042436|74,665,346|$ 42,545|-0.10 %|0.39 %|-3.80 %|True|False
17|Bytecoin|BCN|$ 2,904,864|$ 0.000018|161,407,703,286|$ 1,853|-0.71 %|1.41 %|2.92 %|False|False
18|Stellar|STR|$ 2,330,640|$ 0.002059|1,131,791,279|$ 29,143|0.01 %|-1.25 %|-4.50 %|True|False
19|Viacoin|VIA|$ 2,252,384|$ 0.206112|10,927,940|$ 62,345|-0.09 %|2.87 %|58.09 %|False|False
20|Mastercoin (...|MSC|$ 2,138,992|$ 3.80|563,162|$ 108|-0.22 %|0.27 %|-13.68 %|True|False
21|VeriCoin|VRC|$ 2,122,493|$ 0.079074|26,841,788|$ 129,425|2.71 %|58.91 %|92.31 %|False|False
22|MonaCoin|MONA|$ 2,114,195|$ 0.179523|11,776,716|$ 12,820|-0.89 %|-11.13 %|-18.04 %|False|False
23|Fuzon|FZN|$ 1,977,149|$ 2.23|885,245|$ 1,205|-2.99 %|-0.84 %|42.08 %|True|False
24|ReddCoin|RDD|$ 1,960,643|$ 0.000072|27,057,062,508|$ 31,516|0.16 %|-3.48 %|3.12 %|True|False
25|Zetacoin|ZET|$ 1,751,230|$ 0.010886|160,873,824|$ 4,375|-0.55 %|4.45 %|5.19 %|False|False
26|Quark|QRK|$ 1,689,783|$ 0.006809|248,186,270|$ 3,576|-0.12 %|2.73 %|-5.94 %|False|False
27|Primecoin|XPM|$ 1,537,994|$ 0.220846|6,964,105|$ 5,436|-0.21 %|28.63 %|21.87 %|False|False
28|Feathercoin|FTC|$ 1,204,549|$ 0.022128|54,435,679|$ 5,693|-0.60 %|0.48 %|-10.84 %|False|False
