#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
146|BlockPay|BLOCKPAY|$1,351,342|$0.248944|5,428,300|$981|-0.04%|-2.03%|10.19%|True|False
147|FoldingCoin|FLDC|$1,302,657|$0.002796|465,833,654|$45,423|-0.08%|-1.30%|-11.87%|True|False
148|Diamond|DMD|$1,296,530|$0.629172|2,060,690|$2,781|-0.48%|-3.96%|15.65%|False|False
149|Atmos|ATMS|$1,249,977|$0.012497|100,021,454|$4,989|-0.65%|6.65%|?|True|False
150|Asiadigicoin|ADCN|$1,224,306|$0.049108|24,931,054|$4,150|-0.27%|-4.32%|79.23%|False|False
151|Verge|XVG|$1,207,219|$0.000090|13,409,472,280|$24,121|0.28%|15.86%|-26.25%|False|False
152|InsaneCoin|INSANE|$1,206,083|$0.065773|18,337,038|$14,592|-0.60%|-3.85%|208.42%|False|False
153|Centurion|CNT|$1,202,050|$0.026891|44,700,401|$125,390|-0.14%|-4.25%|-13.98%|False|False
154|DigitalNote|XDN|$1,198,153|$0.000174|6,879,104,450|$28,138|-0.12%|-6.34%|12.91%|False|False
155|InstantDEX|DEX|$1,194,324|$1.19|1,000,000|Low Vol|-0.14%|-14.69%|55.22%|True|False
156|vTorrent|VTR|$1,117,603|$0.103329|10,815,966|$2,834|-0.93%|-3.34%|-10.80%|False|False
157|Steem Dollars|SBD|$1,110,628|$1.06|1,051,459|$104,599|0.02%|-1.81%|-1.87%|True|False
158|TransferCoin|TX|$1,092,108|$0.184513|5,918,869|$34,426|-0.45%|-10.34%|37.64%|True|False
159|Wild Beast Block|WBB|$1,056,478|$0.462849|2,282,555|$1,622|-0.34%|0.94%|5.83%|False|False
160|Ethereum Movi...|EMV|$1,050,154|$0.159922|6,566,666|$5,473|2.49%|-83.40%|?|True|False
161|BoostCoin|BOST|$1,025,303|$0.086483|11,855,487|$15,782|0.22%|5.28%|53.41%|False|False
162|Project Decorum|PDC|$1,025,021|$0.020500|50,000,000|Low Vol|-0.12%|-6.97%|16.47%|True|False
163|Riecoin|RIC|$1,018,245|$0.030815|33,043,451|$43,883|0.21%|-1.84%|21.57%|False|False
164|Triggers|TRIG|$1,012,327|$0.031531|32,105,593|$851|-0.95%|-4.47%|5.36%|True|False
165|Megacoin|MEC|$991,701|$0.030155|32,886,450|$29,118|0.04%|2.23%|43.05%|False|False
166|Bata|BTA|$981,411|$0.198772|4,937,375|$23,295|-0.51%|4.45%|52.85%|False|False
167|Sphere|SPHR|$972,778|$0.315536|3,082,940|$13,591|0.43%|3.04%|10.47%|True|False
168|WorldCoin|WDC|$960,589|$0.008422|114,060,993|$4,367|1.10%|15.91%|54.12%|False|False
169|OBITS|OBITS|$959,028|$0.096766|9,910,800|$34,224|-0.25%|-7.34%|-22.28%|True|False
170|FedoraCoin|TIPS|$876,550|$0.000002|443,168,182,458|Low Vol|-0.19%|-1.52%|6.28%|False|False
171|Spectrecoin|XSPEC|$871,190|$0.042950|20,283,589|$6,342|-0.77%|10.08%|64.12%|True|False
172|Hacker Gold|HKG|$866,020|$0.053754|16,110,893|$1,213|0.08%|3.24%|-0.61%|True|False
173|Breakout Stake|BRX|$861,520|$0.137446|6,268,082|$2,535|-0.07%|15.58%|31.25%|True|False
174|Janus|JNS|$843,680|$0.051367|16,424,489|$6,515|1.12%|-3.34%|8.41%|True|False
175|DubaiCoin|DBIC|$833,111|$0.140314|5,937,465|$570|0.81%|-7.38%|-16.88%|False|False
176|Dynamic|DYN|$830,552|$0.526806|1,576,581|$670|-1.02%|3.96%|11.01%|True|False
177|Bitpark Coin|BPC|$829,380|$0.011058|75,000,000|Low Vol|0.30%|0.16%|?|True|False
178|Veltor|VLT|$819,668|$1.48|553,005|$18,479|-1.01%|21.64%|12.87%|False|False
179|Quark|QRK|$792,486|$0.003169|250,101,047|$3,251|0.92%|5.71%|21.20%|False|False
180|HunterCoin|HUC|$777,453|$0.045575|17,058,637|$25,920|-0.22%|-3.53%|-0.81%|False|False
181|BitBean|BITB|$773,960|$0.000408|1,896,263,667|$60,014|-1.49%|22.87%|246.11%|True|False
