#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
20|Gnosis|GNO|$289,730,019|$262.30|1,104,590|$1,896,810|0.12%|3.04%|24.83%|True|False
21|GameCredits|GAME|$274,595,214|$4.36|63,047,846|$10,325,704|1.25%|39.54%|80.75%|False|False
22|BitShares|BTS|$261,223,913|$0.100383|2,602,274,097|$27,930,495|0.59%|14.65%|52.12%|True|False
23|Basic Attenti...|BAT|$203,859,674|$0.203860|1,000,000,000|$5,052,046|2.69%|22.45%|?|True|False
24|MaidSafeCoin|MAID|$191,225,913|$0.422550|452,552,412|$3,703,940|0.12%|5.65%|16.14%|True|False
25|BitConnect|BCC|$163,534,455|$25.38|6,444,362|$1,710,065|0.01%|3.94%|61.16%|False|False
26|Decred|DCR|$159,932,978|$31.76|5,035,326|$6,604,652|-1.08%|0.39%|54.56%|False|False
27|DigixDAO|DGD|$158,595,623|$79.30|2,000,000|$759,792|0.27%|-0.45%|1.32%|True|False
28|Byteball|GBYTE|$156,484,354|$826.72|189,284|$1,100,176|1.17%|17.31%|185.35%|True|False
29|Lisk|LSK|$143,890,236|$1.33|107,852,828|$3,078,093|-0.07%|-3.73%|20.40%|True|False
30|Factom|FCT|$134,758,099|$15.40|8,753,219|$3,213,466|-0.17%|2.20%|22.05%|True|False
31|Ardor|ARDR|$134,381,621|$0.134516|998,999,495|$1,390,763|-0.01%|1.09%|34.20%|True|False
32|Komodo|KMD|$110,589,550|$1.10|100,945,510|$1,868,917|-0.77%|15.45%|135.74%|False|False
33|SingularDTV|SNGLS|$110,287,590|$0.183813|600,000,000|$369,341|-0.28%|-9.01%|12.91%|True|False
34|Iconomi|ICN|$109,419,152|$1.26|87,000,000|$701,346|-0.19%|0.75%|12.95%|True|False
35|Tether|USDT|$107,433,654|$1.02|104,993,690|$47,564,593|-0.04%|-0.45%|-1.06%|True|False
36|Round|ROUND|$106,889,267|$0.125752|850,000,000|$400,498|0.77%|16.22%|-4.91%|True|False
37|PIVX|PIVX|$87,209,154|$1.63|53,549,212|$1,251,667|0.04%|-0.60%|30.93%|True|False
38|SysCoin|SYS|$80,080,876|$0.152474|525,209,089|$5,871,156|0.23%|2.91%|44.42%|False|False
39|FirstBlood|1ST|$74,785,904|$0.874092|85,558,371|$3,350,027|0.10%|-1.70%|32.83%|True|False
40|Aragon|ANT|$73,178,116|$2.18|33,605,167|$1,000,467|-0.08%|-1.15%|16.54%|True|False
41|Ubiq|UBQ|$72,829,876|$1.96|37,111,977|$2,396,236|-0.13%|15.22%|195.05%|False|False
42|iExec RLC|RLC|$68,717,683|$0.880197|78,070,793|$1,393,477|0.19%|1.25%|80.78%|True|False
43|Nxt|NXT|$66,382,528|$0.066449|998,999,983|$2,787,018|0.18%|-1.56%|28.96%|True|False
44|ReddCoin|RDD|$66,186,105|$0.002320|28,526,961,723|$5,635,779|2.24%|37.19%|99.61%|True|False
45|AntShares|ANS|$62,369,234|$1.25|50,000,000|$2,958,731|0.06%|-1.61%|27.67%|True|False
46|BitcoinDark|BTCD|$53,488,970|$41.50|1,288,862|$1,287,570|0.40%|11.64%|93.25%|False|False
47|Wings|WINGS|$53,235,180|$0.593425|89,708,333|$1,788,394|-0.70%|12.53%|128.81%|True|False
48|Verge|XVG|$44,468,694|$0.003316|13,409,472,280|$7,114,264|2.54%|92.82%|244.45%|False|False
49|Ark|ARK|$42,182,814|$0.442406|95,348,594|$1,186,890|0.89%|2.25%|85.56%|True|False
50|Storjcoin X|SJCX|$41,833,432|$0.817488|51,173,144|$1,594,704|-0.26%|20.82%|48.96%|True|False
51|Peercoin|PPC|$41,169,881|$1.71|24,127,108|$1,031,157|0.04%|0.86%|19.04%|False|False
52|Lykke|LKK|$39,715,317|$0.289006|137,420,308|$290,010|0.07%|4.87%|16.49%|True|False
53|Emercoin|EMC|$37,837,023|$0.941809|40,174,841|$763,002|0.00%|9.08%|19.36%|False|False
54|DigitalNote|XDN|$37,245,769|$0.005412|6,881,620,433|$9,361,360|2.82%|174.49%|241.02%|False|False
55|Melon|MLN|$35,571,589|$59.35|599,400|$315,119|0.47%|3.70%|4.29%|True|False
56|Xaurum|XAUR|$31,553,441|$0.259066|121,796,771|$144,400|-0.25%|-2.83%|18.83%|True|False
57|Counterparty|XCP|$30,724,048|$11.73|2,618,732|$483,491|0.39%|3.63%|28.44%|True|False
58|Gulden|NLG|$30,679,939|$0.088503|346,653,945|$253,658|-0.07%|14.88%|32.67%|False|True
59|Omni|OMNI|$30,589,338|$54.72|558,997|$3,644,790|-0.25%|-6.10%|218.46%|True|False
60|MCAP|MCAP|$29,788,013|$6.85|4,350,075|$84,430|-0.22%|2.51%|?|True|False
61|Synereo|AMP|$29,247,174|$0.355561|82,256,324|$1,557,147|-0.21%|12.40%|61.35%|True|False
62|Burst|BURST|$28,248,948|$0.015859|1,781,306,231|$3,720,661|0.99%|22.72%|74.67%|False|False
63|WeTrust|TRST|$27,885,303|$0.302616|92,147,500|$486,832|0.10%|5.48%|31.97%|True|False
64|Namecoin|NMC|$27,682,581|$1.88|14,736,400|$904,357|0.00%|2.71%|26.49%|False|False
65|Blocknet|BLOCK|$26,934,978|$6.89|3,910,516|$194,343|-0.15%|-3.10%|93.43%|True|False
66|Nexus|NXS|$26,190,766|$0.525182|49,869,883|$145,369|0.48%|1.60%|16.77%|False|False
67|TokenCard|TKN|$25,732,517|$1.09|23,644,056|$1,905,328|-0.02%|36.82%|5.91%|True|False
68|TaaS|TAAS|$24,321,106|$2.99|8,146,001|$362,378|2.68%|45.56%|123.85%|True|False
69|Edgeless|EDG|$23,792,249|$0.299528|79,432,438|$750,318|-0.50%|10.49%|20.98%|True|False
70|XtraBYtes|XBY|$23,774,372|$0.036576|650,000,000|$566,695|0.82%|3.83%|455.08%|True|False
71|NAV Coin|NAV|$23,668,319|$0.385871|61,337,422|$1,417,436|-0.01%|10.64%|36.20%|True|False
72|Matchpool|GUP|$22,987,509|$0.306500|75,000,000|$367,238|-0.56%|5.38%|32.42%|True|False
73|Swarm City|SWT|$22,489,289|$3.39|6,642,625|$258,035|1.53%|34.59%|37.87%|True|False
74|LBRY Credits|LBC|$22,192,442|$0.323861|68,524,524|$4,169,013|1.93%|33.36%|69.96%|False|False
75|BitBay|BAY|$22,140,081|$0.021975|1,007,526,751|$146,905|0.52%|13.56%|40.66%|True|False
76|EarthCoin|EAC|$21,947,739|$0.002348|9,346,468,332|$3,690,093|0.04%|1.31%|10.97%|False|False
77|E-Dinar Coin|EDR|$21,809,217|$0.032846|663,985,805|$443,710|0.82%|21.10%|29.11%|False|False
78|SuperNET|UNITY|$21,733,119|$26.63|816,061|$6,092|0.15%|-6.88%|278.35%|True|False
79|Expanse|EXP|$21,214,271|$2.92|7,256,993|$1,571,765|2.60%|21.05%|54.46%|False|False
80|Humaniq|HMQ|$21,089,098|$0.167111|126,198,162|$762,973|-0.36%|5.61%|17.93%|True|False
81|YbCoin|YBC|$20,832,653|$6.90|3,020,275|$884,383|-0.81%|-2.34%|7.63%|True|False
82|Shift|SHIFT|$20,486,087|$1.89|10,836,161|$864,337|0.98%|7.44%|249.60%|True|False
83|BCAP|BCAP|$20,405,919|$2.04|10,000,000|$143,747|-0.03%|10.99%|6.44%|True|False
84|BlackCoin|BLK|$18,813,740|$0.246990|76,172,200|$682,624|0.20%|-0.48%|42.75%|True|False
85|PotCoin|POT|$18,523,749|$0.085378|216,960,624|$491,051|-0.13%|-0.61%|7.08%|False|False
86|OBITS|OBITS|$18,058,110|$1.22|14,748,902|$273,503|0.70%|-2.07%|88.92%|True|False
87|Nexium|NXC|$17,945,671|$0.269772|66,521,586|$687,138|0.03%|2.54%|44.61%|True|False
88|GridCoin|GRC|$16,881,329|$0.043251|390,312,753|$764,394|0.12%|7.04%|51.04%|False|False
89|Chronobank|TIME|$16,674,273|$23.48|710,113|$695,232|-0.39%|1.85%|30.34%|True|False
90|Agoras Tokens|AGRS|$16,167,448|$0.384939|42,000,000|$29,377|-0.11%|-1.47%|10.99%|True|False
91|Unity Ingot|UNY|$16,020,125|$0.079308|202,000,000|$207,876|-1.27%|-1.24%|48.81%|True|False
92|ZCoin|XZC|$15,922,113|$7.09|2,245,681|$789,178|-0.39%|0.47%|36.27%|False|False
93|Mooncoin|MOON|$15,589,005|$0.000070|221,949,865,839|$115,359|-0.07%|12.88%|74.86%|False|False
94|Bankcoin|B@|$15,558,090|$3.65|4,265,080|$16,093|0.03%|-15.40%|31.52%|True|False
95|Infinitecoin|IFC|$15,475,306|$0.000171|90,596,274,910|$1,578,681|-0.18%|-3.74%|-8.94%|False|False
96|I/O Coin|IOC|$15,361,417|$0.940301|16,336,706|$63,407|0.44%|3.37%|31.25%|True|False
97|LuckChain|BASH|$15,137,022|$0.020906|724,051,712|$174,596|3.21%|26.54%|219.47%|False|False
98|Golos|GOLOS|$14,890,586|$0.120925|123,138,545|$62,177|0.09%|14.88%|97.61%|False|False
99|Vertcoin|VTC|$14,556,348|$0.435229|33,445,238|$1,622,195|-0.65%|12.05%|19.36%|False|False
100|Radium|RADS|$14,511,811|$4.47|3,248,452|$400,455|0.02%|-2.65%|45.56%|True|False
101|Pepe Cash|PEPECASH|$13,384,209|$0.019069|701,884,009|$29,206|-1.19%|-7.38%|-6.68%|True|False
102|MonaCoin|MONA|$13,123,351|$0.259247|50,621,126|$50,913|-0.15%|0.82%|4.12%|False|False
103|Waves Communi...|WCT|$12,677,851|$2.54|5,000,000|$285,730|-0.24%|-16.96%|12.93%|True|False
104|Bitland|CADASTRAL|$12,474,940|$0.415831|30,000,000|$16,797|-0.36%|12.40%|37.08%|True|False
105|Blitzcash|BLITZ|$12,159,842|$2.99|4,064,480|$1,522,242|-1.75%|5.38%|786.42%|True|False
106|MergeCoin|MGC|$11,732,701|$0.118473|99,032,724|$1,407,372|0.07%|-1.69%|13.58%|True|False
107|Clams|CLAM|$11,502,675|$4.99|2,304,774|$1,237,371|-0.20%|-1.67%|22.94%|True|False
108|Bitcrystals|BCY|$11,344,060|$0.487049|23,291,422|$266,586|-0.28%|1.80%|25.21%|True|False
109|FlorinCoin|FLO|$11,158,408|$0.083253|134,030,024|$570,651|0.96%|6.26%|38.11%|False|False
110|Pluton|PLU|$10,716,197|$12.61|850,000|$141,184|1.44%|2.39%|44.02%|True|False
111|Etheroll|DICE|$10,655,051|$1.52|7,001,623|$34,526|-0.38%|-10.11%|-7.76%|True|False
112|VeriCoin|VRC|$10,469,307|$0.346497|30,214,731|$353,803|0.14%|19.09%|27.97%|False|False
113|Viacoin|VIA|$10,350,626|$0.456977|22,650,214|$239,734|0.50%|0.64%|22.42%|False|False
114|E-coin|ECN|$10,341,131|$3.68|2,806,509|$49,555|-0.59%|-19.83%|-16.58%|False|False
115|FoldingCoin|FLDC|$10,292,140|$0.021015|489,741,985|$6,196,431|0.91%|64.43%|132.06%|True|False
116|Energycoin|ENRG|$10,265,487|$0.084876|120,946,359|$7,224|-0.03%|8.64%|23.40%|False|False
117|HEAT|HEAT|$10,152,461|$0.384616|26,396,335|$7,710|-1.16%|9.48%|6.42%|True|False
118|Crown|CRW|$10,023,734|$0.722172|13,879,973|$11,666|0.13%|12.23%|20.46%|False|False
119|DNotes|NOTE|$9,794,275|$0.079039|123,917,347|$491,949|0.41%|1.99%|61.15%|False|False
120|Safe Exchange...|SAFEX|$9,256,614|$0.004310|2,147,483,647|$120,047|0.98%|43.59%|64.22%|True|False
121|vSlice|VSL|$9,034,610|$0.270574|33,390,496|$157,801|0.86%|-1.81%|2.06%|True|False
122|Rubycoin|RBY|$9,000,628|$0.368884|24,399,583|$101,214|-0.04%|0.66%|15.48%|True|False
123|Einsteinium|EMC2|$8,888,019|$0.042051|211,365,194|$826,058|0.43%|15.41%|36.28%|False|False
124|Skycoin|SKY|$8,852,822|$1.62|5,465,801|$15,111|-0.69%|-1.66%|-3.25%|True|False
125|Creditbit|CRB|$8,809,912|$0.741928|11,874,342|$821,096|-0.45%|2.55%|3.67%|True|False
126|SolarCoin|SLR|$8,788,250|$0.249302|35,251,453|$60,104|0.38%|5.32%|55.04%|True|False
127|Primecoin|XPM|$8,745,528|$0.451937|19,351,208|$1,235,108|-0.23%|-1.83%|33.72%|False|False
128|Pascal Coin|PASC|$8,567,629|$0.851393|10,063,071|$268,334|-0.17%|0.36%|30.35%|False|False
129|NeosCoin|NEOS|$8,254,051|$2.46|3,349,388|$236,527|-0.14%|-2.15%|22.81%|False|False
130|FedoraCoin|TIPS|$8,044,445|$0.000018|443,168,182,458|$39,739|0.72%|-1.86%|-26.21%|False|False
131|Bitcoin Plus|XBC|$8,004,689|$82.52|97,005|$300,592|-0.37%|2.28%|29.76%|True|False
132|Lunyr|LUN|$7,954,948|$3.46|2,297,853|$230,721|-0.04%|19.97%|29.24%|True|False
133|Incent|INCNT|$7,830,377|$0.340328|23,008,312|$172,450|1.03%|5.70%|64.11%|True|False
134|MonetaryUnit|MUE|$7,747,550|$0.063677|121,670,157|$114,291|0.34%|15.60%|49.14%|False|False
135|SaluS|SLS|$7,698,163|$7.67|1,003,463|$16,469|0.16%|-0.02%|75.30%|True|False
136|BelaCoin|BELA|$7,662,426|$0.218764|35,026,025|$316,500|-0.52%|-1.07%|20.90%|False|False
137|PinkCoin|PINK|$7,555,141|$0.023527|321,120,676|$9,162,500|0.15%|7.98%|62.64%|False|False
138|VPNCoin|VASH|$7,436,279|$0.018575|400,339,746|$1,057,396|-0.13%|-1.96%|11.76%|True|False
139|RouletteToken|RLT|$7,049,830|$0.698541|10,092,224|$154,808|0.60%|14.82%|52.54%|True|False
140|ION|ION|$6,952,411|$0.504145|13,790,507|$33,551|1.28%|-6.35%|15.79%|True|False
141|Darcrus|DAR|$6,868,532|$0.504158|13,623,762|$98,615|0.17%|16.43%|95.51%|True|False
142|Feathercoin|FTC|$6,689,073|$0.040783|164,016,692|$156,156|0.18%|3.55%|27.73%|False|False
143|Asch|XAS|$6,683,608|$0.089115|75,000,000|$65,782|0.57%|1.09%|18.08%|False|False
144|Novacoin|NVC|$6,549,316|$3.77|1,737,523|$57,973|-0.04%|0.14%|9.88%|False|False
145|FirstCoin|FRST|$6,512,684|$2.08|3,129,096|$52,452|-0.04%|3.40%|21.73%|False|False
146|Gambit|GAM|$6,334,748|$5.35|1,184,406|$14,772|0.49%|14.08%|38.65%|True|False
147|Global Curren...|GCR|$6,333,049|$0.061667|102,697,609|$68,475|0.02%|-6.90%|4.36%|True|False
148|Aeon|AEON|$6,306,859|$0.442882|14,240,479|$14,156|-0.62%|0.58%|3.25%|False|False
149|Rise|RISE|$6,011,980|$0.055984|107,387,215|$409,659|-0.43%|1.53%|208.89%|True|False
150|MUSE|MUSE|$5,933,990|$0.004316|1,374,840,478|$1,505|0.85%|-10.22%|222.39%|True|False
151|APX|APX|$5,884,725|$6.54|900,000|$965,342|0.96%|27.67%|36.86%|True|False
152|SIBCoin|SIB|$5,831,389|$0.397540|14,668,680|$21,673|-0.19%|0.55%|34.38%|False|False
153|WorldCoin|WDC|$5,784,558|$0.050467|114,620,687|$122,782|-0.21%|-4.41%|20.82%|False|False
154|Vcash|XVC|$5,732,756|$0.375846|15,252,944|$1,916,564|1.29%|8.02%|26.26%|False|False
155|ZClassic|ZCL|$5,630,770|$3.78|1,489,283|$301,414|-0.61%|-6.25%|27.92%|False|False
156|Auroracoin|AUR|$5,367,574|$0.619945|8,658,139|$12,071|-0.25%|0.84%|12.38%|False|True
157|SpreadCoin|SPR|$5,273,581|$0.647469|8,144,914|$35,705|0.91%|12.64%|101.42%|False|False
158|Circuits of V...|COVAL|$5,223,274|$0.013058|400,000,000|$447,811|1.66%|30.91%|94.70%|True|False
159|BitBean|BITB|$5,158,224|$0.002630|1,961,345,465|$479,838|2.10%|40.18%|84.32%|True|False
160|CloakCoin|CLOAK|$5,117,868|$1.02|5,004,358|$64,900|2.14%|19.75%|45.89%|True|False
161|Quark|QRK|$4,953,908|$0.019808|250,101,047|$120,667|-0.44%|1.67%|59.85%|False|False
162|ICO OpenLedger|ICOO|$4,616,805|$9.79|471,795|$9,240|1.24%|0.78%|57.28%|True|False
163|FairCoin|FAIR|$4,517,141|$0.085058|53,106,674|$14,836|-0.04%|3.55%|56.70%|True|False
164|Bata|BTA|$4,467,756|$0.902236|4,951,871|$389,675|-1.03%|56.34%|217.10%|False|False
165|OKCash|OK|$4,461,537|$0.062318|71,592,677|$57,331|-0.08%|-2.10%|145.85%|True|False
166|PoSW Coin|POSW|$4,456,345|$0.108691|41,000,000|$147,529|-0.42%|21.78%|115.52%|True|False
167|NautilusCoin|NAUT|$4,446,922|$0.274841|16,180,000|$841,295|-0.35%|9.20%|42.45%|True|False
168|bitCNY|BITCNY|$4,371,459|$0.141710|30,848,003|$754,706|0.19%|-0.37%|1.46%|True|False
169|Bitmark|BTM|$4,333,471|$1.11|3,901,180|$384,884|0.19%|-0.74%|-23.17%|False|False
170|HunterCoin|HUC|$4,321,712|$0.244666|17,663,753|$6,853,727|-0.04%|1.92%|154.17%|False|False
171|Sphere|SPHR|$4,164,980|$1.35|3,082,940|$14,351|-0.25%|-9.34%|102.84%|True|False
172|ArtByte|ABY|$4,082,153|$0.005279|773,277,500|$130,489|0.90%|3.01%|32.70%|False|True
173|Musicoin|MUSIC|$4,036,970|$0.023137|174,480,182|$202,723|0.25%|15.19%|57.34%|False|False
174|Janus|JNS|$4,017,649|$0.190211|21,122,041|$17,119|-0.11%|-24.39%|-10.08%|True|False
175|Unobtanium|UNO|$4,013,357|$20.30|197,726|$48,733|-0.07%|-0.43%|18.33%|False|False
176|LoMoCoin|LMC|$3,992,792|$0.019140|208,607,369|$172,250|-0.24%|-2.99%|8.69%|True|False
177|Wild Beast Block|WBB|$3,876,236|$1.67|2,326,484|$66,233|-1.19%|9.75%|9.15%|False|False
178|Myriad|XMY|$3,861,151|$0.002597|1,486,513,040|$293,252|1.70%|29.80%|42.88%|False|False
179|Riecoin|RIC|$3,840,777|$0.112146|34,248,106|$357,469|0.45%|1.86%|34.11%|False|False
180|Ethbits|ETB|$3,699,749|$2.71|1,366,602|$4,588|-0.31%|23.26%|?|True|False
181|Minereum|MNE|$3,570,171|$8.68|411,220|$115,221|0.68%|-13.94%|305.10%|True|False
182|Qwark|QWARK|$3,563,009|$0.199200|17,886,589|$800,583|-1.56%|104.04%|381.34%|True|False
183|BitSend|BSD|$3,479,911|$0.227826|15,274,434|$39,491|-0.12%|-8.18%|41.61%|False|False
184|XCurrency|XC|$3,415,707|$0.588181|5,807,237|$14,103|-1.81%|17.93%|1.24%|True|False
185|Diamond|DMD|$3,389,924|$1.59|2,126,056|$12,138|-0.21%|4.94%|26.38%|False|False
186|DubaiCoin|DBIX|$3,341,218|$3.83|871,486|$24,974|-0.81%|-8.07%|59.78%|False|False
187|AsiaCoin|AC|$3,314,287|$0.003936|842,134,003|Low Vol|0.57%|30.10%|51.19%|False|False
188|Zennies|ZENI|$3,251,087|$0.003249|1,000,681,513|$6,197|-0.03%|-0.50%|16.04%|True|False
189|Curecoin|CURE|$3,249,966|$0.137080|23,708,557|$34,514|-0.03%|9.55%|24.24%|False|True
190|Joincoin|J|$3,193,300|$1.30|2,448,402|$3,931|9.18%|673.92%|746.60%|False|False
191|Jinn|JINN|$3,158,776|$53.81|58,703|Low Vol|0.17%|?|-16.43%|True|False
192|Megacoin|MEC|$3,005,455|$0.091389|32,886,450|$201,636|0.12%|-2.86%|15.34%|False|False
193|Mintcoin|MINT|$2,885,346|$0.000118|24,353,881,892|$13,148|0.85%|24.12%|47.80%|True|False
194|RaiBlocks|XRB|$2,754,416|$0.036405|75,660,427|$36,604|-0.36%|-3.14%|55.16%|False|False
195|Atmos|ATMS|$2,738,650|$0.027366|100,075,465|$89,933|0.41%|1.05%|54.02%|True|False
196|Zetacoin|ZET|$2,735,688|$0.016464|166,164,818|$173,789|-0.12%|-3.90%|20.27%|False|False
197|Breakout Stake|BRX|$2,667,975|$0.425644|6,268,082|$15,443|-0.05%|11.71%|92.99%|True|False
198|Steem Dollars|SBD|$2,577,166|$1.79|1,442,510|$255,411|-0.22%|-1.25%|25.88%|True|False
199|Groestlcoin|GRS|$2,536,957|$0.037511|67,632,759|$15,477|1.63%|18.86%|48.42%|False|False
200|Cryptonite|XCN|$2,524,012|$0.007685|328,421,256|$379,592|-0.35%|-4.70%|16.21%|False|False
201|ZcCoin|ZCC|$2,521,421|$0.040894|61,657,044|$426,831|-0.02%|-2.79%|24.25%|False|False
202|BlockPay|BLOCKPAY|$2,502,983|$0.461099|5,428,300|$9,834|-0.64%|15.62%|54.87%|True|False
203|Ripto Bux|RBX|$2,452,595|$0.007169|342,100,100|$72,254|0.92%|175.49%|480.02%|True|False
204|Zeitcoin|ZEIT|$2,446,690|$0.000067|36,332,501,612|$6,001|-0.70%|11.14%|21.59%|False|False
205|Spectrecoin|XSPEC|$2,423,357|$0.118787|20,400,897|$108,251|-0.09%|1.90%|5.27%|True|False
206|Espers|ESP|$2,376,129|$0.000118|20,132,638,645|$13,821|1.57%|12.86%|19.67%|False|False
207|Digitalcoin|DGC|$2,253,569|$0.065530|34,389,793|$78,243|-0.23%|-1.20%|4.24%|False|False
208|bitUSD|BITUSD|$2,247,957|$0.998871|2,250,498|$305,425|-0.05%|-1.01%|-0.25%|True|False
209|Ethereum Movi...|EMV|$2,210,918|$0.331638|6,666,666|$910|12.97%|-49.82%|-44.40%|True|False
210|BoostCoin|BOST|$2,188,881|$0.184630|11,855,487|$213,939|0.49%|0.48%|21.72%|False|False
211|Adzcoin|ADZ|$2,153,316|$0.039259|54,849,619|$4,392|-0.20%|-10.06%|15.24%|False|False
212|vTorrent|VTR|$2,046,138|$0.189178|10,815,966|$26,035|0.77%|35.14%|123.22%|False|False
213|iCash|ICASH|$2,041,121|$0.009236|221,003,371|$5,826|0.35%|-5.14%|12.74%|False|False
214|GoldCoin|GLD|$2,007,767|$0.049873|40,257,967|$7,409|0.29%|10.79%|3.49%|False|False
215|FUNCoin|FUNC|$2,007,746|$0.347547|5,776,909|$28,340|-1.41%|-4.67%|8.56%|True|False
216|Veros|VRS|$1,984,029|$0.022867|86,764,735|$33,102|0.97%|-15.63%|-17.18%|True|False
217|TransferCoin|TX|$1,981,082|$0.331488|5,976,330|$17,853|0.61%|8.10%|-1.01%|True|False
218|MaxCoin|MAX|$1,935,609|$0.035553|54,442,678|$57,464|-0.03%|-4.14%|-0.34%|False|False
219|Project Decorum|PDC|$1,864,967|$0.037299|50,000,000|$6,861|0.68%|-2.34%|18.78%|True|False
220|DeepWebCash|DWC|$1,847,558|$1.37|1,347,036|$17,909|0.02%|15.22%|-6.50%|False|False
221|2GIVE|2GIVE|$1,817,196|$0.003542|513,017,262|$38,329|0.30%|20.99%|10.47%|False|False
222|Creativecoin|CREA|$1,807,990|$0.171204|10,560,435|$15,539|2.31%|50.13%|39.33%|False|False
223|Pangea Poker|PANGEA|$1,762,316|$1.76|999,352|Low Vol|-0.78%|14.37%|183.82%|True|False
224|Anoncoin|ANC|$1,738,507|$0.823813|2,110,317|$51,148|-0.78%|-3.65%|84.56%|False|False
225|InsaneCoin|INSANE|$1,679,154|$0.091552|18,341,046|$1,434|-0.69%|26.43%|95.64%|False|False
226|Boolberry|XBB|$1,664,047|$0.174566|9,532,480|$16,476|1.41%|10.06%|41.42%|False|False
227|Breakout|BRK|$1,662,264|$0.092762|17,919,593|$6,423|0.32%|10.16%|39.16%|False|False
228|Tickets|TIX|$1,648,626|$0.000025|66,876,281,414|$34,062|-0.26%|-7.49%|-21.28%|False|False
229|CryptoCarbon|CCRB|$1,582,468|$0.444250|3,562,111|$4,279|-0.39%|-7.84%|35.94%|True|False
230|Bitswift|SWIFT|$1,575,041|$0.387849|4,060,966|$14,141|-1.95%|0.48%|119.95%|True|False
231|Sequence|SEQ|$1,571,345|$0.035149|44,705,221|$13,641|0.18%|1.98%|47.86%|False|False
232|Visio|VISIO|$1,530,291|$0.030237|50,609,649|$6,441|-0.48%|-0.52%|12.02%|True|False
233|WhiteCoin|XWC|$1,452,808|$0.005857|248,059,850|$114,031|0.06%|31.88%|143.82%|False|False
234|Bitpark Coin|BPC|$1,445,171|$0.019269|75,000,000|Low Vol|0.90%|1.88%|-10.55%|True|False
235|Startcoin|START|$1,433,010|$0.031788|45,079,785|$115,633|-0.41%|-4.51%|-18.83%|False|True
236|Voxels|VOX|$1,419,285|$0.045057|31,500,000|$325,620|-0.72%|2.12%|69.19%|True|False
237|EB3 Coin|EB3|$1,394,985|$0.291363|4,787,797|$366,850|0.23%|-1.34%|14.01%|False|False
238|EuropeCoin|ERC|$1,364,631|$0.138511|9,852,126|$1,977|-0.21%|2.10%|31.97%|True|False
239|DopeCoin|DOPE|$1,315,267|$0.011840|111,085,648|$37,098|0.35%|26.75%|41.54%|False|False
240|GeoCoin|GEO|$1,307,447|$0.532548|2,455,079|$117,291|-0.16%|32.48%|159.60%|False|False
241|HempCoin|THC|$1,295,576|$0.006116|211,823,061|$96,311|0.31%|69.67%|107.74%|False|False
242|Inpay|INPAY|$1,281,035|$0.128103|10,000,000|$49,873|-0.18%|16.11%|-2.19%|True|False
243|Mercury|MER|$1,256,692|$0.012567|100,000,000|$10,361|1.57%|28.87%|25.32%|True|False
244|Triggers|TRIG|$1,247,893|$0.038868|32,105,593|$2,685|1.22%|21.75%|27.24%|True|False
