#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 9,151,507,273|$ 760.70|12,030,368|Low Vol|-0.37 %|-5.34 %|66.27 %|False|False
2|Litecoin|LTC|$ 236,165,732|$ 10.14|23,289,058|Low Vol|-0.30 %|-3.17 %|134.86 %|False|False
3|Ripple|XRP|$ 74,986,041|$ 0.009592|7,817,889,792|Low Vol|-0.24 %|-5.18 %|-6.32 %|True|False
4|Peercoin|PPC|$ 35,610,117|$ 1.71|20,779,870|Low Vol|0.18 %|?|135.38 %|False|False
5|Namecoin|NMC|$ 19,190,752|$ 2.60|7,374,973|Low Vol|-0.52 %|-2.37 %|302.15 %|False|False
6|BitShares PTS|PTS|$ 6,978,313|$ 7.43|939,229|Low Vol|-1.10 %|-1.72 %|?|True|False
7|Feathercoin|FTC|$ 5,700,135|$ 0.239137|23,836,314|Low Vol|-0.88 %|-8.80 %|159.08 %|False|False
8|Primecoin|XPM|$ 4,680,004|$ 1.49|3,149,397|Low Vol|-0.19 %|-3.38 %|94.43 %|False|False
9|Novacoin|NVC|$ 3,984,589|$ 8.07|493,867|Low Vol|-0.33 %|0.49 %|56.96 %|False|False
10|WorldCoin|WDC|$ 2,738,773|$ 0.085514|32,027,127|Low Vol|-0.85 %|9.09 %|74.67 %|False|False
11|Megacoin|MEC|$ 2,182,471|$ 0.104132|20,958,650|Low Vol|2.26 %|88.42 %|611.46 %|False|False
12|Crypto Bullion|CBX|$ 1,816,644|$ 2.01|905,183|Low Vol|-0.73 %|1.70 %|63.69 %|False|False
13|Freicoin|FRC|$ 1,210,561|$ 0.036698|32,987,055|Low Vol|1.98 %|?|532.39 %|False|False
14|Devcoin|DVC|$ 776,835|$ 0.000135|5,749,121,785|Low Vol|-0.66 %|-4.52 %|71.35 %|False|False
15|Anoncoin|ANC|$ 722,861|$ 1.35|536,507|Low Vol|0.43 %|31.86 %|421.12 %|False|False
16|Infinitecoin|IFC|$ 704,849|$ 0.000008|87,782,282,340|Low Vol|-0.04 %|68.33 %|434.52 %|False|False
17|Ixcoin|IXC|$ 638,098|$ 0.038196|16,705,984|Low Vol|0.16 %|5.09 %|114.62 %|True|False
18|Terracoin|TRC|$ 554,321|$ 0.127765|4,338,591|Low Vol|0.13 %|?|149.11 %|False|False
19|Copperlark|CLR|$ 551,286|$ 0.114123|4,830,635|Low Vol|-1.14 %|4.25 %|49.70 %|False|True
20|BBQCoin|BQC|$ 471,471|$ 0.017209|27,397,531|Low Vol|7.67 %|?|814.05 %|False|False
21|Digitalcoin|DGC|$ 437,409|$ 0.040326|10,846,868|Low Vol|0.36 %|-0.87 %|95.15 %|False|False
22|Mincoin|MNC|$ 333,997|$ 0.237541|1,406,062|Low Vol|1.52 %|4.04 %|-5.67 %|False|False
23|GoldCoin|GLD|$ 260,065|$ 0.009136|28,465,513|Low Vol|0.50 %|16.11 %|57.53 %|False|False
24|Quark|QRK|$ 153,473|$ 0.000627|244,850,686|Low Vol|3.52 %|37.07 %|192.20 %|False|False
25|Yacoin|YAC|$ 130,682|$ 0.012257|10,661,809|Low Vol|5.15 %|97.85 %|382.86 %|False|False
26|TagCoin|TAG|$ 121,025|$ 0.540921|223,740|Low Vol|1.55 %|27.75 %|87.42 %|False|False
27|Tickets|TIX|$ 113,468|$ 0.000002|55,963,999,102|Low Vol|3.67 %|192.95 %|445.90 %|False|False
28|Fastcoin|FST|$ 110,118|$ 0.002700|40,781,726|Low Vol|-1.20 %|4.35 %|240.46 %|False|False
29|Zetacoin|ZET|$ 95,821|$ 0.000613|156,363,742|Low Vol|-0.25 %|-2.04 %|35.07 %|False|False
30|BitBar|BTB|$ 53,859|$ 6.90|7,805|Low Vol|0.31 %|41.10 %|446.39 %|False|False
31|Bytecoin|BTE|$ 32,681|$ 0.022836|1,431,086|Low Vol|0.10 %|-1.86 %|167.39 %|False|False
32|Franko|FRK|$ 22,951|$ 0.337489|68,004|Low Vol|-0.49 %|-2.86 %|68.12 %|False|False
33|Luckycoin|LKY|$ 19,281|$ 0.002434|7,920,591|Low Vol|4.46 %|55.53 %|244.36 %|False|False
34|Phoenixcoin|PXC|$ 9,035|$ 0.001482|6,098,205|Low Vol|0.20 %|3.04 %|79.65 %|False|False
35|CraftCoin|CRC|$ 4,193|$ 0.021489|195,133|Low Vol|0.56 %|15.76 %|22.52 %|False|False
36|Junkcoin|JKC|$ 3,725|$ 0.000451|8,261,600|Low Vol|-0.02 %|24.52 %|39.72 %|False|False
