#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,482,686,109|$ 238.85|14,581,007|$ 24,130,594|0.19 %|3.85 %|3.90 %|False|False
2|Ripple|XRP|$ 256,130,279|$ 0.007884|32,488,247,336|$ 681,934|0.02 %|4.69 %|-0.20 %|True|False
3|Litecoin|LTC|$ 125,893,831|$ 2.99|42,159,326|$ 3,594,397|0.25 %|11.42 %|3.96 %|False|False
4|Ethereum|ETH|$ 98,533,616|$ 1.35|72,969,263|$ 442,357|0.07 %|5.79 %|10.38 %|False|False
5|Dash|DASH|$ 14,478,270|$ 2.52|5,751,162|$ 37,741|0.11 %|4.15 %|-2.80 %|False|False
6|Dogecoin|DOGE|$ 13,353,316|$ 0.000132|100,872,155,098|$ 102,567|0.13 %|6.20 %|0.59 %|False|False
7|BanxShares|BANX|$ 12,953,634|$ 1.82|7,136,966|$ 9,050|0.18 %|3.84 %|3.88 %|True|False
8|BitShares|BTS|$ 12,288,672|$ 0.004892|2,511,953,117|$ 538,206|0.37 %|34.53 %|45.78 %|True|False
9|Stellar|STR|$ 12,050,741|$ 0.002491|4,837,356,606|$ 11,930|0.19 %|4.66 %|3.11 %|True|False
10|Bytecoin|BCN|$ 10,926,592|$ 0.000062|175,940,173,822|$ 15,769|0.48 %|8.55 %|2.46 %|False|False
11|MaidSafeCoin|MAID|$ 10,542,231|$ 0.023295|452,552,412|$ 16,339|0.16 %|4.00 %|14.96 %|True|False
12|Nxt|NXT|$ 8,311,097|$ 0.008311|999,997,096|$ 17,755|0.42 %|3.95 %|0.97 %|True|False
13|Peercoin|PPC|$ 8,308,871|$ 0.367528|22,607,473|$ 66,345|0.38 %|9.61 %|2.97 %|False|False
14|Namecoin|NMC|$ 5,148,390|$ 0.415717|12,384,360|$ 22,530|0.26 %|6.80 %|3.32 %|False|False
15|Monero|XMR|$ 4,482,546|$ 0.487113|9,202,265|$ 23,820|0.12 %|4.06 %|3.11 %|False|False
16|TRMB|TRMB|$ 2,719,694|$ 0.157309|17,288,918|$ 81,618|0.00 %|0.00 %|0.52 %|True|False
17|Counterparty|XCP|$ 2,345,152|$ 0.888525|2,639,377|$ 13,412|0.22 %|1.01 %|-3.41 %|True|False
18|MonaCoin|MONA|$ 2,289,312|$ 0.103037|22,218,303|$ 2,400|-0.24 %|-4.75 %|-8.03 %|False|False
19|YbCoin|YBC|$ 1,831,734|$ 0.610578|3,000,000|$ 29,522|0.25 %|3.12 %|-2.92 %|True|False
20|BlackCoin|BLK|$ 1,732,116|$ 0.023099|74,985,369|$ 9,044|-0.04 %|7.22 %|0.70 %|True|False
21|NuShares|NSR|$ 1,676,791|$ 0.002004|836,523,637|$ 46|0.09 %|6.26 %|4.68 %|True|False
22|BitcoinDark|BTCD|$ 1,673,675|$ 1.36|1,232,254|$ 1,674|-0.22 %|9.09 %|4.73 %|False|False
23|Mastercoin (...|MSC|$ 1,541,153|$ 2.82|547,120|$ 71|0.57 %|13.41 %|4.57 %|True|False
24|Vertcoin|VTC|$ 1,421,643|$ 0.078358|18,142,821|$ 68,658|-0.57 %|-6.48 %|-9.95 %|False|False
25|SuperNET|UNITY|$ 1,417,486|$ 1.74|816,061|$ 707|0.42 %|3.87 %|-0.61 %|True|False
26|GameCredits|GMC|$ 1,405,426|$ 0.027761|50,626,310|$ 19,119|-0.69 %|-15.15 %|-12.49 %|False|False
27|Startcoin|START|$ 1,343,775|$ 0.043500|30,891,710|$ 4,366|-0.10 %|6.25 %|3.01 %|False|True
28|Clams|CLAM|$ 1,294,080|$ 1.39|933,469|$ 8,643|0.07 %|5.90 %|3.10 %|True|False
29|GetGems|GEMZ|$ 1,285,754|$ 0.014588|88,135,217|$ 10,767|0.22 %|4.16 %|7.76 %|True|False
30|Novacoin|NVC|$ 1,220,757|$ 1.06|1,154,674|$ 22,666|0.38 %|9.65 %|4.29 %|False|False
31|DigitalNote|XDN|$ 1,191,553|$ 0.000174|6,845,978,771|$ 5,319|0.01 %|-0.94 %|1.02 %|False|False
32|InstantDEX|DEX|$ 1,074,789|$ 1.07|1,000,000|$ 347|0.42 %|5.94 %|2.01 %|True|False
33|FuelCoin|FC2|$ 1,060,671|$ 0.010585|100,206,032|$ 413|0.17 %|1.59 %|-18.06 %|False|True
34|Infinitecoin|IFC|$ 905,655|$ 0.000010|90,596,274,910|$ 1,078|0.60 %|1.19 %|8.07 %|False|False
