#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,776,815,975|$ 260.44|14,501,938|$ 22,353,476|-0.10 %|-2.04 %|-0.70 %|False|False
2|Ripple|XRP|$ 267,241,992|$ 0.008375|31,908,551,587|$ 238,673|-0.06 %|-0.14 %|-2.83 %|True|False
3|Litecoin|LTC|$ 164,214,159|$ 3.94|41,721,188|$ 2,538,068|0.01 %|-2.18 %|1.36 %|False|False
4|Ethereum|ETH|$ 83,879,071|$ 1.38|60,579,665|$ 2,468,006|-2.63 %|-20.62 %|89.79 %|False|False
5|Dash|DASH|$ 16,711,112|$ 2.94|5,680,356|$ 42,578|-0.23 %|-2.72 %|-5.82 %|False|False
6|Dogecoin|DOGE|$ 15,271,665|$ 0.000152|100,602,180,720|$ 85,689|-0.47 %|-3.35 %|-4.43 %|False|False
7|BanxShares|BANX|$ 14,120,279|$ 1.98|7,133,396|$ 7,965|-0.10 %|-2.04 %|12.49 %|True|False
8|Bytecoin|BCN|$ 13,748,175|$ 0.000078|175,437,122,946|$ 12,373|-0.25 %|-1.38 %|7.03 %|False|False
9|BitShares|BTS|$ 11,585,267|$ 0.004612|2,511,953,117|$ 49,569|-0.25 %|-6.45 %|8.80 %|True|False
10|Stellar|STR|$ 10,833,726|$ 0.002240|4,837,356,606|$ 9,508|-0.18 %|-3.14 %|-6.48 %|True|False
11|Peercoin|PPC|$ 9,964,859|$ 0.441691|22,560,692|$ 36,206|-0.19 %|-2.28 %|-3.31 %|False|False
12|MaidSafeCoin|MAID|$ 9,686,468|$ 0.021404|452,552,412|$ 22,951|-0.19 %|-1.24 %|-1.33 %|True|False
13|Nxt|NXT|$ 9,593,443|$ 0.009593|999,997,096|$ 47,032|0.04 %|-4.06 %|-11.34 %|True|False
14|Namecoin|NMC|$ 6,378,252|$ 0.522451|12,208,336|$ 22,717|-0.19 %|-3.02 %|-3.21 %|False|False
15|Monero|XMR|$ 5,673,425|$ 0.634976|8,934,872|$ 57,057|0.38 %|2.57 %|-5.09 %|False|False
16|Counterparty|XCP|$ 4,190,199|$ 1.59|2,639,686|$ 2,622|-0.98 %|-7.74 %|-1.23 %|True|False
17|Clams|CLAM|$ 2,863,074|$ 3.45|830,314|$ 35,130|0.19 %|-7.05 %|4.20 %|True|False
18|MonaCoin|MONA|$ 2,565,202|$ 0.117183|21,890,481|$ 3,049|0.55 %|6.96 %|0.58 %|False|False
19|YbCoin|YBC|$ 2,450,491|$ 0.816830|3,000,000|$ 26,125|-0.12 %|-1.06 %|-7.38 %|True|False
20|TRMB|TRMB|$ 2,098,948|$ 0.156448|13,416,300|$ 42,218|0.00 %|0.02 %|-2.85 %|True|False
21|Startcoin|START|$ 2,067,723|$ 0.069854|29,600,437|$ 14,088|-0.10 %|4.20 %|8.97 %|False|True
22|BlackCoin|BLK|$ 1,937,265|$ 0.025839|74,973,308|$ 8,990|-0.11 %|-1.85 %|-3.02 %|True|False
23|Ethercoin|ETC|$ 1,848,986|$ 1.85|1,000,000|$ 5,051|-0.10 %|-2.04 %|113.55 %|True|False
24|FuelCoin|FC2|$ 1,687,828|$ 0.016844|100,206,032|$ 614|-0.20 %|6.99 %|1.63 %|False|True
25|SuperNET|UNITY|$ 1,638,892|$ 2.01|816,061|$ 365|-0.29 %|-2.15 %|-7.07 %|True|False
26|NuShares|NSR|$ 1,607,217|$ 0.001968|816,716,977|$ 267|-0.35 %|3.77 %|3.23 %|True|False
27|BitcoinDark|BTCD|$ 1,584,189|$ 1.29|1,229,649|$ 3,705|0.04 %|-0.60 %|3.38 %|False|False
28|Novacoin|NVC|$ 1,427,477|$ 1.26|1,134,507|$ 8,567|-0.22 %|-2.21 %|1.22 %|False|False
29|GameCredits|GMC|$ 1,377,791|$ 0.027483|50,132,035|$ 15,194|-0.11 %|0.92 %|-6.75 %|False|False
30|DigitalNote|XDN|$ 1,319,097|$ 0.000193|6,844,870,717|$ 6,182|-0.68 %|-11.63 %|13.68 %|False|False
31|GetGems|GEMZ|$ 1,275,010|$ 0.014467|88,135,217|$ 837|0.59 %|4.00 %|-10.52 %|True|False
32|DNotes|NOTE|$ 1,242,457|$ 0.012123|102,488,478|$ 1,336|0.45 %|3.06 %|-11.28 %|False|False
33|CoinoUSD|COINO|$ 1,182,377|$ 0.991819|1,192,130|$ 100|-0.10 %|4.08 %|11.05 %|True|False
34|InstantDEX|DEX|$ 1,120,517|$ 1.12|1,000,000|$ 118|0.04 %|-0.66 %|-3.21 %|True|False
35|Mintcoin|MINT|$ 1,093,855|$ 0.000050|21,865,065,428|$ 276|0.39 %|8.48 %|-22.84 %|True|False
36|Vertcoin|VTC|$ 1,093,162|$ 0.062368|17,527,575|$ 10,145|0.14 %|4.89 %|-1.26 %|False|False
37|FairCoin|FAIR|$ 1,092,573|$ 0.021029|51,954,764|$ 25|-0.14 %|0.60 %|55.74 %|True|False
38|NEM|XEM|$ 1,084,843|$ 0.000121|8,999,999,999|$ 2,226|-0.04 %|-2.04 %|-11.35 %|True|False
39|Primecoin|XPM|$ 859,343|$ 0.077084|11,148,162|$ 5,863|-0.15 %|-2.82 %|-10.77 %|False|False
40|ShadowCash|SDC|$ 842,820|$ 0.129899|6,488,257|$ 1,562|-0.22 %|-2.25 %|-11.39 %|True|False
41|Infinitecoin|IFC|$ 825,803|$ 0.000009|90,596,274,910|$ 249|-0.54 %|-3.12 %|5.03 %|False|False
42|Vanillacoin|VNL|$ 825,568|$ 0.087127|9,475,432|$ 21,609|-0.30 %|7.17 %|-9.64 %|False|False
43|ARCHcoin|ARCH|$ 774,877|$ 0.047243|16,402,005|$ 5,634|-0.36 %|18.55 %|30.73 %|True|False
44|Storjcoin X|SJCX|$ 722,145|$ 0.016200|44,575,870|$ 3,877|-0.70 %|-2.07 %|7.75 %|True|False
45|Swarm|SWARM|$ 636,008|$ 0.006364|99,945,431|$ 24|0.71 %|-8.20 %|-29.01 %|True|False
46|VeriCoin|VRC|$ 624,772|$ 0.022949|27,224,361|$ 1,826|0.67 %|6.13 %|-2.18 %|False|False
47|VPNCoin|VPN|$ 603,148|$ 0.001507|400,230,606|$ 2,212|0.60 %|-2.56 %|-10.51 %|True|False
48|WorldCoin|WDC|$ 565,477|$ 0.006498|87,017,264|$ 1,941|-0.00 %|-2.00 %|-8.38 %|False|False
49|NuBits|NBT|$ 551,377|$ 1.00|551,107|$ 11,345|0.05 %|0.53 %|0.07 %|True|False
50|Quark|QRK|$ 548,452|$ 0.002201|249,217,549|$ 445|-0.09 %|-6.25 %|-9.06 %|False|False
51|Megacoin|MEC|$ 544,960|$ 0.018179|29,977,879|$ 2,316|-0.30 %|-3.88 %|-3.70 %|False|False
52|EmerCoin|EMC|$ 544,209|$ 0.015179|35,852,016|$ 73|-0.54 %|-7.77 %|-0.10 %|False|False
53|MMNXT|MMNXT|$ 536,156|$ 0.010723|50,000,000|$ 5,088|-0.39 %|-4.06 %|-7.52 %|True|False
54|Feathercoin|FTC|$ 535,362|$ 0.005850|91,510,573|$ 1,181|-0.38 %|0.13 %|-11.56 %|False|False
55|CloakCoin|CLOAK|$ 532,354|$ 0.115702|4,601,060|$ 367|-0.10 %|8.62 %|4.11 %|True|False
56|Hyper|HYPER|$ 507,209|$ 0.109278|4,641,440|$ 308|0.44 %|-6.24 %|22.82 %|False|False
57|PayCoin|XPY|$ 455,028|$ 0.028421|16,010,371|$ 1,580|-0.25 %|-1.69 %|-20.82 %|False|True
58|Tether|USDT|$ 451,600|$ 1.00|451,600|$ 4,614|0.00 %|0.00 %|0.00 %|True|False
59|NautilusCoin|NAUT|$ 447,017|$ 0.083993|5,322,099|$ 321|-0.72 %|-6.26 %|-19.04 %|True|False
60|SolarFarm|CELL|$ 422,612|$ 0.004662|90,646,150|$ 36|-3.86 %|-14.61 %|26.28 %|True|False
61|Unobtanium|UNO|$ 419,145|$ 2.14|195,624|$ 596|-0.33 %|-2.15 %|-1.58 %|False|False
62|Diamond|DMD|$ 403,905|$ 0.341922|1,181,278|$ 578|-0.44 %|5.48 %|-16.09 %|False|False
63|Ixcoin|IXC|$ 347,070|$ 0.016527|20,999,906|$ 51|-0.38 %|-4.64 %|-4.70 %|True|False
64|Zetacoin|ZET|$ 337,149|$ 0.002073|162,670,985|$ 380|-0.40 %|1.36 %|-3.30 %|False|False
65|Qora|QORA|$ 326,396|$ 0.000033|10,000,000,000|$ 918|-0.17 %|-2.02 %|-25.41 %|True|False
66|ReddCoin|RDD|$ 317,980|$ 0.000011|27,736,646,085|$ 1,109|0.05 %|-1.89 %|-4.47 %|True|False
67|BilShares|BILS|$ 317,034|$ 0.000317|1,000,000,000|$ 1,484|0.83 %|1.34 %|6.33 %|True|False
68|AmberCoin|AMBER|$ 314,799|$ 0.040088|7,852,646|$ 160|-1.12 %|7.17 %|-7.03 %|False|True
69|MaxCoin|MAX|$ 314,116|$ 0.007576|41,459,435|$ 114|-0.18 %|-8.03 %|8.13 %|False|False
70|Blocknet|BLOCK|$ 281,417|$ 0.072111|3,902,567|$ 1,981|-0.83 %|3.37 %|10.40 %|True|False
71|Crypti|XCR|$ 280,973|$ 0.002810|100,000,000|$ 435|0.01 %|6.58 %|12.74 %|True|False
72|SolarCoin|SLR|$ 280,205|$ 0.008224|34,071,964|$ 33|-0.45 %|-3.06 %|-25.77 %|True|False
73|LIQUID|LIQUID|$ 271,020|$ 2.81|96,500|$ 39|0.50 %|-6.36 %|-13.36 %|True|False
74|DigiByte|DGB|$ 269,605|$ 0.000056|4,781,258,070|$ 1,289|-0.28 %|-5.99 %|-5.48 %|False|False
