#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 7,790,853,379|$ 602.59|12,928,936|$ 11,489,689|0.12 %|1.75 %|6.05 %|False|False
2|Litecoin|LTC|$ 291,224,691|$ 9.87|29,511,765|$ 1,506,646|0.03 %|1.11 %|0.82 %|False|False
3|Nxt|NXT|$ 65,598,536|$ 0.065599|999,997,120|$ 64,648|0.19 %|2.19 %|-7.82 %|True|False
4|Dash|DASH|$ 42,307,554|$ 9.60|4,404,879|$ 577,960|0.51 %|1.85 %|-4.84 %|False|False
5|Peercoin|PPC|$ 36,770,820|$ 1.71|21,500,878|$ 50,990|0.19 %|5.39 %|0.54 %|False|False
6|Ripple|XRP|$ 32,789,240|$ 0.004194|7,817,889,792|$ 99,345|0.08 %|0.68 %|5.77 %|True|False
7|Dogecoin|DOGE|$ 29,050,454|$ 0.000347|83,699,306,780|$ 289,498|-0.03 %|-1.01 %|-7.39 %|False|False
8|Namecoin|NMC|$ 16,695,202|$ 1.84|9,088,326|$ 42,655|0.32 %|6.43 %|1.88 %|False|False
9|Mastercoin (...|MSC|$ 10,795,757|$ 17.43|619,478|$ 3,096|0.12 %|3.17 %|-5.89 %|True|False
10|BlackCoin|BLK|$ 10,566,795|$ 0.141700|74,571,619|$ 159,205|0.14 %|3.68 %|14.04 %|True|False
11|Bytecoin|BCN|$ 9,771,756|$ 0.000063|156,112,825,685|$ 5,664|1.41 %|0.84 %|?|False|False
12|Monero|XMR|$ 7,532,878|$ 4.76|1,582,861|$ 647,704|0.02 %|-1.94 %|96.81 %|False|False
13|BitShares PTS|PTS|$ 7,520,422|$ 4.57|1,643,862|$ 16,682|-0.26 %|-0.28 %|10.81 %|True|False
14|Neutrino|NTR|$ 7,458,317|$ 0.035460|210,328,085|$ 26,719|0.87 %|215.24 %|-1.97 %|False|False
15|MaidSafeCoin|MAID|$ 6,324,652|$ 0.013976|452,552,416|$ 2,104|0.10 %|9.65 %|-11.91 %|True|False
16|Counterparty|XCP|$ 4,888,793|$ 1.85|2,649,219|$ 22,961|0.91 %|-4.88 %|-15.23 %|True|False
17|XCurrency|XC|$ 4,049,546|$ 0.734454|5,513,685|$ 101,449|-0.12 %|0.42 %|8.52 %|True|False
18|Startcoin|START|$ 3,871,828|$ 0.090991|42,551,901|$ 10,420|-1.96 %|-24.40 %|?|False|True
19|Quark|QRK|$ 3,453,958|$ 0.013930|247,955,352|$ 6,261|-0.16 %|0.45 %|-13.93 %|False|False
20|Vertcoin|VTC|$ 3,362,271|$ 0.618924|5,432,444|$ 27,027|-0.23 %|-4.38 %|-12.44 %|False|False
21|Zetacoin|ZET|$ 3,028,425|$ 0.018860|160,575,841|$ 19,871|0.05 %|3.00 %|11.66 %|False|False
22|Qora|QORA|$ 2,511,156|$ 0.000251|10,000,000,000|$ 7,879|-0.46 %|-3.69 %|-18.21 %|True|False
23|Primecoin|XPM|$ 2,305,450|$ 0.376526|6,122,947|$ 14,804|-0.39 %|0.81 %|-11.29 %|False|False
24|VeriCoin|VRC|$ 2,037,763|$ 0.076116|26,771,697|$ 126,761|1.04 %|18.73 %|5.64 %|False|False
25|Feathercoin|FTC|$ 2,017,062|$ 0.042987|46,922,541|$ 6,024|0.20 %|-1.97 %|0.80 %|False|False
26|YbCoin|YBC|$ 1,734,990|$ 1.07|1,620,284|$ 6,214|0.14 %|-1.13 %|0.92 %|True|False
27|Megacoin|MEC|$ 1,647,965|$ 0.068653|24,004,375|$ 4,859|0.07 %|0.58 %|-6.71 %|False|False
28|Infinitecoin|IFC|$ 1,609,836|$ 0.000018|90,575,295,772|$ 7,607|-0.16 %|0.95 %|-9.55 %|False|False
29|Auroracoin|AUR|$ 1,603,445|$ 0.146553|10,941,067|$ 654|-0.28 %|-0.50 %|-10.58 %|False|True
30|CloakCoin|CLOAK|$ 1,479,392|$ 0.327890|4,511,851|$ 267,097|-1.10 %|-7.84 %|208.58 %|True|False
31|Novacoin|NVC|$ 1,435,640|$ 1.72|834,898|$ 10,520|0.04 %|5.91 %|-3.94 %|False|False
32|PotCoin|POT|$ 1,434,361|$ 0.011486|124,880,355|$ 23,138|0.14 %|0.90 %|25.07 %|False|False
33|Razor|RZR|$ 1,331,465|$ 1.31|1,017,743|$ 383,592|0.33 %|?|?|False|False
34|CryptCoin|CRYPT|$ 1,176,830|$ 0.443228|2,655,135|$ 754,419|-1.97 %|-22.11 %|223.54 %|False|False
35|Karmacoin|KARM|$ 1,096,981|$ 0.000019|57,974,129,351|$ 5,350|0.21 %|2.02 %|18.08 %|False|False
36|MaxCoin|MAX|$ 1,030,503|$ 0.045324|22,736,193|$ 9,190|-0.05 %|-1.76 %|-11.45 %|False|False
37|Bitleu|BTL|$ 964,421|$ 0.000383|2,519,301,284|$ 3,830|-1.42 %|-15.66 %|-24.98 %|False|True
38|ReddCoin|RDD|$ 929,763|$ 0.000036|25,710,621,369|$ 4,240|0.26 %|0.27 %|-14.14 %|True|False
39|Ixcoin|IXC|$ 892,982|$ 0.044340|20,139,359|$ 12,388|-0.05 %|23.16 %|2.05 %|True|False
40|WorldCoin|WDC|$ 876,746|$ 0.014956|58,621,976|$ 4,270|0.35 %|3.85 %|-12.49 %|False|False
41|Cinni|CINNI|$ 796,985|$ 0.053058|15,020,913|$ 39,464|0.17 %|-1.67 %|-31.24 %|True|False
42|Mintcoin|MINT|$ 740,825|$ 0.000038|19,300,187,307|$ 2,007|0.68 %|-3.75 %|-9.00 %|True|False
43|Billioncoin|BIL|$ 734,340|$ 0.000091|8,113,852,416|$ 6,758|0.01 %|-0.52 %|-10.16 %|False|False
44|Devcoin|DVC|$ 709,808|$ 0.000099|7,135,568,316|$ 5,942|0.32 %|38.07 %|41.66 %|False|False
45|Silkcoin|SILK|$ 666,611|$ 0.015436|43,186,268|$ 101,851|-1.02 %|-27.23 %|-45.40 %|False|False
