#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 1,442,647,804|$ 123.65|11,667,653|Low Vol|-0.08 %|2.27 %|-9.51 %|False|False
2|Litecoin|LTC|$ 56,870,085|$ 2.70|21,047,710|Low Vol|0.02 %|-0.15 %|3.96 %|False|False
3|Ripple|XRP|$ 48,870,604|$ 0.006251|7,817,889,792|Low Vol|0.07 %|4.74 %|10.36 %|True|False
4|Peercoin|PPC|$ 3,918,502|$ 0.193666|20,233,303|Low Vol|-0.12 %|3.55 %|7.87 %|False|False
5|Namecoin|NMC|$ 3,825,395|$ 0.583993|6,550,417|Low Vol|0.07 %|2.18 %|1.42 %|False|False
6|Feathercoin|FTC|$ 2,087,319|$ 0.135289|15,428,554|Low Vol|-0.19 %|0.65 %|-11.78 %|False|False
7|Novacoin|NVC|$ 1,431,006|$ 3.69|388,320|Low Vol|-0.13 %|1.38 %|-5.87 %|False|False
8|Primecoin|XPM|$ 1,038,776|$ 0.525709|1,975,952|Low Vol|-0.04 %|-6.56 %|-3.34 %|False|False
9|Terracoin|TRC|$ 618,767|$ 0.168585|3,670,357|Low Vol|0.02 %|-0.20 %|-5.50 %|False|False
10|Devcoin|DVC|$ 253,395|$ 0.000048|5,240,804,092|Low Vol|-0.19 %|-0.41 %|-7.64 %|False|False
11|Infinitecoin|IFC|$ 250,037|$ 0.000003|76,477,642,069|Low Vol|-0.64 %|0.29 %|-27.21 %|False|False
12|Crypto Bullion|CBX|$ 235,641|$ 0.314654|748,889|Low Vol|0.19 %|21.00 %|83.49 %|False|False
13|Freicoin|FRC|$ 180,127|$ 0.006924|26,014,468|Low Vol|-0.08 %|1.61 %|-17.39 %|False|False
14|Digitalcoin|DGC|$ 176,382|$ 0.021403|8,240,881|Low Vol|-0.09 %|4.05 %|3.46 %|False|False
15|Memecoin|MEM|$ 128,446|$ 0.003850|33,366,406|Low Vol|0.15 %|33.38 %|148.59 %|False|False
16|GoldCoin|GLD|$ 116,133|$ 0.004381|26,508,965|Low Vol|0.50 %|12.67 %|-15.65 %|False|False
17|Megacoin|MEC|$ 111,665|$ 0.006200|18,011,806|Low Vol|-0.10 %|7.20 %|2.26 %|False|False
18|Ixcoin|IXC|$ 110,192|$ 0.007204|15,296,913|Low Vol|0.81 %|-1.79 %|3.25 %|True|False
19|WorldCoin|WDC|$ 93,384|$ 0.004859|19,219,951|Low Vol|0.19 %|11.38 %|10.47 %|False|False
