Date|Open|High|Low|Close|Volume|Market Cap
Sep 15, 2017|0.139213|0.162157|0.131996|0.156529|603,460|22,959,700
Sep 14, 2017|0.161374|0.162813|0.136027|0.139432|247,990|26,614,600
Sep 13, 2017|0.174484|0.174484|0.152594|0.161365|391,883|28,776,900
Sep 12, 2017|0.177140|0.184198|0.171240|0.173762|160,752|29,214,900
Sep 11, 2017|0.179280|0.184886|0.174050|0.177197|335,372|29,567,900
Sep 10, 2017|0.178474|0.182438|0.167174|0.178885|223,600|29,435,000
Sep 09, 2017|0.178002|0.183491|0.172829|0.178285|262,703|29,357,200
Sep 08, 2017|0.187632|0.195732|0.171590|0.177684|371,309|30,945,300
Sep 07, 2017|0.201538|0.201538|0.158977|0.187682|1,980,840|33,238,800
Sep 06, 2017|0.138851|0.216374|0.083726|0.207973|1,182,770|22,900,100
Sep 05, 2017|0.136870|0.142928|0.129415|0.139907|199,903|22,573,300
Sep 04, 2017|0.146050|0.151994|0.132390|0.137359|415,019|24,087,400
Sep 03, 2017|0.148704|0.152173|0.141243|0.147456|328,470|24,525,100
Sep 02, 2017|0.160765|0.161060|0.144178|0.148354|197,275|26,514,300
Sep 01, 2017|0.151594|0.162560|0.149447|0.160564|375,517|25,001,700
Aug 31, 2017|0.155931|0.162623|0.143665|0.151654|751,798|25,717,000
Aug 30, 2017|0.179729|0.182760|0.156249|0.156249|646,237|29,642,000
Aug 29, 2017|0.182397|0.188974|0.162047|0.181675|805,769|30,082,000
Aug 28, 2017|0.187782|0.187782|0.175398|0.183041|387,796|30,970,100
Aug 27, 2017|0.188273|0.191935|0.185141|0.187594|486,877|31,051,000
Aug 26, 2017|0.198971|0.202182|0.182409|0.189713|622,919|32,815,400
Aug 25, 2017|0.177262|0.204174|0.175276|0.198589|1,222,560|29,235,100
Aug 24, 2017|0.169861|0.178838|0.168085|0.176501|429,827|28,014,500
Aug 23, 2017|0.172963|0.175510|0.166706|0.169788|527,883|28,526,100
Aug 22, 2017|0.168839|0.173513|0.153242|0.173317|1,522,260|27,845,900
Aug 21, 2017|0.169572|0.180920|0.167519|0.168329|271,922|27,966,800
Aug 20, 2017|0.192412|0.204370|0.166218|0.170592|972,295|31,733,600
Aug 19, 2017|0.215287|0.223694|0.183855|0.191553|890,245|-
Aug 18, 2017|0.207785|0.274241|0.167537|0.212593|1,659,150|-
Aug 17, 2017|0.183454|0.212192|0.179724|0.208422|642,901|-
Aug 16, 2017|0.146875|0.183623|0.144378|0.183623|831,929|-
Aug 15, 2017|0.138549|0.147890|0.136896|0.146673|205,243|-
