Date|Open|High|Low|Close|Volume|Market Cap
Nov 18, 2016|0.007084|0.007463|0.006916|0.007182|15,536|219,030
Nov 17, 2016|0.006989|0.007197|0.006770|0.007085|16,552|216,088
Nov 16, 2016|0.007482|0.007585|0.006572|0.006953|36,414|231,334
Nov 15, 2016|0.007584|0.007745|0.007336|0.007482|30,894|234,484
Nov 14, 2016|0.007632|0.007823|0.007483|0.007584|26,026|235,959
Nov 13, 2016|0.007398|0.007912|0.007398|0.007632|32,028|228,742
Nov 12, 2016|0.007505|0.007637|0.007398|0.007398|40,143|232,025
Nov 11, 2016|0.007592|0.008357|0.007475|0.007507|79,932|234,738
Nov 10, 2016|0.008033|0.010008|0.007591|0.007591|275,729|248,349
Nov 09, 2016|0.006926|0.008365|0.006926|0.008035|128,228|-
Nov 08, 2016|0.006275|0.007095|0.006275|0.006926|78,760|-
Nov 07, 2016|0.008213|0.008272|0.006051|0.006275|205,171|-
Oct 29, 2016|0.006330|0.006330|0.006330|0.006330|604|-
Oct 28, 2016|0.005751|0.006330|0.005368|0.006330|33,806|-
Oct 27, 2016|0.005434|0.005815|0.005153|0.005751|20,078|-
Oct 26, 2016|0.005311|0.005701|0.005223|0.005434|16,008|-
Oct 25, 2016|0.005390|0.005611|0.005021|0.005311|9,579|-
Oct 24, 2016|0.005395|0.005421|0.005203|0.005390|10,360|-
Oct 23, 2016|0.005530|0.005530|0.005190|0.005396|11,708|-
Oct 22, 2016|0.005785|0.005918|0.005190|0.005530|15,393|-
Oct 21, 2016|0.005591|0.005947|0.005591|0.005783|12,738|-
Oct 20, 2016|0.005744|0.005744|0.005403|0.005591|11,964|-
Oct 19, 2016|0.005683|0.005744|0.005343|0.005744|15,525|-
Oct 18, 2016|0.005954|0.005998|0.005612|0.005683|17,875|-
Oct 17, 2016|0.006018|0.006152|0.005900|0.005954|21,266|-
Oct 16, 2016|0.006347|0.006406|0.005946|0.006019|25,248|-
Oct 15, 2016|0.006005|0.006347|0.005961|0.006347|22,737|-
Oct 14, 2016|0.005977|0.006097|0.005977|0.006005|22,790|-
Oct 13, 2016|0.005999|0.006088|0.005895|0.005977|25,468|-
Oct 12, 2016|0.006151|0.006196|0.005968|0.005998|24,944|-
Oct 11, 2016|0.006089|0.006245|0.006089|0.006150|24,039|-
Oct 10, 2016|0.006143|0.006322|0.006058|0.006089|26,783|-
Oct 09, 2016|0.006460|0.006625|0.006100|0.006145|29,468|-
Oct 08, 2016|0.006385|0.006745|0.006385|0.006466|30,433|-
Oct 01, 2016|0.006732|0.006732|0.006732|0.006732|699|-
Sep 30, 2016|0.007304|0.007319|0.006387|0.006731|57,581|-
Sep 29, 2016|0.007254|0.007944|0.007119|0.007306|52,658|-
Sep 28, 2016|0.007032|0.009086|0.006957|0.007252|83,552|-
Sep 27, 2016|0.006149|0.007529|0.006149|0.007032|47,996|-
Sep 26, 2016|0.006150|0.006150|0.005865|0.006149|25,126|-
Sep 25, 2016|0.006162|0.006446|0.006131|0.006146|28,867|-
Sep 24, 2016|0.006402|0.006402|0.006117|0.006162|26,994|-
Sep 23, 2016|0.006675|0.006675|0.005985|0.006403|27,689|-
Sep 22, 2016|0.006986|0.006986|0.006371|0.006675|33,715|-
Sep 21, 2016|0.006967|0.006986|0.006383|0.006986|41,014|-
Sep 20, 2016|0.006928|0.007063|0.006628|0.006968|33,647|-
Sep 19, 2016|0.007104|0.007269|0.006904|0.006928|33,354|-
Sep 18, 2016|0.007225|0.007344|0.007074|0.007104|42,936|-
Sep 15, 2016|0.007372|0.007372|0.007372|0.007372|1,962|-
Sep 14, 2016|0.006947|0.007374|0.006947|0.007370|44,026|-
Sep 13, 2016|0.007049|0.007094|0.006914|0.006945|28,988|-
Sep 12, 2016|0.007089|0.007178|0.006735|0.007048|28,076|-
