Date|Open|High|Low|Close|Volume|Market Cap
Jul 30, 2017|3.00|3.09|2.84|2.89|65,901|10,288,300
Jul 29, 2017|3.02|3.02|2.83|3.01|46,937|10,324,900
Jul 28, 2017|3.37|3.39|2.94|3.01|132,700|11,535,000
Jul 27, 2017|3.25|3.45|3.25|3.36|61,856|11,131,700
Jul 26, 2017|3.43|3.51|3.07|3.24|63,707|11,722,100
Jul 25, 2017|4.12|4.16|2.99|3.42|357,441|14,089,900
Jul 24, 2017|4.19|4.51|4.02|4.14|289,329|14,304,700
Jul 23, 2017|4.06|4.50|3.75|4.20|406,688|13,852,000
Jul 22, 2017|3.63|4.15|3.62|4.03|343,807|12,396,200
Jul 21, 2017|3.94|4.12|3.55|3.63|79,662|13,434,900
Jul 20, 2017|3.13|4.17|3.13|3.91|221,782|10,666,000
Jul 19, 2017|3.42|3.58|3.07|3.14|238,195|11,680,600
Jul 18, 2017|2.92|3.74|2.77|3.43|307,187|9,947,150
Jul 17, 2017|2.46|2.91|2.41|2.91|73,515|8,369,840
Jul 16, 2017|2.62|2.66|2.26|2.46|94,633|8,923,480
Jul 15, 2017|2.84|2.89|2.46|2.63|130,251|9,657,850
Jul 14, 2017|3.39|3.50|2.78|2.88|125,850|11,541,300
Jul 13, 2017|3.25|3.97|3.08|3.42|278,255|11,056,500
Jul 12, 2017|2.92|3.25|2.74|3.25|201,744|9,948,690
Jul 11, 2017|3.31|3.69|2.64|2.94|502,903|11,270,500
Jul 10, 2017|4.58|4.88|3.24|3.30|465,899|15,576,600
Jul 09, 2017|4.67|4.85|4.28|4.55|233,480|15,853,400
Jul 08, 2017|5.02|5.04|3.70|4.66|599,802|17,052,100
Jul 07, 2017|6.22|6.26|4.99|5.04|569,166|21,102,700
Jul 06, 2017|5.58|6.54|5.42|6.21|1,166,550|18,926,400
Jul 05, 2017|5.23|5.56|5.15|5.56|199,768|17,738,300
Jul 04, 2017|5.34|5.63|5.24|5.24|368,647|18,114,200
Jul 03, 2017|5.28|5.44|5.06|5.36|465,270|17,894,400
Jul 02, 2017|5.45|5.62|4.93|5.32|508,016|18,479,300
Jul 01, 2017|7.16|7.19|5.05|5.45|2,332,290|24,254,000
Jun 30, 2017|5.62|7.84|5.58|7.09|4,991,600|19,036,100
Jun 29, 2017|5.56|6.12|5.18|5.59|606,344|18,804,800
Jun 28, 2017|5.01|6.17|4.57|5.58|1,463,350|16,939,500
Jun 27, 2017|5.00|5.05|4.04|4.91|364,804|16,891,300
Jun 26, 2017|5.27|5.63|4.57|5.00|552,015|17,813,300
Jun 25, 2017|5.78|6.19|5.11|5.27|358,063|19,520,000
Jun 24, 2017|6.02|6.69|5.68|5.75|489,171|20,338,800
Jun 23, 2017|5.09|6.59|5.02|6.02|603,399|17,167,200
Jun 22, 2017|5.07|5.79|4.93|5.04|680,507|17,102,000
Jun 21, 2017|5.77|6.13|4.75|5.00|1,070,760|19,468,900
Jun 20, 2017|5.25|6.92|5.17|5.76|2,395,550|17,713,800
Jun 19, 2017|4.30|5.55|4.18|5.31|885,520|14,478,900
Jun 18, 2017|4.36|4.83|4.13|4.33|1,346,190|14,697,000
Jun 17, 2017|3.62|4.28|3.44|4.28|401,482|12,182,600
Jun 16, 2017|3.26|4.05|3.09|3.62|921,042|10,969,300
Jun 15, 2017|3.60|3.60|2.84|3.25|150,743|12,127,500
Jun 14, 2017|3.55|3.93|3.35|3.60|361,377|11,925,700
Jun 13, 2017|3.08|3.59|3.07|3.55|237,832|10,343,800
Jun 12, 2017|3.74|3.78|2.94|3.08|170,010|12,580,800
Jun 11, 2017|3.50|3.87|3.48|3.75|191,428|11,757,500
Jun 10, 2017|3.24|4.28|3.24|3.52|739,914|10,888,500
Jun 09, 2017|2.91|3.41|2.87|3.24|293,304|9,774,760
Jun 08, 2017|2.75|3.09|2.65|2.88|376,726|9,224,160
Jun 07, 2017|2.99|3.15|2.73|2.74|231,770|10,036,600
Jun 06, 2017|3.08|3.08|2.64|2.99|214,268|10,307,700
Jun 05, 2017|2.55|3.34|2.54|3.06|734,710|8,539,720
Jun 04, 2017|2.53|2.80|2.37|2.55|240,958|8,467,340
Jun 03, 2017|2.51|2.79|2.44|2.54|230,204|8,404,090
Jun 02, 2017|2.38|2.83|2.28|2.51|608,097|7,979,650
Jun 01, 2017|2.07|3.85|2.07|2.37|3,517,410|6,920,930
May 31, 2017|1.97|2.08|1.90|2.06|57,069|6,592,720
May 30, 2017|2.05|2.24|1.93|1.96|164,644|6,851,780
May 29, 2017|1.91|2.17|1.87|2.05|83,946|6,386,810
May 28, 2017|1.84|2.16|1.84|1.94|83,914|6,149,820
May 27, 2017|2.38|2.40|1.71|1.85|295,745|7,929,990
May 26, 2017|1.99|2.40|1.79|2.38|125,261|6,635,060
May 25, 2017|2.43|2.52|1.89|2.01|146,239|8,092,810
May 24, 2017|2.39|2.56|2.32|2.44|180,269|7,979,090
May 23, 2017|2.13|2.56|2.12|2.39|228,875|7,112,830
May 22, 2017|2.35|2.37|2.05|2.14|184,007|7,835,370
May 21, 2017|2.29|2.54|2.11|2.34|270,330|7,618,180
May 20, 2017|2.03|2.57|1.93|2.28|367,877|6,755,650
May 19, 2017|2.01|2.12|1.95|2.03|149,004|6,684,660
May 18, 2017|1.97|2.22|1.82|2.01|414,916|6,554,860
May 17, 2017|1.77|2.71|1.72|1.90|1,351,060|5,878,320
May 16, 2017|1.65|2.11|1.43|1.76|432,075|5,486,370
May 15, 2017|1.68|2.10|1.40|1.69|506,454|5,593,300
May 14, 2017|1.33|1.69|1.33|1.67|197,783|4,423,300
May 13, 2017|1.29|1.43|1.24|1.33|134,579|4,278,720
May 12, 2017|1.29|1.37|1.18|1.24|35,520|4,281,740
May 11, 2017|1.25|1.30|1.15|1.26|103,709|4,137,230
May 10, 2017|1.09|1.41|1.04|1.24|156,654|3,601,540
May 09, 2017|1.22|1.24|1.04|1.09|58,446|4,031,700
May 08, 2017|1.22|1.24|1.11|1.22|91,311|4,055,260
May 07, 2017|1.19|1.29|1.14|1.22|123,604|3,940,070
May 06, 2017|1.09|1.22|1.07|1.18|82,297|3,601,000
May 05, 2017|1.07|1.15|1.06|1.09|42,275|3,551,720
May 04, 2017|1.18|1.19|0.999947|1.06|225,868|3,914,760
May 03, 2017|0.883212|1.56|0.857428|1.19|751,065|2,919,100
May 02, 2017|0.912931|0.938491|0.849677|0.882629|19,941|3,016,090
May 01, 2017|0.939754|0.959982|0.864751|0.913297|60,544|3,103,420
Apr 30, 2017|0.894196|0.966860|0.874882|0.939470|38,997|2,951,750
Apr 29, 2017|0.903963|0.950627|0.875945|0.892286|47,871|2,982,760
Apr 28, 2017|0.893510|0.949842|0.820305|0.903962|46,473|2,947,030
Apr 27, 2017|0.896706|0.925873|0.873250|0.893408|18,204|2,956,340
Apr 26, 2017|0.920200|0.952577|0.871741|0.896154|23,750|3,032,530
Apr 25, 2017|0.947800|0.962842|0.901387|0.920200|23,788|3,122,200
Apr 24, 2017|0.921313|0.991575|0.910967|0.947845|24,193|3,033,690
Apr 23, 2017|0.903448|1.03|0.871048|0.921312|40,754|2,973,640
Apr 22, 2017|0.935425|0.976848|0.876976|0.903755|24,421|3,077,630
Apr 21, 2017|0.924594|0.961819|0.862673|0.934530|32,822|3,040,740
Apr 20, 2017|0.942847|1.01|0.863500|0.924574|83,177|3,099,480
Apr 19, 2017|0.908059|1.02|0.820567|0.942773|103,319|2,983,880
Apr 18, 2017|0.929601|0.934169|0.858923|0.896281|67,879|3,053,400
Apr 17, 2017|0.892695|0.974034|0.884582|0.929618|98,933|2,930,960
Apr 16, 2017|1.01|1.04|0.839486|0.896054|276,911|3,298,680
Apr 15, 2017|1.10|1.14|0.952034|1.01|396,502|3,601,610
Apr 14, 2017|0.788201|1.51|0.749883|1.10|1,791,200|2,584,630
Apr 13, 2017|0.600788|0.957030|0.582955|0.773666|368,199|1,969,250
Apr 12, 2017|0.590970|0.613585|0.558856|0.594586|31,985|1,936,260
Apr 11, 2017|0.609168|0.619023|0.541764|0.583392|20,123|1,995,050
Apr 10, 2017|0.541064|0.636776|0.506953|0.608886|29,298|1,771,260
Apr 09, 2017|0.515448|0.542600|0.492329|0.539645|17,670|1,686,710
Apr 08, 2017|0.510016|0.527414|0.485289|0.514367|9,752|1,668,230
Apr 07, 2017|0.518648|0.548236|0.483043|0.511864|17,033|1,695,750
Apr 06, 2017|0.554552|0.602508|0.504113|0.520287|25,860|1,812,380
Apr 05, 2017|0.542682|0.611237|0.526202|0.554028|26,464|1,772,860
Apr 04, 2017|0.531171|0.608588|0.484783|0.542256|57,202|1,734,540
Apr 03, 2017|0.504771|0.541317|0.502507|0.530120|25,268|1,647,650
Apr 02, 2017|0.525178|0.564342|0.513170|0.513617|13,733|1,713,540
Apr 01, 2017|0.537775|0.562726|0.473950|0.525125|83,199|1,753,890
Mar 31, 2017|0.519682|0.706756|0.402419|0.525744|144,684|1,694,140
Mar 30, 2017|0.575341|0.606041|0.393961|0.519587|236,916|1,874,800
Mar 29, 2017|0.385393|0.749196|0.380809|0.592795|560,008|1,255,310
Mar 28, 2017|0.337077|0.403346|0.332876|0.386660|16,436|1,097,480
Mar 27, 2017|0.348935|0.372394|0.303905|0.337177|41,148|1,135,620
Mar 26, 2017|0.278193|0.345337|0.266165|0.338210|18,785|905,008
Mar 25, 2017|0.301084|0.306984|0.265587|0.277847|14,775|979,063
Mar 24, 2017|0.332941|0.381487|0.299768|0.302041|30,704|1,082,210
Mar 23, 2017|0.325717|0.418635|0.267838|0.332985|227,135|1,058,290
Mar 22, 2017|0.239698|0.407439|0.218692|0.347053|98,107|778,479
Mar 21, 2017|0.229015|0.243204|0.229015|0.239674|5,609|743,475
Mar 20, 2017|0.247792|0.250565|0.222794|0.228771|5,831|804,100
Mar 19, 2017|0.209092|0.254998|0.207390|0.247663|6,656|678,238
