Date|Open|High|Low|Close|Volume|Market Cap
Jul 23, 2017|0.466894|0.569228|0.466894|0.532982|13,761|6,772,900
Jul 22, 2017|0.516239|0.538934|0.466893|0.466893|6,531|7,485,530
Jul 21, 2017|0.520473|0.540689|0.485982|0.516343|10,809|7,544,480
Jul 20, 2017|0.447589|0.549120|0.439705|0.539445|7,758|6,486,620
Jul 19, 2017|0.474392|0.484991|0.434286|0.449084|20,481|6,874,330
Jul 18, 2017|0.434467|0.478969|0.414484|0.457987|11,640|6,294,520
Jul 17, 2017|0.408287|0.455192|0.393757|0.445993|15,942|5,912,600
Jul 16, 2017|0.466445|0.479349|0.407901|0.408740|4,583|6,752,440
Jul 15, 2017|0.472918|0.530291|0.431646|0.467851|11,617|6,843,500
Jul 14, 2017|0.497851|0.517390|0.452375|0.473772|15,768|7,202,050
Jul 13, 2017|0.530306|0.584898|0.483196|0.499306|24,117|7,669,460
Jul 12, 2017|0.597368|0.624946|0.525724|0.529911|18,311|8,634,360
Jul 11, 2017|0.545805|0.750650|0.507687|0.600415|95,821|7,884,210
Jul 10, 2017|0.556158|0.576214|0.496535|0.546970|47,410|8,030,400
Jul 09, 2017|0.548114|0.592634|0.522186|0.555077|22,941|7,911,820
Jul 08, 2017|0.469885|0.548208|0.464635|0.547624|5,807|6,780,460
Jul 07, 2017|0.559288|0.560562|0.457145|0.469501|14,073|8,067,650
Jul 06, 2017|0.575044|0.575044|0.502669|0.552590|18,533|8,291,420
Jul 05, 2017|0.613641|0.638765|0.545015|0.574758|18,308|8,844,590
Jul 04, 2017|0.564625|0.749429|0.544818|0.613974|77,258|8,136,200
Jul 03, 2017|0.530658|0.619000|0.462033|0.565837|358,499|7,643,760
Jul 02, 2017|0.483215|0.594849|0.471976|0.539984|23,464|6,957,560
Jul 01, 2017|0.607436|0.622226|0.474090|0.483273|38,693|8,743,290
Jun 30, 2017|0.561055|0.625046|0.501365|0.607619|35,369|8,072,530
Jun 29, 2017|0.609326|0.636842|0.545955|0.559940|13,793|8,764,490
Jun 28, 2017|0.509212|0.668608|0.505752|0.611319|53,904|7,321,560
Jun 27, 2017|0.561940|0.597594|0.440250|0.505915|113,491|8,075,980
Jun 26, 2017|0.644624|0.644624|0.490405|0.561940|36,197|9,260,970
Jun 25, 2017|0.721422|0.753119|0.617514|0.644961|37,829|10,360,400
Jun 24, 2017|0.730405|0.778716|0.674226|0.723080|24,907|10,485,000
Jun 23, 2017|0.688769|0.750426|0.642338|0.715809|10,692|9,883,440
Jun 22, 2017|0.675348|0.879347|0.674988|0.688769|54,673|9,686,970
Jun 21, 2017|0.620698|0.673915|0.581098|0.658291|19,930|8,899,040
Jun 20, 2017|0.711931|0.774007|0.554647|0.620698|46,765|10,202,800
Jun 19, 2017|0.716927|0.749027|0.474621|0.699441|1,482|10,270,400
Jun 18, 2017|0.812548|0.821544|0.699441|0.716927|2,149|11,636,300
Jun 17, 2017|0.747891|0.812643|0.747520|0.812582|20,370|10,706,300
Jun 16, 2017|0.719572|0.808795|0.643141|0.747922|37,391|10,296,900
Jun 15, 2017|0.750131|0.782796|0.580410|0.720105|105,323|10,730,300
Jun 14, 2017|0.984469|1.08|0.757334|0.789448|160,467|14,077,100
Jun 13, 2017|1.31|1.47|0.875694|1.01|321,327|18,705,800
Jun 12, 2017|0.808861|1.42|0.804695|1.31|301,403|11,553,800
Jun 11, 2017|0.802904|0.913386|0.704855|0.809937|100,284|11,464,100
Jun 10, 2017|0.681175|0.815610|0.667462|0.803367|46,696|9,721,520
Jun 09, 2017|0.660689|0.720898|0.599738|0.680153|70,788|9,425,300
Jun 08, 2017|0.614188|0.668327|0.579637|0.665200|66,156|8,758,780
Jun 07, 2017|0.603758|0.628758|0.571069|0.597542|19,880|8,607,440
Jun 06, 2017|0.564621|0.620975|0.448627|0.603600|33,847|8,046,190
Jun 05, 2017|0.417606|0.562917|0.349296|0.562917|64,194|5,948,640
Jun 04, 2017|0.451778|0.455648|0.410746|0.417531|16,523|6,432,840
Jun 03, 2017|0.459900|0.468270|0.406614|0.453001|13,946|6,545,780
Jun 02, 2017|0.477652|0.484681|0.404937|0.460103|23,437|6,796,140
Jun 01, 2017|0.457352|0.482711|0.439304|0.477446|4,000|6,505,000
May 31, 2017|0.435026|0.458375|0.416091|0.456811|7,904|6,184,680
May 30, 2017|0.456008|0.486384|0.428374|0.433324|8,326|6,480,280
May 29, 2017|0.440713|0.486379|0.413214|0.455478|8,265|6,260,550
May 28, 2017|0.409202|0.445491|0.394792|0.441608|14,919|5,810,400
May 27, 2017|0.436317|0.450475|0.367584|0.406772|12,230|6,192,600
May 26, 2017|0.457791|0.483752|0.393117|0.434983|37,128|6,494,440
May 25, 2017|0.459436|0.521825|0.417846|0.461176|69,834|6,515,030
May 24, 2017|0.358390|0.494997|0.353512|0.460302|37,821|5,080,420
May 23, 2017|0.327032|0.385652|0.327032|0.357958|9,162|4,633,960
May 22, 2017|0.328378|0.371403|0.313855|0.327510|7,409|4,650,980
May 21, 2017|0.347796|0.358975|0.314368|0.346242|13,634|4,924,000
May 20, 2017|0.317896|0.347921|0.308329|0.347921|14,366|4,498,940
May 19, 2017|0.290392|0.320802|0.290392|0.318242|5,990|4,107,930
May 18, 2017|0.306260|0.317158|0.290096|0.290225|5,814|4,330,620
May 17, 2017|0.283430|0.320959|0.281173|0.306424|3,364|4,006,320
May 16, 2017|0.302442|0.309264|0.281745|0.283506|5,567|4,273,100
May 15, 2017|0.299582|0.317270|0.280333|0.302890|3,215|4,231,060
May 14, 2017|0.291619|0.311258|0.282592|0.299406|1,854|4,116,660
May 13, 2017|0.305197|0.318598|0.268588|0.290688|7,487|4,306,460
May 12, 2017|0.329636|0.342506|0.286694|0.305829|5,191|4,649,370
May 11, 2017|0.282056|0.342553|0.282056|0.329310|5,437|3,976,280
May 10, 2017|0.284855|0.331272|0.262926|0.281551|8,847|4,014,240
May 09, 2017|0.309800|0.325239|0.266482|0.284667|18,255|4,363,950
May 08, 2017|0.301802|0.322030|0.266009|0.309703|18,730|4,249,380
May 07, 2017|0.272064|0.301764|0.251686|0.301762|13,926|3,829,080
May 06, 2017|0.242785|0.275982|0.242785|0.271948|7,998|3,415,400
May 05, 2017|0.246493|0.265357|0.232456|0.242572|6,578|3,466,120
May 04, 2017|0.228751|0.262446|0.224649|0.245981|6,688|3,214,980
May 03, 2017|0.231747|0.239394|0.215527|0.227224|3,987|3,255,300
May 02, 2017|0.225205|0.243739|0.200090|0.231594|4,104|3,162,000
May 01, 2017|0.215863|0.233659|0.200628|0.225295|7,887|3,029,660
Apr 30, 2017|0.219272|0.250770|0.214093|0.215797|12,348|3,076,150
Apr 29, 2017|0.210854|0.222740|0.204888|0.219179|12,000|2,956,810
Apr 28, 2017|0.184549|0.219528|0.183541|0.210637|2,416|2,586,780
Apr 27, 2017|0.188385|0.200123|0.181325|0.184548|7,158|2,639,510
Apr 26, 2017|0.212686|0.213232|0.172701|0.188268|20,345|2,978,620
Apr 25, 2017|0.200347|0.212843|0.195346|0.212602|3,458|2,804,700
Apr 24, 2017|0.208286|0.208884|0.194835|0.200299|2,663|2,914,760
Apr 23, 2017|0.219898|0.226346|0.192763|0.193286|6,611|3,075,840
Apr 22, 2017|0.223927|0.235659|0.208424|0.219860|6,082|3,130,750
Apr 21, 2017|0.249474|0.252058|0.217798|0.223806|8,426|3,486,330
Apr 20, 2017|0.230105|0.269487|0.222564|0.249405|18,437|3,214,110
Apr 19, 2017|0.229056|0.248085|0.214305|0.229955|6,010|3,198,150
Apr 18, 2017|0.222328|0.247914|0.214232|0.247908|10,827|3,102,770
Apr 17, 2017|0.220085|0.231689|0.209980|0.222354|7,238|3,070,250
Apr 16, 2017|0.228729|0.241530|0.218996|0.220027|9,256|3,189,710
Apr 15, 2017|0.228779|0.258671|0.221764|0.228712|6,622|3,189,050
Apr 14, 2017|0.248051|0.270059|0.222535|0.228826|10,782|3,455,900
Apr 13, 2017|0.240420|0.270937|0.236999|0.247829|10,244|3,347,930
Apr 12, 2017|0.220480|0.274432|0.220381|0.241610|16,764|3,068,870
Apr 11, 2017|0.227446|0.235437|0.211680|0.220517|5,709|3,164,310
Apr 10, 2017|0.231642|0.243606|0.215963|0.227383|5,542|3,221,270
Apr 09, 2017|0.230749|0.258475|0.230749|0.231753|1,853|3,207,320
Apr 08, 2017|0.246526|0.268134|0.219784|0.230627|4,769|3,425,170
Apr 07, 2017|0.265203|0.272275|0.176399|0.247420|24,619|3,683,080
Apr 06, 2017|0.247498|0.317383|0.226505|0.266044|29,360|3,435,260
Apr 05, 2017|0.199779|0.247272|0.191229|0.247272|20,110|2,771,710
Apr 04, 2017|0.206262|0.207714|0.189390|0.199622|4,207|2,860,320
Apr 03, 2017|0.204873|0.223967|0.190660|0.205954|4,802|2,839,800
Apr 02, 2017|0.181542|0.221518|0.180706|0.204728|20,794|2,515,170
Apr 01, 2017|0.160456|0.183044|0.155234|0.181524|9,475|2,221,980
Mar 31, 2017|0.170083|0.177605|0.143101|0.160468|14,706|2,354,290
Mar 30, 2017|0.167796|0.171083|0.144555|0.170049|4,535|2,321,510
Mar 29, 2017|0.177823|0.184403|0.162602|0.167435|6,762|2,459,110
Mar 28, 2017|0.148351|0.178146|0.140393|0.178005|4,074|2,050,610
Mar 27, 2017|0.155490|0.159711|0.142334|0.148520|2,883|2,148,310
Mar 26, 2017|0.155833|0.161274|0.135361|0.154637|1,323|2,152,120
Mar 25, 2017|0.140612|0.156112|0.128001|0.155635|3,194|1,941,030
Mar 24, 2017|0.178156|0.178503|0.140285|0.140759|2,744|2,458,220
Mar 23, 2017|0.168008|0.181007|0.158681|0.178388|2,580|2,317,100
Mar 22, 2017|0.196674|0.196674|0.164890|0.167862|3,178|2,711,220
Mar 21, 2017|0.195189|0.214612|0.185244|0.196655|5,285|2,689,500
Mar 20, 2017|0.183436|0.196826|0.160048|0.194980|14,230|2,526,520
Mar 19, 2017|0.166034|0.209302|0.166034|0.183347|12,451|2,285,700
Mar 18, 2017|0.175774|0.176232|0.147967|0.165539|2,395|2,418,690
Mar 17, 2017|0.200556|0.200556|0.165861|0.175861|4,779|2,758,400
Mar 16, 2017|0.203967|0.219123|0.180643|0.201856|6,382|2,803,970
Mar 15, 2017|0.209587|0.209788|0.184353|0.203686|2,527|2,879,980
Mar 14, 2017|0.170494|0.223169|0.160137|0.220956|10,750|2,341,810
Mar 13, 2017|0.163511|0.193233|0.156723|0.170461|7,653|2,244,930
Mar 12, 2017|0.138900|0.165231|0.122035|0.163457|7,714|1,906,060
Mar 11, 2017|0.128533|0.147199|0.121681|0.138807|1,997|1,763,050
Mar 10, 2017|0.134469|0.152086|0.117420|0.128579|1,953|1,843,560
Mar 09, 2017|0.124813|0.150736|0.123340|0.134371|612|1,710,080
Mar 08, 2017|0.146775|0.147765|0.124567|0.124775|436|2,010,650
Mar 07, 2017|0.152760|0.153028|0.129639|0.146813|840|2,091,870
Mar 06, 2017|0.135619|0.152992|0.135479|0.152714|762|1,856,720
Mar 05, 2017|0.138060|0.140720|0.134362|0.135582|245|1,889,570
Mar 04, 2017|0.135894|0.139725|0.130635|0.138154|768|1,859,220
Mar 03, 2017|0.135195|0.146176|0.126938|0.135634|9,269|1,848,710
Mar 02, 2017|0.142800|0.145615|0.123377|0.135228|13,671|1,951,840
Mar 01, 2017|0.139462|0.153582|0.136644|0.142546|11,591|1,905,250
Feb 28, 2017|0.142197|0.169733|0.135901|0.139434|6,219|1,941,770
Feb 27, 2017|0.142810|0.172132|0.138739|0.142135|9,640|1,949,310
Feb 26, 2017|0.153036|0.162728|0.138303|0.142984|5,997|2,087,770
Feb 25, 2017|0.178335|0.201362|0.139445|0.155345|16,064|2,431,500
Feb 24, 2017|0.131873|0.140711|0.119553|0.125906|4,356|1,797,220
Feb 23, 2017|0.142982|0.146841|0.126512|0.131298|8,544|1,947,650
Feb 22, 2017|0.148998|0.149618|0.126910|0.142783|7,725|2,028,600
Feb 21, 2017|0.148372|0.193323|0.131330|0.149065|27,883|2,019,170
Feb 20, 2017|0.148211|0.159433|0.137004|0.148468|5,358|2,016,100
Feb 19, 2017|0.137470|0.153374|0.136144|0.148095|9,061|1,869,040
Feb 18, 2017|0.142114|0.144756|0.132892|0.137426|9,314|1,931,120
Feb 17, 2017|0.127322|0.144739|0.125519|0.141677|8,602|1,729,290
Feb 16, 2017|0.126381|0.145150|0.124033|0.128392|6,922|1,715,700
Feb 15, 2017|0.133495|0.140017|0.126202|0.126444|5,337|1,811,460
Feb 14, 2017|0.133489|0.142593|0.129832|0.133222|11,983|1,810,490
Feb 13, 2017|0.148938|0.155159|0.133148|0.133446|12,605|2,019,110
Feb 12, 2017|0.146513|0.161909|0.145849|0.148982|4,948|1,985,300
Feb 11, 2017|0.166667|0.169531|0.145766|0.146649|7,564|2,257,200
Feb 10, 2017|0.169842|0.181051|0.158282|0.166630|6,845|2,299,120
Feb 09, 2017|0.187812|0.206627|0.167378|0.169629|16,398|2,540,920
Feb 08, 2017|0.244321|0.248577|0.170950|0.186482|29,615|3,303,590
Feb 07, 2017|0.185068|0.247339|0.184490|0.244098|27,062|2,501,300
Feb 06, 2017|0.178537|0.194698|0.167228|0.184715|12,785|2,411,900
Feb 05, 2017|0.172090|0.178353|0.156700|0.178353|62,093|2,323,490
Feb 04, 2017|0.152946|0.173981|0.141691|0.169942|14,284|2,063,850
Feb 03, 2017|0.137845|0.159318|0.133373|0.159318|4,436|1,859,150
Feb 02, 2017|0.130667|0.141845|0.130624|0.137891|610|1,761,460
Feb 01, 2017|0.126944|0.140019|0.124572|0.130679|3,764|1,710,320
Jan 31, 2017|0.121821|0.127852|0.119711|0.126963|2,032|1,640,460
Jan 30, 2017|0.122261|0.126853|0.121330|0.121868|704|1,645,600
Jan 29, 2017|0.124754|0.130918|0.119067|0.122264|545|1,678,210
Jan 28, 2017|0.109980|0.155698|0.109975|0.124754|2,103|1,478,540
Jan 27, 2017|0.117085|0.137252|0.109624|0.109982|4,826|1,573,350
Jan 26, 2017|0.114969|0.122484|0.113401|0.117057|1,822|1,544,180
Jan 25, 2017|0.119129|0.122395|0.112148|0.115032|1,199|1,599,360
Jan 24, 2017|0.118959|0.123760|0.114701|0.119076|4,034|1,596,340
Jan 23, 2017|0.120136|0.130737|0.118986|0.120331|1,176|1,611,330
Jan 22, 2017|0.129266|0.131442|0.114972|0.119998|3,125|1,732,870
Jan 21, 2017|0.130226|0.141257|0.127140|0.129270|4,716|1,744,770
Jan 20, 2017|0.133625|0.138009|0.127813|0.130228|898|1,789,260
Jan 19, 2017|0.124304|0.147474|0.123985|0.133680|2,458|1,663,630
Jan 18, 2017|0.122586|0.137474|0.114758|0.123793|5,847|1,639,760
Jan 17, 2017|0.116434|0.128535|0.110854|0.122506|1,130|1,556,560
Jan 16, 2017|0.116676|0.117951|0.106426|0.116405|3,337|1,559,240
Jan 15, 2017|0.116146|0.122016|0.104950|0.116680|2,497|1,551,400
Jan 14, 2017|0.129075|0.130669|0.115309|0.116303|855|1,723,150
Jan 13, 2017|0.121037|0.129865|0.113954|0.128897|1,168|1,607,320
Jan 12, 2017|0.100065|0.139303|0.097475|0.124779|5,604|1,328,820
Jan 11, 2017|0.123249|0.132223|0.097966|0.100210|623|1,636,700
Jan 10, 2017|0.127101|0.135283|0.115574|0.123237|4,162|1,687,850
Jan 09, 2017|0.130000|0.145266|0.117235|0.127187|6,734|1,726,350
Jan 08, 2017|0.131631|0.142764|0.121719|0.129818|8,891|1,748,010
Jan 07, 2017|0.161694|0.162499|0.112204|0.131629|3,292|2,147,230
Jan 06, 2017|0.137121|0.168651|0.115996|0.161464|4,631|1,820,910
Jan 05, 2017|0.172024|0.177249|0.130140|0.136747|8,255|2,284,410
Jan 04, 2017|0.146345|0.172326|0.115276|0.171846|21,560|1,943,190
Jan 03, 2017|0.122341|0.154187|0.117165|0.146378|17,121|1,623,740
Jan 02, 2017|0.099892|0.122584|0.099892|0.122346|2,482|1,325,260
Jan 01, 2017|0.096369|0.107893|0.094505|0.099837|1,885|1,277,920
Dec 31, 2016|0.096197|0.113364|0.091858|0.096355|1,141|1,274,840
Dec 30, 2016|0.110278|0.110278|0.095482|0.096184|4,404|1,460,580
Dec 29, 2016|0.117979|0.120428|0.103080|0.110288|3,586|1,561,690
Dec 28, 2016|0.079295|0.117963|0.079295|0.117963|13,497|1,049,040
Dec 27, 2016|0.068176|0.092868|0.064372|0.079249|2,140|901,446
Dec 26, 2016|0.062894|0.068225|0.062894|0.068133|1,057|831,188
Dec 25, 2016|0.054337|0.062947|0.054112|0.062922|386|717,668
Dec 24, 2016|0.060325|0.061843|0.054082|0.054313|972|796,317
Dec 23, 2016|0.053158|0.061559|0.052922|0.060299|2,958|701,316
Dec 22, 2016|0.059370|0.060173|0.052977|0.053171|821|782,809
Dec 21, 2016|0.054362|0.062023|0.054270|0.059213|2,216|716,332
Dec 20, 2016|0.052408|0.057022|0.052298|0.054381|340|690,238
Dec 19, 2016|0.056316|0.056997|0.050879|0.052417|301|741,393
Dec 18, 2016|0.052850|0.057388|0.050636|0.056906|1,350|695,357
Dec 17, 2016|0.056802|0.059115|0.052844|0.052848|605|746,881
Dec 16, 2016|0.053428|0.062048|0.052186|0.056822|1,617|702,096
Dec 15, 2016|0.050012|0.058054|0.049445|0.053542|3,707|656,791
Dec 14, 2016|0.051263|0.057127|0.049118|0.049998|1,661|672,814
Dec 13, 2016|0.051660|0.055630|0.048273|0.052318|930|677,715
Dec 12, 2016|0.059942|0.060378|0.048114|0.051664|2,980|785,934
Dec 11, 2016|0.059388|0.067496|0.054599|0.059629|733|778,202
Dec 10, 2016|0.072542|0.072717|0.051389|0.059388|984|949,989
Dec 09, 2016|0.061741|0.084487|0.061636|0.072459|1,609|808,096
Dec 08, 2016|0.057562|0.106123|0.057398|0.060207|1,012|752,154
Dec 07, 2016|0.060303|0.144933|0.054920|0.057563|6,705|787,977
Dec 06, 2016|0.057492|0.068664|0.052968|0.060303|1,795|751,139
Dec 05, 2016|0.046541|0.063294|0.046085|0.057490|1,443|607,839
Dec 04, 2016|0.048992|0.221296|0.046190|0.046520|878|639,264
Dec 03, 2016|0.049010|0.053110|0.045443|0.048989|727|639,195
Dec 02, 2016|0.053786|0.055625|0.048725|0.048996|1,111|701,174
Dec 01, 2016|0.052191|0.056280|0.047062|0.053713|2,132|679,966
Nov 30, 2016|0.038972|0.052200|0.033580|0.052191|1,539|507,390
Nov 29, 2016|0.039004|0.039047|0.033420|0.038978|700|507,564
Nov 28, 2016|0.042583|0.046978|0.039002|0.039002|70|553,877
Nov 27, 2016|0.040846|0.042945|0.039721|0.042579|397|530,997
Nov 26, 2016|0.043326|0.043471|0.040526|0.040859|73|562,890
Nov 25, 2016|0.043978|0.047794|0.040309|0.043325|331|570,994
Nov 24, 2016|0.044675|0.049773|0.041811|0.043987|100|579,696
Nov 23, 2016|0.047488|0.049832|0.041388|0.044674|825|615,847
Nov 22, 2016|0.043150|0.047726|0.043145|0.045432|140|559,309
Nov 21, 2016|0.047787|0.054971|0.042839|0.043169|530|619,104
Nov 20, 2016|0.049344|0.049522|0.043079|0.047785|110|638,856
Nov 19, 2016|0.045109|0.051837|0.044168|0.049335|440|583,658
Nov 18, 2016|0.046950|0.050831|0.044778|0.045121|195|607,157
Nov 17, 2016|0.052114|0.053810|0.043075|0.046973|1,116|673,473
Nov 16, 2016|0.054874|0.062768|0.051683|0.052117|666|708,670
Nov 15, 2016|0.049359|0.062617|0.049359|0.054909|899|637,229
Nov 14, 2016|0.050368|0.055924|0.049047|0.049329|947|650,098
Nov 13, 2016|0.052505|0.052520|0.048578|0.050372|584|677,309
Nov 12, 2016|0.044224|0.052512|0.042854|0.052507|1,274|570,077
Nov 11, 2016|0.037208|0.044224|0.037203|0.044224|563|479,250
Nov 10, 2016|0.038495|0.040420|0.036983|0.037204|282|495,541
Nov 09, 2016|0.038557|0.045467|0.038060|0.038489|1,131|496,036
Nov 08, 2016|0.035832|0.043993|0.035830|0.038574|712|460,717
Nov 07, 2016|0.044968|0.048609|0.030020|0.035819|4,259|577,869
Nov 06, 2016|0.046524|0.047463|0.044065|0.044983|118|597,549
Nov 05, 2016|0.043094|0.048383|0.042015|0.046526|600|553,242
Nov 04, 2016|0.041343|0.043488|0.041154|0.043102|526|530,559
Nov 03, 2016|0.044465|0.049340|0.040703|0.041323|6,413|570,299
Nov 02, 2016|0.043791|0.048513|0.043495|0.044366|185|561,378
Nov 01, 2016|0.047989|0.052635|0.043619|0.043779|671|614,838
Oct 31, 2016|0.047024|0.054225|0.045940|0.047992|603|602,191
Oct 30, 2016|0.041452|0.049950|0.041452|0.047024|350|530,562
Oct 29, 2016|0.058882|0.060015|0.035904|0.041463|15,160|753,132
Oct 28, 2016|0.063564|0.066683|0.058239|0.058872|580|812,565
Oct 27, 2016|0.062397|0.068454|0.058071|0.063530|1,804|797,135
Oct 26, 2016|0.061550|0.062690|0.060851|0.062413|649|785,849
Oct 25, 2016|0.064951|0.068945|0.060546|0.061518|1,741|828,715
Oct 24, 2016|0.062421|0.068110|0.059192|0.064969|1,249|796,042
Oct 23, 2016|0.055901|0.062506|0.055684|0.062405|445|712,174
Oct 22, 2016|0.056954|0.065801|0.050967|0.055860|2,069|725,150
Oct 21, 2016|0.057768|0.059554|0.056865|0.056960|1,417|735,017
Oct 20, 2016|0.057975|0.059534|0.056633|0.057779|1,067|737,195
Oct 19, 2016|0.058353|0.063465|0.057095|0.057978|784|741,625
Oct 18, 2016|0.069634|0.074127|0.058282|0.058350|3,191|884,421
Oct 17, 2016|0.073191|0.080261|0.069169|0.069634|878|928,977
Oct 16, 2016|0.073451|0.084197|0.067488|0.073165|835|931,750
Oct 15, 2016|0.072427|0.083831|0.067239|0.073431|1,664|918,166
Oct 14, 2016|0.083796|0.084080|0.058315|0.072413|3,116|1,061,420
Oct 13, 2016|0.054690|0.115267|0.054676|0.083782|9,245|692,378
Oct 12, 2016|0.048100|0.054787|0.047912|0.054692|750|608,516
Oct 11, 2016|0.048156|0.053866|0.047379|0.048133|1,003|608,899
Oct 10, 2016|0.048889|0.049389|0.046390|0.048140|326|617,796
Oct 09, 2016|0.046996|0.052338|0.046988|0.048878|799|593,508
Oct 08, 2016|0.049405|0.057974|0.046985|0.046994|1,201|623,408
Oct 07, 2016|0.051562|0.051562|0.046413|0.049395|950|650,278
Oct 06, 2016|0.053356|0.053358|0.049999|0.051563|366|672,498
Oct 05, 2016|0.059573|0.060969|0.046396|0.053358|1,365|750,396
Oct 04, 2016|0.051682|0.061163|0.051641|0.059569|366|650,592
Oct 03, 2016|0.061467|0.061478|0.051473|0.051677|1,196|773,312
Oct 02, 2016|0.056978|0.061499|0.054281|0.061472|728|716,393
Oct 01, 2016|0.067578|0.073332|0.054633|0.056976|6,792|849,071
Sep 30, 2016|0.062981|0.068484|0.061497|0.067571|1,617|790,808
Sep 29, 2016|0.068037|0.073917|0.062949|0.062972|1,154|853,805
Sep 28, 2016|0.068861|0.073909|0.068045|0.068045|2,331|863,572
Sep 27, 2016|0.075357|0.079829|0.068262|0.068857|1,673|944,367
Sep 26, 2016|0.072207|0.082948|0.072180|0.075362|1,139|904,418
Sep 25, 2016|0.094865|0.094895|0.078044|0.083886|2,061|1,187,480
Sep 24, 2016|0.086763|0.096611|0.086630|0.094856|1,470|1,085,370
Sep 23, 2016|0.098478|0.098478|0.084662|0.086765|2,571|1,231,170
