#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$16,804,758,965|$1040.84|16,145,352|$135,872,281|-0.05%|1.48%|12.81%|False|False
2|Ethereum|ETH|$1,009,877,641|$11.40|88,574,389|$10,518,242|-0.07%|0.57%|8.26%|False|False
3|Ripple|XRP|$240,761,860|$0.006532|36,856,513,336|$307,375|0.07%|1.09%|3.16%|True|False
4|Litecoin|LTC|$201,255,020|$4.05|49,651,065|$5,361,321|-0.04%|0.05%|5.32%|False|False
5|Monero|XMR|$177,873,628|$12.81|13,886,294|$3,267,675|0.15%|0.47%|-0.33%|False|False
6|Ethereum Classic|ETC|$122,393,947|$1.38|88,534,356|$610,482|-0.12%|0.17%|6.24%|False|False
7|Dash|DASH|$122,370,725|$17.28|7,079,832|$1,593,235|-0.30%|-1.19%|12.96%|False|False
8|MaidSafeCoin|MAID|$69,965,177|$0.154601|452,552,412|$358,527|-0.08%|1.57%|24.88%|True|False
9|NEM|XEM|$61,612,072|$0.006846|8,999,999,999|$427,131|-0.69%|-2.89%|31.63%|True|False
10|Augur|REP|$46,800,619|$4.25|11,000,000|$142,513|0.01%|2.42%|-0.11%|True|False
11|Iconomi|ICN|$39,141,507|$0.449902|87,000,000|$227,557|-0.09%|1.07%|14.08%|True|False
12|Steem|STEEM|$37,828,154|$0.163057|231,993,592|$100,182|-0.16%|-1.14%|-3.29%|False|False
13|Factom|FCT|$30,546,154|$3.49|8,753,219|$289,526|-0.19%|-1.74%|4.52%|True|False
14|Tether|USDT|$24,951,572|$0.999999|24,951,591|$2,652,859|0.00%|0.00%|0.00%|True|False
15|Zcash|ZEC|$23,088,877|$38.81|594,896|$601,683|-0.20%|-0.26%|-0.63%|False|False
16|Dogecoin|DOGE|$22,780,361|$0.000211|108,012,374,758|$116,904|-0.06%|0.24%|1.45%|False|False
17|Golem|GNT|$22,366,971|$0.027277|820,000,000|$21,425|0.02%|9.01%|-8.23%|True|False
18|Waves|WAVES|$22,357,733|$0.223577|100,000,000|$59,195|-0.34%|1.13%|-7.45%|True|False
19|DigixDAO|DGD|$20,152,742|$10.08|2,000,000|$7,951|-0.24%|1.33%|3.67%|True|False
20|GameCredits|GAME|$18,269,330|$0.302183|60,457,825|$472,545|-0.39%|4.25%|39.97%|False|False
21|Ardor|ARDR|$17,744,113|$0.017762|998,999,495|$146,679|-0.29%|-7.26%|-4.55%|True|False
22|Stellar Lumens|XLM|$16,587,202|$0.002396|6,921,534,188|$65,764|0.03%|-0.09%|7.99%|True|False
23|Lisk|LSK|$16,361,170|$0.159240|102,745,619|$99,897|0.09%|-0.60%|1.97%|True|False
24|Decred|DCR|$11,903,379|$3.18|3,741,865|$681,900|-0.78%|6.49%|95.79%|False|False
25|ShadowCash|SDC|$11,380,024|$1.72|6,626,397|$94,828|-0.06%|12.64%|14.10%|True|False
26|Bytecoin|BCN|$10,444,890|$0.000057|182,395,038,641|$9,121|-0.10%|3.24%|-6.62%|False|False
27|BitShares|BTS|$10,367,321|$0.004016|2,581,464,792|$57,755|-0.12%|2.84%|3.14%|True|False
28|Byteball|GBYTE|$9,982,881|$99.83|100,000|$163,761|-0.87%|20.68%|86.83%|True|False
29|Siacoin|SC|$9,075,958|$0.000395|22,979,300,921|$107,424|-0.20%|2.88%|3.64%|False|False
30|Gulden|NLG|$9,032,740|$0.026587|339,741,093|$13,581|0.25%|0.54%|1.70%|False|True
31|Stratis|STRAT|$8,786,778|$0.089426|98,257,467|$110,641|-0.06%|-5.09%|-12.98%|False|False
32|Golos|GOLOS|$8,494,315|$0.086937|97,706,440|$1,079|-0.03%|4.48%|12.01%|False|False
33|Counterparty|XCP|$8,355,585|$3.19|2,620,376|$249,084|-0.72%|3.30%|-7.03%|True|False
34|Xaurum|XAUR|$8,347,164|$0.093586|89,192,201|$33,695|0.91%|-5.47%|19.38%|True|False
35|SingularDTV|SNGLS|$8,322,508|$0.013871|600,000,000|$3,439|-0.32%|3.12%|-9.95%|True|False
36|Bitcrystals|BCY|$8,201,431|$0.198167|41,386,534|$8,235|0.51%|6.53%|31.32%|True|False
37|E-Dinar Coin|EDR|$8,023,530|$0.589028|13,621,634|$2,802,372|-0.04%|0.69%|-3.00%|False|False
38|BitcoinDark|BTCD|$7,928,079|$6.15|1,288,862|$12,206|-0.08%|-10.83%|4.42%|False|False
39|Emercoin|EMC|$7,639,825|$0.193664|39,448,809|$25,759|-0.01%|-3.37%|3.64%|False|False
40|First Blood|1ST|$7,292,578|$0.085235|85,558,371|$20,698|0.12%|-0.82%|-18.17%|True|False
41|Peercoin|PPC|$7,097,895|$0.297556|23,853,965|$60,640|-0.04%|-0.24%|6.49%|False|False
42|Storjcoin X|SJCX|$6,934,646|$0.137406|50,468,144|$23,010|0.05%|2.37%|-11.37%|True|False
43|AntShares|ANS|$6,866,230|$0.137325|50,000,000|$9,585|0.02%|1.21%|0.24%|True|False
44|Nxt|NXT|$6,600,118|$0.006607|998,999,983|$72,228|-0.01%|-0.29%|10.60%|True|False
45|SysCoin|SYS|$6,431,253|$0.012307|522,552,317|$266,050|-0.15%|17.84%|20.46%|False|False
46|I/O Coin|IOC|$6,384,001|$0.391402|16,310,591|$7,194|-0.02%|5.67%|1.32%|True|False
47|Boolberry|BBR|$5,858,136|$0.651205|8,995,840|$1,700,959|-0.48%|-12.02%|271.71%|False|False
48|Rubycoin|RBY|$5,822,822|$0.242846|23,977,407|$5,888|-0.07%|5.45%|9.97%|True|False
49|Nexus|NXS|$5,093,336|$0.109302|46,598,549|$29,064|-0.12%|-9.98%|1.27%|False|False
50|Creditbit|CRBIT|$4,783,711|$0.382029|12,521,854|$158,104|1.81%|28.92%|84.04%|False|False
51|Swiscoin|SCN|$4,566,296|$0.006865|665,122,746|$849,970|-1.93%|-18.03%|51.75%|False|False
52|Agoras Tokens|AGRS|$4,411,299|$0.105031|42,000,000|$14|-0.08%|-0.59%|17.37%|True|False
53|Synereo|AMP|$4,220,972|$0.051315|82,256,324|$44,048|0.00%|-0.99%|4.50%|True|False
54|PotCoin|POT|$4,214,887|$0.019540|215,702,342|$53,623|-0.18%|-1.15%|0.21%|False|False
55|Nexium|NXC|$4,185,289|$0.062916|66,521,586|$192,993|0.13%|-9.97%|32.23%|True|False
56|YbCoin|YBC|$4,179,374|$1.38|3,017,879|$1,975|0.00%|-0.47%|1.32%|True|False
57|LoMoCoin|LMC|$4,120,737|$0.019603|210,204,405|$3,271|-0.59%|-5.77%|1.22%|True|False
58|Namecoin|NMC|$3,742,246|$0.253946|14,736,400|$19,371|0.00%|2.51%|19.44%|False|False
59|SolarCoin|SLR|$3,299,486|$0.094683|34,847,669|$22,173|-0.09%|9.06%|32.50%|True|False
60|Pascal Coin|PASC|$3,152,483|$0.526135|5,991,776|$592,673|-0.84%|-8.24%|-13.65%|False|False
61|SuperNET|UNITY|$3,017,787|$3.70|816,061|$2,969|-0.39%|-4.40%|44.23%|True|False
62|GridCoin|GRC|$2,977,118|$0.007718|385,753,108|$21,270|-0.58%|8.12%|8.96%|False|False
63|NAV Coin|NAV|$2,741,471|$0.045217|60,628,872|$33,570|-0.11%|3.59%|12.35%|True|False
64|Adzcoin|ADZ|$2,733,773|$0.052519|52,053,468|$13,321|-0.56%|-3.98%|119.23%|False|False
65|BitConnect|BCC|$2,714,679|$0.533385|5,089,528|$39,321|-1.26%|-4.08%|192.81%|False|False
66|BlackCoin|BLK|$2,697,633|$0.035522|75,941,831|$124,353|0.30%|6.32%|8.45%|True|False
67|HEAT|HEAT|$2,431,645|$0.096620|25,166,975|$1,628|1.60%|-3.11%|9.43%|True|False
68|vSlice|VSL|$2,420,607|$0.072494|33,390,496|$2,958|-0.30%|3.03%|12.20%|True|False
69|SARCoin|SAR|$2,369,736|$0.038004|62,354,647|$543|-0.26%|-7.55%|11.21%|True|False
70|Aeon|AEON|$2,267,260|$0.167901|13,503,515|$33,220|-0.32%|7.24%|31.56%|False|False
71|DigiByte|DGB|$2,215,672|$0.000278|7,966,884,588|$7,918|0.00%|-0.02%|3.32%|False|False
72|SIBCoin|SIB|$2,097,444|$0.156360|13,414,179|$5,719|-0.38%|-4.09%|-28.26%|False|False
73|PureVidz|VIDZ|$2,093,356|$0.016742|125,032,846|$295,348|3.53%|94.48%|342.03%|True|False
74|Global Curren...|GCR|$2,045,429|$0.020023|102,152,909|$2,713|-0.51%|5.60%|1.92%|True|False
75|NautilusCoin|NAUT|$2,026,898|$0.125272|16,180,000|$542,916|0.27%|9.32%|195.91%|True|False
76|Clams|CLAM|$2,022,422|$0.956023|2,115,452|$9,535|-0.04%|3.61%|12.15%|True|False
77|Hacker Gold|HKG|$1,876,076|$0.116448|16,110,893|$23,233|-0.64%|35.85%|148.07%|True|False
78|Radium|RADS|$1,729,409|$0.553860|3,122,465|$31,744|-0.59%|7.07%|25.15%|True|False
79|Vcash|XVC|$1,722,344|$0.113924|15,118,394|$524,944|1.18%|50.35%|166.03%|False|False
80|Expanse|EXP|$1,648,974|$0.314845|5,237,408|$52,645|0.68%|-3.20%|10.93%|False|False
81|Omni|OMNI|$1,626,199|$2.92|555,968|$3,545|0.43%|3.69%|17.96%|True|False
82|Vertcoin|VTC|$1,584,096|$0.047918|33,058,669|$41,195|0.18%|-1.42%|5.85%|False|False
83|Lykke|LKK|$1,526,137|$0.050871|30,000,000|$7,756|0.00%|-0.18%|0.11%|True|False
84|Incent|INCNT|$1,476,123|$0.064156|23,008,312|$644|0.69%|-8.60%|-4.68%|True|False
85|Veros|VRS|$1,472,351|$0.045790|32,154,575|$9,350|1.16%|16.98%|9.81%|True|False
86|CureCoin|CURE|$1,423,103|$0.053842|26,431,310|$5,934|0.04%|3.66%|6.01%|False|True
87|ZCoin|XZC|$1,417,363|$1.45|979,290|$67,616|-1.16%|-6.48%|-18.94%|False|False
88|BitBay|BAY|$1,408,645|$0.001398|1,007,294,632|$8,431|-0.84%|-9.42%|-10.77%|True|False
89|FairCoin|FAIR|$1,376,045|$0.025995|52,934,011|$1,436|0.02%|3.23%|14.72%|True|False
90|Scotcoin|SCOT|$1,347,679|$0.001348|1,000,000,000|$400|-1.49%|-5.74%|-2.44%|True|False
91|VeriCoin|VRC|$1,316,211|$0.043971|29,933,957|$25,917|0.32%|-3.78%|75.02%|False|False
92|Pepe Cash|PEPECASH|$1,309,274|$0.001865|701,884,009|$19,271|0.28%|24.70%|99.31%|True|False
93|LBRY Credits|LBC|$1,306,839|$0.028879|45,252,038|$48,464|-0.49%|-4.29%|-2.37%|False|False
94|Jumbucks|JBS|$1,301,619|$0.356823|3,647,804|$80,701|-0.05%|1.48%|12.83%|False|False
95|Burst|BURST|$1,242,469|$0.000732|1,697,655,007|$14,783|0.22%|1.69%|-2.23%|False|False
96|Dimecoin|DIME|$1,239,163|$0.000002|518,397,836,259|$334|9.12%|179.56%|676.36%|False|False
