#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,844,422,173|$ 276.25|13,916,637|$ 18,775,159|-0.06 %|1.58 %|9.09 %|False|False
2|Ripple|XRP|$ 330,969,190|$ 0.010372|31,908,551,587|$ 1,345,665|-0.27 %|-3.85 %|-19.53 %|True|False
3|Litecoin|LTC|$ 70,916,219|$ 1.91|37,074,013|$ 1,195,578|-0.00 %|0.99 %|4.11 %|False|False
4|BitShares|BTS|$ 24,999,662|$ 0.009987|2,503,180,286|$ 54,818|-0.07 %|0.00 %|-8.29 %|True|False
5|Dash|DASH|$ 17,639,548|$ 3.40|5,182,221|$ 46,069|-0.17 %|1.16 %|4.83 %|False|False
6|Nxt|NXT|$ 14,445,125|$ 0.014445|999,997,096|$ 52,335|0.04 %|5.49 %|9.09 %|True|False
7|Dogecoin|DOGE|$ 13,907,757|$ 0.000141|98,536,707,259|$ 59,131|-0.10 %|0.16 %|-2.14 %|False|False
8|MaidSafeCoin|MAID|$ 12,680,604|$ 0.028020|452,552,412|$ 7,081|-0.01 %|4.39 %|-9.61 %|True|False
9|Stellar|STR|$ 10,541,940|$ 0.002907|3,626,761,083|$ 9,850|-0.17 %|-0.66 %|-2.98 %|True|False
10|PayCoin|XPY|$ 9,662,224|$ 0.699862|13,805,903|$ 65,819|-0.84 %|-13.43 %|-21.62 %|False|True
11|Peercoin|PPC|$ 9,040,208|$ 0.408370|22,137,297|$ 28,088|-0.09 %|4.32 %|6.39 %|False|False
12|Namecoin|NMC|$ 5,556,527|$ 0.502898|11,049,011|$ 7,212|-0.17 %|1.23 %|2.56 %|False|False
13|BanxShares|BANX|$ 4,476,449|$ 1.24|3,600,882|$ 4,023|-0.06 %|11.50 %|-9.09 %|True|False
14|Counterparty|XCP|$ 3,740,595|$ 1.41|2,646,359|$ 1,847|-0.64 %|1.17 %|29.73 %|True|False
15|NuShares|NSR|$ 3,661,602|$ 0.005156|710,185,194|$ 1,566|-0.89 %|5.65 %|17.41 %|True|False
16|Monero|XMR|$ 3,099,053|$ 0.469551|6,600,041|$ 26,409|-0.03 %|-3.24 %|12.30 %|False|False
17|YbCoin|YBC|$ 2,821,729|$ 0.940576|3,000,000|$ 23,399|-0.10 %|-0.11 %|1.24 %|True|False
18|SuperNET|UNITY|$ 2,656,944|$ 3.26|816,061|$ 2,574|0.05 %|5.87 %|11.57 %|True|False
19|MonaCoin|MONA|$ 2,538,488|$ 0.147400|17,221,818|$ 10,890|0.54 %|9.03 %|61.22 %|False|False
20|NuBits|NBT|$ 2,241,702|$ 0.985806|2,273,978|$ 1,760|0.01 %|-1.37 %|-1.82 %|True|False
21|Bytecoin|BCN|$ 1,801,953|$ 0.000011|170,425,516,646|$ 2,374|-0.08 %|0.41 %|5.65 %|False|False
22|FuelCoin|FC2|$ 1,603,425|$ 0.016001|100,206,032|$ 173|0.21 %|2.87 %|12.79 %|False|True
