#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
118|TaaS|TAAS|$16,860,089|$2.07|8,146,001|$143,357|0.38%|6.56%|51.11%|True|False
119|Golos|GOLOS|$16,791,141|$0.134848|124,518,891|$7,569|-0.41%|-0.70%|47.11%|False|False
120|WeTrust|TRST|$16,454,995|$0.178572|92,147,500|$155,416|-0.48%|7.89%|63.69%|True|False
121|DigitalNote|XDN|$16,034,035|$0.002329|6,884,263,032|$370,504|-0.27%|2.82%|58.49%|False|False
122|EarthCoin|EAC|$15,935,169|$0.001705|9,346,468,332|$3,210,089|-1.84%|-5.00%|59.32%|False|False
123|Ecobit|ECOB|$15,762,818|$0.035466|444,444,444|$16,556|-0.52%|1.01%|30.81%|True|False
124|GridCoin|GRC|$15,714,375|$0.040261|390,312,753|$129,459|-0.39%|5.87%|52.72%|False|False
125|Radium|RADS|$15,167,658|$4.60|3,299,436|$167,070|-1.32%|5.24%|91.37%|True|False
126|FirstCoin|FRST|$14,976,144|$3.31|4,528,999|$213,673|-0.37%|1.13%|27.92%|False|False
127|Crown|CRW|$14,751,272|$1.02|14,532,452|$32,797|-0.34%|0.32%|12.22%|False|False
128|Polybius|PLBT|$14,466,527|$3.83|3,772,587|$59,447|-0.84%|-0.66%|3.44%|True|False
129|Databits|DTB|$14,436,208|$0.634620|22,747,809|$30,785|0.21%|5.21%|39.75%|True|False
130|Unity Ingot|UNY|$14,109,998|$0.069851|202,000,000|$89,817|-0.20%|1.58%|42.00%|True|False
131|Novacoin|NVC|$13,999,030|$7.85|1,782,277|$218,128|-0.29%|-0.32%|31.98%|False|False
132|SONM|SNM|$13,953,565|$0.042110|331,360,000|$233,921|-0.39%|3.28%|18.62%|True|False
133|Energycoin|ENRG|$13,872,644|$0.114577|121,077,502|$16,080|-0.08%|7.03%|79.11%|False|False
134|Voxels|VOX|$13,841,149|$0.065910|210,000,000|$107,911|0.17%|3.39%|41.55%|True|False
135|Nexium|NXC|$13,811,263|$0.207621|66,521,586|$96,071|-0.54%|5.65%|82.25%|True|False
136|NeosCoin|NEOS|$13,738,700|$4.02|3,416,299|$368,589|-0.52%|6.04%|56.81%|False|False
137|Patientory|PTOY|$13,650,005|$0.195000|70,000,000|$389,302|-0.13%|14.00%|102.41%|True|False
138|Bankcoin|B@|$13,580,026|$1.19|11,417,224|$1,656|-1.30%|11.01%|43.00%|True|False
139|Cofound.it|CFI|$13,414,976|$0.107320|125,000,000|$257,963|-0.43%|4.73%|34.52%|True|False
140|SaluS|SLS|$13,209,241|$13.16|1,003,903|$14,437|-0.33%|-1.46%|26.00%|True|False
141|Safe Exchange...|SAFEX|$13,156,672|$0.006127|2,147,483,647|$325,467|-0.43%|-0.72%|111.10%|True|False
142|Agoras Tokens|AGRS|$13,122,658|$0.312444|42,000,000|$35,540|-0.56%|-1.18%|14.80%|True|False
143|Waves Communi...|WCT|$12,774,731|$1.60|7,997,270|$21,164|-0.88%|1.94%|111.13%|True|False
144|MonetaryUnit|MUE|$12,678,027|$0.101022|125,497,736|$91,596|-0.08%|3.32%|29.96%|False|False
145|Pluton|PLU|$12,667,216|$14.90|850,000|$151,865|-0.33%|2.03%|79.01%|True|False
146|ION|ION|$12,612,535|$0.841651|14,985,465|$33,082|-0.94%|0.42%|41.30%|True|False
147|Shift|SHIFT|$12,559,576|$1.14|10,999,490|$106,382|-0.48%|5.97%|74.05%|True|False
