#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$17,040,988,140|$1053.76|16,171,560|$88,910,283|0.00%|-0.13%|5.36%|False|False
2|Ethereum|ETH|$1,139,894,054|$12.81|89,015,708|$9,445,442|0.02%|0.50%|12.95%|False|False
3|Ripple|XRP|$208,795,927|$0.005636|37,044,621,729|$1,782,127|0.18%|-4.70%|-11.12%|True|False
4|Litecoin|LTC|$188,504,242|$3.78|49,850,748|$2,505,236|-0.03%|-0.89%|0.25%|False|False
5|Monero|XMR|$185,394,830|$13.29|13,948,472|$1,762,574|-0.06%|-1.05%|8.61%|False|False
6|Dash|DASH|$157,041,231|$22.09|7,109,598|$4,460,961|0.24%|8.09%|29.64%|False|False
7|Ethereum Classic|ETC|$109,027,112|$1.23|88,974,333|$1,019,813|0.11%|-0.32%|0.46%|False|False
8|MaidSafeCoin|MAID|$90,166,335|$0.199240|452,552,412|$799,118|-0.11%|1.10%|18.88%|True|False
9|NEM|XEM|$60,450,926|$0.006717|8,999,999,999|$191,372|-0.46%|-5.38%|-3.92%|True|False
10|Augur|REP|$56,394,476|$5.13|11,000,000|$70,945|0.20%|3.01%|17.21%|True|False
11|Iconomi|ICN|$29,006,558|$0.333409|87,000,000|$147,780|-0.15%|-1.05%|-22.66%|True|False
12|Steem|STEEM|$28,891,527|$0.123235|234,442,682|$156,289|-0.02%|-2.75%|-15.33%|False|False
13|Factom|FCT|$28,438,048|$3.25|8,753,219|$346,366|0.14%|-0.71%|-3.48%|True|False
14|Golem|GNT|$28,394,279|$0.034627|820,000,000|$4,776,000|-2.28%|-1.22%|32.74%|True|False
15|Tether|USDT|$24,951,428|$1.00|24,950,996|$1,383,540|0.00%|0.00%|0.00%|True|False
16|Waves|WAVES|$24,308,289|$0.243083|100,000,000|$54,830|-0.04%|-3.68%|-0.97%|True|False
17|Dogecoin|DOGE|$22,427,166|$0.000207|108,205,691,105|$137,499|0.03%|1.05%|0.00%|False|False
18|Zcash|ZEC|$21,584,270|$31.05|695,107|$645,396|0.05%|-2.47%|-4.34%|False|False
19|DigixDAO|DGD|$18,837,264|$9.42|2,000,000|$29,142|0.06%|-2.01%|3.06%|True|False
20|Ardor|ARDR|$15,504,262|$0.015520|998,999,495|$98,458|0.09%|-3.66%|-18.63%|True|False
21|Lisk|LSK|$14,605,968|$0.141337|103,341,285|$107,992|0.12%|-3.02%|-5.45%|True|False
22|Stellar Lumens|XLM|$14,258,099|$0.002041|6,987,295,521|$108,985|0.24%|-2.03%|-4.29%|True|False
23|GameCredits|GAME|$13,647,825|$0.224584|60,769,369|$245,083|0.10%|-5.49%|-11.14%|False|False
24|Komodo|KMD|$11,819,157|$0.117471|100,613,158|$75,243|0.07%|4.38%|-0.08%|False|False
25|ShadowCash|SDC|$10,805,969|$1.63|6,631,289|$66,624|0.04%|-2.14%|1.23%|True|False
26|BitShares|BTS|$10,384,786|$0.004020|2,583,136,875|$66,106|0.08%|-1.78%|0.03%|True|False
27|Bitcrystals|BCY|$9,839,111|$0.237737|41,386,534|$14,579|0.08%|-3.00%|-14.55%|True|False
28|Bytecoin|BCN|$9,603,415|$0.000053|182,473,370,887|$42,776|0.04%|0.17%|4.34%|False|False
29|Counterparty|XCP|$8,984,897|$3.43|2,620,130|$180,715|-0.04%|-5.40%|8.18%|True|False
30|SingularDTV|SNGLS|$8,847,209|$0.014745|600,000,000|$2,278|0.62%|-3.69%|5.29%|True|False
31|Siacoin|SC|$8,043,934|$0.000344|23,408,503,213|$45,677|-0.13%|-2.67%|-7.78%|False|False
32|BitcoinDark|BTCD|$7,850,645|$6.09|1,288,862|$2,382|0.19%|-0.12%|-4.04%|False|False
33|Gulden|NLG|$7,752,341|$0.022763|340,561,928|$7,616|0.12%|-8.03%|-3.93%|False|True
34|Xaurum|XAUR|$7,700,139|$0.086332|89,192,089|$20,584|0.25%|-3.46%|-4.32%|True|False
35|Emercoin|EMC|$7,656,510|$0.193723|39,522,953|$13,344|0.01%|-0.38%|0.95%|False|False
36|Byteball|GBYTE|$7,646,683|$65.02|117,610|$32,886|-1.65%|-8.81%|6.58%|True|False
37|Stratis|STRAT|$7,613,443|$0.077470|98,275,495|$103,221|0.47%|-3.62%|-4.12%|False|False
38|E-Dinar Coin|EDR|$7,565,215|$0.555382|13,621,634|$1,580,318|0.01%|10.06%|16.10%|False|False
39|Decred|DCR|$7,403,978|$1.92|3,846,554|$114,377|0.79%|-6.66%|-20.30%|False|False
40|Peercoin|PPC|$7,332,756|$0.307032|23,882,700|$54,413|-0.07%|3.56%|4.64%|False|False
41|Nxt|NXT|$7,205,455|$0.007213|998,999,983|$65,952|-0.05%|-2.70%|-18.10%|True|False
42|Storjcoin X|SJCX|$6,495,161|$0.128698|50,468,144|$14,740|0.29%|-8.54%|3.75%|True|False
43|First Blood|1ST|$6,324,402|$0.073919|85,558,371|$7,765|0.04%|-1.15%|-7.95%|True|False
44|I/O Coin|IOC|$6,148,593|$0.376899|16,313,656|$29,098|0.27%|2.46%|9.39%|True|False
45|AntShares|ANS|$6,081,418|$0.121628|50,000,000|$12,166|-0.28%|-1.80%|0.11%|True|False
46|Nexium|NXC|$5,474,442|$0.082296|66,521,586|$246,639|0.02%|9.85%|39.38%|True|False
47|SysCoin|SYS|$5,370,653|$0.010272|522,867,178|$41,985|-0.04%|-6.59%|-9.27%|False|False
48|Rubycoin|RBY|$5,141,398|$0.213984|24,027,060|$4,876|0.12%|2.35%|-4.63%|True|False
49|Nexus|NXS|$4,742,417|$0.100879|47,010,956|$13,673|0.18%|-3.67%|-4.61%|False|False
50|Agoras Tokens|AGRS|$4,340,122|$0.103336|42,000,000|$843|0.10%|-7.97%|-7.42%|True|False
51|PotCoin|POT|$4,254,018|$0.019710|215,830,182|$22,530|-0.03%|0.00%|-1.04%|False|False
52|YbCoin|YBC|$3,902,715|$1.29|3,017,882|$3,213|-0.16%|-0.58%|-0.81%|True|False
53|BitConnect|BCC|$3,871,131|$0.728841|5,311,350|$68,789|0.09%|0.55%|2.79%|False|False
54|Creditbit|CRBIT|$3,827,674|$0.305299|12,537,454|$354,931|1.23%|1.14%|6.62%|False|False
55|Namecoin|NMC|$3,783,107|$0.256719|14,736,400|$60,430|-0.16%|6.75%|5.31%|False|False
56|Synereo|AMP|$3,669,229|$0.044607|82,256,324|$42,310|0.04%|0.29%|-3.65%|True|False
57|LoMoCoin|LMC|$3,339,994|$0.015889|210,204,405|$3,886|0.57%|11.29%|-7.47%|True|False
58|SolarCoin|SLR|$3,226,937|$0.092561|34,862,940|$20,362|-0.06%|-4.43%|-15.42%|True|False
59|Golos|GOLOS|$3,079,978|$0.028041|109,837,989|$3,079|0.42%|-20.07%|-43.62%|False|False
60|GridCoin|GRC|$2,594,065|$0.006707|386,756,298|$3,280|-0.20%|-7.33%|-7.03%|False|False
61|BlackCoin|BLK|$2,541,049|$0.033449|75,968,945|$20,641|0.16%|-4.13%|-6.73%|True|False
62|SuperNET|UNITY|$2,479,262|$3.04|816,061|$526|0.10%|1.65%|-11.23%|True|False
63|SARCoin|SAR|$2,429,731|$0.038964|62,358,959|$1,082|-0.14%|6.75%|3.50%|True|False
64|NAV Coin|NAV|$2,334,621|$0.038473|60,682,258|$39,675|-0.32%|-3.85%|-3.23%|True|False
65|SIBCoin|SIB|$2,226,032|$0.164224|13,554,865|$6,198|-0.16%|3.98%|8.34%|False|False
66|Global Curren...|GCR|$2,158,867|$0.021121|102,213,270|$3,895|-0.14%|-2.12%|19.90%|True|False
67|Veros|VRS|$2,038,554|$0.054714|37,258,477|$24,218|0.00%|0.30%|47.64%|True|False
68|Clams|CLAM|$1,994,649|$0.933919|2,135,784|$9,437|0.05%|-2.86%|-2.78%|True|False
69|DigiByte|DGB|$1,953,824|$0.000243|8,041,686,384|$15,406|-0.04%|-1.05%|-9.84%|False|False
70|Aeon|AEON|$1,919,134|$0.141139|13,597,511|$12,523|0.09%|2.66%|-7.31%|False|False
71|Boolberry|XBB|$1,916,955|$0.211112|9,080,297|$39,301|-0.83%|-10.02%|-32.51%|False|False
72|Omni|OMNI|$1,904,267|$3.42|556,085|$2,970|-0.06%|-1.52%|-19.34%|True|False
73|HEAT|HEAT|$1,883,577|$0.074102|25,418,870|$210|1.10%|-10.46%|-2.91%|True|False
74|vSlice|VSL|$1,837,140|$0.055020|33,390,496|$554|1.28%|6.40%|-9.42%|True|False
75|Adzcoin|ADZ|$1,791,237|$0.034067|52,579,991|$3,682|0.18%|-9.36%|-26.50%|False|False
76|Pepe Cash|PEPECASH|$1,777,007|$0.002532|701,884,009|$9,283|0.00%|-7.15%|22.08%|True|False
77|ZCoin|XZC|$1,753,674|$1.61|1,089,985|$265,160|-0.03%|2.97%|-25.27%|False|False
78|Pascal Coin|PASC|$1,623,357|$0.251069|6,465,781|$301,989|-0.03%|-6.02%|-33.43%|False|False
79|Burst|BURST|$1,622,401|$0.000950|1,708,392,563|$60,501|0.05%|-5.03%|18.88%|False|False
80|Ubiq|UBQ|$1,586,742|$0.043734|36,281,276|$22,747|-0.12%|-3.32%|2.43%|False|False
81|BitBay|BAY|$1,481,563|$0.001471|1,007,322,294|$19,075|-0.05%|-15.26%|-13.55%|True|False
82|NautilusCoin|NAUT|$1,458,845|$0.090163|16,180,000|$58,749|0.19%|-5.08%|-14.56%|True|False
83|Lykke|LKK|$1,444,488|$0.048150|30,000,000|$17,143|0.09%|3.16%|-2.13%|True|False
84|Expanse|EXP|$1,427,518|$0.265590|5,374,889|$57,578|0.11%|-7.27%|-10.24%|False|False
85|Vertcoin|VTC|$1,358,874|$0.040610|33,461,376|$18,314|0.92%|-8.71%|-17.08%|False|False
86|Radium|RADS|$1,319,119|$0.420187|3,139,361|$8,490|-0.27%|-6.64%|-13.34%|True|False
87|CureCoin|CURE|$1,302,935|$0.049295|26,431,310|$3,298|-0.27%|-9.17%|-11.70%|False|True
88|MonaCoin|MONA|$1,296,274|$0.028266|45,860,064|$744|0.03%|-0.03%|-3.27%|False|False
89|Incent|INCNT|$1,282,960|$0.055761|23,008,312|$14,622|0.66%|9.58%|12.12%|True|False
90|PIVX|PIVX|$1,249,553|$0.024226|51,579,921|$3,625|0.59%|5.55%|-5.17%|False|False
