#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 10,543,005,152|$ 864.89|12,189,925|$ 41,099,047|0.05 %|6.26 %|19.45 %|False|False
2|Litecoin|LTC|$ 617,418,067|$ 25.13|24,572,381|$ 13,274,618|0.03 %|2.38 %|11.40 %|False|False
3|Ripple|XRP|$ 218,748,677|$ 0.027981|7,817,889,792|$ 51,327|-0.10 %|2.96 %|2.84 %|True|False
4|Peercoin|PPC|$ 151,559,617|$ 7.21|21,015,717|$ 6,044,493|-0.12 %|10.54 %|73.59 %|False|False
5|Mastercoin (...|MSC|$ 110,190,763|$ 177.88|619,478|$ 46,150|0.19 %|9.36 %|-3.83 %|True|False
6|Nxt|NXT|$ 60,503,324|$ 0.060503|999,998,016|$ 235,733|-0.90 %|-4.14 %|3.71 %|True|False
7|Namecoin|NMC|$ 59,406,572|$ 7.74|7,674,144|$ 4,799,576|-0.05 %|6.92 %|62.89 %|False|False
8|BitShares PTS|PTS|$ 24,970,168|$ 19.64|1,271,139|$ 36,439|-0.08 %|4.05 %|-0.29 %|True|False
9|Quark|QRK|$ 22,539,867|$ 0.091238|247,044,512|$ 138,710|-0.37 %|-5.01 %|-14.11 %|False|False
10|Megacoin|MEC|$ 18,130,468|$ 0.839839|21,588,020|$ 14,195|-0.07 %|3.62 %|3.13 %|False|False
11|WorldCoin|WDC|$ 17,943,680|$ 0.464468|38,632,754|$ 120,732|-0.18 %|-1.05 %|-3.09 %|False|False
12|Primecoin|XPM|$ 17,065,977|$ 4.40|3,874,693|$ 534,563|-0.05 %|5.39 %|71.93 %|False|False
13|Feathercoin|FTC|$ 11,954,622|$ 0.416347|28,713,115|$ 341,119|-0.15 %|2.89 %|26.54 %|False|False
14|Novacoin|NVC|$ 9,212,867|$ 16.84|546,986|$ 90,750|-0.11 %|4.28 %|26.01 %|False|False
15|Infinitecoin|IFC|$ 7,594,274|$ 0.000085|89,451,592,227|$ 40,788|0.21 %|-1.39 %|-9.05 %|False|False
