#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,503,237,169|$ 238.57|14,684,466|$ 13,022,820|-0.01 %|0.42 %|1.93 %|False|False
2|Ripple|XRP|$ 176,379,392|$ 0.005429|32,488,247,336|$ 394,095|-0.21 %|-7.69 %|-16.21 %|True|False
3|Litecoin|LTC|$ 128,979,869|$ 3.03|42,567,884|$ 840,964|-0.07 %|0.97 %|4.91 %|False|False
4|Ethereum|ETH|$ 50,377,850|$ 0.683872|73,665,663|$ 142,425|-0.13 %|-0.63 %|-10.03 %|False|False
5|BitShares|BTS|$ 13,261,741|$ 0.005279|2,511,953,117|$ 101,761|0.04 %|-2.15 %|-16.29 %|True|False
6|BanxShares|BANX|$ 13,008,791|$ 1.81|7,174,808|$ 9,413|-0.01 %|0.42 %|1.93 %|True|False
7|Dash|DASH|$ 12,675,284|$ 2.17|5,847,250|$ 52,219|-0.01 %|-1.34 %|-7.97 %|False|False
8|Dogecoin|DOGE|$ 12,265,085|$ 0.000121|101,237,162,377|$ 19,995|-0.05 %|-0.70 %|-0.98 %|False|False
9|Stellar|STR|$ 9,865,678|$ 0.002039|4,837,356,606|$ 1,548|0.06 %|-2.08 %|-1.59 %|True|False
10|MaidSafeCoin|MAID|$ 8,487,862|$ 0.018756|452,552,412|$ 7,279|-0.09 %|1.49 %|-5.53 %|True|False
11|Peercoin|PPC|$ 8,473,493|$ 0.373777|22,669,919|$ 9,106|0.02 %|-1.38 %|-0.85 %|False|False
12|Nxt|NXT|$ 8,212,086|$ 0.008212|999,997,096|$ 18,445|-0.10 %|0.07 %|-8.18 %|True|False
13|Bytecoin|BCN|$ 4,979,925|$ 0.000028|176,567,467,479|$ 5,057|0.19 %|1.51 %|-2.56 %|False|False
14|Namecoin|NMC|$ 4,640,486|$ 0.368645|12,587,944|$ 20,178|-0.05 %|0.16 %|-2.48 %|False|False
15|TRMB|TRMB|$ 4,248,749|$ 0.157313|27,008,190|$ 23,961|0.00 %|-0.00 %|0.28 %|True|False
16|Monero|XMR|$ 3,906,256|$ 0.409140|9,547,469|$ 14,591|-0.02 %|-0.53 %|-7.50 %|False|False
17|Counterparty|XCP|$ 2,248,264|$ 0.851911|2,639,082|$ 583|-0.13 %|0.24 %|4.73 %|True|False
18|BlackCoin|BLK|$ 2,028,838|$ 0.027049|75,006,425|$ 3,063|-0.06 %|-1.17 %|-3.71 %|True|False
19|NuShares|NSR|$ 1,822,639|$ 0.002178|836,922,064|$ 2,977|-2.33 %|-2.59 %|20.69 %|True|False
20|MonaCoin|MONA|$ 1,801,893|$ 0.078966|22,818,715|$ 3,056|-0.08 %|-6.13 %|-17.90 %|False|False
21|Rubycoin|RBY|$ 1,785,723|$ 0.080140|22,282,408|$ 10,188|0.17 %|13.34 %|54.64 %|True|False
22|YbCoin|YBC|$ 1,715,039|$ 0.571680|3,000,000|$ 59,140|-0.02 %|1.66 %|-1.07 %|True|False
