#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,355,957,088|$ 237.70|14,118,635|$ 13,222,563|0.21 %|1.64 %|7.92 %|False|False
2|Ripple|XRP|$ 257,261,581|$ 0.008062|31,908,551,587|$ 138,262|0.04 %|0.58 %|0.38 %|True|False
3|Litecoin|LTC|$ 55,368,261|$ 1.43|38,689,041|$ 907,758|0.08 %|1.19 %|5.40 %|False|False
4|Dash|DASH|$ 14,822,324|$ 2.78|5,334,196|$ 41,059|0.12 %|-0.50 %|-7.04 %|False|False
5|Stellar|STR|$ 13,020,637|$ 0.002699|4,824,411,197|$ 7,374|0.10 %|-0.43 %|2.61 %|True|False
6|MaidSafeCoin|MAID|$ 10,214,965|$ 0.022572|452,552,412|$ 15,668|0.83 %|-3.82 %|2.86 %|True|False
7|Dogecoin|DOGE|$ 9,686,503|$ 0.000098|99,254,904,905|$ 62,975|0.06 %|0.17 %|-2.95 %|False|False
8|Nxt|NXT|$ 9,342,821|$ 0.009343|999,997,096|$ 11,961|0.09 %|0.33 %|0.11 %|True|False
9|BitShares|BTS|$ 9,164,756|$ 0.003653|2,508,859,327|$ 36,561|-0.02 %|4.50 %|-15.56 %|True|False
10|BanxShares|BANX|$ 7,387,602|$ 1.45|5,096,192|$ 15,939|0.21 %|1.63 %|7.87 %|True|False
11|Peercoin|PPC|$ 5,212,999|$ 0.234013|22,276,579|$ 3,558|0.15 %|1.75 %|4.19 %|False|False
12|Bytecoin|BCN|$ 4,576,764|$ 0.000027|172,326,622,560|$ 7,165|-0.13 %|-0.26 %|14.48 %|False|False
13|Monero|XMR|$ 3,714,364|$ 0.500261|7,424,855|$ 12,115|0.17 %|1.02 %|-9.85 %|False|False
14|Namecoin|NMC|$ 3,623,237|$ 0.316354|11,453,094|$ 6,288|0.22 %|-0.93 %|-0.10 %|False|False
15|YbCoin|YBC|$ 2,886,896|$ 0.962299|3,000,000|$ 44,718|-0.06 %|0.13 %|-0.77 %|True|False
16|Counterparty|XCP|$ 2,569,960|$ 0.972905|2,641,532|$ 1,177|0.40 %|4.59 %|14.16 %|True|False
17|PayCoin|XPY|$ 2,138,814|$ 0.136173|15,706,607|$ 9,130|-0.34 %|1.18 %|-11.58 %|False|True
18|NuShares|NSR|$ 2,058,101|$ 0.002528|814,222,938|$ 151|0.07 %|4.44 %|-0.42 %|True|False
19|SuperNET|UNITY|$ 1,760,087|$ 2.16|816,061|$ 532|0.21 %|3.09 %|-0.57 %|True|False
20|ARCHcoin|ARCH|$ 1,559,683|$ 0.095461|16,338,348|$ 6,522|0.16 %|9.07 %|-6.60 %|True|False
21|Swarm|SWARM|$ 1,463,140|$ 0.014639|99,945,431|$ 1,670|0.58 %|-7.56 %|-2.83 %|True|False
22|MonaCoin|MONA|$ 1,417,253|$ 0.073557|19,267,395|$ 6,731|-0.09 %|0.30 %|-21.19 %|False|False
23|NEM|XEM|$ 1,378,688|$ 0.000153|8,999,999,999|$ 1,915|-0.06 %|-0.67 %|15.19 %|True|False
24|FuelCoin|FC2|$ 1,321,148|$ 0.013184|100,206,032|$ 1,904|-0.09 %|25.16 %|193.60 %|False|True
25|DNotes|NOTE|$ 1,176,276|$ 0.011892|98,909,196|$ 897|0.09 %|3.43 %|11.72 %|False|False
26|GetGems|GEMZ|$ 1,175,327|$ 0.013336|88,135,217|$ 318|-0.20 %|-12.50 %|11.83 %|True|False
27|BlackCoin|BLK|$ 1,059,955|$ 0.014157|74,869,864|$ 3,537|0.27 %|-0.30 %|-1.62 %|True|False
28|FairCoin|FAIR|$ 1,022,102|$ 0.019777|51,682,200|$ 209|0.22 %|-2.49 %|3.30 %|True|False
29|BitcoinDark|BTCD|$ 1,008,110|$ 0.829217|1,215,737|$ 980|0.36 %|1.83 %|-5.59 %|False|False
30|InstantDEX|DEX|$ 985,438|$ 0.985438|1,000,000|$ 707|1.63 %|-2.24 %|-8.80 %|True|False
31|NuBits|NBT|$ 971,686|$ 1.00|970,356|$ 849|0.01 %|0.79 %|2.03 %|True|False
32|Rimbit|RBT|$ 907,575|$ 0.008081|112,307,472|$ 16|-2.91 %|-23.22 %|25.56 %|True|False
33|Ethercoin|ETC|$ 897,298|$ 0.897298|1,000,000|$ 154|-2.24 %|-7.53 %|4.88 %|True|False
34|Clams|CLAM|$ 863,544|$ 1.30|662,493|$ 34,594|0.71 %|2.93 %|-0.03 %|True|False
35|SolarFarm|CELL|$ 826,957|$ 0.009406|87,916,934|$ 58|0.28 %|-5.69 %|2.15 %|True|False
36|Mastercoin (...|MSC|$ 782,394|$ 1.45|539,713|$ 15|0.21 %|1.63 %|-1.75 %|True|False
37|Startcoin|START|$ 745,393|$ 0.032468|22,957,696|$ 3,820|0.06 %|-0.93 %|2.00 %|False|True
38|VeriCoin|VRC|$ 740,872|$ 0.027358|27,081,102|$ 7,730|1.19 %|23.65 %|67.93 %|False|False
39|Storjcoin X|SJCX|$ 729,300|$ 0.017589|41,464,404|$ 577|0.07 %|0.10 %|14.94 %|True|False
40|ShadowCash|SDC|$ 726,350|$ 0.112192|6,474,138|$ 2,834|0.49 %|-0.61 %|18.32 %|True|False
41|NXTventure|NXTV|$ 494,237|$ 0.494237|1,000,000|$ 21|0.09 %|25.69 %|-3.71 %|True|False
42|DigiByte|DGB|$ 489,368|$ 0.000120|4,093,984,125|$ 1,555|-0.01 %|0.44 %|0.32 %|False|False
43|DigitalNote|XDN|$ 468,476|$ 0.000069|6,838,712,169|$ 4,113|0.52 %|2.61 %|16.61 %|False|False
44|Novacoin|NVC|$ 464,868|$ 0.447145|1,039,635|$ 818|0.32 %|0.26 %|5.22 %|False|False
45|TileCoin|XTC|$ 451,859|$ 0.004519|100,000,000|$ 901|0.81 %|-2.87 %|2.98 %|True|False
46|Unobtanium|UNO|$ 447,387|$ 2.30|194,801|$ 383|-0.65 %|2.33 %|-4.41 %|False|False
47|Auroracoin|AUR|$ 431,288|$ 0.064115|6,726,809|$ 3,249|0.67 %|-6.57 %|62.08 %|False|True
48|Pangea Poker|PANGEA|$ 402,182|$ 0.402443|999,352|$ 62|0.10 %|-11.92 %|-14.10 %|True|False
49|ProsperityCoin|PRO|$ 385,310|$ 1.93|200,000|$ 92|0.00 %|6.54 %|?|True|False
50|EmerCoin|EMC|$ 368,943|$ 0.010559|34,941,626|$ 3,488|-0.01 %|45.24 %|?|False|False
51|Blocknet|BLOCK|$ 343,487|$ 0.088213|3,893,853|$ 2,724|0.19 %|3.49 %|92.62 %|True|False
52|Jinn|JINN|$ 334,079|$ 3.34|100,000|$ 11|-0.56 %|11.76 %|18.15 %|True|False
53|Ixcoin|IXC|$ 306,632|$ 0.014602|20,999,906|$ 171|0.73 %|11.36 %|5.23 %|True|False
54|jl777hodl|JLH|$ 302,728|$ 0.030273|10,000,000|$ 650|0.14 %|5.52 %|6.19 %|True|False
55|SysCoin|SYS|$ 292,462|$ 0.000713|410,062,443|$ 193|0.17 %|1.60 %|-5.95 %|False|False
56|ReddCoin|RDD|$ 283,825|$ 0.000010|27,567,271,968|$ 505|-0.08 %|-2.42 %|-23.65 %|True|False
57|WorldCoin|WDC|$ 276,418|$ 0.003543|78,016,537|$ 1,838|0.15 %|3.67 %|1.84 %|False|False
58|LIQUID|LIQUID|$ 269,074|$ 2.80|96,000|$ 1,329|0.09 %|5.00 %|21.01 %|True|False
59|I0Coin|I0C|$ 267,084|$ 0.012848|20,787,396|$ 153|0.01 %|-0.50 %|26.78 %|False|False
60|Navajo|NAV|$ 265,098|$ 0.004551|58,246,471|$ 312|0.28 %|2.17 %|23.48 %|True|False
61|Mintcoin|MINT|$ 261,740|$ 0.000012|21,040,903,664|$ 51|0.09 %|12.33 %|3.42 %|True|False
62|Infinitecoin|IFC|$ 260,761|$ 0.000003|90,596,264,267|$ 171|-0.72 %|-4.50 %|-12.30 %|False|False
63|sharkfund0|SF0|$ 259,174|$ 197.26|1,314|$ 197|-0.03 %|?|-20.43 %|True|False
64|GridCoin|GRC|$ 256,838|$ 0.000717|358,312,100|$ 696|0.66 %|3.82 %|3.65 %|False|False
65|Tether|USDT|$ 251,600|$ 1.00|251,600|$ 66|0.00 %|0.00 %|0.00 %|True|False
66|CloakCoin|CLOAK|$ 232,169|$ 0.050744|4,575,302|$ 196|0.06 %|5.28 %|0.23 %|True|False
67|CannabisCoin|CANN|$ 231,495|$ 0.003031|76,373,810|$ 1,492|0.14 %|3.33 %|-10.59 %|False|False
68|Gulden|NLG|$ 227,951|$ 0.000998|228,445,802|$ 436|0.21 %|-0.14 %|3.17 %|False|True
69|Crave|CRAVE|$ 225,993|$ 0.418793|539,629|$ 3,222|0.22 %|3.53 %|-1.18 %|True|False
70|XCurrency|XC|$ 225,454|$ 0.040283|5,596,796|$ 2,050|0.46 %|8.01 %|37.10 %|True|False
71|Feathercoin|FTC|$ 216,498|$ 0.002975|72,761,280|$ 738|-0.09 %|-2.14 %|-25.94 %|False|False
72|CureCoin|CURE|$ 210,388|$ 0.008366|25,146,767|$ 87|0.20 %|8.10 %|18.60 %|False|True
73|Primecoin|XPM|$ 199,285|$ 0.020241|9,845,638|$ 1,158|-0.39 %|4.79 %|5.38 %|False|False
74|Jay|JAY|$ 191,480|$ 0.193328|990,440|$ 36|0.08 %|5.70 %|-4.59 %|True|False
75|Quark|QRK|$ 191,040|$ 0.000768|248,902,763|$ 751|-0.00 %|1.31 %|-12.31 %|False|False
76|BitBay|BAY|$ 191,015|$ 0.000191|1,000,790,208|$ 807|0.08 %|-5.71 %|-1.63 %|True|False
77|BitSwift|SWIFT|$ 188,413|$ 0.046801|4,025,817|$ 78|0.62 %|6.91 %|23.12 %|True|False
78|Burst|BURST|$ 188,256|$ 0.000241|781,801,101|$ 898|0.09 %|-0.94 %|-12.59 %|False|False
79|Megacoin|MEC|$ 187,542|$ 0.006571|28,542,040|$ 942|0.03 %|-5.61 %|-7.19 %|False|False
80|UCIcoin|UCI|$ 183,789|$ 0.044225|4,155,745|$ 32|0.46 %|170.29 %|100.63 %|True|False
81|NetCoin|NET|$ 181,066|$ 0.000455|398,347,887|$ 366|-0.31 %|3.16 %|17.09 %|False|False
82|Positron|TRON|$ 180,814|$ 0.111729|1,618,326|$ 11,904|0.33 %|14.74 %|20.45 %|True|False
83|MaxCoin|MAX|$ 177,858|$ 0.004320|41,175,537|$ 419|0.65 %|-2.44 %|-9.39 %|False|False
84|bitUSD|BITUSD|$ 173,200|$ 1.12|155,309|$ 3,287|0.20 %|2.04 %|2.70 %|True|False
85|Qora|QORA|$ 162,555|$ 0.000016|10,000,000,000|$ 307|-0.73 %|0.43 %|23.37 %|True|False
86|BilShares|BILS|$ 161,415|$ 0.000161|1,000,000,000|$ 85|-0.00 %|6.27 %|14.31 %|True|False
87|PotCoin|POT|$ 158,543|$ 0.000800|198,210,637|$ 488|0.17 %|0.63 %|1.28 %|False|False
88|Sling|SLING|$ 158,403|$ 0.212896|744,036|$ 10,070|0.13 %|1.24 %|126.83 %|True|False
89|Xaurum|XAU|$ 158,382|$ 155.89|1,016|$ 1,294|0.02 %|17.14 %|146.18 %|False|False
90|BitShares PTS|PTS|$ 158,286|$ 0.000158|999,999,386|$ 60|-0.34 %|-17.18 %|8.76 %|True|False
91|Diamond|DMD|$ 156,815|$ 0.150985|1,038,608|$ 1,479|0.02 %|11.09 %|31.81 %|False|False
92|Horizon|HZ|$ 153,998|$ 0.000226|680,865,886|$ 2,300|0.23 %|3.87 %|-1.66 %|True|False
93|ZiftrCOIN|ZRC|$ 151,095|$ 0.028127|5,371,860|$ 155|0.95 %|11.90 %|42.95 %|False|False
94|Zeitcoin|ZEIT|$ 149,131|$ 0.000005|31,211,673,315|$ 157|-1.24 %|-4.10 %|-10.40 %|False|False
95|SolarCoin|SLR|$ 144,799|$ 0.004305|33,632,252|$ 44|0.26 %|1.53 %|6.62 %|True|False
96|Vanillacoin|VNL|$ 130,658|$ 0.017442|7,491,011|$ 1,561|-0.70 %|-5.43 %|0.95 %|False|False
97|Hyper|HYPER|$ 123,378|$ 0.030211|4,083,920|$ 333|-0.14 %|1.50 %|8.73 %|False|False
98|Uro|URO|$ 122,469|$ 0.116680|1,049,614|$ 366|0.24 %|2.37 %|-0.57 %|False|False
99|bitCNY|BITCNY|$ 121,398|$ 0.163782|741,216|$ 5,126|-0.03 %|0.08 %|1.83 %|True|False
100|SmileyCoin|SMLY|$ 118,001|$ 0.000005|24,822,606,875|$ 62|0.21 %|2.34 %|14.75 %|False|True
101|Node|NODE|$ 116,234|$ 0.000116|1,000,000,000|$ 40|-1.38 %|-9.95 %|-4.39 %|True|False
102|Viacoin|VIA|$ 115,312|$ 0.007631|15,110,990|$ 2,212|-0.62 %|16.60 %|31.86 %|False|False
103|NeoDICE|DICE|$ 112,394|$ 0.112394|1,000,000|$ 25|0.09 %|-10.86 %|-15.06 %|True|False
104|DogeCoinDark|DOGED|$ 111,505|$ 0.000014|8,184,921,007|$ 311|-1.57 %|-3.86 %|-2.63 %|False|False
105|TEKcoin|TEK|$ 110,952|$ 0.007856|14,122,698|$ 603|0.20 %|0.26 %|7.63 %|False|False
106|Jumbucks|JBS|$ 110,784|$ 0.032797|3,377,853|$ 854|0.12 %|-1.21 %|28.49 %|False|False
107|I/O Coin|IOC|$ 109,838|$ 0.006796|16,161,651|$ 327|-0.33 %|2.41 %|15.60 %|True|False
108|FreeMarket|MRKT|$ 109,690|$ 0.152347|720,000|$ 16|1.75 %|2.14 %|-19.05 %|True|False
109|RibbitRewards|RBR|$ 107,429|$ 0.000269|400,000,000|$ 584|0.21 %|2.40 %|10.84 %|True|False
110|MMNXT|MMNXT|$ 106,071|$ 0.010489|10,112,486|$ 160|1.54 %|0.61 %|-0.56 %|True|False
111|ATOMIC|ATOMIC|$ 102,968|$ 0.168801|610,000|$ 48|-0.04 %|-1.69 %|-13.87 %|True|False
112|Vertcoin|VTC|$ 100,614|$ 0.006946|14,484,122|$ 336|0.34 %|-2.32 %|-9.55 %|False|False
113|VPNCoin|VPN|$ 99,585|$ 0.000249|400,186,428|$ 523|-0.25 %|0.59 %|9.70 %|True|False
114|Zetacoin|ZET|$ 95,887|$ 0.000592|162,067,637|$ 317|0.13 %|-1.62 %|-8.20 %|False|False
