#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,346,019,891|$ 478.39|13,265,285|$ 14,521,947|-0.03 %|0.27 %|-1.61 %|False|False
2|Litecoin|LTC|$ 174,112,422|$ 5.44|32,008,821|$ 2,266,967|-0.06 %|0.61 %|6.95 %|False|False
3|Ripple|XRP|$ 136,909,836|$ 0.004723|28,989,252,282|$ 111,876|-0.01 %|0.39 %|-1.30 %|True|False
4|BitShares|BTS|$ 76,165,913|$ 0.038085|1,999,883,512|$ 791,738|0.03 %|-2.38 %|17.13 %|True|False
5|Nxt|NXT|$ 39,789,346|$ 0.039789|999,997,096|$ 163,699|-0.39 %|-5.37 %|9.24 %|True|False
6|Dogecoin|DOGE|$ 25,361,718|$ 0.000275|92,094,732,788|$ 1,887,570|0.89 %|26.47 %|34.67 %|False|False
7|Peercoin|PPC|$ 17,284,603|$ 0.795857|21,718,229|$ 96,972|0.05 %|5.52 %|7.43 %|False|False
8|Dash|DASH|$ 13,303,019|$ 2.86|4,648,774|$ 91,778|-0.17 %|1.61 %|-5.15 %|False|False
9|Namecoin|NMC|$ 10,250,022|$ 1.05|9,799,218|$ 23,728|0.00 %|2.28 %|1.66 %|False|False
10|MaidSafeCoin|MAID|$ 8,818,286|$ 0.019486|452,552,412|$ 3,139|0.09 %|1.42 %|-2.14 %|True|False
11|BitcoinDark|BTCD|$ 7,702,284|$ 6.51|1,183,661|$ 25,521|-0.16 %|-2.34 %|0.05 %|False|False
12|Monero|XMR|$ 6,254,513|$ 1.83|3,414,175|$ 163,022|0.07 %|-1.79 %|-5.22 %|False|False
13|Counterparty|XCP|$ 6,222,632|$ 2.35|2,647,961|$ 13,005|0.08 %|-1.86 %|-7.02 %|True|False
14|BitShares PTS|PTS|$ 5,596,397|$ 3.26|1,715,131|$ 59,544|-0.02 %|-0.49 %|6.36 %|True|False
15|BlackCoin|BLK|$ 4,392,146|$ 0.058821|74,670,299|$ 229,048|-1.11 %|2.70 %|38.61 %|True|False
16|XCurrency|XC|$ 4,197,246|$ 0.757961|5,537,547|$ 21,133|0.12 %|4.29 %|19.28 %|True|False
17|Stellar|STR|$ 3,324,345|$ 0.002827|1,176,131,214|$ 115,588|-0.94 %|-7.08 %|37.26 %|True|False
18|Mastercoin (...|MSC|$ 3,027,600|$ 5.38|563,162|$ 6,096|-0.10 %|12.89 %|41.54 %|True|False
19|Quark|QRK|$ 2,826,203|$ 0.011386|248,207,011|$ 95,345|-0.96 %|12.84 %|67.24 %|False|False
20|Bytecoin|BCN|$ 2,775,895|$ 0.000017|161,838,833,061|$ 4,253|-0.27 %|-2.86 %|-4.69 %|False|False
21|VeriCoin|VRC|$ 1,854,657|$ 0.069079|26,848,419|$ 35,526|0.34 %|6.67 %|-12.64 %|False|False
22|Viacoin|VIA|$ 1,848,269|$ 0.167347|11,044,544|$ 13,996|-0.15 %|3.10 %|-18.81 %|False|False
23|Zetacoin|ZET|$ 1,758,578|$ 0.010930|160,898,698|$ 6,481|0.10 %|-1.14 %|0.40 %|False|False
24|ReddCoin|RDD|$ 1,695,149|$ 0.000062|27,347,782,864|$ 26,820|-0.03 %|-7.17 %|-14.46 %|True|False
25|Primecoin|XPM|$ 1,561,235|$ 0.224183|6,964,105|$ 65,590|0.20 %|6.42 %|1.51 %|False|False
26|MonaCoin|MONA|$ 1,475,519|$ 0.122741|12,021,382|$ 7,897|-0.22 %|-7.38 %|-31.63 %|False|False
27|Nxttycoin|NXTTY|$ 1,326,579|$ 0.006633|200,000,000|$ 44,396|-1.63 %|-10.02 %|107.51 %|True|False
28|jl777hodl|JLH|$ 1,263,558|$ 0.126356|10,000,000|$ 1,815|-0.25 %|-2.12 %|35.60 %|True|False
29|Feathercoin|FTC|$ 1,118,546|$ 0.020386|54,867,730|$ 2,960|0.53 %|0.14 %|-7.87 %|False|False
30|YbCoin|YBC|$ 1,104,866|$ 0.555826|1,987,793|$ 19,382|0.06 %|5.59 %|11.29 %|True|False
31|Coinomat|CNMT|$ 943,384|$ 0.314461|3,000,000|$ 1,749|-0.04 %|-7.70 %|47.46 %|True|False
32|MaxCoin|MAX|$ 933,098|$ 0.025988|35,905,241|$ 5,248|-0.09 %|-3.32 %|4.01 %|False|False
33|Qora|QORA|$ 906,266|$ 0.000091|10,000,000,000|$ 641|-0.24 %|11.79 %|28.83 %|True|False
34|WorldCoin|WDC|$ 904,039|$ 0.014073|64,241,382|$ 11,705|0.71 %|9.89 %|72.55 %|False|False
35|Stealthcoin|XST|$ 892,096|$ 0.042522|20,979,551|$ 292,947|0.25 %|5.73 %|6.61 %|False|False
36|DigitalNote|XDN|$ 889,081|$ 0.000144|6,154,221,682|$ 15,099|0.03 %|2.56 %|-14.84 %|False|False
37|Megacoin|MEC|$ 871,239|$ 0.034546|25,219,777|$ 18,357|-1.27 %|-7.56 %|28.79 %|False|False
38|NEMstake|NEM|$ 853,977|$ 1,102|775|$ 8,499|-1.21 %|6.35 %|21.99 %|True|False
39|GameLeagueCoin|GML|$ 807,569|$ 0.001615|500,000,000|$ 16,682|1.65 %|42.40 %|24.67 %|True|False
40|Infinitecoin|IFC|$ 802,474|$ 0.000009|90,592,808,115|$ 6,097|-0.82 %|2.82 %|7.36 %|False|False
41|Vertcoin|VTC|$ 784,355|$ 0.100173|7,830,014|$ 5,628|0.13 %|1.23 %|-9.96 %|False|False
42|Storjcoin X|SJCX|$ 743,866|$ 0.018847|39,469,276|$ 16,539|0.70 %|-2.83 %|38.31 %|True|False
