#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 9,315,539,923|$ 589.63|15,798,969|$ 98,192,120|0.06 %|2.97 %|-7.82 %|False|False
2|Ethereum|ETH|$ 905,752,654|$ 10.95|82,734,010|$ 16,485,163|0.09 %|2.07 %|-11.69 %|False|False
3|Ripple|XRP|$ 223,571,432|$ 0.006288|35,557,883,251|$ 1,973,649|-0.07 %|-2.50 %|3.48 %|True|False
4|Steem|STEEM|$ 217,746,223|$ 2.04|106,949,222|$ 196,964|-0.16 %|-1.38 %|-13.10 %|False|False
5|Ethereum Cla...|ETC|$ 209,172,035|$ 2.54|82,407,058|$ 23,578,222|-1.06 %|-4.82 %|53.82 %|False|False
6|Litecoin|LTC|$ 176,538,344|$ 3.76|47,000,775|$ 898,472|-0.00 %|1.10 %|-6.23 %|False|False
7|Dash|DASH|$ 69,811,622|$ 10.50|6,650,056|$ 513,404|-0.08 %|4.28 %|14.89 %|False|False
8|NEM|XEM|$ 47,687,751|$ 0.005299|8,999,999,999|$ 148,335|-0.12 %|2.10 %|-20.45 %|True|False
9|MaidSafeCoin|MAID|$ 39,686,750|$ 0.087695|452,552,412|$ 748,976|-0.11 %|2.21 %|9.60 %|True|False
10|Nxt|NXT|$ 29,984,415|$ 0.030014|998,999,999|$ 417,997|0.11 %|-1.09 %|9.64 %|True|False
11|Monero|XMR|$ 24,499,520|$ 1.95|12,592,028|$ 310,909|0.28 %|9.62 %|3.48 %|False|False
12|Dogecoin|DOGE|$ 24,356,744|$ 0.000231|105,494,046,560|$ 292,044|0.12 %|5.22 %|-1.30 %|False|False
13|Lisk|LSK|$ 23,270,783|$ 0.232708|100,000,000|$ 525,551|-0.19 %|3.96 %|-15.42 %|True|False
14|DigixDAO|DGD|$ 22,155,260|$ 11.08|2,000,000|$ 33,952|0.08 %|0.78 %|7.39 %|True|False
15|Synereo|AMP|$ 18,921,469|$ 0.102389|184,800,000|$ 26,205|-0.07 %|-2.56 %|-12.96 %|True|False
16|Emercoin|EMC|$ 18,892,196|$ 0.493813|38,257,808|$ 81,871|0.26 %|4.07 %|-1.43 %|False|False
17|Waves|WAVES|$ 16,626,910|$ 0.166269|100,000,000|$ 57,076|-0.49 %|1.42 %|-8.50 %|True|False
18|Factom|FCT|$ 13,751,452|$ 1.57|8,753,219|$ 145,141|0.02 %|0.62 %|-11.16 %|True|False
19|BitShares|BTS|$ 11,720,532|$ 0.004562|2,569,417,083|$ 220,281|0.03 %|6.87 %|-6.39 %|True|False
20|Stellar|XLM|$ 10,968,108|$ 0.001940|5,653,103,727|$ 50,812|-0.03 %|0.80 %|1.21 %|True|False
21|Siacoin|SC|$ 9,429,274|$ 0.000552|17,092,071,848|$ 88,699|0.01 %|0.23 %|-13.54 %|False|False
22|Bytecoin|BCN|$ 9,318,037|$ 0.000051|181,056,650,644|$ 17,913|0.16 %|8.06 %|-3.54 %|False|False
23|Peercoin|PPC|$ 8,723,679|$ 0.373018|23,386,755|$ 77,240|-0.06 %|1.69 %|-3.80 %|False|False
24|Counterparty|XCP|$ 7,122,784|$ 2.71|2,625,702|$ 42,558|-0.25 %|0.43 %|10.64 %|True|False
25|Tether|USDT|$ 6,948,513|$ 0.999557|6,951,591|$ 930,705|0.00 %|-0.01 %|-0.05 %|True|False
26|Storjcoin X|SJCX|$ 6,668,667|$ 0.134671|49,518,143|$ 25,026|0.15 %|9.55 %|6.04 %|True|False
27|Agoras Tokens|AGRS|$ 5,815,259|$ 0.138459|42,000,000|$ 2,438|0.28 %|-1.51 %|12.95 %|True|False
28|GameCredits|GAME|$ 5,794,040|$ 0.103495|55,983,752|$ 18,970|-0.46 %|-0.98 %|-13.23 %|False|False
29|YbCoin|YBC|$ 5,209,416|$ 1.73|3,010,750|$ 89,164|0.28 %|-1.50 %|2.72 %|True|False
30|Namecoin|NMC|$ 4,823,672|$ 0.327330|14,736,400|$ 23,776|-0.14 %|1.25 %|-9.79 %|False|False
31|FedoraCoin|TIPS|$ 4,261,538|$ 0.000010|431,618,864,377|$ 4,643|-0.02 %|6.52 %|23.25 %|False|False
32|NautilusCoin|NAUT|$ 4,149,903|$ 0.335078|12,384,895|$ 45,193|-0.44 %|-6.15 %|-24.09 %|True|False
33|Xaurum|XAU|$ 3,817,569|$ 509.92|7,487|$ 83|0.06 %|15.57 %|13.11 %|False|False
34|Decred|DCR|$ 3,764,921|$ 1.62|2,322,480|$ 14,297|-0.20 %|1.62 %|-7.33 %|False|False
35|EuropeCoin|ERC|$ 3,600,905|$ 0.038768|92,882,561|$ 563|0.48 %|34.74 %|-9.14 %|True|False
36|Yocoin|YOC|$ 3,575,475|$ 0.177048|20,194,900|$ 16,269|-0.30 %|7.25 %|-1.87 %|False|False
37|SARCoin|SAR|$ 3,384,627|$ 0.054405|62,211,657|$ 1,295|-0.20 %|4.44 %|-10.94 %|True|False
38|Swiscoin|SCN|$ 3,367,842|$ 2.57|1,308,850|$ 1,704|-0.01 %|-0.41 %|1.50 %|False|False
39|Bitcrystals|BCY|$ 3,365,284|$ 0.080028|42,051,229|$ 7,238|-0.31 %|1.12 %|-4.44 %|True|False
40|SysCoin|SYS|$ 3,189,163|$ 0.007438|428,751,485|$ 12,405|-0.09 %|-0.41 %|-7.42 %|False|False
41|SolarCoin|SLR|$ 2,960,690|$ 0.085999|34,426,864|$ 453|-0.45 %|-6.20 %|-14.59 %|True|False
42|VPNCoin|VPN|$ 2,775,865|$ 0.006934|400,339,746|$ 6,332|0.04 %|0.83 %|0.19 %|True|False
43|GridCoin|GRC|$ 2,269,191|$ 0.005987|379,040,283|$ 1,960|0.30 %|3.57 %|7.11 %|False|False
44|DigiByte|DGB|$ 2,196,515|$ 0.000316|6,955,094,966|$ 27,085|0.05 %|5.35 %|-14.52 %|False|False
45|BlackCoin|BLK|$ 2,193,417|$ 0.029018|75,588,841|$ 32,489|0.09 %|1.66 %|-4.66 %|True|False
46|SuperNET|UNITY|$ 1,988,658|$ 2.44|816,061|$ 434|0.51 %|12.31 %|-2.24 %|True|False
47|I/O Coin|IOC|$ 1,898,847|$ 0.116702|16,270,871|$ 4,222|0.06 %|-0.11 %|-14.56 %|True|False
48|BitcoinDark|BTCD|$ 1,871,270|$ 1.46|1,279,462|$ 3,757|0.00 %|8.40 %|-6.06 %|False|False
49|Rubycoin|RBY|$ 1,757,990|$ 0.075347|23,331,813|$ 2,279|0.26 %|3.77 %|-18.19 %|True|False
50|Expanse|EXP|$ 1,732,051|$ 0.514832|3,364,302|$ 48,068|-0.06 %|-0.13 %|-19.79 %|False|False
51|MonaCoin|MONA|$ 1,722,244|$ 0.046652|36,916,457|$ 1,149|0.10 %|-2.56 %|0.33 %|False|False
52|Feathercoin|FTC|$ 1,708,935|$ 0.013054|130,912,134|$ 2,839|-0.12 %|-3.19 %|-0.70 %|False|False
53|Nexus|NIRO|$ 1,634,850|$ 0.040332|40,534,328|$ 17,810|0.98 %|-3.88 %|-10.83 %|False|False
54|VeriCoin|VRC|$ 1,487,033|$ 0.053613|27,736,295|$ 5,005|-0.09 %|2.06 %|-32.01 %|False|False
55|Mintcoin|MINT|$ 1,458,934|$ 0.000063|23,077,840,377|$ 915|0.64 %|6.63 %|-12.30 %|True|False
