#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,125,688,585|$ 226.29|13,812,896|$ 20,067,698|0.03 %|0.55 %|4.65 %|False|False
2|Ripple|XRP|$ 464,485,694|$ 0.014557|31,908,551,587|$ 511,905|0.03 %|-1.60 %|2.11 %|True|False
3|Litecoin|LTC|$ 65,111,170|$ 1.79|36,276,820|$ 1,002,471|0.12 %|1.38 %|0.20 %|False|False
4|BitShares|BTS|$ 24,513,228|$ 0.009807|2,499,469,652|$ 77,529|-0.23 %|-2.33 %|-4.09 %|True|False
5|PayCoin|XPY|$ 15,005,757|$ 1.16|12,973,611|$ 33,329|-0.18 %|-3.01 %|-34.72 %|False|True
6|Dogecoin|DOGE|$ 14,170,463|$ 0.000145|98,018,173,512|$ 92,779|0.02 %|0.05 %|4.49 %|False|False
7|Stellar|STR|$ 13,685,974|$ 0.003803|3,599,095,692|$ 17,219|0.03 %|-0.92 %|-9.50 %|True|False
8|MaidSafeCoin|MAID|$ 13,243,319|$ 0.029264|452,552,412|$ 7,322|0.00 %|-3.64 %|-1.38 %|True|False
9|Nxt|NXT|$ 11,591,708|$ 0.011592|999,997,096|$ 32,889|-0.10 %|3.29 %|3.24 %|True|False
10|Dash|DASH|$ 9,374,015|$ 1.84|5,107,991|$ 32,792|-0.03 %|0.06 %|15.51 %|False|False
11|Peercoin|PPC|$ 7,180,041|$ 0.325378|22,066,750|$ 28,986|-0.02 %|0.23 %|-3.80 %|False|False
12|Namecoin|NMC|$ 5,202,262|$ 0.478992|10,860,865|$ 7,897|0.08 %|-0.39 %|2.88 %|False|False
13|BanxShares|BANX|$ 4,399,979|$ 1.22|3,600,882|$ 1,807|0.03 %|0.56 %|4.65 %|True|False
14|Rimbit|RBT|$ 3,459,709|$ 0.030944|111,806,546|$ 113|7.79 %|-75.06 %|377.00 %|True|False
15|Counterparty|XCP|$ 3,302,762|$ 1.25|2,646,359|$ 17,727|0.06 %|5.69 %|-36.46 %|True|False
16|NuShares|NSR|$ 3,201,633|$ 0.005261|608,590,397|$ 23,087|-0.95 %|6.42 %|-35.45 %|True|False
17|YbCoin|YBC|$ 3,107,692|$ 1.04|3,000,000|$ 29,387|0.12 %|0.23 %|5.88 %|True|False
18|NuBits|NBT|$ 2,238,756|$ 0.996715|2,246,134|$ 25,222|-0.03 %|-0.14 %|0.15 %|True|False
19|SuperNET|UNITY|$ 2,237,979|$ 2.74|816,061|$ 948|0.31 %|2.05 %|11.22 %|True|False
20|Bytecoin|BCN|$ 1,926,497|$ 0.000011|169,310,108,258|$ 390|0.01 %|0.22 %|24.18 %|False|False
21|Monero|XMR|$ 1,658,595|$ 0.270183|6,138,778|$ 11,893|-0.20 %|0.42 %|-4.52 %|False|False
22|Mastercoin (...|MSC|$ 1,551,853|$ 2.89|536,681|$ 198|0.02 %|15.64 %|20.11 %|True|False
23|GetGems|GEMZ|$ 1,431,716|$ 0.016245|88,135,367|$ 701|0.02 %|-1.44 %|-11.28 %|True|False
24|BlackCoin|BLK|$ 1,397,285|$ 0.018685|74,781,409|$ 3,709|-0.11 %|-0.71 %|-0.58 %|True|False
25|CoinoUSD|COINO|$ 1,164,156|$ 0.986212|1,180,432|$ 125|-0.18 %|1.37 %|?|True|False
26|BitcoinDark|BTCD|$ 1,158,145|$ 0.961973|1,203,927|$ 690|0.07 %|-0.49 %|15.63 %|False|False
27|Storjcoin X|SJCX|$ 1,041,473|$ 0.025117|41,464,404|$ 2,626|0.60 %|-0.66 %|6.16 %|True|False
28|MonaCoin|MONA|$ 980,200|$ 0.059902|16,363,401|$ 3,702|0.77 %|-2.07 %|40.09 %|False|False
29|DNotes|NOTE|$ 874,720|$ 0.009084|96,296,501|$ 872|-0.20 %|-0.55 %|2.68 %|False|False
30|Swarm|SWARM|$ 873,274|$ 0.008738|99,945,431|$ 40|-0.57 %|-8.15 %|-8.68 %|True|False
31|FuelCoin|FC2|$ 870,486|$ 0.008687|100,206,032|$ 1,376|0.34 %|-3.69 %|-52.88 %|False|True
32|Unobtanium|UNO|$ 834,059|$ 4.31|193,554|$ 10,522|0.46 %|19.42 %|57.14 %|False|False
33|Clams|CLAM|$ 813,303|$ 1.57|516,723|$ 4,981|0.18 %|-0.74 %|39.97 %|True|False
34|Ethercoin|ETC|$ 773,076|$ 0.773076|1,000,000|$ 990|-0.46 %|-2.96 %|-27.25 %|True|False
35|bitUSD|BITUSD|$ 751,152|$ 0.947651|792,647|$ 9,907|-0.23 %|-2.32 %|-4.84 %|True|False
36|Quark|QRK|$ 740,235|$ 0.002977|248,642,557|$ 2,066|0.09 %|-1.83 %|-16.21 %|False|False
37|DigiByte|DGB|$ 730,664|$ 0.000210|3,474,725,802|$ 15,637|0.60 %|6.70 %|109.90 %|False|False
38|ReddCoin|RDD|$ 632,379|$ 0.000023|27,398,117,043|$ 1,487|0.29 %|-0.26 %|6.76 %|True|False
39|TileCoin|XTC|$ 629,013|$ 0.006290|100,000,000|$ 13,485|0.44 %|-8.30 %|-34.22 %|True|False
40|DigitalNote|XDN|$ 627,168|$ 0.000092|6,817,718,459|$ 21,531|0.27 %|10.54 %|37.80 %|False|False
41|InstantDEX|DEX|$ 538,590|$ 0.538590|1,000,000|$ 176|-1.76 %|-11.13 %|-4.06 %|True|False
42|Ixcoin|IXC|$ 511,232|$ 0.024344|20,999,906|$ 1,012|-0.20 %|5.35 %|0.70 %|True|False
43|NXTventure|NXTV|$ 475,674|$ 0.475674|1,000,000|$ 1,175|-2.30 %|-12.82 %|-14.96 %|True|False
44|Pangea Poker|PANGEA|$ 473,075|$ 0.473381|999,352|$ 395|1.15 %|7.18 %|5.40 %|True|False
45|Novacoin|NVC|$ 452,628|$ 0.492794|918,493|$ 8,375|-0.10 %|0.30 %|7.19 %|False|False
46|Marinecoin|MTC|$ 395,449|$ 0.054161|7,301,353|$ 132|0.06 %|-19.37 %|27.30 %|False|True
47|I0Coin|I0C|$ 357,775|$ 0.017261|20,726,877|$ 85|0.01 %|0.51 %|16.38 %|False|False
48|Navajo|NAV|$ 351,073|$ 0.006062|57,915,889|$ 1,563|0.45 %|-3.40 %|-7.60 %|True|False
49|Jinn|JINN|$ 347,752|$ 3.48|100,000|$ 970|-0.10 %|3.29 %|-2.54 %|True|False
50|WorldCoin|WDC|$ 334,664|$ 0.004555|73,468,138|$ 1,220|0.28 %|0.21 %|-1.02 %|False|False
51|Megacoin|MEC|$ 332,695|$ 0.012169|27,338,519|$ 434|-0.09 %|-3.00 %|-6.15 %|False|False
52|Infinitecoin|IFC|$ 328,991|$ 0.000004|90,596,194,778|$ 408|-0.65 %|16.34 %|-1.09 %|False|False
53|Mintcoin|MINT|$ 327,826|$ 0.000016|20,592,937,619|$ 4,512|-0.87 %|2.15 %|507.84 %|True|False
54|EmerCoin|EMC|$ 324,939|$ 0.009477|34,287,561|$ 208|-0.12 %|0.17 %|4.35 %|False|False
55|Node|NODE|$ 320,614|$ 0.000321|1,000,000,000|$ 8,651|-0.30 %|2.93 %|118.42 %|True|False
56|ShadowCash|SDC|$ 319,560|$ 0.049467|6,460,104|$ 1,588|-0.44 %|1.47 %|-5.85 %|True|False
57|jl777hodl|JLH|$ 316,372|$ 0.031637|10,000,000|$ 288|0.29 %|7.68 %|7.58 %|True|False
58|Primecoin|XPM|$ 303,918|$ 0.034294|8,862,081|$ 1,588|-0.25 %|-0.26 %|-9.03 %|False|False
59|ARCHcoin|ARCH|$ 303,799|$ 0.018666|16,275,332|$ 1,334|-0.10 %|-2.68 %|20.03 %|True|False
60|Gulden|NLG|$ 290,136|$ 0.001380|210,264,145|$ 320|-0.08 %|-3.47 %|14.98 %|False|True
61|Feathercoin|FTC|$ 289,552|$ 0.004100|70,615,058|$ 763|-0.16 %|-2.34 %|-6.07 %|False|False
62|VeriCoin|VRC|$ 288,719|$ 0.010706|26,967,682|$ 27,635|-0.31 %|13.36 %|28.96 %|False|False
63|Viacoin|VIA|$ 286,628|$ 0.021766|13,168,665|$ 417|0.01 %|0.03 %|6.07 %|False|False
64|Burst|BURST|$ 284,335|$ 0.000498|570,796,116|$ 9,319|-1.33 %|-9.36 %|28.49 %|False|False
65|Blocknet|BLOCK|$ 276,346|$ 0.027607|10,010,130|$ 389|0.36 %|0.01 %|-1.86 %|True|False
66|Anoncoin|ANC|$ 262,531|$ 0.166014|1,581,376|$ 118,433|0.40 %|7.10 %|24.57 %|False|False
