#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 8,756,880,549|$ 724.13|12,092,988|Low Vol|0.68 %|-1.55 %|-33.15 %|False|False
2|Litecoin|LTC|$ 567,807,186|$ 23.92|23,737,299|Low Vol|0.65 %|-5.90 %|-39.86 %|False|False
3|Ripple|XRP|$ 262,797,486|$ 0.033615|7,817,889,792|Low Vol|0.34 %|-9.68 %|-28.53 %|True|False
4|Peercoin|PPC|$ 71,308,190|$ 3.41|20,891,136|Low Vol|0.47 %|-6.62 %|-54.95 %|False|False
5|Namecoin|NMC|$ 40,205,867|$ 5.42|7,413,217|Low Vol|0.52 %|-5.20 %|-45.41 %|False|False
6|Quark|QRK|$ 22,001,521|$ 0.089435|246,005,838|Low Vol|0.45 %|15.91 %|?|False|False
7|WorldCoin|WDC|$ 21,594,817|$ 0.629968|34,279,255|Low Vol|1.53 %|44.41 %|-12.78 %|False|False
8|Megacoin|MEC|$ 19,252,053|$ 0.908849|21,182,897|Low Vol|-0.52 %|-4.16 %|-57.23 %|False|False
9|Primecoin|XPM|$ 10,002,700|$ 2.91|3,440,190|Low Vol|1.54 %|-6.28 %|-57.01 %|False|False
10|Feathercoin|FTC|$ 8,858,756|$ 0.347859|25,466,501|Low Vol|0.61 %|-5.40 %|-71.07 %|False|False
11|Novacoin|NVC|$ 7,879,097|$ 15.41|511,364|Low Vol|0.74 %|-3.15 %|-37.45 %|False|False
12|Nxt|NXT|$ 6,165,968|$ 0.006166|1,000,000,000|Low Vol|0.21 %|-14.06 %|?|True|False
13|Freicoin|FRC|$ 4,592,132|$ 0.134949|34,028,562|Low Vol|0.26 %|-7.45 %|-72.14 %|False|False
14|Anoncoin|ANC|$ 2,819,321|$ 4.94|570,610|Low Vol|0.59 %|-5.07 %|-44.56 %|False|False
15|Crypto Bullion|CBX|$ 2,505,788|$ 2.74|915,328|Low Vol|0.94 %|-7.14 %|-51.98 %|False|False
16|Infinitecoin|IFC|$ 2,418,304|$ 0.000027|88,426,119,416|Low Vol|4.49 %|28.21 %|-65.65 %|False|False
17|Terracoin|TRC|$ 2,338,412|$ 0.513164|4,556,852|Low Vol|1.07 %|-9.63 %|-63.23 %|False|False
18|Zetacoin|ZET|$ 1,976,335|$ 0.012504|158,053,904|Low Vol|11.18 %|?|-75.32 %|False|False
19|BBQCoin|BQC|$ 1,688,420|$ 0.059819|28,225,404|Low Vol|2.06 %|-10.03 %|-78.54 %|False|False
20|Ixcoin|IXC|$ 1,547,765|$ 0.091315|16,949,681|Low Vol|-0.68 %|-2.92 %|-37.57 %|True|False
21|Digitalcoin|DGC|$ 1,510,389|$ 0.134301|11,246,335|Low Vol|0.11 %|-0.70 %|-62.45 %|False|False
22|Devcoin|DVC|$ 1,478,533|$ 0.000253|5,841,600,129|Low Vol|1.21 %|-4.91 %|-62.15 %|False|False
23|GoldCoin|GLD|$ 1,370,035|$ 0.047553|28,810,631|Low Vol|1.15 %|3.44 %|-63.76 %|False|False
24|Copperlark|CLR|$ 986,031|$ 0.193983|5,083,071|Low Vol|1.82 %|1.38 %|-59.51 %|False|True
25|Fastcoin|FST|$ 961,685|$ 0.022222|43,276,479|Low Vol|-0.22 %|-21.86 %|-55.08 %|False|False
26|I0Coin|I0C|$ 911,292|$ 0.045573|19,996,127|Low Vol|0.75 %|-3.54 %|6.58 %|False|False
27|Yacoin|YAC|$ 768,356|$ 0.063158|12,165,580|Low Vol|-0.35 %|-12.04 %|-79.74 %|False|False
28|Tickets|TIX|$ 763,857|$ 0.000012|62,713,885,537|Low Vol|3.57 %|5.95 %|-74.03 %|False|False
29|Datacoin|DTC|$ 713,267|$ 0.570340|1,250,598|Low Vol|3.50 %|?|?|False|False
30|TagCoin|TAG|$ 595,465|$ 1.37|434,535|Low Vol|-0.22 %|-6.19 %|-58.95 %|False|False
31|BitBar|BTB|$ 459,898|$ 55.45|8,294|Low Vol|1.40 %|9.45 %|-63.35 %|False|False
32|Mincoin|MNC|$ 447,592|$ 0.311795|1,435,532|Low Vol|-0.78 %|-4.68 %|-60.95 %|False|False
33|FlorinCoin|FLO|$ 223,852|$ 0.007118|31,448,587|Low Vol|2.76 %|0.59 %|-80.87 %|False|False
34|Franko|FRK|$ 215,009|$ 2.86|75,099|Low Vol|0.82 %|7.51 %|-71.03 %|False|False
35|Bytecoin|BTE|$ 122,004|$ 0.074508|1,637,463|Low Vol|0.81 %|10.81 %|-78.66 %|False|False
36|Luckycoin|LKY|$ 110,943|$ 0.012703|8,733,373|Low Vol|-0.25 %|-35.25 %|-88.88 %|False|False
37|Argentum|ARG|$ 104,738|$ 0.267924|390,924|Low Vol|-0.98 %|-12.24 %|-66.22 %|False|False
38|Phoenixcoin|PXC|$ 93,049|$ 0.013916|6,686,347|Low Vol|2.60 %|-6.75 %|-87.55 %|False|False
39|CraftCoin|CRC|$ 88,676|$ 0.412273|215,090|Low Vol|-0.65 %|5.34 %|-69.60 %|False|False
40|Elacoin|ELC|$ 34,630|$ 1.32|26,202|Low Vol|0.12 %|-12.24 %|-87.94 %|False|False
41|Junkcoin|JKC|$ 17,225|$ 0.002028|8,492,502|Low Vol|3.85 %|-6.50 %|-95.36 %|False|False
