#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$16,159,965,121|$1000.11|16,158,205|$85,374,118|-0.03%|0.21%|-3.91%|False|False
2|Ethereum|ETH|$1,006,676,296|$11.34|88,795,347|$6,998,164|-0.04%|0.17%|-0.57%|False|False
3|Ripple|XRP|$234,927,161|$0.006342|37,044,533,660|$278,686|0.00%|0.28%|-2.92%|True|False
4|Litecoin|LTC|$187,648,627|$3.77|49,749,356|$2,633,275|-0.06%|-0.35%|-6.94%|False|False
5|Monero|XMR|$170,458,992|$12.24|13,929,600|$2,238,288|0.03%|0.84%|-4.47%|False|False
6|Dash|DASH|$120,879,292|$17.04|7,094,721|$1,314,639|-0.08%|0.76%|-1.43%|False|False
7|Ethereum Classic|ETC|$108,263,191|$1.22|88,754,032|$1,670,418|-0.11%|-3.33%|-11.76%|False|False
8|MaidSafeCoin|MAID|$75,843,842|$0.167591|452,552,412|$622,647|0.18%|0.75%|8.40%|True|False
9|NEM|XEM|$62,917,434|$0.006991|8,999,999,999|$203,122|0.14%|6.54%|2.12%|True|False
10|Augur|REP|$48,113,008|$4.37|11,000,000|$74,917|0.15%|0.87%|2.80%|True|False
11|Iconomi|ICN|$37,506,673|$0.431111|87,000,000|$114,703|-0.52%|-2.83%|-4.18%|True|False
12|Steem|STEEM|$33,943,467|$0.145554|233,201,184|$29,841|-0.06%|-1.03%|-10.73%|False|False
13|Factom|FCT|$29,463,528|$3.37|8,753,219|$243,753|-0.08%|2.49%|-3.54%|True|False
14|Tether|USDT|$24,950,975|$0.999999|24,950,996|$1,563,066|0.00%|0.00%|0.00%|True|False
15|Waves|WAVES|$24,547,370|$0.245474|100,000,000|$52,083|0.31%|1.71%|9.79%|True|False
16|Dogecoin|DOGE|$22,408,091|$0.000207|108,109,000,750|$96,403|-0.05%|0.03%|-1.72%|False|False
17|Golem|GNT|$21,390,839|$0.026086|820,000,000|$25,584|0.63%|-2.70%|-4.36%|True|False
18|Zcash|ZEC|$20,934,546|$32.46|644,921|$469,863|-0.15%|-1.31%|-16.36%|False|False
19|Ardor|ARDR|$19,053,853|$0.019073|998,999,495|$233,109|-0.38%|-3.29%|7.38%|True|False
20|DigixDAO|DGD|$18,278,611|$9.14|2,000,000|$22,475|0.11%|3.12%|-9.30%|True|False
21|Lisk|LSK|$15,403,765|$0.149488|103,043,188|$73,050|-0.04%|0.60%|-6.12%|True|False
22|GameCredits|GAME|$15,319,220|$0.252735|60,613,829|$159,562|-0.07%|6.71%|-16.36%|False|False
23|Stellar Lumens|XLM|$14,897,063|$0.002132|6,987,295,521|$63,149|0.13%|-1.19%|-11.03%|True|False
24|Komodo|KMD|$11,824,759|$0.117562|100,583,463|$38,720|0.36%|-0.72%|?|False|False
25|Bitcrystals|BCY|$11,515,083|$0.278233|41,386,534|$14,005|0.48%|3.56%|40.40%|True|False
26|ShadowCash|SDC|$10,670,441|$1.61|6,628,843|$36,448|0.07%|-2.31%|-6.27%|True|False
27|BitShares|BTS|$10,377,482|$0.004019|2,582,217,292|$68,043|-0.11%|0.63%|0.07%|True|False
28|Bytecoin|BCN|$9,202,065|$0.000050|182,434,567,351|$11,224|-0.43%|-0.45%|-11.92%|False|False
29|Decred|DCR|$9,161,777|$2.42|3,793,675|$40,357|-0.39%|-3.48%|-24.08%|False|False
30|Nxt|NXT|$8,798,402|$0.008807|998,999,983|$305,357|-0.05%|-2.12%|33.31%|True|False
31|Siacoin|SC|$8,641,205|$0.000373|23,191,069,733|$30,999|-0.02%|1.85%|-5.66%|False|False
32|SingularDTV|SNGLS|$8,402,565|$0.014004|600,000,000|$5,104|-0.41%|-1.53%|0.96%|True|False
33|Counterparty|XCP|$8,306,288|$3.17|2,620,292|$228,887|0.34%|1.47%|-0.59%|True|False
34|BitcoinDark|BTCD|$8,181,169|$6.35|1,288,862|$10,669|0.73%|4.30%|3.19%|False|False
