#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,416,626,095|$ 241.57|14,143,516|$ 17,313,340|0.02 %|-0.93 %|1.63 %|False|False
2|Ripple|XRP|$ 240,155,217|$ 0.007526|31,908,551,587|$ 264,710|-0.09 %|-0.70 %|-6.65 %|True|False
3|Litecoin|LTC|$ 56,162,123|$ 1.44|38,892,678|$ 1,158,868|-0.02 %|-1.93 %|0.90 %|False|False
4|Dash|DASH|$ 14,636,670|$ 2.73|5,353,682|$ 39,175|-0.04 %|-0.99 %|-1.61 %|False|False
5|Stellar|STR|$ 13,747,489|$ 0.002846|4,829,843,231|$ 9,366|0.01 %|1.79 %|5.46 %|True|False
6|MaidSafeCoin|MAID|$ 9,213,491|$ 0.020359|452,552,412|$ 2,638|-0.43 %|-1.86 %|-9.80 %|True|False
7|Dogecoin|DOGE|$ 9,161,760|$ 0.000092|99,344,113,528|$ 39,019|0.09 %|0.15 %|-5.50 %|False|False
8|BitShares|BTS|$ 8,956,889|$ 0.003569|2,509,520,303|$ 26,079|0.00 %|-1.43 %|-2.29 %|True|False
9|Nxt|NXT|$ 8,659,092|$ 0.008659|999,997,096|$ 28,590|0.00 %|-5.28 %|-7.32 %|True|False
10|BanxShares|BANX|$ 7,558,484|$ 1.47|5,129,586|$ 15,549|0.02 %|-0.94 %|1.65 %|True|False
11|Peercoin|PPC|$ 5,033,214|$ 0.225688|22,301,640|$ 6,115|0.02 %|-1.71 %|-3.56 %|False|False
12|Bytecoin|BCN|$ 4,587,862|$ 0.000027|172,659,436,722|$ 3,143|-0.21 %|-3.27 %|0.05 %|False|False
13|Monero|XMR|$ 3,942,848|$ 0.520425|7,576,203|$ 34,863|0.07 %|6.59 %|4.03 %|False|False
14|Namecoin|NMC|$ 3,571,697|$ 0.310498|11,503,140|$ 1,631|-0.07 %|-2.65 %|-1.85 %|False|False
15|YbCoin|YBC|$ 2,747,371|$ 0.915790|3,000,000|$ 43,193|-0.14 %|0.46 %|-4.83 %|True|False
16|Counterparty|XCP|$ 2,585,690|$ 0.978889|2,641,455|$ 2,054|-0.10 %|-4.33 %|0.62 %|True|False
17|NuShares|NSR|$ 2,119,243|$ 0.002604|813,931,855|$ 236|0.35 %|-1.66 %|3.01 %|True|False
18|FuelCoin|FC2|$ 2,047,438|$ 0.020432|100,206,032|$ 2,647|-0.22 %|-1.01 %|54.97 %|False|True
19|SuperNET|UNITY|$ 1,630,767|$ 2.00|816,061|$ 3,654|-0.10 %|-6.03 %|-7.35 %|True|False
20|ARCHcoin|ARCH|$ 1,450,092|$ 0.088727|16,343,227|$ 11,157|0.83 %|-2.82 %|-7.05 %|True|False
21|MonaCoin|MONA|$ 1,438,905|$ 0.073756|19,508,983|$ 4,645|-0.16 %|-2.62 %|0.27 %|False|False
