#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
146|MonetaryUnit|MUE|$13,161,016|$0.104402|126,060,921|$35,596|-0.02%|-0.35%|23.43%|False|False
147|Nexium|NXC|$12,949,945|$0.194673|66,521,586|$66,667|0.05%|5.23%|42.07%|True|False
148|Waves Communi...|WCT|$12,921,116|$1.62|7,997,270|$13,574|0.11%|4.04%|40.65%|True|False
149|Binance Coin|BNB|$12,916,759|$0.129168|100,000,000|$551,054|0.07%|12.03%|22.01%|True|False
150|Unity Ingot|UNY|$12,704,695|$0.062895|202,000,000|$46,393|0.50%|1.30%|3.27%|True|False
151|Einsteinium|EMC2|$12,503,385|$0.058899|212,286,335|$672,672|0.81%|0.75%|42.34%|False|False
152|district0x|DNT|$12,396,691|$0.020661|600,000,000|$650,893|0.79%|14.72%|?|True|False
153|Monaco|MCO|$12,183,146|$1.24|9,813,786|$408,402|0.10%|13.12%|37.04%|True|False
154|Mooncoin|MOON|$12,072,850|$0.000054|222,206,774,412|$11,680|-1.46%|0.07%|9.71%|False|False
155|Pluton|PLU|$11,673,385|$13.73|850,000|$129,781|-0.19%|3.79%|3.98%|True|False
156|Bankcoin|B@|$11,402,064|$0.998173|11,422,939|$873|-2.24%|21.18%|-13.00%|True|False
157|Rubycoin|RBY|$11,370,039|$0.461759|24,623,308|$13,215|-0.10%|10.19%|37.60%|True|False
158|SaluS|SLS|$11,067,629|$11.02|1,004,000|$3,936|-0.25%|3.42%|6.41%|True|False
159|E-coin|ECN|$11,022,252|$3.15|3,502,640|$51,429|0.88%|-8.65%|6.86%|False|False
160|Shift|SHIFT|$11,008,761|$0.996403|11,048,503|$124,125|-0.12%|3.14%|48.68%|True|False
161|Infinitecoin|IFC|$10,766,169|$0.000119|90,596,274,910|$1,592,287|-0.23%|3.08%|13.06%|False|False
162|AntCoin|ANC|$10,738,400|$3.67|2,927,312|$337,226|0.08%|17.86%|46.17%|True|False
163|DubaiCoin|DBIX|$10,714,593|$10.59|1,011,481|$126,339|-0.24%|5.35%|-2.33%|False|False
164|BCAP|BCAP|$10,606,477|$1.06|10,000,000|$152,909|-0.60%|-0.84%|-3.11%|True|False
165|LuckChain|BASH|$10,535,026|$0.015014|701,660,908|$261,082|-0.22%|-2.28%|7.85%|False|False
166|bitCNY|BITCNY|$10,527,784|$0.142537|73,860,133|$980,890|-0.11%|-4.61%|-0.91%|True|False
