#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,475,026,044|$ 420.06|15,414,543|$ 43,141,413|0.05 %|0.40 %|-0.15 %|False|False
2|Ethereum|ETH|$ 703,809,982|$ 8.92|78,930,708|$ 18,498,639|-0.66 %|-10.02 %|-22.84 %|False|False
3|Ripple|XRP|$ 213,812,973|$ 0.006208|34,439,870,367|$ 839,584|-0.22 %|-5.67 %|-17.42 %|True|False
4|Litecoin|LTC|$ 145,967,692|$ 3.22|45,289,756|$ 610,071|0.02 %|0.28 %|-1.23 %|False|False
5|Dash|DASH|$ 41,869,053|$ 6.58|6,363,858|$ 614,274|-0.28 %|-4.78 %|-6.81 %|False|False
6|MaidSafeCoin|MAID|$ 32,182,933|$ 0.071114|452,552,412|$ 191,097|-1.53 %|-5.72 %|-11.51 %|True|False
7|Dogecoin|DOGE|$ 21,670,357|$ 0.000209|103,849,569,344|$ 92,089|-0.07 %|-1.29 %|-7.15 %|False|False
8|BitShares|BTS|$ 14,043,532|$ 0.005504|2,551,723,750|$ 195,566|-1.01 %|-3.18 %|-6.51 %|True|False
9|NEM|XEM|$ 13,059,421|$ 0.001451|8,999,999,999|$ 31,306|-0.08 %|2.08 %|0.31 %|True|False
10|Factom|FCT|$ 12,556,137|$ 1.43|8,753,219|$ 159,586|-1.82 %|-5.71 %|-13.18 %|True|False
11|Monero|XMR|$ 12,542,540|$ 1.09|11,553,759|$ 974,261|-1.44 %|-17.10 %|-28.93 %|False|False
12|Synereo|AMP|$ 11,809,149|$ 0.063902|184,800,000|$ 27,242|-0.83 %|-5.46 %|-16.37 %|True|False
13|Stellar|XLM|$ 10,933,367|$ 0.001993|5,485,679,598|$ 37,812|-0.79 %|-6.53 %|-6.53 %|True|False
14|Emercoin|EMC|$ 10,169,408|$ 0.271562|37,447,860|$ 15,149|0.17 %|4.50 %|-17.57 %|False|False
15|Peercoin|PPC|$ 9,828,975|$ 0.425562|23,096,456|$ 18,794|-0.15 %|-1.96 %|-7.42 %|False|False
16|FedoraCoin|TIPS|$ 9,535,530|$ 0.000023|418,436,704,136|$ 14,919|-0.02 %|-2.51 %|22.76 %|False|False
17|Bytecoin|BCN|$ 8,324,416|$ 0.000046|179,744,333,888|$ 2,211|-0.09 %|0.06 %|-31.02 %|False|False
18|Nxt|NXT|$ 7,737,084|$ 0.007737|999,997,096|$ 44,493|-0.42 %|-2.61 %|-5.99 %|True|False
19|Agoras Tokens|AGRS|$ 6,347,757|$ 0.151137|42,000,000|$ 433|0.30 %|3.59 %|5.67 %|True|False
20|Namecoin|NMC|$ 6,112,715|$ 0.435537|14,034,880|$ 15,647|0.00 %|-0.33 %|-2.88 %|False|False
21|Rimbit|RBT|$ 5,791,092|$ 0.050780|114,043,337|$ 2,266|3.75 %|18.46 %|386.49 %|True|False
22|Storjcoin X|SJCX|$ 4,952,173|$ 0.100007|49,518,143|$ 101,323|-0.21 %|-10.48 %|18.22 %|True|False
23|YbCoin|YBC|$ 4,902,057|$ 1.63|3,006,706|$ 24,208|0.09 %|-1.36 %|-6.24 %|True|False
24|Counterparty|XCP|$ 4,898,572|$ 1.86|2,627,560|$ 20,042|-0.72 %|-5.76 %|4.32 %|True|False
25|GridCoin|GRC|$ 3,994,696|$ 0.010654|374,959,811|$ 1,063|-0.42 %|0.65 %|-10.18 %|False|False
26|Rubycoin|RBY|$ 3,563,170|$ 0.155531|22,909,734|$ 4,443|-0.14 %|-2.62 %|-1.97 %|True|False
27|SysCoin|SYS|$ 3,349,869|$ 0.007813|428,751,485|$ 34,914|-0.98 %|-5.68 %|-7.65 %|False|False
28|Bitcrystals|BCY|$ 3,021,315|$ 0.071210|42,428,066|$ 880|0.08 %|4.41 %|-2.02 %|True|False
29|GameCredits|GAME|$ 2,939,023|$ 0.054154|54,271,238|$ 17,757|-0.18 %|-5.93 %|13.52 %|False|False
30|VPNCoin|VPN|$ 2,933,379|$ 0.007327|400,339,746|$ 29,353|-0.17 %|-2.12 %|-15.51 %|True|False
31|NuShares|NSR|$ 2,431,323|$ 0.002966|819,612,068|$ 442|-0.02 %|0.45 %|-1.02 %|True|False
32|DigiByte|DGB|$ 2,380,853|$ 0.000380|6,257,207,901|$ 50,583|-0.45 %|-3.78 %|-26.63 %|False|False
