#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$9,578,049,977|$602.89|15,886,791|$31,582,102|0.01%|-0.15%|-0.65%|False|False
2|Ethereum|ETH|$1,093,626,017|$12.97|84,312,081|$9,458,648|0.07%|-1.58%|1.60%|False|False
3|Ripple|XRP|$262,064,965|$0.007391|35,458,607,580|$2,042,279|0.25%|2.21%|6.90%|True|False
4|Litecoin|LTC|$181,141,735|$3.80|47,709,094|$1,514,771|-0.02%|-0.67%|-2.90%|False|False
5|Monero|XMR|$136,223,748|$10.50|12,973,894|$1,852,801|-0.22%|-3.47%|10.47%|False|False
6|Ethereum Cla...|ETC|$104,907,607|$1.25|84,261,495|$838,260|-0.07%|0.41%|-6.41%|False|False
7|Steem|STEEM|$95,227,547|$0.617607|154,187,878|$454,400|0.31%|28.28%|15.92%|False|False
8|Dash|DASH|$78,026,273|$11.54|6,761,561|$259,821|0.03%|0.07%|-1.73%|False|False
9|NEM|XEM|$46,377,074|$0.005153|8,999,999,999|$19,521|-0.14%|-1.65%|-1.20%|True|False
10|MaidSafeCoin|MAID|$39,431,776|$0.087132|452,552,412|$106,445|0.03%|1.78%|-5.26%|True|False
11|Factom|FCT|$27,546,329|$3.15|8,753,219|$958,197|-0.29%|1.77%|-7.83%|True|False
12|DigixDAO|DGD|$27,257,794|$13.63|2,000,000|$108,131|-0.01%|-4.80%|-8.67%|True|False
13|Lisk|LSK|$24,780,049|$0.247800|100,000,000|$132,682|0.04%|1.45%|-3.28%|True|False
14|Dogecoin|DOGE|$24,017,568|$0.000226|106,172,178,840|$77,327|0.06%|-0.69%|-4.61%|False|False
15|Waves|WAVES|$17,985,042|$0.179850|100,000,000|$76,416|-0.22%|-1.67%|0.86%|True|False
16|Nxt|NXT|$15,279,060|$0.015294|998,999,994|$65,966|0.04%|0.06%|-14.75%|True|False
17|Emercoin|EMC|$14,880,268|$0.385546|38,595,276|$36,069|0.03%|-0.63%|-4.60%|False|False
18|Stellar|XLM|$13,897,143|$0.002281|6,092,409,114|$124,734|0.76%|9.14%|6.85%|True|False
19|Counterparty|XCP|$13,074,756|$4.98|2,623,105|$91,012|-0.23%|-4.41%|1.59%|True|False
20|BitShares|BTS|$12,809,003|$0.004976|2,574,038,333|$22,632|-0.03%|-0.77%|-3.56%|True|False
21|Peerplays|PEERPLAYS|$11,419,515|$11.42|1,000,000|$2,507|-0.03%|-14.92%|-0.25%|True|False
22|Bytecoin|BCN|$11,015,957|$0.000061|181,485,655,806|$3,122|0.25%|0.25%|-11.97%|False|False
23|Synereo|AMP|$10,654,496|$0.170240|62,585,264|$97,932|-0.10%|1.45%|-10.01%|True|False
24|Bitcrystals|BCY|$9,813,144|$0.233715|41,987,655|$11,539|0.39%|1.47%|-6.98%|True|False
25|Siacoin|SC|$9,329,767|$0.000497|18,783,092,631|$34,791|-0.04%|-0.30%|0.17%|False|False
