#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,422,455,178|$ 248.73|13,759,730|$ 30,573,991|-0.06 %|6.93 %|24.02 %|False|False
2|Ripple|XRP|$ 514,563,727|$ 0.016611|30,978,075,200|$ 1,030,052|-0.14 %|-0.33 %|8.48 %|True|False
3|Litecoin|LTC|$ 75,898,689|$ 2.12|35,872,903|$ 8,377,479|0.67 %|47.46 %|65.26 %|False|False
4|BitShares|BTS|$ 30,188,369|$ 0.012085|2,497,973,773|$ 266,966|-0.31 %|4.10 %|16.69 %|True|False
5|PayCoin|XPY|$ 26,080,121|$ 2.11|12,357,831|$ 213,694|-0.51 %|-12.41 %|-36.70 %|False|True
6|Stellar|STR|$ 17,333,641|$ 0.004842|3,579,900,282|$ 79,879|-0.46 %|-0.61 %|4.20 %|True|False
7|Dogecoin|DOGE|$ 16,277,855|$ 0.000167|97,720,096,317|$ 371,412|-0.08 %|6.80 %|21.65 %|False|False
8|MaidSafeCoin|MAID|$ 15,749,310|$ 0.034801|452,552,412|$ 4,908|-0.18 %|3.37 %|20.24 %|True|False
9|Nxt|NXT|$ 14,967,339|$ 0.014967|999,997,096|$ 25,299|-0.27 %|6.34 %|23.89 %|True|False
10|Peercoin|PPC|$ 9,752,362|$ 0.442564|22,036,025|$ 192,329|0.99 %|31.77 %|41.99 %|False|False
11|Dash|DASH|$ 8,904,568|$ 1.76|5,069,846|$ 61,796|-0.00 %|9.12 %|41.32 %|False|False
12|Namecoin|NMC|$ 6,244,218|$ 0.580318|10,759,992|$ 88,465|0.38 %|23.47 %|30.53 %|False|False
13|Counterparty|XCP|$ 5,908,999|$ 2.23|2,646,359|$ 18,123|0.23 %|8.80 %|9.71 %|True|False
14|NuShares|NSR|$ 4,947,063|$ 0.008140|607,774,952|$ 14,271|0.13 %|-9.36 %|-22.91 %|True|False
15|BanxShares|BANX|$ 4,836,491|$ 1.34|3,600,882|$ 2,048|-0.06 %|6.93 %|52.20 %|True|False
16|YbCoin|YBC|$ 3,469,198|$ 1.16|3,000,000|$ 38,267|0.07 %|7.10 %|21.48 %|True|False
17|SuperNET|UNITY|$ 3,069,906|$ 3.76|816,061|$ 4,861|0.05 %|8.24 %|17.06 %|True|False
18|FuelCoin|FC2|$ 2,730,756|$ 0.027251|100,206,032|$ 565|-0.08 %|-3.23 %|-2.60 %|False|True
19|NuBits|NBT|$ 2,246,125|$ 1.00|2,245,634|$ 253,001|-0.09 %|0.45 %|0.38 %|True|False
20|GetGems|GEMZ|$ 2,108,595|$ 0.024134|87,372,054|$ 3,938|-0.45 %|1.73 %|37.81 %|True|False
21|Bytecoin|BCN|$ 2,066,302|$ 0.000012|168,711,017,744|$ 3,324|0.10 %|22.70 %|46.38 %|False|False
22|Mastercoin (...|MSC|$ 1,940,322|$ 3.62|536,124|$ 681|-0.33 %|4.60 %|39.55 %|True|False
23|Monero|XMR|$ 1,817,628|$ 0.308019|5,901,019|$ 21,203|0.02 %|11.74 %|26.18 %|False|False
24|BlackCoin|BLK|$ 1,666,258|$ 0.022283|74,775,457|$ 38,103|-0.02 %|6.86 %|12.43 %|True|False
25|Storjcoin X|SJCX|$ 1,275,712|$ 0.030766|41,464,404|$ 2,199|0.15 %|9.88 %|48.76 %|True|False
26|BitcoinDark|BTCD|$ 1,234,009|$ 1.03|1,200,879|$ 1,157|0.26 %|11.41 %|29.84 %|False|False
27|Ethercoin|ETC|$ 1,119,284|$ 1.12|1,000,000|$ 937|-0.06 %|1.80 %|1.47 %|True|False
28|Quark|QRK|$ 1,071,554|$ 0.004310|248,599,240|$ 6,474|0.07 %|5.33 %|3.94 %|False|False
29|DNotes|NOTE|$ 941,600|$ 0.009830|95,792,223|$ 1,438|-0.21 %|7.53 %|35.45 %|False|False
30|Swarm|SWARM|$ 937,401|$ 0.009379|99,945,431|$ 508|1.29 %|1.62 %|-9.74 %|True|False
31|TileCoin|XTC|$ 898,575|$ 0.008986|100,000,000|$ 11,031|-0.21 %|13.11 %|84.70 %|True|False
32|InstantDEX|DEX|$ 838,473|$ 0.838473|1,000,000|$ 377|-0.45 %|-6.53 %|15.67 %|True|False
33|Pangea Poker|PANGEA|$ 824,252|$ 0.824786|999,352|$ 915|-1.70 %|5.59 %|21.91 %|True|False
34|NXTventure|NXTV|$ 793,271|$ 0.793271|1,000,000|$ 139|-0.27 %|-7.16 %|13.21 %|True|False
35|bitUSD|BITUSD|$ 790,015|$ 1.01|782,722|$ 6,939|-0.04 %|-0.00 %|-1.76 %|True|False
36|ReddCoin|RDD|$ 773,851|$ 0.000028|27,367,243,750|$ 2,003|-0.26 %|9.13 %|24.70 %|True|False
37|Clams|CLAM|$ 667,648|$ 1.36|492,286|$ 6,045|-0.16 %|4.94 %|52.33 %|True|False
38|MonaCoin|MONA|$ 596,795|$ 0.037289|16,004,456|$ 1,907|-0.11 %|16.93 %|29.77 %|False|False
39|EmerCoin|EMC|$ 549,160|$ 0.016067|34,178,997|$ 73|-1.24 %|19.16 %|30.52 %|False|False
40|Unobtanium|UNO|$ 521,834|$ 2.70|193,345|$ 2,830|0.38 %|12.77 %|56.38 %|False|False
41|Ixcoin|IXC|$ 513,022|$ 0.024430|20,999,906|$ 175|-0.03 %|6.90 %|47.32 %|True|False
42|Novacoin|NVC|$ 510,467|$ 0.555765|918,493|$ 10,029|0.11 %|16.39 %|36.04 %|False|False
43|jl777hodl|JLH|$ 498,895|$ 0.049889|10,000,000|$ 257|-0.47 %|13.97 %|18.02 %|True|False
44|Feathercoin|FTC|$ 479,445|$ 0.006942|69,068,975|$ 6,347|-0.76 %|15.01 %|-20.25 %|False|False
45|WorldCoin|WDC|$ 466,137|$ 0.006425|72,549,334|$ 18,873|-0.49 %|2.47 %|-6.35 %|False|False
46|MazaCoin|MZC|$ 455,437|$ 0.000713|638,313,683|$ 5,497|-0.23 %|1.55 %|23.22 %|False|False
47|Jinn|JINN|$ 449,021|$ 4.49|100,000|$ 125|-0.27 %|18.15 %|11.20 %|True|False
48|NXTprivacy|NXTprivacy|$ 449,007|$ 0.449007|1,000,000|$ 19|-0.27 %|26.09 %|23.89 %|True|False
49|DigitalNote|XDN|$ 429,549|$ 0.000063|6,807,389,895|$ 3,898|0.12 %|8.89 %|41.95 %|False|False
50|Megacoin|MEC|$ 410,782|$ 0.015138|27,136,098|$ 2,742|0.50 %|13.78 %|15.25 %|False|False
