#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 5,745,688,328|$ 450.49|12,754,391|$ 6,512,060|-0.15 %|-0.21 %|3.42 %|False|False
2|Litecoin|LTC|$ 300,646,398|$ 10.64|28,245,117|$ 1,900,655|-0.16 %|-1.37 %|3.40 %|False|False
3|Ripple|XRP|$ 45,758,584|$ 0.005853|7,817,889,792|$ 142,853|-0.26 %|-3.14 %|17.10 %|True|False
4|Peercoin|PPC|$ 45,642,991|$ 2.13|21,390,380|$ 52,500|-0.08 %|-1.24 %|3.03 %|False|False
5|Dogecoin|DOGE|$ 36,266,515|$ 0.000471|77,031,146,780|$ 481,326|-0.19 %|-3.67 %|2.37 %|False|False
6|Nxt|NXT|$ 31,068,945|$ 0.031069|999,997,120|$ 66,082|-0.06 %|1.72 %|36.57 %|True|False
7|Mastercoin (...|MSC|$ 18,673,374|$ 30.14|619,478|$ 21,834|-1.04 %|-11.56 %|-9.34 %|True|False
8|Namecoin|NMC|$ 18,198,240|$ 2.08|8,728,259|$ 105,702|-0.19 %|-0.25 %|1.23 %|False|False
9|Dash|DASH|$ 11,260,857|$ 2.64|4,261,703|$ 787,204|0.26 %|17.75 %|117.78 %|False|False
10|BlackCoin|BLK|$ 9,222,720|$ 0.123746|74,529,478|$ 225,717|-0.32 %|-5.38 %|-10.98 %|True|False
11|MaidSafeCoin|MAID|$ 5,978,932|$ 0.013212|452,552,416|$ 2,470|-0.99 %|-4.46 %|3.29 %|True|False
12|BitShares PTS|PTS|$ 5,907,742|$ 3.61|1,635,647|$ 15,771|-0.07 %|-4.66 %|0.34 %|True|False
13|Auroracoin|AUR|$ 4,958,035|$ 0.459428|10,791,766|$ 6,118|-0.19 %|-2.23 %|-2.19 %|False|True
14|Counterparty|XCP|$ 4,907,905|$ 1.85|2,649,284|$ 22,690|0.17 %|13.76 %|59.98 %|True|False
15|Quark|QRK|$ 4,421,546|$ 0.017844|247,794,208|$ 10,368|-0.01 %|-5.13 %|5.56 %|False|False
16|Primecoin|XPM|$ 3,912,319|$ 0.697456|5,609,416|$ 17,831|-0.32 %|-3.92 %|-4.59 %|False|False
17|Vertcoin|VTC|$ 3,896,146|$ 0.921479|4,228,146|$ 72,563|-0.29 %|-3.02 %|13.84 %|False|False
18|Feathercoin|FTC|$ 3,326,050|$ 0.078078|42,599,108|$ 12,462|-0.36 %|-3.95 %|-4.42 %|False|False
19|Zetacoin|ZET|$ 3,214,732|$ 0.020039|160,424,834|$ 23,104|-0.30 %|-4.92 %|-20.68 %|False|False
20|Marinecoin|MTC|$ 2,328,922|$ 0.320516|7,266,176|$ 25|0.56 %|47.06 %|44.03 %|False|True
21|Novacoin|NVC|$ 2,136,532|$ 2.70|792,552|$ 5,682|-0.11 %|-3.73 %|-4.08 %|False|False
22|Megacoin|MEC|$ 2,088,403|$ 0.089257|23,397,662|$ 71,481|-0.02 %|-14.91 %|19.61 %|False|False
23|Infinitecoin|IFC|$ 1,894,688|$ 0.000021|90,539,356,900|$ 5,550|-0.22 %|1.54 %|-2.30 %|False|False
24|YbCoin|YBC|$ 1,639,818|$ 1.13|1,449,310|$ 12,188|-0.29 %|-2.60 %|3.95 %|True|False
25|Cinni|CINNI|$ 1,558,245|$ 0.103827|15,008,060|$ 270,458|0.14 %|-4.66 %|133.10 %|True|False
26|MaxCoin|MAX|$ 1,551,862|$ 0.060431|25,679,872|$ 32,540|-0.53 %|3.12 %|-14.59 %|False|False
27|WorldCoin|WDC|$ 1,542,803|$ 0.028066|54,971,080|$ 9,711|-0.29 %|-4.97 %|-3.35 %|False|False
28|Bitleu|BTL|$ 1,527,355|$ 0.000608|2,511,166,994|$ 13|-0.15 %|31.25 %|483.79 %|False|True
29|Billioncoin|BIL|$ 1,190,471|$ 0.000159|7,487,816,192|$ 1,223,179|-1.13 %|-27.10 %|59.58 %|False|False
30|Ixcoin|IXC|$ 1,150,731|$ 0.059029|19,494,424|$ 430|-0.06 %|3.85 %|5.30 %|True|False
31|Mintcoin|MINT|$ 950,165|$ 0.000050|18,986,116,523|$ 3,078|0.18 %|2.25 %|1.43 %|True|False
32|ReddCoin|RDD|$ 859,001|$ 0.000037|22,973,497,131|$ 20,544|1.14 %|6.05 %|88.50 %|True|False
33|FlutterCoin|FLT|$ 686,025|$ 0.003640|188,474,756|$ 21,118|-0.36 %|-8.80 %|-14.08 %|False|False
34|Particle|PRT|$ 655,747|$ 0.000935|701,655,138|$ 4,600|-0.08 %|-12.11 %|-9.15 %|False|False
35|Pandacoin|PND|$ 623,958|$ 0.000020|31,260,371,328|$ 23,550|-0.53 %|15.40 %|477.26 %|False|False
36|Devcoin|DVC|$ 621,358|$ 0.000091|6,859,275,257|$ 509|-0.63 %|-2.35 %|-17.11 %|False|False
37|Anoncoin|ANC|$ 606,520|$ 0.645283|939,929|$ 3,847|0.05 %|2.76 %|-2.02 %|False|False
38|USDe|USDe|$ 585,007|$ 0.000867|674,507,756|$ 4,184|-0.16 %|-4.33 %|12.43 %|False|False
39|WhiteCoin|XWC|$ 541,942|$ 0.001792|302,373,392|$ 45,783|-0.35 %|-25.51 %|-41.52 %|False|False
40|HoboNickels|HBN|$ 533,438|$ 0.123530|4,318,272|$ 4,542|0.76 %|-5.83 %|-34.78 %|False|False
41|Myriadcoin|MYR|$ 526,036|$ 0.002349|223,916,326|$ 26,307|-0.33 %|-3.64 %|1.52 %|False|False
42|Terracoin|TRC|$ 494,461|$ 0.076846|6,434,480|$ 1,282|0.16 %|0.98 %|-7.73 %|False|False
43|UltraCoin|UTC|$ 465,965|$ 0.032112|14,510,683|$ 6,274|-0.14 %|-4.61 %|-10.42 %|False|False
44|Applecoin|APC|$ 456,544|$ 0.026757|17,062,289|$ 28,767|-0.45 %|-12.50 %|7.27 %|True|False
45|Gridcoin Cla...|GRCX|$ 416,418|$ 0.021823|19,081,671|$ 2,017|-1.20 %|2.28 %|22.53 %|False|False
46|Tickets|TIX|$ 413,789|$ 0.000006|66,876,280,832|$ 638|-0.07 %|-2.82 %|1.97 %|False|False
47|Digitalcoin|DGC|$ 404,283|$ 0.026631|15,181,105|$ 6,795|-0.55 %|-7.21 %|-7.91 %|False|False
48|CAIx|CAIx|$ 390,098|$ 0.223152|1,748,131|$ 13,791|0.21 %|3.30 %|11.79 %|True|False
49|AsiaCoin|AC|$ 386,684|$ 0.002735|141,375,248|$ 3,575|-5.21 %|17.46 %|72.38 %|False|False
50|Unobtanium|UNO|$ 374,494|$ 2.07|181,105|$ 779|-0.29 %|-1.94 %|-3.72 %|False|False
51|Copperlark|CLR|$ 361,513|$ 0.046111|7,840,130|$ 171|0.56 %|-7.72 %|0.87 %|False|True
52|PotCoin|POT|$ 346,125|$ 0.003514|98,495,975|$ 6,373|-0.03 %|-6.02 %|1.42 %|False|False
53|Bitcoin Plus|XBC|$ 334,828|$ 6.05|55,350|$ 58,761|-1.28 %|-8.02 %|-49.91 %|True|False
54|NetCoin|NET|$ 333,316|$ 0.001270|262,526,347|$ 3,201|-0.37 %|-5.60 %|-8.88 %|False|False
55|NewYorkCoin|NYC|$ 324,611|$ 0.000005|72,049,752,860|$ 579|-0.15 %|-0.20 %|?|False|False
56|Freicoin|FRC|$ 324,585|$ 0.007251|44,761,976|$ 362|-0.50 %|-9.53 %|-20.64 %|False|False
57|NoirShares|NRS|$ 306,440|$ 0.155437|1,971,472|$ 8,907|-0.58 %|10.51 %|?|False|False
58|GoldCoin|GLD|$ 304,671|$ 0.009850|30,931,227|$ 797|-0.26 %|5.17 %|11.21 %|False|False
59|CommunityCoin|COMM|$ 286,150|$ 0.000280|1,023,079,093|$ 8,120|-1.30 %|-15.97 %|-10.26 %|True|False
60|Coin2|NC2|$ 285,934|$ 0.004766|60,000,000|$ 34,532|0.43 %|-19.69 %|79.91 %|True|False
61|Crypto Bullion|CBX|$ 282,739|$ 0.297545|950,237|$ 477|0.26 %|-4.16 %|-18.99 %|False|False
62|Zeitcoin|ZEIT|$ 273,549|$ 0.000010|27,150,028,800|$ 316|0.17 %|-12.94 %|-12.78 %|False|False
63|NobleCoin|NOBL|$ 254,988|$ 0.000218|1,169,532,814|$ 12,974|3.56 %|23.53 %|25.29 %|False|False
