#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,425,679,272|$ 418.29|15,361,924|$ 35,554,036|0.02 %|0.09 %|1.54 %|False|False
2|Ethereum|ETH|$ 857,638,736|$ 10.93|78,489,558|$ 7,508,880|-0.13 %|-0.39 %|4.13 %|False|False
3|Ripple|XRP|$ 277,577,676|$ 0.008060|34,439,870,367|$ 277,757|-0.01 %|-1.26 %|1.54 %|True|False
4|Litecoin|LTC|$ 145,730,476|$ 3.23|45,092,246|$ 675,252|0.02 %|0.08 %|1.15 %|False|False
5|Dash|DASH|$ 45,797,064|$ 7.24|6,323,556|$ 268,264|0.05 %|0.63 %|22.38 %|False|False
6|MaidSafeCoin|MAID|$ 42,026,458|$ 0.092865|452,552,412|$ 267,834|0.26 %|-3.52 %|13.07 %|True|False
7|Dogecoin|DOGE|$ 22,279,929|$ 0.000215|103,656,064,457|$ 105,293|0.11 %|0.57 %|-0.91 %|False|False
8|Monero|XMR|$ 19,316,404|$ 1.69|11,421,414|$ 483,996|-0.14 %|2.54 %|34.27 %|False|False
9|BitShares|BTS|$ 16,818,718|$ 0.006597|2,549,471,681|$ 694,394|-0.05 %|8.85 %|15.92 %|True|False
10|Factom|FCT|$ 16,452,978|$ 1.88|8,753,219|$ 239,214|0.30 %|3.35 %|11.92 %|True|False
11|Emercoin|EMC|$ 14,234,331|$ 0.381010|37,359,471|$ 112,719|-0.09 %|66.71 %|64.96 %|False|False
12|NEM|XEM|$ 14,129,988|$ 0.001570|8,999,999,999|$ 821,459|0.35 %|23.11 %|23.29 %|True|False
13|Stellar|XLM|$ 11,294,063|$ 0.002059|5,485,679,598|$ 14,938|-0.00 %|-0.22 %|-0.06 %|True|False
14|Peercoin|PPC|$ 10,775,056|$ 0.467062|23,069,866|$ 25,505|0.04 %|-1.12 %|-0.70 %|False|False
15|FedoraCoin|TIPS|$ 10,245,885|$ 0.000025|416,861,358,610|$ 20,243|-0.81 %|-11.24 %|7.95 %|False|False
