#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,317,824,543|$ 411.96|15,336,199|$ 54,174,805|0.04 %|0.53 %|-0.43 %|False|False
2|Ethereum|ETH|$ 820,598,600|$ 10.49|78,200,467|$ 21,101,565|-0.10 %|-0.27 %|-26.12 %|False|False
3|Ripple|XRP|$ 273,362,766|$ 0.007937|34,439,870,367|$ 158,264|-0.02 %|-1.09 %|-7.97 %|True|False
4|Litecoin|LTC|$ 143,750,234|$ 3.20|44,990,735|$ 768,201|0.04 %|0.41 %|-3.18 %|False|False
5|Dash|DASH|$ 37,326,845|$ 5.92|6,307,275|$ 269,316|0.03 %|0.75 %|8.50 %|False|False
6|MaidSafeCoin|MAID|$ 37,169,240|$ 0.082132|452,552,412|$ 506,460|-0.37 %|3.14 %|-19.26 %|True|False
7|Dogecoin|DOGE|$ 22,464,520|$ 0.000217|103,559,027,969|$ 138,201|-0.13 %|2.57 %|-8.03 %|False|False
8|Factom|FCT|$ 14,700,977|$ 1.68|8,753,219|$ 860,664|-0.55 %|5.15 %|-31.05 %|True|False
9|BitShares|BTS|$ 14,499,551|$ 0.005691|2,547,899,367|$ 378,002|-0.27 %|1.20 %|-27.58 %|True|False
10|Monero|XMR|$ 14,282,926|$ 1.26|11,339,121|$ 370,338|0.45 %|9.18 %|8.13 %|False|False
11|NEM|XEM|$ 11,460,435|$ 0.001273|8,999,999,999|$ 76,228|-0.34 %|6.63 %|-6.70 %|True|False
12|Stellar|XLM|$ 11,300,601|$ 0.002060|5,485,679,598|$ 39,249|0.46 %|1.51 %|-10.01 %|True|False
13|Peercoin|PPC|$ 10,845,018|$ 0.470377|23,056,026|$ 20,006|-0.01 %|1.00 %|-4.53 %|False|False
14|Emercoin|EMC|$ 8,618,482|$ 0.230971|37,314,150|$ 14,964|0.74 %|5.61 %|-0.51 %|False|False
15|Nxt|NXT|$ 8,208,676|$ 0.008209|999,997,096|$ 75,632|0.34 %|1.80 %|-9.85 %|True|False
16|CoinoUSD|COINO|$ 7,734,438|$ 2.20|3,508,816|$ 3,120|-4.47 %|149.86 %|123.88 %|True|False
17|Synereo|AMP|$ 6,943,049|$ 0.037571|184,800,000|$ 1,205|0.13 %|8.59 %|2.09 %|True|False
18|FedoraCoin|TIPS|$ 6,394,182|$ 0.000023|280,846,322,360|$ 96,424|-2.11 %|-21.97 %|-36.09 %|False|False
19|Bytecoin|BCN|$ 6,241,173|$ 0.000035|179,469,636,854|$ 3,468|-0.38 %|2.66 %|12.97 %|False|False
20|Namecoin|NMC|$ 6,237,237|$ 0.449478|13,876,610|$ 16,334|-0.01 %|0.06 %|-9.07 %|False|False
21|GridCoin|GRC|$ 5,555,803|$ 0.014844|374,282,205|$ 76,114|3.03 %|105.65 %|105.26 %|False|False
