#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,487,539,348|$ 433.85|14,953,389|$ 89,932,112|-0.00 %|-0.65 %|9.84 %|False|False
2|Ripple|XRP|$ 288,948,588|$ 0.008616|33,537,439,933|$ 1,293,594|0.24 %|2.86 %|64.41 %|True|False
3|Litecoin|LTC|$ 156,501,226|$ 3.59|43,578,608|$ 3,731,691|-0.02 %|-3.06 %|2.00 %|False|False
4|Ethereum|ETH|$ 73,465,741|$ 0.973964|75,429,653|$ 913,416|-0.03 %|1.65 %|12.56 %|False|False
5|Dash|DASH|$ 15,670,649|$ 2.59|6,056,365|$ 39,837|0.07 %|-0.36 %|8.13 %|False|False
6|Dogecoin|DOGE|$ 14,704,238|$ 0.000144|102,207,349,283|$ 205,832|0.29 %|-1.14 %|10.13 %|False|False
7|Peercoin|PPC|$ 9,852,670|$ 0.431518|22,832,598|$ 48,368|-0.12 %|-0.96 %|2.27 %|False|False
8|Stellar|XLM|$ 9,815,022|$ 0.002029|4,837,356,606|$ 15,006|0.27 %|-2.50 %|8.10 %|True|False
9|BitShares|BTS|$ 9,407,117|$ 0.003711|2,535,076,273|$ 96,298|-0.11 %|-3.38 %|8.45 %|True|False
10|MaidSafeCoin|MAID|$ 7,598,590|$ 0.016791|452,552,412|$ 4,581|-0.07 %|-3.90 %|12.69 %|True|False
11|Nxt|NXT|$ 6,549,020|$ 0.006549|999,997,096|$ 31,259|-0.24 %|-1.75 %|3.04 %|True|False
12|Namecoin|NMC|$ 6,166,482|$ 0.470007|13,119,982|$ 30,073|0.26 %|2.49 %|5.34 %|False|False
13|Bytecoin|BCN|$ 5,198,163|$ 0.000029|177,940,056,974|$ 7,157|0.13 %|0.19 %|8.56 %|False|False
14|Rubycoin|RBY|$ 4,766,769|$ 0.211980|22,486,883|$ 3,077|-0.30 %|11.33 %|4.85 %|True|False
15|Monero|XMR|$ 4,728,667|$ 0.456840|10,350,825|$ 14,641|0.09 %|2.19 %|1.66 %|False|False
16|NuShares|NSR|$ 4,502,909|$ 0.005494|819,550,563|$ 1,959|-0.07 %|-3.32 %|-8.35 %|True|False
17|GridCoin|GRC|$ 3,710,457|$ 0.010005|370,850,466|$ 5,926|-0.10 %|7.02 %|-21.32 %|False|False
18|Clams|CLAM|$ 2,532,085|$ 1.70|1,489,321|$ 99,703|-0.38 %|23.95 %|94.09 %|True|False
19|Counterparty|XCP|$ 2,176,221|$ 0.827729|2,629,149|$ 365|-0.01 %|6.31 %|4.96 %|True|False
20|EmerCoin|EMC|$ 2,047,443|$ 0.055838|36,667,494|$ 1,315|-0.09 %|2.46 %|9.13 %|False|False
21|BlackCoin|BLK|$ 2,037,923|$ 0.027121|75,141,500|$ 55,571|0.33 %|1.26 %|10.68 %|True|False
22|YbCoin|YBC|$ 1,958,372|$ 0.651525|3,005,827|$ 35,032|-0.01 %|-1.33 %|1.89 %|True|False
