#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 5,162,955,314|$ 382.28|13,505,693|$ 15,180,463|0.21 %|-3.42 %|10.23 %|False|False
2|Ripple|XRP|$ 148,909,310|$ 0.005137|28,989,252,282|$ 90,294|0.18 %|-0.80 %|4.85 %|True|False
3|Litecoin|LTC|$ 130,836,295|$ 3.86|33,854,000|$ 3,732,115|0.03 %|-2.53 %|8.56 %|False|False
4|BitShares|BTS|$ 36,011,144|$ 0.018007|1,999,883,512|$ 146,719|0.25 %|-4.04 %|-11.02 %|True|False
5|Dogecoin|DOGE|$ 21,509,124|$ 0.000225|95,586,262,736|$ 297,019|-0.05 %|-5.10 %|3.80 %|False|False
6|Nxt|NXT|$ 19,543,294|$ 0.019543|999,997,096|$ 72,742|0.07 %|-3.03 %|-1.60 %|True|False
7|Counterparty|XCP|$ 19,120,049|$ 7.22|2,647,041|$ 24,974|0.19 %|-8.28 %|49.47 %|True|False
8|Peercoin|PPC|$ 17,142,555|$ 0.783722|21,873,261|$ 51,394|0.13 %|-2.15 %|1.82 %|False|False
9|Dash|DASH|$ 12,550,457|$ 2.58|4,861,386|$ 105,076|0.36 %|6.99 %|-7.90 %|False|False
10|MaidSafeCoin|MAID|$ 11,654,440|$ 0.025753|452,552,412|$ 1,943|0.23 %|0.69 %|10.90 %|True|False
11|Namecoin|NMC|$ 9,776,697|$ 0.950657|10,284,152|$ 25,569|0.28 %|-1.36 %|8.81 %|False|False
12|Stellar|STR|$ 5,741,643|$ 0.001630|3,522,917,944|$ 5,243|0.08 %|-3.72 %|-6.16 %|True|False
13|Monero|XMR|$ 2,990,921|$ 0.643339|4,649,057|$ 31,035|0.03 %|-4.52 %|-3.15 %|False|False
14|BanxShares|BANX|$ 2,937,370|$ 1.14|2,586,882|$ 21,905|0.17 %|43.48 %|64.51 %|True|False
15|SuperNET|UNITY|$ 2,877,426|$ 3.53|816,061|$ 29,104|0.36 %|3.46 %|-1.76 %|True|False
16|BlackCoin|BLK|$ 2,383,133|$ 0.031897|74,713,072|$ 19,214|0.11 %|-2.75 %|-6.99 %|True|False
17|NuBits|NBT|$ 2,239,261|$ 0.999467|2,240,455|$ 188,053|0.04 %|-0.94 %|-0.41 %|True|False
18|BitcoinDark|BTCD|$ 2,224,767|$ 1.87|1,191,964|$ 3,455|0.46 %|-1.10 %|-8.24 %|False|False
19|Nxttycoin|NXTTY|$ 1,910,082|$ 0.001910|1,000,000,000|$ 1,311|-0.59 %|-2.32 %|-19.23 %|True|False
20|FuelCoin|FC2|$ 1,815,323|$ 0.022668|80,084,093|$ 4,017|-0.52 %|1.45 %|22.06 %|False|True
21|Swarm|SWARM|$ 1,706,300|$ 0.017063|100,000,000|$ 123|-0.24 %|-8.94 %|23.39 %|True|False
22|Feathercoin|FTC|$ 1,694,600|$ 0.027633|61,325,965|$ 7,781|-0.19 %|-3.02 %|13.40 %|False|False
23|Bytecoin|BCN|$ 1,542,497|$ 0.000009|165,411,939,773|$ 5,188|0.26 %|-7.07 %|-14.11 %|False|False
24|NXTventure|NXTV|$ 1,464,698|$ 1.46|1,000,000|$ 35|0.93 %|-9.15 %|-23.08 %|True|False
25|YbCoin|YBC|$ 1,453,417|$ 0.639326|2,273,358|$ 34,616|0.08 %|-2.82 %|-9.15 %|True|False
26|NuShares|NSR|$ 1,450,766|$ 0.003063|473,706,910|$ 13,799|-1.06 %|-9.39 %|-39.38 %|True|False
27|Mastercoin (...|MSC|$ 1,385,087|$ 2.46|563,162|$ 211|-0.44 %|-18.26 %|14.88 %|True|False
28|Quark|QRK|$ 1,276,760|$ 0.005140|248,392,516|$ 1,138|0.24 %|-7.55 %|3.76 %|False|False
29|Zetacoin|ZET|$ 1,235,536|$ 0.007666|161,174,300|$ 1,229|0.13 %|0.08 %|1.57 %|False|False
30|Primecoin|XPM|$ 1,182,059|$ 0.149374|7,913,444|$ 7,098|0.65 %|1.02 %|1.93 %|False|False
31|Pandacoin|PND|$ 1,100,721|$ 0.000034|32,300,461,517|$ 399|0.17 %|-2.29 %|4.98 %|False|False
32|ReddCoin|RDD|$ 1,058,817|$ 0.000039|27,217,118,324|$ 3,318|0.19 %|-7.29 %|-7.88 %|True|False
33|InstantDEX|DEX|$ 978,124|$ 0.978124|1,000,000|$ 15|1.27 %|7.85 %|17.97 %|True|False
34|XCurrency|XC|$ 888,585|$ 0.159888|5,557,538|$ 1,926|0.08 %|-3.02 %|-3.97 %|True|False
35|UltraCoin|UTC|$ 739,918|$ 0.032992|22,427,334|$ 5,481|-0.42 %|-12.63 %|20.09 %|False|False
36|Storjcoin X|SJCX|$ 717,582|$ 0.017304|41,469,270|$ 690|-0.04 %|6.13 %|17.31 %|True|False
37|Ethercoin|ETC|$ 697,661|$ 0.697661|1,000,000|$ 1,027|0.21 %|2.90 %|8.23 %|True|False
38|MonaCoin|MONA|$ 645,653|$ 0.045759|14,109,773|$ 2,492|0.00 %|-3.97 %|-12.94 %|False|False
39|Viacoin|VIA|$ 636,658|$ 0.052608|12,101,935|$ 2,594|0.20 %|-7.22 %|0.24 %|False|False
40|Ixcoin|IXC|$ 626,486|$ 0.029833|20,999,906|$ 2,189|-0.21 %|9.76 %|-21.72 %|True|False
41|Gridcoin Cla...|GRCX|$ 620,600|$ 0.018755|33,089,102|$ 70|-0.47 %|-3.89 %|-0.51 %|False|False
42|WorldCoin|WDC|$ 610,059|$ 0.009015|67,671,355|$ 2,143|0.20 %|0.92 %|-3.06 %|False|False
43|Uro|URO|$ 608,437|$ 0.607181|1,002,070|$ 2,319|-0.12 %|-8.28 %|-25.92 %|False|False
44|Unobtanium|UNO|$ 586,961|$ 3.05|192,303|$ 717|0.54 %|-1.29 %|12.48 %|False|False
45|Novacoin|NVC|$ 578,754|$ 0.683467|846,792|$ 3,423|0.24 %|-5.12 %|0.30 %|False|False
46|Vertcoin|VTC|$ 567,872|$ 0.058955|9,632,366|$ 5,531|-0.11 %|-13.39 %|3.76 %|False|False
47|CannabisCoin|CANN|$ 539,493|$ 0.007913|68,175,137|$ 4,903|0.26 %|-1.98 %|-8.83 %|False|False
48|Megacoin|MEC|$ 538,973|$ 0.020629|26,127,276|$ 1,380|0.26 %|6.40 %|-3.64 %|False|False
49|Jinn|JINN|$ 537,442|$ 5.37|100,000|$ 32|0.07 %|-3.03 %|8.22 %|True|False
50|ShadowCash|SDC|$ 520,242|$ 0.080717|6,445,246|$ 2,793|0.20 %|-6.92 %|9.27 %|True|False
51|sharkfund0|SF0|$ 518,758|$ 389.03|1,333|$ 1,990|0.04 %|-3.49 %|-4.45 %|True|False
52|NeoDICE|DICE|$ 508,971|$ 0.508971|1,000,000|$ 2,721|-0.71 %|9.52 %|-9.24 %|True|False
53|jl777hodl|JLH|$ 498,399|$ 0.049840|10,000,000|$ 482|0.08 %|-3.15 %|-1.38 %|True|False
54|BitShares PTS|PTS|$ 484,486|$ 0.274784|1,763,152|$ 4,817|-1.96 %|-12.85 %|-36.23 %|True|False
55|MaxCoin|MAX|$ 463,100|$ 0.012396|37,360,211|$ 575|1.14 %|-3.18 %|9.47 %|False|False
56|DNotes|NOTE|$ 460,720|$ 0.004940|93,256,631|$ 657|-0.23 %|-5.47 %|9.93 %|False|False
57|VeriCoin|VRC|$ 427,815|$ 0.015900|26,906,838|$ 9,059|0.36 %|-11.47 %|-24.20 %|False|False
58|BilShares|BILS|$ 396,931|$ 0.000397|1,000,000,000|$ 4,546|0.11 %|-6.94 %|4.44 %|True|False
59|Coinomat|CNMT|$ 388,567|$ 0.129522|3,000,000|$ 1,303|0.17 %|8.22 %|2.95 %|True|False
60|Anoncoin|ANC|$ 374,668|$ 0.269436|1,390,567|$ 1,681|-0.08 %|-7.93 %|-7.47 %|False|False
