#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,216,054,937|$ 225.77|14,244,974|$ 11,292,960|0.01 %|0.35 %|-3.07 %|False|False
2|Ripple|XRP|$ 252,562,570|$ 0.007915|31,908,551,587|$ 107,759|-0.00 %|-0.20 %|-5.23 %|True|False
3|Litecoin|LTC|$ 69,759,242|$ 1.76|39,696,046|$ 1,138,163|0.03 %|-0.35 %|-1.67 %|False|False
4|BitShares|BTS|$ 17,264,990|$ 0.006873|2,511,953,117|$ 74,310|0.20 %|-0.26 %|0.08 %|True|False
5|Dogecoin|DOGE|$ 15,451,059|$ 0.000155|99,702,441,559|$ 150,282|-0.17 %|1.03 %|-5.52 %|False|False
6|Dash|DASH|$ 15,315,704|$ 2.82|5,434,681|$ 37,469|-0.02 %|-0.04 %|2.20 %|False|False
7|Stellar|STR|$ 15,128,634|$ 0.003127|4,837,354,256|$ 12,616|-0.10 %|-0.82 %|-6.47 %|True|False
8|Nxt|NXT|$ 11,359,138|$ 0.011359|999,997,096|$ 23,535|-0.15 %|-0.14 %|-1.35 %|True|False
9|BanxShares|BANX|$ 8,883,397|$ 1.51|5,863,999|$ 12,934|0.01 %|0.35 %|6.62 %|True|False
10|Asset Backed...|ABC|$ 7,419,708|$ 0.009275|800,000,000|$ 13|0.82 %|10.69 %|94.82 %|True|False
11|MaidSafeCoin|MAID|$ 6,962,369|$ 0.015385|452,552,412|$ 3,125|0.11 %|-1.39 %|-7.63 %|True|False
12|Peercoin|PPC|$ 6,623,513|$ 0.295905|22,383,890|$ 29,265|-0.04 %|0.45 %|-8.06 %|False|False
13|Bytecoin|BCN|$ 5,140,559|$ 0.000030|173,531,074,950|$ 5,357|-0.14 %|3.73 %|-36.20 %|False|False
14|Monero|XMR|$ 4,209,508|$ 0.527235|7,984,122|$ 59,900|-0.04 %|4.59 %|14.03 %|False|False
15|Namecoin|NMC|$ 3,666,448|$ 0.313510|11,694,818|$ 3,796|0.04 %|0.78 %|-5.35 %|False|False
16|YbCoin|YBC|$ 2,732,243|$ 0.910748|3,000,000|$ 43,621|-0.00 %|-0.82 %|-4.56 %|True|False
17|Vertcoin|VTC|$ 2,611,789|$ 0.168375|15,511,696|$ 32,716|0.26 %|-4.52 %|24.59 %|False|False
18|MonaCoin|MONA|$ 2,477,699|$ 0.122797|20,177,262|$ 3,153|-0.10 %|4.40 %|0.12 %|False|False
19|BlackCoin|BLK|$ 2,473,455|$ 0.033015|74,920,146|$ 9,744|-0.12 %|-1.82 %|-7.93 %|True|False
