#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 1,195,483,604|$ 103.62|11,536,914|Low Vol|0.08 %|0.45 %|-0.79 %|False|False
2|Litecoin|LTC|$ 52,536,452|$ 2.60|20,218,007|Low Vol|0.27 %|-2.53 %|-12.66 %|False|False
3|Ripple|XRP|$ 33,895,169|$ 0.004336|7,817,889,792|Low Vol|0.06 %|0.44 %|?|True|False
4|Namecoin|NMC|$ 4,078,068|$ 0.650768|6,266,547|Low Vol|0.10 %|-6.43 %|4.28 %|False|False
5|Peercoin|PPC|$ 3,051,069|$ 0.153240|19,910,407|Low Vol|-0.51 %|-5.88 %|-7.41 %|False|False
6|Feathercoin|FTC|$ 1,968,757|$ 0.150164|13,110,703|Low Vol|0.27 %|-0.35 %|-23.39 %|False|False
7|Novacoin|NVC|$ 1,779,669|$ 5.11|348,419|Low Vol|-0.26 %|-0.90 %|-6.58 %|False|False
8|Primecoin|XPM|$ 1,308,256|$ 0.863378|1,515,276|Low Vol|0.22 %|-0.12 %|31.49 %|False|False
9|Terracoin|TRC|$ 658,628|$ 0.181465|3,629,505|Low Vol|-0.00 %|-0.89 %|3.13 %|False|False
10|Devcoin|DVC|$ 284,306|$ 0.000056|5,052,235,698|Low Vol|0.22 %|-2.04 %|-10.55 %|False|False
11|Digitalcoin|DGC|$ 211,181|$ 0.031106|6,789,093|Low Vol|0.02 %|-0.98 %|-9.27 %|False|False
12|Freicoin|FRC|$ 168,165|$ 0.007074|23,772,883|Low Vol|-0.57 %|-1.20 %|-0.24 %|False|False
13|WorldCoin|WDC|$ 124,715|$ 0.008097|15,401,837|Low Vol|0.07 %|-0.06 %|-7.73 %|False|False
14|Yacoin|YAC|$ 122,264|$ 0.022281|5,487,346|Low Vol|0.05 %|-0.45 %|22.94 %|False|False
15|Mincoin|MNC|$ 95,993|$ 0.076801|1,249,888|Low Vol|-0.85 %|-17.05 %|42.85 %|False|False
16|Megacoin|MEC|$ 89,898|$ 0.005697|15,780,250|Low Vol|1.22 %|8.08 %|-26.22 %|False|False
17|Ixcoin|IXC|$ 82,272|$ 0.005603|14,684,463|Low Vol|0.08 %|-8.81 %|43.59 %|True|False
18|Crypto Bullion|CBX|$ 73,349|$ 0.124874|587,385|Low Vol|-1.01 %|19.18 %|?|False|False
19|Infinitecoin|IFC|$ 62,142|$ 8.8e-07|70,320,484,440|Low Vol|3.63 %|33.28 %|13.71 %|False|False
20|Phoenixcoin|PXC|$ 61,354|$ 0.017667|3,472,800|Low Vol|0.35 %|-4.10 %|-21.65 %|False|False
21|GoldCoin|GLD|$ 57,531|$ 0.002244|25,634,837|Low Vol|1.93 %|-0.35 %|16.22 %|False|False
22|BBQCoin|BQC|$ 57,295|$ 0.002576|22,242,773|Low Vol|0.09 %|-8.77 %|-8.64 %|False|False
23|Fastcoin|FST|$ 40,098|$ 0.002362|16,973,576|Low Vol|1.13 %|0.72 %|-45.22 %|False|False
24|CHNCoin|CNC|$ 37,039|$ 0.007046|5,256,730|Low Vol|0.23 %|0.37 %|-28.24 %|False|False
25|Anoncoin|ANC|$ 25,465|$ 0.068075|374,068|Low Vol|4.28 %|6.14 %|-19.35 %|False|False
26|Luckycoin|LKY|$ 25,268|$ 0.004264|5,925,489|Low Vol|0.37 %|2.14 %|-2.63 %|False|False
27|Franko|FRK|$ 16,971|$ 0.374966|45,261|Low Vol|-1.86 %|18.14 %|-27.90 %|False|False
28|Bytecoin|BTE|$ 15,948|$ 0.017194|927,550|Low Vol|0.01 %|4.16 %|-13.34 %|False|False
29|BitBar|BTB|$ 15,307|$ 3.11|4,923|Low Vol|0.23 %|14.07 %|-3.97 %|False|False
30|Argentum|ARG|$ 14,351|$ 0.036710|390,924|Low Vol|-0.46 %|-4.31 %|-23.44 %|False|False
31|Bitgem|BTG|$ 13,699|$ 0.741215|18,481|Low Vol|1.97 %|43.82 %|26.49 %|False|False
32|Bottlecaps|CAP|$ 13,016|$ 0.018876|689,541|Low Vol|-0.34 %|-9.63 %|-31.29 %|False|False
33|Krugercoin|KGC|$ 9,881|$ 0.001065|9,276,467|Low Vol|-0.03 %|0.81 %|-30.92 %|False|False
34|CraftCoin|CRC|$ 9,662|$ 0.103554|93,302|Low Vol|0.22 %|6.91 %|-22.54 %|False|False
35|AlphaCoin|ALF|$ 9,195|$ 0.000908|10,125,947|Low Vol|0.34 %|4.75 %|-22.76 %|False|False
36|CasinoCoin|CSC|$ 8,182|$ 0.004003|2,044,050|Low Vol|1.56 %|-6.42 %|-58.19 %|False|False
