#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,640,867,778|$ 430.07|15,441,417|$ 38,434,997|-0.02 %|-0.12 %|2.38 %|False|False
2|Ethereum|ETH|$ 713,170,970|$ 9.01|79,150,621|$ 15,077,452|0.76 %|9.70 %|1.05 %|False|False
3|Ripple|XRP|$ 228,213,674|$ 0.006545|34,868,679,462|$ 71,198|0.06 %|2.80 %|5.42 %|True|False
4|Litecoin|LTC|$ 148,658,537|$ 3.28|45,387,983|$ 591,336|-0.02 %|-0.14 %|1.62 %|False|False
5|Dash|DASH|$ 40,328,182|$ 6.32|6,380,722|$ 312,231|0.09 %|3.97 %|-3.93 %|False|False
6|MaidSafeCoin|MAID|$ 35,851,575|$ 0.079221|452,552,412|$ 102,086|0.45 %|2.65 %|11.40 %|True|False
7|Dogecoin|DOGE|$ 23,756,363|$ 0.000229|103,946,620,639|$ 78,578|-0.05 %|-1.77 %|9.52 %|False|False
8|NEM|XEM|$ 12,974,669|$ 0.001442|8,999,999,999|$ 46,362|0.24 %|1.22 %|-0.65 %|True|False
9|Factom|FCT|$ 12,612,205|$ 1.44|8,753,219|$ 770,053|0.12 %|7.17 %|0.45 %|True|False
10|Monero|XMR|$ 12,014,416|$ 1.03|11,619,081|$ 202,310|0.74 %|5.56 %|-4.75 %|False|False
11|BitShares|BTS|$ 11,283,393|$ 0.004421|2,552,513,125|$ 289,611|0.25 %|0.48 %|-19.68 %|True|False
12|Stellar|XLM|$ 10,503,029|$ 0.001915|5,485,679,598|$ 18,504|-0.08 %|1.36 %|-3.94 %|True|False
13|Peercoin|PPC|$ 10,036,649|$ 0.434325|23,108,622|$ 24,050|-0.03 %|-0.64 %|2.06 %|False|False
14|Emercoin|EMC|$ 9,237,731|$ 0.246120|37,533,433|$ 9,827|-0.11 %|-2.65 %|-9.37 %|False|False
15|FedoraCoin|TIPS|$ 8,312,928|$ 0.000020|419,213,669,092|$ 9,452|-0.33 %|2.83 %|-12.98 %|False|False
16|Synereo|AMP|$ 7,046,650|$ 0.038131|184,800,000|$ 5,957|0.00 %|7.05 %|-40.33 %|True|False
17|Bytecoin|BCN|$ 7,035,520|$ 0.000039|179,833,837,527|$ 1,022|-0.08 %|-2.95 %|-15.53 %|False|False
18|Nxt|NXT|$ 6,964,158|$ 0.006964|999,997,096|$ 24,070|-0.02 %|-1.12 %|-9.99 %|True|False
19|Namecoin|NMC|$ 6,228,469|$ 0.442086|14,088,832|$ 18,522|-0.00 %|2.16 %|1.50 %|False|False
20|Scotcoin|SCOT|$ 5,267,764|$ 0.005268|1,000,000,000|$ 27,723|-1.70 %|-4.43 %|187.47 %|True|False
21|YbCoin|YBC|$ 5,191,796|$ 1.73|3,006,879|$ 47,668|-0.04 %|-0.42 %|5.90 %|True|False
22|Agoras Tokens|AGRS|$ 5,036,469|$ 0.119916|42,000,000|$ 7,011|-0.88 %|-10.19 %|-20.66 %|True|False
23|Storjcoin X|SJCX|$ 4,381,164|$ 0.088476|49,518,143|$ 6,795|0.01 %|-0.40 %|-11.53 %|True|False
24|Counterparty|XCP|$ 3,643,232|$ 1.39|2,627,536|$ 17,708|1.35 %|-4.27 %|-25.63 %|True|False
25|GridCoin|GRC|$ 3,518,895|$ 0.009379|375,192,118|$ 2,934|-0.01 %|-2.38 %|-11.97 %|False|False
26|Rubycoin|RBY|$ 3,502,954|$ 0.152737|22,934,605|$ 1,764|-0.01 %|0.46 %|-1.80 %|True|False
27|VPNCoin|VPN|$ 3,397,177|$ 0.008486|400,339,746|$ 57,349|-0.49 %|-1.38 %|15.81 %|True|False
28|Xaurum|XAU|$ 3,267,447|$ 452.65|7,218|$ 2,513|-0.02 %|-3.18 %|102.03 %|False|False
29|SysCoin|SYS|$ 3,035,327|$ 0.007079|428,751,485|$ 21,551|-0.42 %|5.61 %|-9.39 %|False|False
30|Auroracoin|AUR|$ 2,927,326|$ 0.366578|7,985,546|$ 23,639|0.03 %|13.95 %|82.68 %|False|True
31|Rimbit|RBT|$ 2,913,618|$ 0.025545|114,060,153|$ 1,507|7.05 %|-41.47 %|-49.70 %|True|False
32|Bitcrystals|BCY|$ 2,794,186|$ 0.065857|42,428,066|$ 8,630|-0.23 %|-1.39 %|-7.52 %|True|False
33|DigiByte|DGB|$ 2,769,278|$ 0.000440|6,298,862,402|$ 55,743|0.03 %|6.76 %|15.55 %|False|False
34|GameCredits|GAME|$ 2,530,089|$ 0.046493|54,418,932|$ 5,262|-0.12 %|-3.41 %|-14.15 %|False|False
35|BlackCoin|BLK|$ 2,280,116|$ 0.030246|75,386,356|$ 4,477|-0.05 %|-0.01 %|-0.26 %|True|False
36|NuShares|NSR|$ 2,268,527|$ 0.002766|820,018,883|$ 506|-0.07 %|-1.85 %|-6.74 %|True|False
37|Safe Exchang...|SEC|$ 2,157,954|$ 0.001005|2,147,483,647|$ 1,331|0.48 %|1.99 %|7.09 %|True|False
38|SolarCoin|SLR|$ 2,064,906|$ 0.060217|34,291,067|$ 7,367|-0.65 %|-5.43 %|45.78 %|True|False
39|MonaCoin|MONA|$ 2,005,175|$ 0.063084|31,785,679|$ 3,305|0.11 %|-1.24 %|-6.39 %|False|False
40|Decred|DCR|$ 1,919,463|$ 1.37|1,404,213|$ 14,259|-0.19 %|0.25 %|-15.35 %|False|False
41|Startcoin|START|$ 1,618,000|$ 0.040880|39,578,922|$ 2,782|0.44 %|0.25 %|1.60 %|False|True
42|MUSE|MUSE|$ 1,608,700|$ 0.001180|1,363,056,236|$ 1,233|1.39 %|-4.86 %|-15.10 %|True|False
43|Feathercoin|FTC|$ 1,529,845|$ 0.010308|148,407,000|$ 7,509|2.04 %|46.80 %|40.05 %|False|False
44|Vertcoin|VTC|$ 1,481,123|$ 0.064183|23,076,650|$ 29,071|1.16 %|22.23 %|16.19 %|False|False
45|Mintcoin|MINT|$ 1,479,708|$ 0.000065|22,908,579,040|$ 397|0.50 %|2.48 %|-10.88 %|True|False
46|Tether|USDT|$ 1,451,591|$ 1.00|1,451,591|$ 73,901|0.00 %|0.00 %|0.00 %|True|False
