#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 1,510,866,848|$ 129.11|11,702,489|Low Vol|0.06 %|-3.29 %|4.42 %|False|False
2|Litecoin|LTC|$ 55,738,302|$ 2.62|21,239,465|Low Vol|0.35 %|-0.55 %|-2.87 %|False|False
3|Ripple|XRP|$ 50,021,778|$ 0.006398|7,817,889,792|Low Vol|0.15 %|0.18 %|2.36 %|True|False
4|Namecoin|NMC|$ 3,901,776|$ 0.590101|6,612,051|Low Vol|0.20 %|-2.42 %|1.05 %|False|False
5|Peercoin|PPC|$ 3,889,404|$ 0.191586|20,301,065|Low Vol|-0.07 %|-5.06 %|-1.07 %|False|False
6|Feathercoin|FTC|$ 2,100,327|$ 0.130461|16,099,263|Low Vol|0.06 %|-1.81 %|-3.57 %|False|False
7|Novacoin|NVC|$ 1,405,090|$ 3.55|395,581|Low Vol|0.13 %|-2.23 %|-3.61 %|False|False
8|Primecoin|XPM|$ 681,837|$ 0.327926|2,079,238|Low Vol|0.66 %|-2.11 %|-37.62 %|False|False
9|Terracoin|TRC|$ 664,873|$ 0.178164|3,731,812|Low Vol|-0.18 %|-3.27 %|5.68 %|False|False
10|Crypto Bullion|CBX|$ 263,204|$ 0.341032|771,786|Low Vol|0.18 %|-9.21 %|8.38 %|False|False
11|Devcoin|DVC|$ 253,293|$ 0.000048|5,285,527,691|Low Vol|-0.38 %|-5.54 %|-0.89 %|False|False
12|Infinitecoin|IFC|$ 166,949|$ 0.000002|77,225,097,444|Low Vol|0.72 %|5.75 %|-33.88 %|False|False
13|Megacoin|MEC|$ 155,422|$ 0.008471|18,348,350|Low Vol|-0.07 %|1.84 %|36.63 %|False|False
14|Digitalcoin|DGC|$ 147,423|$ 0.017280|8,531,641|Low Vol|-0.19 %|-6.44 %|-19.27 %|False|False
15|Ixcoin|IXC|$ 137,271|$ 0.008904|15,416,087|Low Vol|0.06 %|3.92 %|23.61 %|True|False
16|GoldCoin|GLD|$ 132,926|$ 0.004973|26,729,647|Low Vol|0.39 %|-14.37 %|13.52 %|False|False
17|Freicoin|FRC|$ 128,265|$ 0.004803|26,704,818|Low Vol|-2.08 %|-19.69 %|-30.63 %|False|False
18|Anoncoin|ANC|$ 103,884|$ 0.238323|435,895|Low Vol|-0.09 %|35.55 %|56.42 %|False|False
19|WorldCoin|WDC|$ 86,153|$ 0.004207|20,477,870|Low Vol|-0.38 %|10.48 %|-13.41 %|False|False
20|Mincoin|MNC|$ 78,818|$ 0.059814|1,317,716|Low Vol|0.26 %|-1.26 %|2.59 %|False|False
21|Zetacoin|ZET|$ 78,684|$ 0.000647|121,654,521|Low Vol|-0.54 %|-8.37 %|?|False|False
22|Quark|QRK|$ 43,119|$ 0.000207|208,605,390|Low Vol|-0.81 %|-6.23 %|-25.76 %|False|False
23|Memecoin|MEM|$ 40,717|$ 0.001154|35,284,218|Low Vol|-1.26 %|-10.61 %|-70.02 %|False|False
24|Yacoin|YAC|$ 39,611|$ 0.005681|6,972,931|Low Vol|0.06 %|-15.98 %|0.99 %|False|False
25|Fastcoin|FST|$ 29,455|$ 0.001178|25,001,933|Low Vol|0.01 %|-12.11 %|-28.93 %|False|False
26|BBQCoin|BQC|$ 27,514|$ 0.001136|24,219,341|Low Vol|0.06 %|1.93 %|-22.48 %|False|False
27|XenCoin|XNC|$ 25,533|$ 0.000137|186,604,731|Low Vol|0.21 %|-6.58 %|-24.39 %|False|False
28|CHNCoin|CNC|$ 22,529|$ 0.004285|5,257,698|Low Vol|0.86 %|-11.24 %|-49.10 %|False|False
29|Phoenixcoin|PXC|$ 17,007|$ 0.004897|3,472,950|Low Vol|-0.60 %|-8.79 %|-19.56 %|False|False
30|Bytecoin|BTE|$ 11,809|$ 0.012523|942,993|Low Vol|0.07 %|3.08 %|32.21 %|False|False
31|AlphaCoin|ALF|$ 11,699|$ 0.000786|14,885,028|Low Vol|0.16 %|-22.25 %|-30.71 %|False|False
32|EZCoin|EZC|$ 11,314|$ 0.001305|8,671,679|Low Vol|0.94 %|1.43 %|-0.48 %|False|False
33|Franko|FRK|$ 11,007|$ 0.198167|55,544|Low Vol|0.03 %|-3.30 %|-28.43 %|False|False
34|Luckycoin|LKY|$ 9,836|$ 0.001514|6,497,978|Low Vol|-0.06 %|-5.51 %|-10.58 %|False|False
35|BitBar|BTB|$ 8,552|$ 1.50|5,701|Low Vol|0.08 %|-2.49 %|59.60 %|False|False
36|Doubloons|DBL|$ 7,283|$ 0.010492|694,095|Low Vol|-0.18 %|-11.30 %|-9.56 %|False|False
37|Krugercoin|KGC|$ 5,272|$ 0.000375|14,062,946|Low Vol|0.12 %|-2.92 %|-23.83 %|False|False
38|Argentum|ARG|$ 4,801|$ 0.012280|390,924|Low Vol|-0.50 %|-3.23 %|-31.16 %|False|False
39|Junkcoin|JKC|$ 4,756|$ 0.000625|7,612,730|Low Vol|-0.14 %|2.38 %|?|False|False
40|Bitgem|BTG|$ 4,490|$ 0.222112|20,214|Low Vol|0.07 %|-18.84 %|?|False|False
41|GlobalCoin|GLC|$ 3,795|$ 0.000245|15,508,700|Low Vol|2.79 %|-20.48 %|-20.88 %|False|False
42|CasinoCoin|CSC|$ 3,764|$ 0.001417|2,655,315|Low Vol|0.37 %|-5.96 %|-18.57 %|False|False
43|CraftCoin|CRC|$ 3,638|$ 0.030818|118,043|Low Vol|-0.57 %|-8.64 %|5.94 %|False|False
44|Emerald Crypto|EMD|$ 3,286|$ 0.001493|2,200,534|Low Vol|2.21 %|-14.20 %|-14.75 %|False|False
45|Nibble|NBL|$ 3,014|$ 0.003046|989,604|Low Vol|0.06 %|-34.81 %|8.99 %|False|False
